기준연도,학교명,학과_계열,raw_rows_for_school,raw_metric_rows_for_school,reason_norm,cause_bucket
2024,강원대학교_제2캠퍼스,건설융합건축공학,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,건설융합건축학,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,건설융합토목공학,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,건축디자인,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,건축시스템공,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,건축학,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,경제금융,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,공공행정,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,관광,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,기계공,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,기계공학,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,기계설계공,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,기계설계공학,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,기계시스템공,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,레저스포츠,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,멀티디자인,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,물리치료,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,바이오기능성소재,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,방사선,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,사회복지,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,산업경영공,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,산업경영공학,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,생약자원개발,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,생활조형디자인,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,소방방재,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,소방방재공학,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,소프트웨어미디어융합,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,스포츠미디어,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,스포츠웰니스,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,식품영양,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,신소재공,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,안경광,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,에너지자원융합공학,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,에너지자원화학공,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,에너지화학공학,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,연극영화,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,영어,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,영어과,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,유아교육과,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,응급구조,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,일본어,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,작업치료,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,재난관리공학,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,전기공,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,전기공학,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,전기제어계측공,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,전기제어계측공전기공학,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,전기제어계측공제어계측공학,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,전자공학,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,전자정보통신공,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,정보통신공학,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,제어계측공,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,지구환경시스템공,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,지역경제,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,치위생,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,컴퓨터・미디어・산업공미디어공학,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,컴퓨터・미디어・산업공산업경영공학,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,컴퓨터・미디어・산업공컴퓨터공학,0,0,,raw_html_not_collected_for_university
2024,강원대학교_제2캠퍼스,휴먼스포츠,0,0,,raw_html_not_collected_for_university
2024,건국대학교,K뷰티산업융합,50,50,,no_recruitment_unit_mapped_to_this_final_department_label
2024,건국대학교,건축공학,50,50,,no_recruitment_unit_mapped_to_this_final_department_label
2024,건국대학교,건축학,50,50,,no_recruitment_unit_mapped_to_this_final_department_label
2024,건국대학교,국제통상,50,50,,no_recruitment_unit_mapped_to_this_final_department_label
2024,건국대학교,기계공,50,50,,no_recruitment_unit_mapped_to_this_final_department_label
2024,건국대학교,리빙디자인,50,50,,no_recruitment_unit_mapped_to_this_final_department_label
2024,건국대학교,매체연기,50,50,,no_recruitment_unit_mapped_to_this_final_department_label
2024,건국대학교,문화미디어,50,50,,no_recruitment_unit_mapped_to_this_final_department_label
2024,건국대학교,산업디자인,50,50,,no_recruitment_unit_mapped_to_this_final_department_label
2024,건국대학교,소프트웨어,50,50,,no_recruitment_unit_mapped_to_this_final_department_label
2024,건국대학교,수의,50,50,,no_recruitment_unit_mapped_to_this_final_department_label
2024,건국대학교,신산업융합,50,50,,no_recruitment_unit_mapped_to_this_final_department_label
2024,건국대학교,영상,50,50,,no_recruitment_unit_mapped_to_this_final_department_label
2024,건국대학교,영상영화,50,50,,no_recruitment_unit_mapped_to_this_final_department_label
2024,건국대학교,음악교육과,50,50,,no_recruitment_unit_mapped_to_this_final_department_label
2024,건국대학교,의상디자인,50,50,,no_recruitment_unit_mapped_to_this_final_department_label
2024,건국대학교,체육교육과,50,50,,no_recruitment_unit_mapped_to_this_final_department_label
2024,건국대학교,커뮤니케이션디자인,50,50,,no_recruitment_unit_mapped_to_this_final_department_label
2024,건국대학교,항공우주정보시스템공,50,50,,no_recruitment_unit_mapped_to_this_final_department_label
2024,건국대학교,현대미술,50,50,,no_recruitment_unit_mapped_to_this_final_department_label
2024,건국대학교(글로컬)_분교,간호,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,경영,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,경영경제,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,경영학,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,경영학트랙,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,경제통상,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,경제통상학,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,경제학트랙,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,경찰,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,골프산업,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,국제통상학,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,금속디자인,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,기계전자,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,나노전자기계공,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,나노전자기계공학,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,녹색기술융합,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,녹색환경시스템,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,다이나믹미디어,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,동화∙한국어문화,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,동화・한국어문화,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,동화미디어콘텐츠,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,메카트로닉스공,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,문헌정보,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,미디어문예창작트랙,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,미디어콘텐츠,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,바이오메디컬공,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,바이오생명공학,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,바이오의약,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,바이오의약학,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,뷰티화장품,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,사회복지,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,산업디자인,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,생명공,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,생명공학,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,소방방재융합,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,소프트웨어,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,스포츠건강,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,스포츠건강학,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,스포츠과,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,시각광고디자인,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,시각영상디자인,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,식품,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,식품생명과,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,식품영양,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,식품영양학트랙,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,식품학,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,신문방송,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,신문방송학,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,실내디자인,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,에너지소재학,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,에너지신소재공,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,영미어문,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,영상디자인,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,영어문화,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,영어문화학,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,유아교육과,0,0,,raw_html_not_collected_for_university
2024,건국대학교(글로컬)_분교,응용생화학트랙,0,0,,raw_html_not_collected_for_university
