univ_id,univ_name_std,candidate_order_in_university,review_task,candidate_type,candidate_score,review_priority,table_index,row_n,max_col_n,has_percent_token,percent_tokens,has_korean,has_math,has_english,has_inquiry,has_history,table_text_excerpt
U0000003,강원대학교,1,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,40,high,42,25,148,True,10; 10; 10,True,True,True,True,True,"수능 성적 산출방법 | 1. 수능반영 성적 : 백분위 성적 2. 모집단위 계열별 수능 반영 영역별 반영 점수 및 반영 비율 가 . 수능 ( 일반전형 ) 계열 구 분 수능 ( 백분위점수 ) 인 문 사 회 경영대학 , 문화예술 · 공과대학 ( 영상문화학과 ), 사범대학 ( 인문사회계열 ), 사회과학대학 , 인문대학 ( 인문학부 ), 자유전공학부 ( 인문사회계열 ) 반영영역 국어 수학 영어 탐구 2 과목 반영점수 150 100 150 100 자 연 과 학 / 공 학 ※ 유형 1: 간호대학 , 농업생명과학대학 , 동물생명과학대학 , 사범대학 ( 가정교육과 ), 산림환경과학대학 반영영역 국어 수학 영어 탐구 2 과목 반영점수 100 150 100 150 ※ 유형 2: 문화예술 ․ 공과대학 ( 공학계열 ), 의생명과학 대학 , 자연과학대학 , 자유전공학부 ( 자연계열 ), IT 대학 , 수의과대학 , 약학대학 , 의과대학 반영 영역 국어 수학 영어 과탐 2 과목 반영 점수 100 150 100 150 ※ 유형 3 사범대학 ( 과학교육학부 , 수학교육과 ) 반영 영역 국어 수학 ( 미적분 , 기하 ) 영어 과탐 2 과목 반영 점수 100 150 100 150 예 체 능 문화예술 · 공과대학 ( 스포츠과학과 ) 반영 영역 국어 수학 또는 영어 ( 택 1) 탐구 2 과목 반영 점수 60 60 60 사범대학 ( 체육교육과 ) 반영 영역 국어 수학 또는 영어 ( 택 1) 반영 점수 150 150 나 . 실기 / 실적 ( 일반전형 ) 구 분 수능 백분위 디자인학과 , 무용학과 미술학과 , 음악학과 반영 영역 국어 수학 또는 영어 반영 점수 70 점 50 점 다 . 수능 영역별 가산점 반영 방법 1) 인문사회계열 모집단위 : 사회탐구 가산점 10% 적용 2) 자연과학 ․ 공학계열 유형 1 의 모집단위 : 수학 ( 미적분 , 기하 ) 과 과탐에 각각 가산점 10% 적용 3) 자연과학 ․ 공학계열 유형 2 의 모집단위 : 수학 ( 미적분 , 기하 ) 에 가산점 10% 적용 라 . 영어 영역 반영 방법 ○ 정시모집 : 해당 등급 백분위점수 반영 등 급 1 2 3 4 5 6 7 8 9 2025 학년도 백분위점수 100 97 94 91 81 78 75 72 0 점수 차 3 3 3 10 3 3 3 72 마 . 한국사 영역 반영 방법 ○ 한국사 수능 등급에 따른 가산점 부여 ( 단위 : 점 ) 등 급 1 2 3 4 5 6 7 8 9 분할기준 ( ..."
U0000003,강원대학교,2,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,26,high,19,30,227,True,100,True,True,True,False,True,"학생부 교과성적 산출방법 | 1. 반영 비율 - 학년별 반영 비율 : 없음 / 교과별 반영 비율 : 없음 / 전형별 반영 비율 : 없음 - 요소별 반영 비율 : 교과 100% (1000 점 만점 , 최고 1,000 점 , 최하 280 점 ) 2. 교과성적 산출방법 - 졸업 예정자 : 1 학년 ~ 3 학년 1 학기까지 계산 - 졸업자 : 1 학년 ~ 3 학년 1 학기까지 계산 - 활용지표 : 과목 석차등급 , 단위 수 , 성취도 ( 진로선택과목 ) - 반영교과 가 . 공통과목 , 일반선택과목의 지정교과 반영 나 . 계열별 반영 교과 ( 과목 ) 계열 구분 반영 교과 ( 과목 ) 인문사회계열 , 자연과학계열 , 공학계열 국어 , 수학 , 영어 , 사회 , 과학 , 한국사 예체능계열 무용학과 , 스포츠과학과 , 체육교육과 국어 , 영어 , 체육 미술학과 , 음악학과 국어 , 영어 , 사회 , 한국사 다 . 석차등급이 있는 경우 1) 석차등급 점수 석차등급 1 등급 2 등급 3 등급 4 등급 5 등급 6 등급 7 등급 8 등급 9 등급 등급점수 1,000 970 940 910 880 850 750 500 280 라 . 석차등급이 없는 경우 1) 과목 점수 , 평균 , 표준편차가 표시된 경우 산출 방법 표준점수 (Z)= {( 과목점수 )-( 평균 )}/( 표준편차 ) ※ 표준점수는 소수점 셋째 자리에서 반올림하여 계산하며 , 3.0 보다 큰 경우 3.0 으로 , -3.0 보다 작은 경우 – 3.0 으로 적용함 석차등급 1 등급 2 등급 3 등급 4 등급 5 등급 6 등급 7 등급 8 등급 9 등급 표준점수 (Z) 3.00 ~ 1.76 1.75 ~ 1.23 1.22 ~ 0.74 0.73 ~ 0.26 0.25 ~ -0.25 -0.26 ~ -0.73 -0.74 ~ -1.22 -1.23 ~ -1.75 -1.76 ~ -3.00 등급점수 1,000 970 940 910 880 850 750 500 280 2) 원점수 , 과목평균 , 표준편차가 없고 , 석차등급란에 이수 , P, 방점 ( ․ ) 등만 표기된 경우 성적 미반영 3) 석차와 평어가 있는 경우 ( 일부 학년 등 포함 ): 석차 활용 · 과목 석차 백분율로 과목 석차 등급을 산출하고 , 교과 성적 산출 방식에 의거 등급점수를 환산하여 적용 ※ 과목 석차백분율 : 〔｛ 과목석차 +( 동 석차 인원수 -1)/2 ｝ / 과목 재적수 〕 ×100 석차등급 1 등급 2 등급 3 등..."
U0000003,강원대학교,3,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,26,high,40,3,2,True,100; 100,True,True,True,True,False,"전형별 주요사항 | 수능 ( 일반전형 ) / ◌ 지원 자격 : 고등학교 졸업 ( 예정 ) 자 또는 관계 법령에 의하여 이와 동등한 학력이 있다고 인정된 자 ◌ 전형 방법 : 수능 100%( 백분위 성적 활용 ) ◌ 계열별 수능 반영 영역 - 인문사회계열 : 국어 , 영어 , 수학 ( 지정 과목 없음 ), 탐구 2 과목 ( 지정 과목 없음 ) - 자연과학 · 공학계열 유형 1 〔 간호대학 , 농업생명과학대학 , 동물생명과학대학 , 사범대학 ( 가정교육과 ), 산림환경과학대학 〕 : 국어 , 영어 , 수학 ( 지정 과목 없음 ), 탐구 2 과목 ( 지정 과목 없음 ) - 자연과학 · 공학계열 유형 2 〔 문화예술 · 공과대학 ( 공학계열 ), 의생명과학대학 , 자연대학 , IT 대학 , 자유전공학부 ( 자연계열 ), 수의과대학 , 약학대학 , 의과대학 〕 : 국어 , 영어 , 수학 ( 지정 과목 없음 ), 탐구 2 과목 ( 과학 ) - 자연과학 · 공학계열 유형 3 〔 사범대학 ( 과학교육학부 , 수학교육과 ) 〕 : 국어 , 영어 , 수학 ( 미적분 또는 기하 ), 탐구 2 과목 ( 과학탐구 ) - 예 · 체능계열 · 스포츠과학과 : 국어 , 영어 또는 수학 중 택 1, 탐구 2 과목 ( 지정 과목 없음 ) · 체육교육과 : 국어 , 수학 또는 영어 ( 택 1) | 수능 ( 지역인재전형 ) / ◌ 지원 자격 : 고등학교 졸업 ( 예정 ) 자로서 학생이 입학일부터 졸업 ( 예정 ) 일 까지 강원지역 고등학교에서 전 교육과정을 이수한 자 ◌ 모집단위 : 의예과 ◌ 전형 방법 : 수능 100%( 백분위 성적 활용 ) ◌ 수능반영 영역 : 국어 , 영어 , 수학 ( 미적분 또는 기하 ), 탐구 2 과목 ( 과학 )"
U0000003,강원대학교,4,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,20,high,9,25,89,True,90; 10,True,True,False,True,False,"전형별 주요사항 | 학생부교과 ( 일반전형 ), 학생부교과 ( 지역인재전형 ), 학생부교과 ( 저소득 - 지역인재전형 ) / ◌ 수능최저학력기준 적용 : 전체 모집단위 - 모집단위별 수능 반영 영역 : ★ 필수반영 , ● 선택반영 , × 반영하지 않음 계열 모집단위 국어 수학 영 어 탐구 화법과 작문 언어와 매체 확률과 통계 미적분 기하 사회 과학 직업 인문 사회 전체 모집단위 ● ● ● ● 예체능 사범대학 ( 체육교육과 ) ● ● ● ● 자연 과학 ․ 공학 유형 1: 간호대학 , 농업생명과학대학 , 동물생명과학대학 , 사범대학 ( 가정교육과 ), 산림환경과학대학 ● ● ● ● 유형 2: 사범대학 ( 과학교육학부 ), 의생명 과학대학 , 자연과학대학 , 자유전공학부 ( 자연계열 ) ● ● ● × ★ × 유형 3: 문화예술 ․ 공과대학 ( 공학계열 ), IT 대학 , 수의과대학 , 약학대학 , 의과대학 ● ★ ● × ★ × 유형 4: 사범대학 ( 수학교육과 ) ● × ★ ● ● - 모집단위별 수능최저학력기준 계열 단과대학 ( 모집단위 ) 일반 지역 저소득 - 지역 인문사회 사범대학 ( 인문사회계열 모집단위 ) 10 11 - 경영대학 , 사회과학대학 , 인문대학 , 문화예술 · 공과대학 ( 영상문화학과 ), 자유전공학부 ( 인문사회계열 ) 13 14 - 자연과학 ․ 공학 의과대학 ( 의예과 ) 5 6 8 수의과대학 ( 수의예과 ), 약학대학 ( 약학과 ) 7 8 10 간호대학 10 11 12 사범대학 ( 자연계열 모집단위 ) 11 12 - 농업생명과학대학 , 동물생명과학대학 , 문화예술 · 공과대학 ( 공학계열 ), 산림환경과학대학 , 의생명과학대학 , 자연과학대학 , 자유전공학부 ( 자연계열 ), IT 대학 14 15 - / 계열 / 모집단위 / 국어 / 수학 / 영 어 / 탐구 / 화법과 작문 / 언어와 매체 / 확률과 통계 / 미적분 / 기하 / 사회 / 과학 / 직업 / 인문 사회 / 전체 모집단위 / ● / ● / ● / ● / 예체능 / 사범대학 ( 체육교육과 ) / ● / ● / ● / ● / 자연 과학 ․ 공학 / 유형 1: 간호대학 , 농업생명과학대학 , 동물생명과학대학 , 사범대학 ( 가정교육과 ), 산림환경과학대학 / ● / ● / ● / ● / 유형 2: 사범대학 ( 과학교육학부 ), 의생명 과학대학 , 자연과학대학 , 자유전공학부 ( 자연계열 ) / ● / ● / ● / × / ★ / × /..."
U0000003,강원대학교,5,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,20,high,15,9,11,True,90; 10,True,True,True,False,True,"구분 / 공통과목 , 일반선택과목 / 진로선택과목 | 반영교과 / 일반 모집단위 : 국어 , 영어 , 수학 , 사회 , 과학 , 한국사 예체능계 ( 무용 , 스포츠학과 ): 국어 , 영어 , 체육 예체능계 ( 디자인 , 미술 , 음악 ): 국어 , 영어 , 사회 , 한국사 예체능계 ( 체육교육 ): 국어 , 영어 , 사회 , 체육 / 반영 교과의 이수 전체 과목 반영 | 반영지표 / 석차 등급 / 성취도를 석차등급으로 환산하여 적용 | 반영비율 / 90% / 10% | 산출방법 / · 산출식 = ∑ ( 반영 과목 석차 등급 반영 점수 x 단위 수 ) ×0.9 ∑ ( 단위 수 ) / · 산출식 = / ∑ ( 반영 과목 석차 등급 반영 점수 x 단위 수 ) / ×0.9 / ∑ ( 단위 수 ) / · 산출식 = ∑ ( 반영 과목 석차 등급 반영 점수 x 단위 수 ) ×0.1 ∑ ( 단위 수 ) / · 산출식 = / ∑ ( 반영 과목 석차 등급 반영 점수 x 단위 수 ) / ×0.1 / ∑ ( 단위 수 ) | · 산출식 = / ∑ ( 반영 과목 석차 등급 반영 점수 x 단위 수 ) / ×0.9 | ∑ ( 단위 수 ) | · 산출식 = / ∑ ( 반영 과목 석차 등급 반영 점수 x 단위 수 ) / ×0.1 | ∑ ( 단위 수 )"
U0000052,건국대학교,1,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,43,high,26,15,89,True,40; 30; 20; 10; 30; 40; 20; 10; 45; 30; 30; 25; 40; 30; 20; 10; 30; 40; 20; 10,True,True,True,True,True,"수능 성적 산출방법 | 가 . 반영지표 영역 국어 / 수학 영어 탐구영역 한국사 반영지표 표준점수 등급별 환산 점수 백분위별 변환표준점수 * 등급별 감점 * 대학수학능력시험 성적 발표 이후 입학처 홈페이지에 공고 나 . 반영영역 및 반영비율 구분 국어 수학 * 사 / 과탐 (2 과목 반영 ) 영어 한국사 해당 모집단위 언어중심 (A) 40% 30% 20% 10% 감점 문과대학 , 사범대학 ( 일어교육과 , 교육공학과 , 영어교육과 ), 예술디자인대학 ( 의상디자인학과 - 인문계 ) 수리중심 (B) 30% 40% 20% 10% 감점 사회과학대학 , 경영대학 , 부동산과학원 , 건축대학 , 이과대학 , 공과대학 , 융합과학기술원 , 생명과학대학 , 수의과대학 , 사범대학 ( 수학교육과 ) 예체능 45% (30%) (30%) 25% 감점 예술디자인대학 ( 의상디자인학과 - 인문계 제외 ), 사범대학 ( 체육교육과 , 음악교육과 ) KU 자유전공학부 A 와 B 모두를 적용하여 높은 점수를 반영 감점 KU 자유전공학부 ※ [ 예체능 ] 수학과 사 / 과탐 영역 중 반영점수가 높은 영역 반영 ※ 제 2 외국어 · 한문을 사 / 과탐 영역 과목으로 불인정 ※ 정시모집 수능 ( 특성화고교졸업자 ) 에 한하여 직업탐구 포함 ※ 세부 영역별 반영지표 및 반영방법은 2025 학년도 정시모집요강 참조 다 . 반영점수 ( 산출식 ) ∑ { 영역별 반영지표 점수 × 영역별 반영비율 } × 모집단위 수능 반영총점 200 ※ 최종점수의 소수점 넷째자리에서 반올림 라 . 영어 및 한국사 등급별 환산점수 - 영어 등급별 환산표 등급 1 2 3 4 5 6 7 8 9 공통 200 197 194 190 185 180 170 160 150 - 한국사 등급별 감점표 등급 1 2 3 4 5 6 7 8 9 공통 0 0 0 0 -1 -1.75 -3.0 -4.25 -5.0 / 영역 / 국어 / 수학 / 영어 / 탐구영역 / 한국사 / 반영지표 / 표준점수 / 등급별 환산 점수 / 백분위별 변환표준점수 * / 등급별 감점 / 구분 / 국어 / 수학 * / 사 / 과탐 (2 과목 반영 ) / 영어 / 한국사 / 해당 모집단위 / 언어중심 (A) / 40% / 30% / 20% / 10% / 감점 / 문과대학 , 사범대학 ( 일어교육과 , 교육공학과 , 영어교육과 ), 예술디자인대학 ( 의상디자인학과 - 인문계 ) / 수리중심 (B) / 30% / 40% / 20..."
U0000052,건국대학교,2,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,25,high,27,2,5,False,,True,True,True,True,True,영역 / 국어 / 수학 / 영어 / 탐구영역 / 한국사 | 반영지표 / 표준점수 / 등급별 환산 점수 / 백분위별 변환표준점수 * / 등급별 감점
U0000052,건국대학교,3,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,20,high,18,7,5,True,70; 30,True,True,True,False,True,"구분 / 공통과목 , 일반선택과목 / 진로선택과목 | 반영교과 / 국어 , 수학 , 영어 , 과학 , 사회 , 한국사 / 전과목 | 반영지표 / 석차등급 , 이수단위 / 교과학습발달상황상황의 모든 내용 반영 | 반영비율 / 70% / 30% | 산출방법 / ∑ ( 기준점수 × 과목별 이수단위 ) 반영교과 전과목 이수단위의 합 x 0.7 / ∑ ( 기준점수 × 과목별 이수단위 ) / 반영교과 전과목 이수단위의 합 / 교과학습 발달상황 정성평가 x 0.3 | ∑ ( 기준점수 × 과목별 이수단위 ) | 반영교과 전과목 이수단위의 합"
U0000052,건국대학교,4,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,18,high,21,2,1,False,,True,True,True,False,True,"학생부 교과성적 산출방법 | 가 . 반영비율 : 학년별 , 교과별 반영비율 없음 나 . 반영교과 : 석차등급 및 이수단위가 표기된 국어 , 수학 , 영어 , 과학 , 사회 , 한국사 전 과목 다 . 반영요소 : 석차등급 및 이수단위 - 등급의 기준점수를 반영 ( 단 , 진로선택과목은 전 과목을 ‘ 정성평가 ’ 로만 반영 ) * 반영교과는 해당 고등학교에 분류한 교과 분류를 따르며 , 교과 분류가 본교의 반영 교과 분류체계와 상이한 경우는 교육부의 교과 분류체계를 준용하거나 본교의 판단에 의해 반영"
U0000052,건국대학교,5,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,17,high,28,5,7,True,40; 30; 20; 10; 30; 40; 20; 10; 45; 30; 30; 25,True,True,True,True,True,"구분 / 국어 / 수학 * / 사 / 과탐 (2 과목 반영 ) / 영어 / 한국사 / 해당 모집단위 | 언어중심 (A) / 40% / 30% / 20% / 10% / 감점 / 문과대학 , 사범대학 ( 일어교육과 , 교육공학과 , 영어교육과 ), 예술디자인대학 ( 의상디자인학과 - 인문계 ) | 수리중심 (B) / 30% / 40% / 20% / 10% / 감점 / 사회과학대학 , 경영대학 , 부동산과학원 , 건축대학 , 이과대학 , 공과대학 , 융합과학기술원 , 생명과학대학 , 수의과대학 , 사범대학 ( 수학교육과 ) | 예체능 / 45% / (30%) / (30%) / 25% / 감점 / 예술디자인대학 ( 의상디자인학과 - 인문계 제외 ), 사범대학 ( 체육교육과 , 음악교육과 ) | KU 자유전공학부 / A 와 B 모두를 적용하여 높은 점수를 반영 / 감점 / KU 자유전공학부"
U0000056,경기대학교,1,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,52,high,44,25,125,True,100; 70; 30; 100; 95; 5; 100; 30; 35; 20; 15; 35; 30; 20; 15; 35; 30; 20; 15; 50,True,True,True,True,True,"수능 성적 산출방법 | 1. 요소별 반영비율 모집시기 전형유형 모집단위 전형요소 가군 수능 ( 일반학생전형 ) 사회과학대학 ( 통합 ), 창의공과대학 ( 통합 ) ㆍ 수능 100% 나군 수능 ( 일반학생전형 ) 체육학과 , 시큐리티매니지먼트학과 , 스포츠과학부 ㆍ 수능 70% + 실기 30% 나군 수능 ( 일반학생전형 ) 자 유전공학부 ( 수원 ), 인문대학 ( 통합 ), 소프트웨어경영대학 ( 통합 ), 융합과학대학 ( 통합 ), 자유전공학부 ( 서울 ) ㆍ 수능 100% 다군 수능 ( 일반학생전형 ) 유아교육과 ㆍ 수능 95% + 적 · 인성 5% 유아교육과를 제외한 전체 모집단위 ㆍ 수능 100% 수능 ( 농어촌학생전형 ) ( 수시 미충원 인원 선발 ) 수능 ( 기초생활수급자등 선발전형 ) ( 수시 미충원 인원 선발 ) 수능 ( 특성화고졸업자전형 ) 전체모집단위 디자인비즈학부 ( 수시미충원 인원 선발 ) 2. 수능 반영방법 가 . 활용지표 : 백분위 ( 영어영역 성적은 등급을 백분위로 변환하여 반영 ) 나 . 영역별 반영방법 전형유형 모집단위 유형 반영 비율 국어 수학 영어 사탐 과탐 직탐 일반학생전형 농어촌학생전형 기초생활수급자등 선발전형 자유전공학부 ( 수원 , 서울 ) ① A 형 30% 35% 20% 15% - B 형 35% 30% 20% 15% 인문대학 사회과학대학 관광문화대학 B 형 35% 30% 20% 15% - 예술체육대학 디자인비즈학부 체육학과 시큐리티 매니지먼트학과 스포츠과학부 - 상위 2 과목 각 50% ( 탐구는 상위 1 과목 ) - 소프트웨어경영대학 융합과학대학 창의공과대학 A 형 30% 35% 20% 15% - 특성화고졸업자전형 사회과학대학 예술체육대학 관광문화대학 B 형 35% 30% 20% 15% 소프트웨어경영대학 창의공과대학 A 형 30% 35% 20% 15% ① 자유전공학부는 유형 A 와 유형 B 로 계산된 수능성적 중 상위 성적을 반영 다 . 변환표준점수 활용 시 반영방법 : 활용하지 않음 라 . 가 / 감산점 부여 방법 : 가산점 없음 마 . 소수점 처리방식 : 소수점 셋째자리 까지 반영 , 이하 버림 (ex: 수능 성적 산출 점수 90.99999999 → 반영점수 90.999) 바 . 등급산출방법 : 수능성적 백분위점수를 반영비율에 따라 산정 3. 학생부반영방법 : 반영하지 않음 4. 기타 1) 탐구영역은 응시과목 중 상위 1 개 과목의 성적을 반영함 3) 수능 성적은 백..."
U0000056,경기대학교,2,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,30,high,0,12,14,True,70; 30; 100; 70; 30; 90; 10; 90; 10; 100; 100; 70; 30; 100,True,True,True,True,True,"구분 / 2025 학년도 / 2024 학년도 / 비고 | 학생부종합전형 / - 학생부종합 (KGU 학생부종합전형 ) - 학생부종합 (SW 우수자전형 ) - 학 생부종합 ( 특수교육대상자전형 ) [ 정원외 ] ㆍ 1 단계 : 좌동 ㆍ 2 단계 : 1 단계 ( 서류평가 ) 성적 70% + 면접고사 30% ㆍ 단 , 유아교육과 , 디자인비즈학부 , Fine Arts 학부는 4 배수 선발 / - 학생부종합 (KGU 학생부종합전형 ) - 학생부종합 (SW 우수자전형 ) - 학 생부종합 ( 특수교육대상자전형 ) [ 정원외 ] ㆍ 1 단계 : 서류평가 100% (3 배수 내외 ) ㆍ 2 단계 : 1 단계 ( 서류평가 ) 성적 70% + 면접고사 30% / 일부 모집단위 전형방법 변경 | 학생부교과전형 / - 학생부교과 ( 교과성적우수자전형 ) ㆍ 학생부 [ 교과 90% + 출결 10%] ㆍ 수능최저학력기준 계열 반영영역 공통 국어 , 수학 , 영어 , 탐구 (1) * 한국사 6 등급 이내 모집단위신설 : 인문대학 ( 통합 ), 사회과학대학 ( 통합 ), 소프트웨어경영대학 ( 통합 ), 융 합과학대학 ( 통합 ), 창의공과대학 ( 통합 ) / 계열 / 반영영역 / 공통 / 국어 , 수학 , 영어 , 탐구 (1) / - 학생부교과 ( 교과성적우수자전형 ) ㆍ 학생부 [ 교과 90% + 출결 10%] ㆍ 수능최저학력기준 계열 반영영역 인문 · 예체능 국어 , 수학 , 영어 , 탐구 (1) 자연 국어 , 수학 , 영어 , 과학탐구 (1) * 한국사 6 등급 이내 / 계열 / 반영영역 / 인문 · 예체능 / 국어 , 수학 , 영어 , 탐구 (1) / 자연 / 국어 , 수학 , 영어 , 과학탐구 (1) / 수능 최저학력기준 완화 | 계열 / 반영영역 | 공통 / 국어 , 수학 , 영어 , 탐구 (1) | 계열 / 반영영역 | 인문 · 예체능 / 국어 , 수학 , 영어 , 탐구 (1) | 자연 / 국어 , 수학 , 영어 , 과학탐구 (1) | 수능위주전형 / - 수능 ( 일반학생전형 )[ 정원내 ] ㆍ 수능 100% ㆍ 사 회과학대학 ( 통합 ), 창의공과대학 ( 통합 ) / - / 모집단위 신설 ( 가군 ) | - 수능 ( 일반학생전형 )[ 정원내 ] ㆍ 수능 100% ㆍ 자유전공학부 ( 수원 , 서울 ), 인문대학 ( 통합 ), 소프트웨어경영대학 ( 통합 ), 융합과학대학 ( 통합 ) / - / 모집단위 신설 ( 나군 ) | - 수..."
U0000056,경기대학교,3,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,29,high,27,25,129,True,90; 81; 9; 90; 90; 10; 100; 90; 90; 10; 90; 90; 10; 90,True,True,True,False,True,"학생부 교과성적 산출방법 | 가 . 교과성적 산출방법 1) 공통과목 , 일반선택 과목 반영방법 [ 표 1] 석차 등급 반영 사항 전형유형 모집단위 계열 반영교과 가중치 및 교 과별 반영비율 이수단위 학생부교과 ( 학교장추천전형 ) 전 모집단위 전 교과 학년별 교과별 가중치 및 반영비율 없음 적용 학생부교과 ( 교과성적우수자전형 ) ( 농어촌학생전형 ) ( 기초생활수급자등선발전형 ) 인문대학 , 예술체육대학 , 사회과학대학 , 관광문화대학 국어 , 수학 , 영어 , 통합사회 , 통합과학 , 한국사 , 사회 소프트웨어경영대학 , 융합과학대학 , 창의공과대학 국어 , 수학 , 영어 , 통합사회 , 통합과학 , 한국사 , 과학 가 ) 학년별 교과별 가중치 및 반영비율 없음 , 이수단위 적용 나 ) 과목별 등급이나 석차가 없이 "" 이수 "", “PASS”, “ ＊ ”, "" 우수 "", "" 보통 "", "" 미흡 "" 으로만 표기된 과목은 제외 다 ) 학교생활기록부 교과학습발달상황에서 과목구분코드 항목이 03( 체육 · 예술 ) 으로 표기되는 과목은 반영하지 않음 라 ) 졸업예정자 : 3 학년 1 학기까지 계산 / 졸업자 : 3 학년 2 학기까지 계산 ※ 석차등급 반영 불가능한 경우 가 ) 검정고시 합격자 : 검정고시 전 과목 성적을 다음 [ 표 2] 과 같이 석차등급으로 환산하고 이수단위를 “1” 로 적용하여 학교생활기록부 성적과 동일하게 산출함 [ 표 2] 검정고시 출신자의 과목별 석차등급 환산기준표 점수 100 96 이상 90 이상 85 이상 80 이상 75 이상 75 미만 환산등급 3 4 5 6 7 8 9 나 ) 평어 , 원점수 등 석차등급 : 전 과목 성적을 다음 [ 표 3] 과 같이 석차등급으로 환산하고 이수단위를 “1” 로 적용하여 학교생활기록부 성적과 동일하게 산출함 [ 표 3] 과목별 등급이 없는 자의 과목별 석차등급 환산기준표 ( 해외고 등 ) 등급 / 평어 / 원점수 A B C D E 수 우 미 양 가 90 이상 80 이상 70 이상 60 이상 60 미만 환산등급 3 4 6 8 9 2) 진로선택과목 반영방법 가 ) 교과 (90%) 는 전 과목 ( 진로선택과목 제외 ) 81%, 진로선택과목 9% 의 비율로 반영 나 ) 진로선택과목을 반영할 수 없는 경우 전 과목 ( 진로선택 과목 제외 ) 교과 (90%) 로 반영 다 ) 진로선택 이수 과목 수 제한 없음 [ 교과학습발달상황의 과목구분코드 항목이 02( 진로선택 )..."
U0000056,경기대학교,4,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,20,high,17,12,10,False,,True,True,True,True,True,"전형별 주요사항 | 학생부교과 ( 교과성적우수자전형 ) / 지원자격 1) 국내 고등학교 졸업 ( 예정 ) 자로 통산 3 학기 이상의 교과 성적을 산출할 수 있는 자 2) 고등학교 졸업 학력 검정고시 합격자 수능최저학력기준 구분 공통 수능 영역 국어 , 수학 , 영어 , 탐구 (1) 한국사 6 등급 이내 수능최저 학력기준 상위 2 개 영역의 합이 7 등급 이내 탐구는 상위 1 개 과목만 반영 - 한국사 과목은 반드시 응시하여야 함 모집단위 신설 인 문대학 ( 통합 ), 사회과학대학 ( 통합 ), 소프트웨어경영대학 ( 통합 ), 융학과학대학 ( 통합 ), 창의공과대학 ( 통합 ) / 구분 / 공통 / 수능 영역 / 국어 , 수학 , 영어 , 탐구 (1) / 한국사 6 등급 이내 / 수능최저 학력기준 / 상위 2 개 영역의 합이 7 등급 이내 / 탐구는 상위 1 개 과목만 반영 - 한국사 과목은 반드시 응시하여야 함 | 구분 / 공통 | 수능 영역 / 국어 , 수학 , 영어 , 탐구 (1) / 한국사 6 등급 이내 | 수능최저 학력기준 / 상위 2 개 영역의 합이 7 등급 이내 | 탐구는 상위 1 개 과목만 반영 - 한국사 과목은 반드시 응시하여야 함 | 학생부교과 ( 학교장추천전형 ) / - 지원자격 : 2024 년 이후 국내 고등학교 졸업 ( 예정 ) 자로 통산 3 학기 이상의 교과 성적을 산출할 수 있으며 소속 고등학교의 추천을 받은 자 ( 고교별 추천인원 20 명 이내 ) - 수능최저학력기준 미적용 - 특성화고등학교 지원 불가 | 학생부교과 ( 농어촌학생전형 ) / - 지원자격 : 국 내 고등학교 졸업 ( 예정 ) 자로 통산 3 학기 이상의 교과 성적을 산출할 수 있으며 , 유형 Ⅰ 또는 유형 Ⅱ 의 조건에 해당하고 제출서류에 결함이 없는 자 구분 내용 유형 Ⅰ 6 년 과정 이수자 ( 부 · 모 · 지원자 ) 중학교 입학일부터 고등학교 졸업일까지 농어촌 소재지의 중 · 고등학교 전 교육과정을 연속하여 이수하고 , 해당기간 동안 본인 및 부 · 모 모두 농어촌 소재지에 거주하고 출신 고등학교장의 확인을 받은 자 유형 Ⅱ 12 년 과정 이수자 ( 지원자 ) 초등학교 입학일부터 고등학교 졸업일까지 농어촌 소재지의 초 · 중 · 고등학교 전 교육과정을 연속하여 이수하고 , 해당기간 동안 본인이 농어촌 소재지에 거주하고 출신 고등학교장의 확인을 받은 자 1) ‘ 농어촌 소재지 ’ 란 「 지방자치법 」 제 3 조에 따른..."
