학과_계열,n,universities,admission_median,admission_mean,A_median,CD_median,employment_median,advancement_median,lift_vs_overall_median
스마트안전시스템,1,1,61.4,61.4,32.87211861461832,28.29916212981196,,,-11.100000000000001
체육건강운동관리,1,1,61.39857142857144,61.39857142857144,33.04824561403509,15.263157894736842,,,-11.101428571428563
경찰,8,8,61.335,59.67,33.89061380463339,25.266312992858836,47.27272727272727,0.0,-11.165
K-뷰티,1,1,61.33,61.33,42.9123538109961,11.293520634493884,,,-11.170000000000002
치기공,2,2,61.21,61.21,29.537283494757535,29.568446391787855,75.18311824206488,3.9215686274509807,-11.29
자동차기계공,1,1,61.2,61.2,26.14809081527348,25.033539731682147,76.92307692307692,0.0,-11.299999999999997
신소재화학공,3,3,61.19,62.11333333333334,36.67477598997976,13.629684940745737,,,-11.310000000000002
국제무역경제,1,1,61.17000000000001,61.17000000000001,39.81132075471698,24.65330188679245,62.5,1.6666666666666667,-11.329999999999991
스마트농산업,1,1,61.17,61.17,29.95192832950945,29.148912924724133,,,-11.329999999999998
항해,1,1,61.13,61.13,54.59744881606099,18.997194783728155,89.41176470588235,0.0,-11.369999999999997
의용공,1,1,61.04390243902439,61.04390243902439,28.33156745302398,34.269520185093086,81.48148148148148,6.666666666666667,-11.456097560975607
신,17,17,61.0,59.868843137254906,39.86458764650607,17.11683189214503,65.0,49.01960784313726,-11.5
미술,3,3,61.0,59.119,53.53025936599424,7.449751383150081,54.16666666666666,0.0,-11.5
환경에너지공,2,2,61.0,61.0,40.97919165405523,15.41292932913664,72.85714285714286,6.25,-11.5
언어청각치료,1,1,61.0,61.0,26.000548607118176,34.753865306402346,81.25,4.0,-11.5
미디어콘텐츠,3,3,60.83,65.61,38.436873747494985,5.836228604213815,67.44186046511628,0.0,-11.670000000000002
바이오시스템공,1,1,60.79999999999999,60.79999999999999,35.709659003579034,27.60413235843049,48.27586206896552,21.62162162162162,-11.70000000000001
독일유럽,1,1,60.74074074074074,60.74074074074074,30.0727355533528,33.9017333297613,48.48484848484848,2.9411764705882355,-11.75925925925926
병원경영,1,1,60.5,60.5,28.73266553434152,31.25370904700513,68.4931506849315,1.351351351351351,-12.0
생명자원산업,1,1,60.5,60.5,31.48926344954976,29.00253982913877,57.142857142857146,22.22222222222222,-12.0
스마트제조공,1,1,60.4780487804878,60.4780487804878,23.88076490438695,36.75478065241845,,,-12.021951219512196
실내건축디자인,2,2,60.245,60.245,43.463613290878776,9.024978334974303,52.0,2.5,-12.255000000000003
조선해양시스템공,1,1,60.17,60.17,33.58667726939075,31.289760215316857,59.25925925925926,22.857142857142858,-12.329999999999998
관광,3,3,60.169,69.77633333333334,37.40886844758279,15.186852172371683,62.31884057971015,1.342281879194631,-12.331000000000003
러시아중앙아시아,1,1,60.1283950617284,60.1283950617284,35.72013093289689,25.8207374602869,77.77777777777777,0.0,-12.371604938271602
산림조경,2,2,60.0,60.0,40.18340452536867,22.806141870640634,57.608695652173914,9.920634920634921,-12.5
융합디자인,2,2,60.0,60.0,51.45947257047679,11.724237058423665,,,-12.5
건강관리,1,1,60.0,60.0,36.73071437832231,23.56964432343662,77.41935483870968,5.882352941176471,-12.5
미용예술,1,1,60.0,60.0,48.61380162272944,9.246469580841689,76.3157894736842,2.5641025641025643,-12.5
부동산경영,1,1,60.0,60.0,49.81664833149982,4.699914435888033,,,-12.5
정보수,1,1,60.0,60.0,34.1234520123839,18.78869969040248,,,-12.5
중국비즈니스,1,1,60.0,60.0,36.10531055454771,8.711384607353075,46.66666666666666,0.0,-12.5
중국어중국,2,2,59.99148148148147,59.99148148148147,35.896877576867766,19.064138982471956,63.18807339449541,0.0,-12.508518518518528
아동교육상담,1,1,59.9,59.9,47.511097019657576,19.17670682730924,56.81818181818182,6.122448979591836,-12.600000000000001
스포츠,2,2,59.835,59.835,30.31629393373693,25.47602042230229,,,-12.665
방송영상,1,1,59.67,59.67,50.76923076923077,16.534798534798536,62.6865671641791,0.0,-12.829999999999998
항공서비스,6,6,59.665000000000006,59.49126700680272,44.820389978011704,14.57065744679338,66.66666666666667,0.0,-12.834999999999994
한국어문학창작,1,1,59.63000000000001,59.63000000000001,32.04938271604938,29.43209876543209,,,-12.86999999999999
디지펜게임공,1,1,59.61951219512195,59.61951219512195,45.37845385067608,19.17768959435626,,,-12.880487804878051
뷰티케어,2,2,59.535714285714285,59.535714285714285,37.69274506428182,15.789467530518445,,,-12.964285714285715
환경생명공,2,2,59.5,59.5,31.80309073705009,28.832194117892335,63.2919254658385,7.407407407407408,-13.0
컴퓨터・소프트웨어공,1,1,59.5,59.5,34.94648528100609,27.5247573579314,41.12903225806452,0.7936507936507936,-13.0
스마트유통물류,1,1,59.330000000000005,59.330000000000005,37.200528202226,20.345217883418226,,,-13.169999999999995
안경광,3,3,59.33,59.869696969696975,32.31143746508101,22.156596695666053,71.42857142857143,2.7777777777777777,-13.170000000000002
나노・신소재공,1,1,59.30185185185186,59.30185185185186,40.0297749701482,24.568685467443984,50.0,0.0,-13.198148148148142
경영빅데이터,1,1,59.25925925925926,59.25925925925926,28.699419842843504,28.245942571785267,,,-13.24074074074074
환경생명과,1,1,59.05,59.05,37.52016129032258,17.85282258064516,31.57894736842105,16.666666666666668,-13.450000000000003
과학교육화학교육,1,1,59.0,59.0,46.10612872977327,10.06107090476305,60.0,16.666666666666668,-13.5
복지상담,1,1,59.0,59.0,57.22968891573542,6.221685291452733,83.33333333333333,0.0,-13.5
재난안,1,1,59.0,59.0,35.75920638888523,26.64688778665123,59.25925925925926,0.0,-13.5
축산과,1,1,59.0,59.0,38.50649350649351,25.989304812834227,,,-13.5
기계시스템공스마트모빌리티,1,1,58.9134375,58.9134375,0.0,0.0,,,-13.5865625
지역시스템공,1,1,58.830000000000005,58.830000000000005,29.985951261684768,30.021073107472848,,,-13.669999999999995
공중보건,1,1,58.78048780487804,58.78048780487804,27.37074816308184,36.09271596861551,,,-13.719512195121958
반도체전자공,1,1,58.76500000000001,58.76500000000001,47.76041666666666,10.885416666666668,50.0,10.0,-13.734999999999992
패션의류,1,1,58.67,58.67,41.65464165464165,16.997354497354497,44.44444444444444,4.545454545454546,-13.829999999999998
기계자동차공,2,2,58.635,58.635,23.615437416229874,20.260274949579937,73.07692307692308,0.0,-13.865000000000002
반도체,1,1,58.5,58.5,31.435242839352423,22.77604815276048,,,-14.0
뷰티보건,1,1,58.5,58.5,33.24709460911541,21.180836818700303,85.71428571428571,3.125,-14.0
원예산림,1,1,58.5,58.5,36.700199793178925,8.043934419645995,48.14814814814815,9.67741935483871,-14.0
환경산림과,1,1,58.5,58.5,0.0,48.33333333333333,,,-14.0
공간디자인,4,4,58.415,60.2975,47.85504742417281,11.973034790352079,28.125,2.9411764705882355,-14.085
중등특수교육과,6,6,58.32,47.651657250470805,37.75398610958012,17.470557753675912,45.55555555555555,0.0,-14.18
디자인시각영상디자인,1,1,58.105,58.105,51.785714285714285,17.028985507246375,,,-14.395000000000003
영화과,1,1,58.0,58.0,45.78443634781662,20.764587525150905,52.38095238095238,0.0,-14.5
철도운전제어,1,1,58.0,58.0,44.924010496391865,18.134217751536795,51.11111111111112,0.0,-14.5
기독교교육과미디어,1,1,57.86,57.86,34.25925925925926,25.0,,,-14.64
동물생명융합,1,1,57.67,57.67,45.47222222222222,21.5,,,-14.829999999999998
생물학화학융합,1,1,57.67,57.67,35.84905660377358,24.52830188679245,51.282051282051285,23.529411764705884,-14.829999999999998
뷰티산업,1,1,57.66,57.66,32.1497877501516,20.08793208004852,62.06896551724138,1.96078431372549,-14.840000000000003
호텔외식조리,1,1,57.5,57.5,31.88329839273236,26.15303983228512,53.57142857142857,0.0,-15.0
농,1,1,57.33,57.33,33.954230593084496,28.720374398900844,66.66666666666667,0.0,-15.170000000000002
전기에너지공,1,1,57.33,57.33,27.11224418278665,25.40037146061116,,,-15.170000000000002
혜화리버럴아츠칼리지,1,1,57.3,57.3,51.21951219512195,14.45993031358885,,,-15.200000000000003
정보보안,2,2,57.184999999999995,57.184999999999995,34.26987694215386,12.986359993346339,60.77702702702703,0.0,-15.315000000000005
사회복지상담심리,1,1,57.125,57.125,28.99122807017544,30.873930694504857,63.333333333333336,6.25,-15.375
인공지능융합,2,2,57.056,57.056,31.26394080225632,19.300137757542117,,,-15.444000000000003
바이오메디컬정보,1,1,57.0,57.0,35.886153503397566,18.96513311796814,,,-15.5
철학생명의료윤리,1,1,57.0,57.0,28.25128352466491,32.77922126591133,50.0,2.631578947368421,-15.5
스포츠마케팅,2,2,56.90524691358025,56.90524691358025,35.406038744828976,14.813237816567453,73.33333333333333,9.090909090909092,-15.59475308641975
응용생물공,1,1,56.83,56.83,34.39461055740125,25.562279175235982,48.14814814814815,25.0,-15.670000000000002
경상,1,1,56.67,56.67,30.724933632836432,19.44309927360775,68.36158192090396,0.0,-15.829999999999998
국제무역통상,1,1,56.67,56.67,28.6998757025508,33.12076668107797,54.66666666666666,0.0,-15.829999999999998
사진영상,1,1,56.63249999999999,56.63249999999999,38.99816618102791,25.86727294367619,63.63636363636363,1.0869565217391304,-15.867500000000007
수리빅데이터,1,1,56.63,56.63,42.91125541125541,9.090909090909092,76.19047619047619,8.695652173913043,-15.869999999999997
역사콘텐츠,1,1,56.39,56.39,31.02272727272728,15.340909090909092,,,-16.11
산업응용경제,1,1,56.17,56.17,25.105457202643905,29.0704819477198,66.66666666666667,0.0,-16.33
화학·코스메틱스,1,1,56.17,56.17,33.805796488258935,24.09440041659208,65.38461538461539,18.75,-16.33
환경재료과,1,1,56.17,56.17,60.957434581050535,13.406638315262503,,,-16.33
물류무역,1,1,56.10000000000001,56.10000000000001,28.5978909180348,32.263420033204206,64.28571428571429,0.0,-16.39999999999999
데이터공,1,1,56.02,56.02,22.61735419630156,38.762446657183496,,,-16.479999999999997
자율,8,8,56.0,50.7875,38.97891202484372,26.143528062790296,41.35531135531136,5.927396483267158,-16.5
작업치료,14,14,55.89,53.81928571428572,39.29507270852976,21.769665887777677,82.70189431704885,0.0,-16.61
경찰・행정,1,1,55.75,55.75,32.23722500291002,21.42940286346176,,,-16.75
호텔경영,3,3,55.73,43.74333333333333,32.81449525452977,28.98425366695428,71.44688644688645,0.0,-16.770000000000003
도시계획,2,2,55.68817073170732,55.68817073170732,34.16705085784107,24.11332576232322,,,-16.811829268292684
시각디자인,6,6,55.665,57.68666666666667,43.39295899576497,6.401580974823069,63.88367729831144,0.847457627118644,-16.835
건축디자인과,1,1,55.55749999999999,55.55749999999999,38.32143354694901,25.376671774867653,86.20689655172414,9.375,-16.94250000000001
광시스템공,1,1,55.53,55.53,31.79217101179392,20.23102886405959,64.28571428571429,33.333333333333336,-16.97
영화방송,1,1,55.52,55.52,40.33535123471589,11.0243346919204,61.53846153846154,0.0,-16.979999999999997
명상심리상담,1,1,55.5,55.5,41.85823754789272,5.986590038314176,33.333333333333336,42.85714285714285,-17.0
해양시스템공,1,1,55.5,55.5,31.287635194387605,22.16311020169541,63.63636363636363,8.333333333333334,-17.0
첨단IT,1,1,55.33,55.33,25.308174057429568,20.14170892967796,,,-17.17
해양산업경찰,1,1,55.33,55.33,34.51504639422399,22.72224102433934,26.31578947368421,9.523809523809524,-17.17
행정・경찰공공,1,1,55.3,55.3,41.83747342472881,9.016720297003312,,,-17.200000000000003
문예창작,4,4,55.129629629629626,56.489814814814814,35.26449485607901,18.649676935112055,43.08823529411765,0.0,-17.370370370370374
건축・인테리어디자인,1,1,55.12,55.12,0.0,7.6923076923076925,,,-17.380000000000003
방송영화영상,1,1,55.0,55.0,44.35724549574445,11.480785527430823,75.75757575757575,0.0,-17.5
뷰티스타일,1,1,55.0,55.0,53.333333333333336,10.0,,,-17.5
영화영상,4,4,54.913,59.614,40.17445637722799,11.082402065118306,70.83333333333334,0.0,-17.587000000000003
통신공,1,1,54.830000000000005,54.830000000000005,26.139986977331155,23.73381396379161,77.27272727272727,4.3478260869565215,-17.669999999999995
첨단해양모빌리티,1,1,54.75,54.75,52.86585365853659,12.439024390243905,,,-17.75
실내디자인,1,1,54.67,54.67,31.832298136645964,20.693905279503102,90.9090909090909,27.77777777777778,-17.83
부동산국토정보,1,1,54.53,54.53,31.99102049602534,25.512016236911297,,,-17.97
레저해양스포츠,1,1,54.5,54.5,50.11600623513004,9.293215194027402,58.97435897435897,2.4390243902439024,-18.0
미술교육과,1,1,54.5,54.5,63.8647342995169,8.57487922705314,31.57894736842105,5.0,-18.0
바이오헬스케어,1,1,54.5,54.5,28.678929765886288,31.563545150501675,,,-18.0
화학생명과,1,1,54.45478260869565,54.45478260869565,56.65584415584416,14.448051948051948,50.0,39.39393939393939,-18.045217391304348
일본어일본,2,2,54.2151675485009,54.2151675485009,32.4505214649527,29.756110706874715,41.57303370786517,3.125,-18.2848324514991
디자인비즈니스,1,1,54.17,54.17,33.34630956088446,22.063220180629088,,,-18.33
법행정경찰,1,1,54.17,54.17,30.099520370224763,31.038785986273822,43.47826086956522,0.0,-18.33
디자인조형,2,2,54.025,54.025,53.93836717429061,12.834355237227673,64.0952380952381,3.6941358822009818,-18.475
의료경영,3,3,54.0,54.0,33.05827823155711,27.22176844288863,87.75510204081633,0.0,-18.5
호텔항공관광경영,1,1,54.0,54.0,26.48909913615796,31.783216783216783,,,-18.5
의료재활,1,1,53.8,53.8,41.39824899561088,14.235038666078353,,,-18.700000000000003
한식조리,1,1,53.8,53.8,35.15403573629082,22.28449000168039,77.77777777777777,9.090909090909092,-18.700000000000003
의생명과,1,1,53.67999999999999,53.67999999999999,30.04709576138148,21.22448979591837,,,-18.820000000000007
해양경찰,3,3,53.67,51.94,38.55218855218856,21.127946127946128,54.0528233151184,0.0,-18.83
실내건축,4,4,53.375,48.760000000000005,42.03279266261379,12.303420821565123,70.03205128205127,0.0,-19.125
인문문화,1,1,53.17,53.17,12.5,65.0,,,-19.33
기독교,5,5,53.0,56.249555555555546,35.38461538461539,17.51810043529841,60.0,24.219467401285584,-19.5
경제금융물류,1,1,53.0,53.0,14.107142857142858,25.17857142857143,,,-19.5
스마트이동체융합시스템공,1,1,53.0,53.0,22.95044469977445,28.41450700029789,72.0,28.571428571428573,-19.5
항공교통관리,1,1,52.925170068027214,52.925170068027214,40.57138904261207,22.29062903523335,,,-19.574829931972786
아트앤패션디자인,1,1,52.83,52.83,44.28003508837418,12.447787379383714,63.888888888888886,2.631578947368421,-19.67
스마트공건축토목공학,1,1,52.81,52.81,45.72000843348091,23.37128399746996,,,-19.689999999999998
글로컬문화,1,1,52.67,52.67,0.0,0.0,,,-19.83
제품디자인공,1,1,52.67,52.67,39.89382239382239,16.67953667953668,,,-19.83
메디컬IT융합공,1,1,52.524736842105256,52.524736842105256,37.333333333333336,21.434343434343432,58.62068965517241,21.05263157894737,-19.975263157894744
외식서비스경영학,1,1,52.5,52.5,38.46686207458069,19.63958095858438,66.66666666666667,1.2820512820512822,-20.0
한국무용,1,1,52.5,52.5,24.807692307692307,33.17307692307692,75.0,42.85714285714285,-20.0
경찰행정・범죄심리,1,1,52.4,52.4,42.69237700486575,14.892322941070464,,,-20.1
공예디자인,1,1,52.33,52.33,47.97195402011151,7.05383718480603,56.0,3.8461538461538463,-20.17
디지털금융,1,1,52.33,52.33,42.91666666666667,17.5,,,-20.17
철도운전관제,1,1,52.3,52.3,46.48651849512455,11.395621965181004,,,-20.200000000000003
국제스포츠,1,1,51.93,51.93,28.125,43.75,71.42857142857143,0.0,-20.57
디자인,7,7,51.8,50.024149659863944,40.43567574196713,11.515546085858585,59.57446808510638,0.0,-20.700000000000003
스마트보안,2,2,51.76382882882883,51.76382882882883,44.341305153348955,12.54473115066661,,,-20.736171171171172
만화애니메이션,2,2,51.70875,51.70875,41.98908368516608,15.611964836049248,39.677177177177185,1.3157894736842104,-20.791249999999998
전자·정보통신공,1,1,51.7,51.7,30.232558139534884,21.49185255497548,100.0,0.0,-20.799999999999997
패션디자인,11,11,51.67,49.57604823747681,43.81881881881882,14.941022280471822,60.303030303030305,0.0,-20.83
미디어영상,2,2,51.54,51.54,37.301694009850785,10.323478016804287,61.90476190476191,4.166666666666667,-20.96
반려동물산업,1,1,51.5,51.5,41.231297827589465,18.375987628845472,68.42105263157895,8.695652173913043,-21.0
스마트에너지기계공,1,1,51.5,51.5,18.88320545609548,32.90707587382779,,,-21.0
식품생명과,1,1,51.5,51.5,66.66666666666667,33.333333333333336,65.21739130434783,16.363636363636363,-21.0
지구해양과,1,1,51.33,51.33,33.162660081826324,26.484615198392525,60.0,5.882352941176471,-21.17
웹툰애니메이션,1,1,51.3,51.3,32.20887492009376,16.605849137012573,,,-21.200000000000003
사회체육,2,2,51.165,51.165,45.482543203616274,18.570238556659444,67.0608108108108,4.878048780487805,-21.335
AI수리,1,1,51.0,51.0,38.52736342981329,11.733181863084068,27.27272727272728,15.384615384615383,-21.5
소방방재행정,1,1,51.0,51.0,41.25298032467399,19.293637136400392,42.42424242424242,10.526315789473683,-21.5
조경산림,1,1,51.0,51.0,27.405970149253733,33.51044776119403,,,-21.5
조선해양공,6,6,50.96,57.73666666666667,39.18907403792464,22.486168524174786,74.19354838709677,16.216216216216218,-21.54
인테리어재료공,1,1,50.83,50.83,32.14848248203201,27.997643975592645,,,-21.67
생활조형디자인,1,1,50.5,50.5,43.17523035704348,19.885358116756635,53.333333333333336,2.083333333333333,-22.0
창업투자경영,1,1,50.5,50.5,17.840909090909093,18.863636363636363,,,-22.0
어문,1,1,50.33,50.33,34.50978767751572,13.530995912996287,53.9568345323741,2.7210884353741496,-22.17
디자인예술,1,1,50.0,50.0,60.409624413145536,8.316901408450704,,,-22.5
스마트바이오,1,1,49.83,49.83,41.22430539868986,20.61215269934493,,,-22.67
호텔관광경영학,2,2,49.815,49.815,36.90849184225744,20.681653230328774,60.591364205256575,0.0,-22.685000000000002
기계자동차융합공,1,1,49.71,49.71,25.36824877250409,37.31587561374795,,,-22.79
스마트공전기에너지공학,1,1,49.6725,49.6725,35.51477261268529,35.72148835333266,,,-22.8275
방사선화,1,1,49.5,49.5,3.571428571428572,57.142857142857146,,,-23.0
의료심리,1,1,49.5,49.5,33.759469696969695,26.23106060606061,,,-23.0
정보경영,1,1,49.5,49.5,30.28300130329548,20.671197169986968,,,-23.0
소재디자인공,1,1,49.46375,49.46375,41.92708333333333,14.360119047619047,68.18181818181819,15.384615384615383,-23.036250000000003
호텔카지노관광,1,1,49.1,49.1,38.37876195660627,16.327086087565128,95.83333333333331,0.0,-23.4
게임공,2,2,48.943,48.943,64.40098228657357,13.04450856050207,52.11267605633803,2.702702702702702,-23.557000000000002
운동처방,2,2,48.6,48.6,30.55272216983792,27.741469270095262,75.9600614439324,5.729166666666667,-23.9
e비즈니스,1,1,48.5,48.5,31.875,17.083333333333332,,,-24.0
미래모빌리티공,1,1,48.33,48.33,33.46521313081823,18.5203331700147,,,-24.17
스마트팜생명과,1,1,48.2,48.2,26.39873916469661,35.07683215130024,,,-24.299999999999997
해양식품공,1,1,48.17,48.17,52.88511147963885,20.807536392113505,,,-24.33
무대패션,1,1,47.79999999999999,47.79999999999999,27.60794826922838,29.73774683198669,72.22222222222223,9.523809523809524,-24.70000000000001
공연기획경영,1,1,47.67,47.67,63.78887643597646,12.377416643317456,72.72727272727273,0.0,-24.83
국제관광경영,1,1,47.5,47.5,26.277728743748163,32.423065607531626,,,-25.0
행정・언론,1,1,47.5,47.5,36.19813916375284,21.39227737902118,53.94736842105263,3.75,-25.0
스마트공기계자동차공학,1,1,47.455,47.455,39.90196078431373,19.77124183006536,,,-25.045
항공정비,4,4,47.41670068027211,54.20835034013605,37.445725669414344,19.846682792593775,63.63636363636363,0.0,-25.083299319727892
디지털콘텐츠,5,5,47.0,53.293639143730886,41.77196949543318,8.333333333333334,60.985915492957744,0.0,-25.5
음악,3,3,47.0,57.0,40.57332419133661,11.969205834683954,69.5,6.896551724137931,-25.5
중어중국,2,2,46.85,46.85,35.99921763371964,21.767198673331052,72.0,1.851851851851852,-25.65
배터리・자동차공,1,1,46.53061224489796,46.53061224489796,0.0,0.0,,,-25.96938775510204
경호비서,1,1,46.5,46.5,47.0707455654102,11.937014966740575,60.0,0.0,-26.0
생명환경,1,1,46.5,46.5,40.61221707117535,17.584497665987584,0.0,0.0,-26.0
원불교,1,1,46.5,46.5,61.71266233766234,6.904761904761905,,61.53846153846154,-26.0
뷰티,1,1,46.1075,46.1075,51.45767474534598,21.72462240955392,72.09302325581395,4.0,-26.3925
바이오제약공,1,1,46.0,46.0,24.73536339642989,28.538184294917272,50.0,20.0,-26.5
피아노과,1,1,46.0,46.0,55.90861118290687,13.58985956750237,26.08695652173913,4.0,-26.5
문화재보존,1,1,45.6,45.6,47.94117647058823,8.212669683257918,55.55555555555556,10.0,-26.9
해양스포츠과,1,1,45.5,45.5,47.32543017206883,17.517507002801118,,,-27.0
에너지・전기공,1,1,45.3,45.3,29.506493506493506,23.077922077922075,,,-27.200000000000003
보건행정,8,8,45.125,49.93875,34.03117079395581,23.581716530138237,71.19815668202764,1.8990929705215418,-27.375
소방행정,2,2,45.085,45.085,39.6754692493451,23.110154101692416,50.16666666666667,1.9230769230769231,-27.415
용접.접합과학공,1,1,45.0,45.0,33.51217064802227,33.41425519518353,77.77777777777777,8.333333333333334,-27.5
전기자동차공,1,1,44.87,44.87,38.88888888888889,1.851851851851852,,,-27.630000000000003
해양토목공,1,1,44.83,44.83,38.46486175115207,24.97119815668203,90.9090909090909,0.0,-27.67
자동차소재부품공학,1,1,44.7,44.7,52.0,7.666666666666667,,,-27.799999999999997
에너지과,1,1,44.67,44.67,32.205745043115286,24.33459658373153,52.94117647058823,0.0,-27.83
철도운전시스템,1,1,44.67,44.67,35.12142080463936,30.527364987314243,,,-27.83
가족아동복지,1,1,44.5,44.5,37.76665174908629,24.26779543024788,73.07692307692308,0.0,-28.0
보건의료・사회복지,1,1,44.145,44.145,50.37912578055308,20.74041034790366,,,-28.354999999999997
해양수산경영,1,1,44.0,44.0,31.40404320132928,29.192052063140405,100.0,0.0,-28.5
교회음악과,2,2,43.95,43.95,51.016173946774124,13.89936715547259,54.70957613814757,11.26179245283019,-28.549999999999997
철도건설안,1,1,43.7,43.7,62.4785127756242,8.563711391771914,85.45454545454545,1.7543859649122806,-28.799999999999997
항공물류,1,1,43.53741496598639,43.53741496598639,30.29039677975848,25.89131684876366,,,-28.962585034013607
보건안,1,1,43.5,43.5,48.43853820598007,20.73089700996677,60.9375,1.5384615384615383,-29.0
패션디자인산업,1,1,43.5,43.5,43.26402974983097,13.209939148073024,50.0,0.0,-29.0
호텔항공외식경영,1,1,43.330000000000005,43.330000000000005,35.15797352663095,21.75189095493224,,,-29.169999999999995
연극,1,1,43.33,43.33,54.889699496265415,5.103724658180104,75.0,6.666666666666667,-29.17
보건의료정보,1,1,43.3,43.3,37.49850831762095,22.0518389460369,,,-29.200000000000003
해양생명과,2,2,43.0,43.0,28.60114260670238,31.174168804558903,92.3076923076923,36.76470588235294,-29.5
빅데이터응용통계,1,1,43.0,43.0,27.711323763955345,31.25427204374573,35.483870967741936,5.714285714285714,-29.5
호텔・컨벤션경영,1,1,43.0,43.0,31.32702042241229,25.837406179088845,,,-29.5
기악과,1,1,42.5,42.5,29.094560905802624,12.398613835637317,61.70212765957447,12.962962962962964,-30.0
휴먼헬스케어,1,1,42.17,42.17,28.45278931215021,40.26126428184561,,,-30.33
호텔관광,2,2,42.14592274678112,42.14592274678112,32.62633846022875,16.898171782082624,78.55191256830601,0.0,-30.354077253218883
미디어광고콘텐츠,1,1,41.67,41.67,30.799540630445115,30.886662442578803,,,-30.83
호텔・의료관광경영,1,1,41.49659863945578,41.49659863945578,35.93063402385437,24.019146264908976,,,-31.003401360544217
성악과,3,3,41.33,38.666666666666664,42.67755192915416,7.409515956994314,48.14814814814815,16.666666666666668,-31.17
영상제작,1,1,41.33,41.33,30.218113534594828,33.07904810053445,,,-31.17
항공서비스무역,1,1,41.3,41.3,37.674156637220605,8.998339953755854,,,-31.200000000000003
영상애니메이션,2,2,41.0,41.0,42.76318181182623,13.133554177242212,45.45454545454545,2.7777777777777777,-31.5
IT소프트웨어,1,1,41.0,41.0,37.552633457036826,23.90094204967172,59.523809523809526,0.0,-31.5
환경・토목・건축,1,1,41.0,41.0,39.42003030720485,20.20181843229095,,,-31.5
외식산업,1,1,40.33,40.33,27.133427213518747,22.355219151557822,,,-32.17
광고홍보영상미디어,1,1,40.13605442176871,40.13605442176871,46.58652085622025,8.407403708512268,,,-32.36394557823129
금융경영,1,1,39.67,39.67,32.397959183673464,22.4234693877551,,,-32.83
공연영상,1,1,39.6,39.6,43.09812434624368,15.627104558024904,65.75342465753425,6.329113924050633,-32.9
해양환경공,1,1,39.33,39.33,34.92788539274973,27.634770235746856,92.85714285714286,22.22222222222222,-33.17
호텔조리베이커리경영,1,1,39.23,39.23,37.84140969162996,15.48898678414097,,,-33.27
미디어영상연기,1,1,39.16,39.16,25.065913845688502,15.62523630680816,72.22222222222223,5.2631578947368425,-33.34
복지・보건,1,1,39.0,39.0,35.82586380034961,26.55790902666716,62.5,3.4482758620689653,-33.5
기관공,1,1,38.67,38.67,64.2006003803937,15.183665986846629,,,-33.83
바이오의약공,1,1,38.67,38.67,21.590909090909093,28.409090909090907,,,-33.83
산업경영빅데이터공,1,1,38.5,38.5,31.282051282051285,26.92728036990332,,,-34.0
스마트항만물류,1,1,38.33,38.33,21.120689655172413,33.289124668435015,,,-34.17
재무부동산,1,1,38.33,38.33,27.44456085210407,24.30155404225598,,,-34.17
조경・정원디자인,1,1,38.3,38.3,31.476190476190474,16.0,,,-34.2
군사안보,1,1,38.12,38.12,40.02618943692711,5.115670013094718,91.30434782608695,0.0,-34.38
화장품,4,4,38.0,48.667500000000004,32.08332562199643,26.73498896137145,,,-34.5
생활체육,1,1,37.83,37.83,36.015372168284784,29.008899676375403,,,-34.67
IT융합통신공,1,1,37.67,37.67,36.69980470852363,22.75914563823408,56.25,0.0,-34.83
캠퍼스아시아,1,1,37.67,37.67,57.46411483253589,13.492822966507177,52.38095238095238,12.5,-34.83
안전보건,3,3,37.5,42.166666666666664,49.87468671679199,12.863408521303258,40.74074074074074,3.571428571428572,-35.0
원예산업,1,1,37.5,37.5,50.23396448342432,14.73645967841603,39.21568627450981,7.272727272727272,-35.0
조리외식경영학,1,1,37.5,37.5,39.26315789473684,16.16282894736842,83.33333333333333,0.0,-35.0
금융부동산경제,1,1,37.33,37.33,38.78812636165577,18.902505446623096,,,-35.17
상담심리치료,1,1,37.25,37.25,36.29561186931035,23.931898392886897,59.25925925925926,26.31578947368421,-35.25
전기・배터리공,1,1,37.25,37.25,34.136212624584715,22.653654485049834,,,-35.25
뷰티메디컬,1,1,37.2,37.2,38.71294456780024,14.793930894783998,,,-35.3
도자문화융합디자인,1,1,36.93,36.93,33.4279767197478,18.53326327701884,50.0,40.0,-35.57
불교문화콘텐츠,1,1,36.9,36.9,43.58054226475279,10.72567783094099,,,-35.6
소방안전,2,2,36.348605442176876,36.348605442176876,16.333333333333336,27.83609908609909,73.91304347826087,0.0,-36.151394557823124
경찰소방,1,1,36.33,36.33,28.97044613393134,19.493974365986617,73.58490566037736,0.0,-36.17
시각정보디자인,2,2,36.25,36.25,44.30549203111015,11.86580166842813,48.63883847549909,1.6666666666666665,-36.25
광기술공,1,1,36.0,36.0,27.64142481145325,21.66517166900752,60.71428571428572,12.5,-36.5
외식경영,1,1,35.83,35.83,35.39604546530902,20.44162917357329,,,-36.67
기계자동차로봇공,1,1,35.67,35.67,48.28908174897951,6.460302283675946,75.75757575757575,1.0,-36.83
반려동물,1,1,35.67,35.67,32.411980749746704,18.984295845997973,,,-36.83
태권도,3,3,35.5,48.276666666666664,52.47154634738661,19.471514242878563,65.07936507936508,5.47945205479452,-37.0
