outcome_row_id,major_group_7,major7_mapping_method,major7_mapping_confidence,major7_evidence,major7_candidate_count,major7_review_needed
OC2024_05982,,ambiguous,low,hits=ENG evidence=ENG:공학 ambiguous_token=True,1,True
OC2024_05992,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_05993,,ambiguous,low,"hits=ENG,NAT evidence=ENG:공학 | NAT:식품공학 ambiguous_token=False",2,True
OC2024_05999,,ambiguous,low,hits=ART evidence=ART:디자인/영상 ambiguous_token=True,1,True
OC2024_06001,,ambiguous,low,"hits=SOC,HUM evidence=SOC:국제 | HUM:영문/문학 ambiguous_token=False",2,True
OC2024_06004,,ambiguous,low,hits=ENG evidence=ENG:항공/공학 ambiguous_token=True,1,True
OC2024_06011,,ambiguous,low,"hits=SOC,HUM evidence=SOC:회계 | HUM:인문 ambiguous_token=False",2,True
OC2024_06012,,ambiguous,low,"hits=SOC,HUM evidence=SOC:국제 | HUM:문학/일문 ambiguous_token=False",2,True
OC2024_06013,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06034,,ambiguous,low,"hits=ENG,NAT evidence=ENG:에너지 | NAT:환경 ambiguous_token=True",2,True
OC2024_06039,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06044,,ambiguous,low,"hits=ENG,SOC evidence=ENG:데이터 | SOC:사회복지 ambiguous_token=False",2,True
OC2024_06054,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06055,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06064,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06075,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06083,,ambiguous,low,"hits=ENG,NAT evidence=ENG:철도 | NAT:환경 ambiguous_token=False",2,True
OC2024_06086,,ambiguous,low,"hits=ENG,SOC evidence=ENG:철도 | SOC:경영 ambiguous_token=False",2,True
OC2024_06097,,ambiguous,low,"hits=ENG,NAT evidence=ENG:에너지/공학 | NAT:환경 ambiguous_token=False",2,True
OC2024_06121,,ambiguous,low,"hits=ENG,SOC evidence=ENG:공학 | SOC:마케팅 ambiguous_token=False",2,True
OC2024_06133,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06134,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06143,,ambiguous,low,hits=NAT evidence=NAT:화학 ambiguous_token=True,1,True
OC2024_06170,,ambiguous,low,"hits=ENG,NAT evidence=ENG:화학공학/신소재/공학 | NAT:화학 ambiguous_token=False",2,True
OC2024_06171,,ambiguous,low,"hits=ENG,NAT evidence=ENG:에너지/공학 | NAT:환경 ambiguous_token=False",2,True
OC2024_06230,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06233,,ambiguous,low,"hits=ENG,SOC evidence=ENG:it | SOC:경영/금융 ambiguous_token=False",2,True
OC2024_06243,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06244,,ambiguous,low,hits=ENG evidence=ENG:공학 ambiguous_token=True,1,True
OC2024_06246,,ambiguous,low,"hits=ENG,NAT evidence=ENG:화학공학/공학 | NAT:화학 ambiguous_token=False",2,True
OC2024_06250,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06253,,ambiguous,low,"hits=MED,SOC evidence=MED:보건 | SOC:경영/행정 ambiguous_token=False",2,True
OC2024_06254,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06270,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06273,,ambiguous,low,hits=ENG evidence=ENG:기계 ambiguous_token=True,1,True
OC2024_06274,,ambiguous,low,"hits=ENG,NAT evidence=ENG:화학공학/공학 | NAT:화학 ambiguous_token=True",2,True
OC2024_06277,,ambiguous,low,"hits=MED,ENG evidence=MED:의료 | ENG:공학/it ambiguous_token=False",2,True
OC2024_06278,,ambiguous,low,"hits=MED,ENG evidence=MED:의료 | ENG:공학 ambiguous_token=False",2,True
OC2024_06290,,ambiguous,low,"hits=EDU,SOC evidence=EDU:교육 | SOC:상담 ambiguous_token=False",2,True
OC2024_06297,,ambiguous,low,"hits=MED,NAT evidence=MED:보건 | NAT:환경 ambiguous_token=False",2,True
OC2024_06303,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06309,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06310,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06320,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06334,,ambiguous,low,hits=ENG evidence=ENG:공학 ambiguous_token=True,1,True
OC2024_06335,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06338,,ambiguous,low,hits=ENG evidence=ENG:전자/공학/it ambiguous_token=True,1,True
OC2024_06347,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06355,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06357,,ambiguous,low,hits=SOC evidence=SOC:창업 ambiguous_token=True,1,True
OC2024_06366,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06371,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06372,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06380,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06384,,ambiguous,low,hits=ENG evidence=ENG:소프트웨어/공학 ambiguous_token=True,1,True
OC2024_06386,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06389,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06393,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06394,,ambiguous,low,"hits=EDU,ART evidence=EDU:교육/체육교육 | ART:체육 ambiguous_token=False",2,True
OC2024_06395,,ambiguous,low,"hits=ENG,SOC evidence=ENG:항공 | SOC:경영/관광 ambiguous_token=False",2,True
OC2024_06544,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06549,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06553,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06563,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06566,,ambiguous,low,hits=ART evidence=ART:스포츠 ambiguous_token=True,1,True
OC2024_06569,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06572,,ambiguous,low,"hits=ENG,SOC evidence=ENG:데이터 | SOC:경영 ambiguous_token=False",2,True
OC2024_06580,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06595,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06604,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06605,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06606,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06616,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06619,,ambiguous,low,"hits=ENG,SOC evidence=ENG:공학 | SOC:금융 ambiguous_token=False",2,True
OC2024_06621,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06636,,ambiguous,low,hits=ENG evidence=ENG:공학 ambiguous_token=True,1,True
OC2024_06637,,ambiguous,low,"hits=ENG,NAT evidence=ENG:공학 | NAT:화학 ambiguous_token=False",2,True
OC2024_06673,,ambiguous,low,"hits=ENG,NAT evidence=ENG:데이터 | NAT:통계/과학 ambiguous_token=False",2,True
OC2024_06674,,ambiguous,low,"hits=ENG,NAT evidence=ENG:데이터 | NAT:통계 ambiguous_token=False",2,True
OC2024_06678,,ambiguous,low,"hits=ENG,NAT evidence=ENG:에너지/공학 | NAT:환경 ambiguous_token=False",2,True
OC2024_06754,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06797,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06807,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06812,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06813,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06815,,ambiguous,low,"hits=ENG,NAT evidence=ENG:공학 | NAT:물리 ambiguous_token=False",2,True
OC2024_06819,,ambiguous,low,hits=ENG evidence=ENG:공학 ambiguous_token=True,1,True
OC2024_06820,,ambiguous,low,hits=ENG evidence=ENG:반도체/공학 ambiguous_token=True,1,True
OC2024_06821,,ambiguous,low,"hits=ENG,NAT evidence=ENG:반도체/공학 | NAT:환경 ambiguous_token=True",2,True
OC2024_06825,,ambiguous,low,"hits=MED,SOC evidence=MED:보건 | SOC:행정 ambiguous_token=False",2,True
OC2024_06836,,ambiguous,low,hits=ENG evidence=ENG:전자/전기/공학 ambiguous_token=True,1,True
OC2024_06840,,ambiguous,low,"hits=MED,ENG evidence=MED:의료 | ENG:공학 ambiguous_token=False",2,True
OC2024_06848,,ambiguous,low,"hits=ENG,NAT evidence=ENG:에너지/공학 | NAT:환경 ambiguous_token=False",2,True
OC2024_06851,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06852,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06853,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06854,,ambiguous,low,"hits=SOC,HUM evidence=SOC:경영 | HUM:국문 ambiguous_token=False",2,True
OC2024_06858,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06867,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06870,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06873,,ambiguous,low,"hits=EDU,SOC evidence=EDU:교육/국어교육 | SOC:국제 ambiguous_token=False",2,True
OC2024_06917,,ambiguous,low,"hits=NAT,HUM evidence=NAT:화학 | HUM:언어 ambiguous_token=False",2,True
OC2024_06919,,ambiguous,low,"hits=ENG,NAT evidence=ENG:화학공학/공학 | NAT:화학 ambiguous_token=True",2,True
OC2024_06944,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06947,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06985,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06986,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06991,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06992,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_06998,,ambiguous,low,"hits=ART,SOC evidence=ART:사진/예술 | SOC:방송 ambiguous_token=False",2,True
OC2024_07002,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07013,,ambiguous,low,"hits=NAT,ART evidence=NAT:화학 | ART:영화 ambiguous_token=False",2,True
OC2024_07015,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07019,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07020,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07024,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07049,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07064,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07070,,ambiguous,low,"hits=MED,NAT evidence=MED:보건 | NAT:환경 ambiguous_token=False",2,True
OC2024_07079,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07089,,ambiguous,low,hits=ENG evidence=ENG:전자/공학/it ambiguous_token=True,1,True
OC2024_07104,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07121,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07235,,ambiguous,low,"hits=ENG,NAT evidence=ENG:에너지 | NAT:화학 ambiguous_token=False",2,True
OC2024_07236,,ambiguous,low,"hits=ENG,NAT evidence=ENG:데이터 | NAT:수학 ambiguous_token=False",2,True
OC2024_07243,,ambiguous,low,"hits=ENG,SOC evidence=ENG:공학 | SOC:경영 ambiguous_token=False",2,True
OC2024_07258,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07264,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07268,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07276,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07278,,ambiguous,low,"hits=SOC,HUM evidence=SOC:상담 | HUM:철학 ambiguous_token=False",2,True
OC2024_07279,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07287,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07289,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07317,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07319,,ambiguous,low,"hits=ENG,NAT,SOC evidence=ENG:데이터 | NAT:통계 | SOC:금융 ambiguous_token=False",3,True
OC2024_07344,,ambiguous,low,"hits=MED,SOC evidence=MED:의료 | SOC:상담 ambiguous_token=False",2,True
OC2024_07352,,ambiguous,low,hits=ENG evidence=ENG:전자/공학 ambiguous_token=True,1,True
OC2024_07362,,ambiguous,low,hits=ENG evidence=ENG:공학 ambiguous_token=True,1,True
OC2024_07371,,ambiguous,low,"hits=ENG,NAT evidence=ENG:공학 | NAT:화학 ambiguous_token=True",2,True
OC2024_07377,,ambiguous,low,"hits=ENG,SOC evidence=ENG:보안 | SOC:경찰 ambiguous_token=False",2,True
OC2024_07404,,ambiguous,low,"hits=ENG,SOC evidence=ENG:항공 | SOC:호텔 ambiguous_token=False",2,True
OC2024_07421,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07437,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07448,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07449,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07594,,ambiguous,low,hits=ENG evidence=ENG:공학 ambiguous_token=True,1,True
OC2024_07597,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07602,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07605,,ambiguous,low,"hits=MED,NAT evidence=MED:방사선 | NAT:화학 ambiguous_token=False",2,True
OC2024_07614,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07616,,ambiguous,low,"hits=ENG,NAT evidence=ENG:공학 | NAT:식품영양/식품공학 ambiguous_token=False",2,True
OC2024_07641,,ambiguous,low,"hits=ENG,ART evidence=ENG:컴퓨터 | ART:디자인 ambiguous_token=False",2,True
OC2024_07644,,ambiguous,low,"hits=ENG,NAT evidence=ENG:토목/공학 | NAT:환경 ambiguous_token=False",2,True
OC2024_07657,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07667,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07670,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07671,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07677,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07687,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07696,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07708,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07712,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07722,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07727,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_07879,,ambiguous,low,hits=ENG evidence=ENG:공학 ambiguous_token=True,1,True
OC2024_08024,,ambiguous,low,hits=ENG evidence=ENG:자동차/공학/it ambiguous_token=True,1,True
OC2024_08051,,ambiguous,low,"hits=ENG,NAT evidence=ENG:토목/에너지/공학 | NAT:환경 ambiguous_token=False",2,True
OC2024_08077,,ambiguous,low,"hits=ENG,SOC evidence=ENG:it | SOC:금융 ambiguous_token=False",2,True
OC2024_08078,,ambiguous,low,"hits=ENG,SOC evidence=ENG:it | SOC:금융/부동산 ambiguous_token=False",2,True
OC2024_08085,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_08104,,ambiguous,low,hits=ENG evidence=ENG:기계/자동차/공학 ambiguous_token=True,1,True
OC2024_08105,,ambiguous,low,"hits=ENG,SOC evidence=ENG:공학 | SOC:경영 ambiguous_token=False",2,True
OC2024_08106,,ambiguous,low,"hits=ENG,ART evidence=ENG:공학 | ART:디자인 ambiguous_token=True",2,True
OC2024_08112,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_08117,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_08118,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_08119,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_08131,,ambiguous,low,"hits=ENG,SOC evidence=ENG:공학 | SOC:소방 ambiguous_token=False",2,True
OC2024_08134,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_08137,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_08144,,ambiguous,low,"hits=ART,SOC evidence=ART:영화 | SOC:방송 ambiguous_token=False",2,True
OC2024_08145,,ambiguous,low,"hits=ART,SOC evidence=ART:영화 | SOC:방송 ambiguous_token=False",2,True
OC2024_08146,,ambiguous,low,"hits=ART,SOC evidence=ART:예술 | SOC:심리 ambiguous_token=False",2,True
OC2024_08148,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_08163,,ambiguous,low,"hits=ENG,NAT evidence=ENG:자동차 | NAT:환경 ambiguous_token=False",2,True
OC2024_08166,,ambiguous,low,hits=ENG evidence=ENG:공학 ambiguous_token=True,1,True
OC2024_08174,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_08177,,ambiguous,low,"hits=MED,NAT evidence=MED:보건 | NAT:환경 ambiguous_token=False",2,True
OC2024_08186,,ambiguous,low,"hits=SOC,HUM evidence=SOC:상담 | HUM:언어 ambiguous_token=False",2,True
OC2024_08190,,ambiguous,low,"hits=ENG,SOC evidence=ENG:공학 | SOC:소방 ambiguous_token=False",2,True
OC2024_08196,,ambiguous,low,hits=SOC evidence=SOC:경영 ambiguous_token=True,1,True
OC2024_08197,,ambiguous,low,"hits=ENG,SOC evidence=ENG:항공 | SOC:경영 ambiguous_token=True",2,True
OC2024_08204,,ambiguous,low,"hits=ENG,SOC evidence=ENG:항공 | SOC:경영 ambiguous_token=False",2,True
OC2024_08228,,ambiguous,low,"hits=ART,HUM evidence=ART:디자인 | HUM:인문 ambiguous_token=False",2,True
OC2024_08232,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_08233,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_08246,,ambiguous,low,"hits=MED,NAT evidence=MED:의학 | NAT:수산 ambiguous_token=False",2,True
OC2024_08254,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_08255,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_08275,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_08301,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_08319,,ambiguous,low,"hits=ENG,ART evidence=ENG:공학 | ART:디자인 ambiguous_token=False",2,True
OC2024_08340,,ambiguous,low,hits=ENG evidence=ENG:자동차/공학 ambiguous_token=True,1,True
OC2024_08348,,ambiguous,low,"hits=NAT,HUM evidence=NAT:화학 | HUM:철학/언어 ambiguous_token=False",2,True
OC2024_08355,,ambiguous,low,"hits=ENG,NAT evidence=ENG:공학 | NAT:과학 ambiguous_token=False",2,True
OC2024_08357,,ambiguous,low,"hits=NAT,HUM evidence=NAT:화학 | HUM:언어/스페인/러시아 ambiguous_token=False",2,True
OC2024_08358,,ambiguous,low,hits=NAT evidence=NAT:과학 ambiguous_token=True,1,True
OC2024_08378,,ambiguous,low,"hits=ENG,NAT evidence=ENG:컴퓨터 | NAT:통계 ambiguous_token=False",2,True
OC2024_08389,,ambiguous,low,hits=SOC evidence=SOC:부동산/비즈니스 ambiguous_token=True,1,True
OC2024_08480,,ambiguous,low,"hits=NAT,HUM evidence=NAT:화학 | HUM:문학 ambiguous_token=False",2,True
OC2024_08488,,ambiguous,low,hits=ENG evidence=ENG:공학 ambiguous_token=True,1,True
OC2024_08499,,ambiguous,low,"hits=ENG,NAT evidence=ENG:신소재/공학 | NAT:화학 ambiguous_token=False",2,True
OC2024_08503,,ambiguous,low,"hits=ART,SOC evidence=ART:음악/애니메이션/실용음악/예술 | SOC:방송 ambiguous_token=False",2,True
OC2024_08504,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_08509,,ambiguous,low,"hits=ENG,NAT evidence=ENG:공학 | NAT:동물/과학 ambiguous_token=False",2,True
OC2024_08513,,ambiguous,low,"hits=ENG,ART evidence=ENG:공학 | ART:공예/예술 ambiguous_token=False",2,True
OC2024_08516,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_08519,,ambiguous,low,"hits=ENG,ART evidence=ENG:컴퓨터 | ART:예술 ambiguous_token=False",2,True
OC2024_08589,,ambiguous,low,"hits=NAT,HUM evidence=NAT:과학 | HUM:인문 ambiguous_token=True",2,True
OC2024_08592,,ambiguous,low,"hits=ENG,SOC evidence=ENG:항공 | SOC:경영/관광 ambiguous_token=False",2,True
OC2024_08593,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_08600,,ambiguous,low,"hits=ENG,SOC evidence=ENG:공학 | SOC:소방 ambiguous_token=True",2,True
OC2024_08601,,ambiguous,low,hits=ENG evidence=ENG:컴퓨터/공학 ambiguous_token=True,1,True
OC2024_08618,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_08622,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_08624,,ambiguous,low,"hits=ART,SOC evidence=ART:영화/영상 | SOC:방송 ambiguous_token=False",2,True
OC2024_08635,,ambiguous,low,"hits=ENG,SOC evidence=ENG:항공 | SOC:경영 ambiguous_token=False",2,True
OC2024_08661,,ambiguous,low,hits=ENG evidence=ENG:에너지 ambiguous_token=True,1,True
OC2024_08666,,ambiguous,low,"hits=MED,NAT evidence=MED:보건 | NAT:동물 ambiguous_token=False",2,True
OC2024_08683,,ambiguous,low,"hits=NAT,SOC evidence=NAT:과학 | SOC:법 ambiguous_token=False",2,True
OC2024_08684,,ambiguous,low,"hits=MED,SOC evidence=MED:보건 | SOC:행정 ambiguous_token=False",2,True
OC2024_08685,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_08699,,ambiguous,low,hits=ENG evidence=ENG:에너지/공학 ambiguous_token=True,1,True
OC2024_08716,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_08741,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_08742,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_08743,,ambiguous,low,"hits=ENG,NAT evidence=ENG:기계/공학 | NAT:화학 ambiguous_token=False",2,True
OC2024_08750,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_08751,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_08770,,ambiguous,low,"hits=MED,SOC evidence=MED:재활 | SOC:상담 ambiguous_token=False",2,True
OC2024_09001,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_09009,,ambiguous,low,"hits=ENG,NAT evidence=ENG:ict | NAT:환경 ambiguous_token=True",2,True
OC2024_09020,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_09021,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_09027,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_09030,,ambiguous,low,"hits=EDU,SOC evidence=EDU:교육 | SOC:상담 ambiguous_token=False",2,True
OC2024_09031,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_09056,,ambiguous,low,hits=ENG evidence=ENG:반도체 ambiguous_token=True,1,True
OC2024_09065,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_09072,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_09089,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_09094,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_09095,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_09100,,ambiguous,low,"hits=ENG,NAT evidence=ENG:공학 | NAT:원예 ambiguous_token=False",2,True
OC2024_09102,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_09103,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_09107,,ambiguous,low,"hits=MED,ENG evidence=MED:재활/의료 | ENG:공학 ambiguous_token=False",2,True
OC2024_09109,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_09121,,ambiguous,low,"hits=ENG,NAT evidence=ENG:컴퓨터 | NAT:수학 ambiguous_token=False",2,True
OC2024_09123,,ambiguous,low,"hits=ENG,NAT evidence=ENG:토목/공학 | NAT:환경 ambiguous_token=False",2,True
OC2024_09139,,ambiguous,low,"hits=ENG,ART evidence=ENG:공학 | ART:디자인 ambiguous_token=False",2,True
OC2024_09195,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_09198,,ambiguous,low,hits=ENG evidence=ENG:공학 ambiguous_token=True,1,True
OC2024_09199,,ambiguous,low,"hits=ENG,ART evidence=ENG:건축공학/공학 | ART:디자인 ambiguous_token=False",2,True
OC2024_09202,,ambiguous,low,"hits=ENG,NAT evidence=ENG:화학공학/신소재/에너지/공학 | NAT:화학 ambiguous_token=False",2,True
OC2024_09213,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_09216,,ambiguous,low,"hits=MED,NAT evidence=MED:보건 | NAT:환경 ambiguous_token=False",2,True
OC2024_09219,,ambiguous,low,"hits=NAT,SOC evidence=NAT:과학 | SOC:상담 ambiguous_token=False",2,True
OC2024_09221,,ambiguous,low,"hits=NAT,ART evidence=NAT:과학 | ART:패션 ambiguous_token=False",2,True
OC2024_09229,,ambiguous,low,"hits=ENG,NAT evidence=ENG:데이터 | NAT:통계/과학 ambiguous_token=False",2,True
OC2024_09273,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_09274,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_09335,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_09351,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_09380,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_09508,,ambiguous,low,"hits=ENG,EDU,HUM evidence=ENG:공학 | EDU:교육 | HUM:인문 ambiguous_token=True",3,True
OC2024_09653,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_09654,,ambiguous,low,"hits=ENG,ART evidence=ENG:ict | ART:디자인 ambiguous_token=False",2,True
OC2024_09665,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
