학교명,학과_계열,입결_프록시,admission_metric_family_used_v3,admission_metric_source_used_v3,admission_source_rows_v3,admission_source_units_v3,admission_recruitment_n_sum_v3
제주대학교,관광개발,50.17,percentile,header_percentile,1,관광개발학과,17.0
제주대학교,관광경영,60.5,percentile,header_percentile,1,관광경영학과,22.0
제주대학교,국어교육과,46.5,percentile,header_percentile,1,국어교육과,7.0
제주대학교,국어국문,56.169999999999995,percentile,header_percentile,1,국어국문학과,12.0
제주대학교,기계시스템공,52.33,percentile,header_percentile,1,기계시스템공학과,22.0
제주대학교,데이터사이언스,58.0,percentile,header_percentile,1,데이터사이언스학과,13.0
제주대학교,독일,55.83,percentile,header_percentile,1,독일학과,11.0
제주대학교,무역,54.33,percentile,header_percentile,1,무역학과,13.0
제주대학교,물리,50.33,percentile,header_percentile,1,물리학과,13.0
제주대학교,미술,61.0,percentile,header_percentile,1,미술학과,10.0
제주대학교,바이오메디컬정보,57.0,percentile,header_percentile,1,바이오메디컬정보학과,9.0
제주대학교,사,55.669999999999995,percentile,header_percentile,1,사학과,12.0
제주대학교,사회,60.5,percentile,header_percentile,1,사회학과,11.0
제주대학교,사회교육과,58.669999999999995,percentile,header_percentile,1,사회교육과,6.0
제주대학교,산업응용경제,56.17,percentile,header_percentile,1,산업응용경제학과,10.0
제주대학교,생명공,52.83,percentile,header_percentile,1,생명공학부,29.0
제주대학교,생물,52.5,percentile,header_percentile,1,생물학과,10.0
제주대학교,수,52.169999999999995,percentile,header_percentile,1,수학과,12.0
제주대학교,수산생명의,63.330000000000005,percentile,header_percentile,1,수산생명의학과,12.0
제주대학교,수의예과,96.0,percentile,header_percentile,1,수의예과,20.0
제주대학교,수학교육과,66.33,percentile,header_percentile,1,수학교육과,9.0
제주대학교,스포츠과,49.0,percentile,header_percentile,1,스포츠과학과,23.0
제주대학교,식품생명공,55.5,percentile,header_percentile,1,식품생명공학과,11.0
제주대학교,식품영양,54.0,percentile,header_percentile,1,식품영양학과,13.0
제주대학교,약,96.0,percentile,header_percentile,1,약학과,10.0
제주대학교,언론홍보,65.17,percentile,header_percentile,1,언론홍보학과,12.0
제주대학교,영어교육과,77.0,percentile,header_percentile,1,영어교육과,6.0
제주대학교,영어영문,51.0,percentile,header_percentile,1,영어영문학과,12.0
제주대학교,윤리교육과,66.67,percentile,header_percentile,1,윤리교육과,3.0
제주대학교,융합디자인,46.0,percentile,header_percentile,1,융합디자인학과,22.0
제주대학교,일어일문,56.67,percentile,header_percentile,1,일어일문학과,11.0
제주대학교,전기에너지공,57.33,percentile,header_percentile,1,전기에너지공학과,30.0
제주대학교,전자공,60.5,percentile,header_percentile,1,전자공학과,17.0
제주대학교,정치외교,57.669999999999995,percentile,header_percentile,1,정치외교학과,12.0
제주대학교,중어중문,55.67,percentile,header_percentile,1,중어중문학과,14.0
제주대학교,지구해양과,51.33,percentile,header_percentile,1,지구해양과학과,10.0
제주대학교,지리교육과,63.17,percentile,header_percentile,1,지리교육과,5.0
제주대학교,철,58.5,percentile,header_percentile,1,철학과,11.0
제주대학교,체육교육과,72.5,percentile,header_percentile,1,체육교육과,8.0
제주대학교,초등교육과,73.83,percentile,header_percentile,1,초등교육과,56.0
제주대학교,컴퓨터교육과,57.17,percentile,header_percentile,1,컴퓨터교육과,7.0
제주대학교,토목공,56.17,percentile,header_percentile,1,토목공학과,13.0
제주대학교,통신공,54.830000000000005,percentile,header_percentile,1,통신공학과,21.0
제주대학교,패션의류,58.67,percentile,header_percentile,1,패션의류학과,15.0
제주대학교,해양산업경찰,55.33,percentile,header_percentile,1,해양산업경찰학과,14.0
제주대학교,해양생명과,51.17,percentile,header_percentile,1,해양생명과학과,10.0
제주대학교,해양시스템공,55.5,percentile,header_percentile,1,해양시스템공학과,10.0
제주대학교,행정,65.5,percentile,header_percentile,1,행정학과,19.0
제주대학교,화학·코스메틱스,56.17,percentile,header_percentile,1,화학 · 코스메틱스학과,16.0
제주대학교,화학공,52.5,percentile,header_percentile,1,화학공학과,10.0
제주대학교,환경공,50.830000000000005,percentile,header_percentile,1,환경공학과,12.0
제주대학교,회계,64.0,percentile,header_percentile,1,회계학과,23.0
조선대학교,간호,88.10526315789474,percentile,header_percentile,2,간호학과,38.0
조선대학교,건축,73.0,percentile,header_percentile,1,건축학과 (5 년제 ),10.0
조선대학교,건축공,70.0,percentile,header_percentile,1,건축공학과,8.0
조선대학교,경영,84.0,percentile,header_percentile,1,경영학부,46.0
조선대학교,경제,84.0,percentile,header_percentile,1,경제학과,27.0
조선대학교,경찰행정,79.0,percentile,header_percentile,1,경찰행정학과,8.0
조선대학교,광기술공,36.0,percentile,header_percentile,1,광기술공학과,14.0
조선대학교,국어교육과,88.0,percentile,header_percentile,1,국어교육과,7.0
조선대학교,국어국문,86.0,percentile,header_percentile,1,국어국문학부,35.0
조선대학교,기계공,66.0,percentile,header_percentile,1,기계공학과,38.0
조선대학교,무역,44.0,percentile,header_percentile,1,무역학과,14.0
조선대학교,문화콘텐츠,18.0,percentile,header_percentile,1,문화콘텐츠학부,4.0
조선대학교,물리교육과,67.0,percentile,header_percentile,1,물리교육과,13.0
조선대학교,미디어커뮤니케이션,89.0,percentile,header_percentile,1,미디어커뮤니케이션학과,5.0
조선대학교,법,84.0,percentile,header_percentile,1,법학과,13.0
조선대학교,산업공,56.0,percentile,header_percentile,1,산업공학과,6.0
조선대학교,상담심리,65.0,percentile,header_percentile,1,상담심리학과,7.0
조선대학교,생명화학공,55.0,percentile,header_percentile,1,생명화학공학과,15.0
조선대학교,생물교육과,90.0,percentile,header_percentile,1,생물교육과,6.0
조선대학교,소방재난관리,62.0,percentile,header_percentile,1,소방재난관리학과,6.0
조선대학교,스마트이동체융합시스템공,53.0,percentile,header_percentile,1,스마트이동체융합시스템공학부,48.0
조선대학교,식품영양,66.0,percentile,header_percentile,1,식품영양학과,6.0
조선대학교,신소재공,45.0,percentile,header_percentile,1,신소재공학과,14.0
조선대학교,아시아언어문화,68.0,percentile,header_percentile,1,아시아언어문화학부,34.0
조선대학교,약,98.56,percentile,header_percentile,2,약학과,25.0
조선대학교,언어치료,86.0,percentile,header_percentile,1,언어치료학과,9.0
조선대학교,역사문화,72.0,percentile,header_percentile,1,역사문화학과,7.0
조선대학교,영어영문,67.0,percentile,header_percentile,1,영어영문학과,10.0
조선대학교,용접.접합과학공,45.0,percentile,header_percentile,1,용접·접합과학공학과,11.0
조선대학교,원자력공,64.0,percentile,header_percentile,1,원자력공학과,15.0
조선대학교,유럽언어문화,67.0,percentile,header_percentile,1,유럽언어문화학부,15.0
조선대학교,인공지능공,75.0,percentile,header_percentile,1,인공지능공학과,11.0
조선대학교,작업치료,61.0,percentile,header_percentile,1,작업치료학과,11.0
조선대학교,전기공,58.0,percentile,header_percentile,1,전기공학과,27.0
조선대학교,전자공,47.0,percentile,header_percentile,1,전자공학부 전자공학전공,23.0
조선대학교,정보통신공,63.833333333333336,percentile,header_percentile,2,정보통신공학부 정보통신공학전공 | 정보통신공학부 정보보안전공,18.0
조선대학교,정치외교,63.0,percentile,header_percentile,1,정치외교학과,12.0
조선대학교,첨단에너지공,68.0,percentile,header_percentile,1,첨단에너지공학과,17.0
조선대학교,체육,68.0,percentile,header_percentile,1,체육학과,5.0
조선대학교,치의예과,96.6,percentile,header_percentile,2,치의예과,35.0
조선대학교,컴퓨터공,64.0,percentile,header_percentile,1,컴퓨터공학과,31.0
조선대학교,토목공,58.0,percentile,header_percentile,1,토목공학과,7.0
조선대학교,행정복지,91.0,percentile,header_percentile,1,행정복지학부,7.0
조선대학교,화학교육과,61.0,percentile,header_percentile,1,화학교육과,7.0
조선대학교,환경공,32.0,percentile,header_percentile,1,환경공학과,9.0
조선대학교,회화,11.0,percentile,header_percentile,1,회화학부,4.0
중부대학교,보건행정,45.5,percentile,header_percentile,11,보건행정학과,16.0
중부대학교,유아교육과,76.5,percentile,header_percentile,4,유아교육과,0.0
중앙대학교,AI,92.94,percentile,header_percentile,1,AI 학과,20.0
중앙대학교,건축,91.12999999999998,percentile,header_percentile,1,건축학부,30.0
중앙대학교,경제,91.68,percentile,header_percentile,1,경제학부,55.0
중앙대학교,공공인재,91.5,percentile,header_percentile,1,공공인재학부,52.0
중앙대학교,공연영상창작,84.888,percentile,header_percentile,2,공연영상창작학부 ( 영화 ) | 공연영상창작학부 ( 사진 ),45.0
중앙대학교,광고홍보,91.65,percentile,header_percentile,1,광고홍보학과,19.0
중앙대학교,교육,91.17,percentile,header_percentile,1,교육학과,10.0
중앙대학교,국어국문,90.76,percentile,header_percentile,1,국어국문학과,17.0
중앙대학교,국제물류,91.72,percentile,header_percentile,1,국제물류학과,19.0
중앙대학교,기계공,91.72,percentile,header_percentile,1,기계공학부,65.0
중앙대학교,문헌정보,90.87,percentile,header_percentile,1,문헌정보학과,14.0
중앙대학교,물리,91.9,percentile,header_percentile,1,물리학과,13.0
중앙대학교,미디어커뮤니케이션,90.9,percentile,header_percentile,1,미디어커뮤니케이션학부,30.0
중앙대학교,사회,91.24,percentile,header_percentile,1,사회학과,20.0
중앙대학교,사회기반시스템공,91.69,percentile,header_percentile,2,사회기반시스템공학부 ( 도시시스템공학 ) | 사회기반시스템공학부 ( 건설환경플랜트공학 ),30.0
중앙대학교,사회복지,90.6,percentile,header_percentile,1,사회복지학부,21.0
중앙대학교,생명과,92.15,percentile,header_percentile,1,생명과학과,19.0
중앙대학교,소프트웨어,93.55,percentile,header_percentile,1,소프트웨어학부,82.0
중앙대학교,수,91.85,percentile,header_percentile,1,수학과,17.0
중앙대학교,심리,90.8,percentile,header_percentile,1,심리학과,20.0
중앙대학교,아시아문화,90.65333333333332,percentile,header_percentile,2,아시아문화학부 ( 일본어문학 ) | 아시아문화학부 ( 중국어문학 ),27.0
중앙대학교,약,97.49,percentile,header_percentile,1,약학부,50.0
중앙대학교,에너지시스템공,92.23,percentile,header_percentile,1,에너지시스템공학부,38.0
중앙대학교,역사,91.03,percentile,header_percentile,1,역사학과,13.0
중앙대학교,영어교육과,90.86000000000001,percentile,header_percentile,1,영어교육과,23.0
중앙대학교,영어영문,89.7,percentile,header_percentile,1,영어영문학과,44.0
중앙대학교,유럽문화,89.86,percentile,header_percentile,3,유럽문화학부 ( 독일어문학 ) | 유럽문화학부 ( 프랑스어문학 ) | 유럽문화학부 ( 러시아어문학 ),32.0
중앙대학교,유아교육과,89.8,percentile,header_percentile,1,유아교육과,10.0
중앙대학교,융합공,92.26,percentile,header_percentile,1,융합공학부,39.0
중앙대학교,응용통계,92.47,percentile,header_percentile,1,응용통계학과,18.0
중앙대학교,의,98.77,percentile,header_percentile,1,의학부,45.0
중앙대학교,전자전기공,93.2,percentile,header_percentile,1,전자전기공학부,93.0
중앙대학교,철,89.92,percentile,header_percentile,1,철학과,13.0
중앙대학교,체육교육과,89.12000000000002,percentile,header_percentile,1,체육교육과,15.0
중앙대학교,화,92.08,percentile,header_percentile,1,화학과,15.0
중앙대학교,화학공,92.6,percentile,header_percentile,1,화학공학과,35.0
중원대학교,간호,68.0,percentile,header_percentile,1,간호학과,17.0
중원대학교,경찰행정,32.0,percentile,header_percentile,1,경찰행정학과,28.0
중원대학교,무인항공기계,32.0,percentile,header_percentile,1,무인항공기계학과,21.0
중원대학교,바이오산업,18.0,percentile,header_percentile,1,바이오산업학부,29.0
중원대학교,보건행정,32.0,percentile,header_percentile,1,보건행정학과,14.0
중원대학교,스포츠지도,16.0,percentile,header_percentile,1,스포츠지도학과,19.0
중원대학교,운동레저,13.0,percentile,header_percentile,1,운동레저학부,27.0
중원대학교,임상병리,58.0,percentile,header_percentile,1,임상병리학과,28.0
중원대학교,자율,8.0,percentile,header_percentile,1,자율전공학부,19.0
중원대학교,작업치료,34.0,percentile,header_percentile,1,작업치료학과,32.0
중원대학교,전기반도체컴퓨터,30.0,percentile,header_percentile,1,전기반도체컴퓨터학부,42.0
중원대학교,항공운항,45.0,percentile,header_percentile,1,항공운항학과,26.0
중원대학교,항공정비,35.0,percentile,header_percentile,1,항공정비학과,27.0
창신대학교,간호,87.6,percentile,header_percentile,1,간호학과,17.0
창신대학교,디지털도시건설,72.8,percentile,header_percentile,1,디지털도시건설학과,6.0
창신대학교,미용예술,60.0,percentile,header_percentile,1,미용예술학과,2.0
창신대학교,보건안전,65.4,percentile,header_percentile,1,보건안전학과,18.0
창신대학교,부동산경영,60.0,percentile,header_percentile,1,부동산경영학과,8.0
창신대학교,사회복지,60.0,percentile,header_percentile,1,사회복지학과,19.0
창신대학교,식품영양,60.0,percentile,header_percentile,1,식품영양학과,2.0
창신대학교,유아교육과,60.0,percentile,header_percentile,1,유아교육과,14.0
창신대학교,응급구조,78.3,percentile,header_percentile,1,응급구조학과,4.0
창신대학교,중국비즈니스,60.0,percentile,header_percentile,1,중국비즈니스학과,9.0
창신대학교,항공정비기계,63.9,percentile,header_percentile,1,항공정비기계학과,10.0
청운대학교,간호,76.93,percentile,header_percentile,1,간호학과,9.0
청운대학교,건축공,70.57,percentile,header_percentile,1,건축공학과,4.0
청운대학교,경영,73.0,percentile,header_percentile,1,경영학과,5.0
청운대학교,공간디자인,35.03,percentile,header_percentile,1,공간디자인학과,10.0
청운대학교,공연기획경영,47.67,percentile,header_percentile,1,공연기획경영학과,9.0
청운대학교,광고홍보,71.53,percentile,header_percentile,1,광고홍보학과,4.0
청운대학교,멀티미디어,73.33,percentile,header_percentile,1,멀티미디어학과,5.0
청운대학교,무역물류,75.67,percentile,header_percentile,1,무역물류학과,6.0
청운대학교,뮤직트레이너,8.33,percentile,header_percentile,1,뮤직트레이너학과,21.0
청운대학교,미디어커뮤니케이션,59.669999999999995,percentile,header_percentile,1,미디어커뮤니케이션학과,12.0
청운대학교,방송영화영상,55.0,percentile,header_percentile,1,방송영화영상학과,17.0
청운대학교,사회복지,48.43,percentile,header_percentile,1,사회복지학과,10.0
청운대학교,설비소방,77.63,percentile,header_percentile,1,설비소방학과,3.0
청운대학교,스포츠과,45.0,percentile,header_percentile,1,스포츠과학과,5.0
청운대학교,식품영양,51.63,percentile,header_percentile,1,식품영양학과,6.0
청운대학교,연극예술,26.67,percentile,header_percentile,1,연극예술학과,31.0
청운대학교,전자공,75.83,percentile,header_percentile,1,전자공학과,4.0
청운대학교,컴퓨터공,73.83,percentile,header_percentile,1,컴퓨터공학과,4.0
청운대학교,토목환경공,77.33,percentile,header_percentile,1,토목환경공학과,5.0
청운대학교,패션디자인,36.33,percentile,header_percentile,1,패션디자인학과,14.0
청운대학교,항공서비스경영,30.330000000000002,percentile,header_percentile,1,항공서비스경영학과,17.0
청운대학교,호텔조리베이커리경영,39.23,percentile,header_percentile,1,호텔조리베이커리경영학과,1.0
청운대학교,화학생명공,71.5,percentile,header_percentile,1,화학생명공학과,4.0
청주교육대학교,초등교육,70.83,percentile,header_percentile,1,초등교육과,147.0
청주대학교,건축,74.5,percentile,header_percentile,1,건축학과,6.0
청주대학교,건축공,67.0,percentile,header_percentile,1,건축공학과,8.0
청주대학교,경영,71.17,percentile,header_percentile,1,경영학과,11.0
청주대학교,경제통상,65.67,percentile,header_percentile,1,경제통상학과,9.0
청주대학교,경찰행정,71.0,percentile,header_percentile,1,경찰행정학과,7.0
청주대학교,공예디자인,52.33,percentile,header_percentile,1,공예디자인학과,13.0
청주대학교,관광경영,65.67,percentile,header_percentile,1,관광경영학과,15.0
청주대학교,광고홍보,67.0,percentile,header_percentile,1,광고홍보학과,19.0
청주대학교,국어교육과,59.0,percentile,header_percentile,1,국어교육과,11.0
청주대학교,데이터사이언스,67.0,percentile,header_percentile,1,데이터사이언스학과,10.0
청주대학교,동물보건복지,66.5,percentile,header_percentile,1,동물보건복지학과,4.0
청주대학교,디지털미디어디자인,57.0,percentile,header_percentile,1,디지털미디어디자인학과,17.0
청주대학교,디지털보안,64.5,percentile,header_percentile,1,디지털보안학과,12.0
청주대학교,만화애니메이션,53.67,percentile,header_percentile,1,만화애니메이션학과,11.0
청주대학교,무역,68.67,percentile,header_percentile,1,무역학과,9.0
청주대학교,무인항공기,65.67,percentile,header_percentile,1,무인항공기학과,17.0
청주대학교,문헌정보,63.5,percentile,header_percentile,1,문헌정보학과,10.0
청주대학교,물리치료,75.17,percentile,header_percentile,1,물리치료학과,3.0
청주대학교,바이오의약,72.33,percentile,header_percentile,1,바이오의약학과,7.0
청주대학교,방사선,80.67,percentile,header_percentile,1,방사선학과,2.0
청주대학교,법,70.67,percentile,header_percentile,1,법학과,7.0
청주대학교,사회복지,70.67,percentile,header_percentile,1,사회복지학과,6.0
청주대학교,산업디자인,54.67,percentile,header_percentile,1,산업디자인학과,13.0
청주대학교,생활체육,37.83,percentile,header_percentile,1,생활체육학과,10.0
청주대학교,수학교육과,67.83,percentile,header_percentile,1,수학교육과,13.0
청주대학교,스포츠재활,59.17,percentile,header_percentile,1,스포츠재활학과,7.0
청주대학교,시각디자인,54.33,percentile,header_percentile,1,시각디자인학과,16.0
청주대학교,시스템반도체공,66.5,percentile,header_percentile,1,시스템반도체공학과,11.0
청주대학교,신문방송,71.17,percentile,header_percentile,1,신문방송학과,9.0
청주대학교,아트앤패션디자인,52.83,percentile,header_percentile,1,아트앤패션디자인학과,14.0
청주대학교,에너지융합공,63.169999999999995,percentile,header_percentile,1,에너지융합공학과,24.0
청주대학교,연극,43.33,percentile,header_percentile,1,연극학과,17.0
청주대학교,영어영문,67.33,percentile,header_percentile,1,영어영문학과,15.0
청주대학교,영화영상,37.83,percentile,header_percentile,1,영화영상학과,19.0
청주대학교,응용화,64.5,percentile,header_percentile,1,응용화학과,20.0
청주대학교,의료경영,68.83,percentile,header_percentile,1,의료경영학과,11.0
청주대학교,인공지능소프트웨어,69.0,percentile,header_percentile,1,인공지능소프트웨어학과,8.0
청주대학교,임상병리,74.33,percentile,header_percentile,1,임상병리학과,6.0
청주대학교,작업치료,67.33,percentile,header_percentile,1,작업치료학과,7.0
청주대학교,전기제어공,69.17,percentile,header_percentile,1,전기제어공학과,7.0
청주대학교,전자공,65.67,percentile,header_percentile,1,전자공학과,24.0
청주대학교,제약공,70.33,percentile,header_percentile,1,제약공학과,9.0
청주대학교,조경도시,67.0,percentile,header_percentile,1,조경도시학과,8.0
청주대학교,지적,68.0,percentile,header_percentile,1,지적학과,8.0
청주대학교,치위생,68.33,percentile,header_percentile,1,치위생학과,5.0
청주대학교,토목공,64.17,percentile,header_percentile,1,토목공학과,13.0
청주대학교,항공기계공,72.83,percentile,header_percentile,1,항공기계공학과,9.0
청주대학교,항공서비스,52.330000000000005,percentile,header_percentile,1,항공서비스학과,3.0
청주대학교,항공운항,70.0,percentile,header_percentile,1,항공운항학과,10.0
청주대학교,호텔외식경영,67.17,percentile,header_percentile,1,호텔외식경영학과,5.0
청주대학교,환경공,64.17,percentile,header_percentile,1,환경공학과,9.0
청주대학교,회계,67.33,percentile,header_percentile,1,회계학과,15.0
초당대학교,간호,66.56666666666666,score_ratio_normalized,score_to_max_ratio,1,간호학과,113.0
총신대학교,교회음악과,37.9,percentile,header_percentile,1,교회음악과,39.0
총신대학교,신,77.1,percentile,header_percentile,1,신학과,15.0
총신대학교,아동,79.35,percentile,header_percentile,1,아동학과,3.0
총신대학교,역사교육과,77.2,percentile,header_percentile,1,역사교육과,3.0
총신대학교,영어교육과,82.35,percentile,header_percentile,1,영어교육과,4.0
총신대학교,유아교육과,80.6,percentile,header_percentile,1,유아교육과,6.0
추계예술대학교,융합예술,92.5,percentile,header_percentile,1,융합예술학부,30.0
충남대학교,간호,80.0,percentile,header_percentile,1,간호학과,22.0
충남대학교,건설공학교육과,68.63,percentile,header_percentile,1,건설공학교육과,16.0
충남대학교,건축,75.88,percentile,header_percentile,1,건축학과,6.0
충남대학교,경영,77.68,percentile,header_percentile,1,경영학부,61.0
충남대학교,경제,77.5,percentile,header_percentile,1,경제학과,17.0
충남대학교,고고,75.7,percentile,header_percentile,1,고고학과,7.0
충남대학교,공공안전학,76.13,percentile,header_percentile,1,공공안전학전공,4.0
충남대학교,교육,73.05,percentile,header_percentile,1,교육학과,14.0
충남대학교,국사,71.45,percentile,header_percentile,1,국사학과,5.0
충남대학교,국어교육과,68.55,percentile,header_percentile,1,국어교육과,10.0
충남대학교,국어국문,69.25,percentile,header_percentile,1,국어국문학과,11.0
충남대학교,국제,70.95,percentile,header_percentile,1,국제학부,3.0
충남대학교,기계공,77.85,percentile,header_percentile,1,기계공학부,26.0
충남대학교,기계공학교육과,68.75,percentile,header_percentile,1,기계공학교육과,20.0
충남대학교,기술교육과,69.85,percentile,header_percentile,1,기술교육과,15.0
충남대학교,농업경제,77.7,percentile,header_percentile,1,농업경제학과,9.0
충남대학교,도시・자치융합,74.13,percentile,header_percentile,1,도시 · 자치융합학과,6.0
충남대학교,독어독문,73.7,percentile,header_percentile,1,독어독문학과,9.0
충남대학교,동물자원과,68.5,percentile,header_percentile,1,동물자원과학부,14.0
충남대학교,리더십과조직과학,73.7,percentile,header_percentile,1,리더십과조직과학전공,7.0
충남대학교,메카트로닉스공,73.33,percentile,header_percentile,1,메카트로닉스공학과,10.0
충남대학교,무역,75.1,percentile,header_percentile,1,무역학과,13.0
충남대학교,문헌정보,79.13,percentile,header_percentile,1,문헌정보학과,6.0
충남대학교,물리,69.5,percentile,header_percentile,1,물리학과,15.0
충남대학교,미생물・분자생명과,72.5,percentile,header_percentile,1,미생물 · 분자생명과학과,10.0
충남대학교,바이오시스템기계공,73.63,percentile,header_percentile,1,바이오시스템기계공학과,6.0
충남대학교,반도체융합,76.3,percentile,header_percentile,1,반도체융합학과,60.0
충남대학교,불어불문,73.95,percentile,header_percentile,1,불어불문학과,6.0
충남대학교,사,73.9,percentile,header_percentile,1,사학과,4.0
충남대학교,사회,73.0,percentile,header_percentile,1,사회학과,3.0
충남대학교,사회복지,70.25,percentile,header_percentile,1,사회복지학과,6.0
충남대학교,산림환경자원,73.13,percentile,header_percentile,1,산림환경자원학과,6.0
충남대학교,생명정보융합,76.63,percentile,header_percentile,1,생명정보융합학과,6.0
충남대학교,생물과,77.33,percentile,header_percentile,1,생물과학과,8.0
충남대학교,생물환경화,66.9,percentile,header_percentile,1,생물환경화학과,6.0
충남대학교,생화,79.4,percentile,header_percentile,1,생화학과,9.0
충남대학교,소비자,73.48,percentile,header_percentile,1,소비자학과,12.0
충남대학교,수,71.5,percentile,header_percentile,1,수학과,21.0
충남대학교,수의예과,94.0,percentile,header_percentile,1,수의예과,12.0
충남대학교,수학교육과,70.38,percentile,header_percentile,1,수학교육과,12.0
충남대학교,스마트시티건축공,75.55,percentile,header_percentile,1,스마트시티건축공학과,9.0
충남대학교,스포츠과,70.9,percentile,header_percentile,1,스포츠과학과,23.0
충남대학교,식물자원,68.5,percentile,header_percentile,1,식물자원학과,6.0
충남대학교,식품공,70.88,percentile,header_percentile,1,식품공학과,6.0
충남대학교,식품영양,71.6,percentile,header_percentile,1,식품영양학과,6.0
충남대학교,신소재공,76.1,percentile,header_percentile,1,신소재공학과,20.0
충남대학교,심리,73.13,percentile,header_percentile,1,심리학과,6.0
충남대학교,약,92.0,percentile,header_percentile,1,약학과,6.0
충남대학교,언론정보,73.0,percentile,header_percentile,1,언론정보학과,11.0
충남대학교,언어,74.0,percentile,header_percentile,1,언어학과,5.0
충남대학교,에너지공,74.18,percentile,header_percentile,1,에너지공학과,40.0
충남대학교,영어교육과,69.88,percentile,header_percentile,1,영어교육과,10.0
충남대학교,영어영문,70.75,percentile,header_percentile,1,영어영문학과,20.0
충남대학교,원예,70.5,percentile,header_percentile,1,원예학과,7.0
충남대학교,유기재료공,71.3,percentile,header_percentile,1,유기재료공학과,24.0
충남대학교,음악과,11.55,percentile,header_percentile,1,음악과 ( 피아노 ),25.0
충남대학교,응용생물,70.55,percentile,header_percentile,1,응용생물학과,7.0
충남대학교,응용화학공,77.65,percentile,header_percentile,1,응용화학공학과,22.0
충남대학교,의류,69.75,percentile,header_percentile,1,의류학과,10.0
충남대학교,의예과,96.25,percentile,header_percentile,1,의예과,15.0
충남대학교,인공지능,71.7,percentile,header_percentile,1,인공지능학과,9.0
충남대학교,인문・사회과학,71.75,percentile,header_percentile,1,인문사회과학전공,6.0
충남대학교,일어일문,70.1,percentile,header_percentile,1,일어일문학과,5.0
충남대학교,자율운항시스템공,72.55,percentile,header_percentile,1,자율운항시스템공학과,7.0
충남대학교,전기・전자・통신공학교육과,65.75,percentile,header_percentile,1,전기 · 전자 · 통신공학교육과,21.0
충남대학교,전기공,80.0,percentile,header_percentile,1,전기공학과,10.0
충남대학교,전자공,84.33,percentile,header_percentile,1,전자공학과,12.0
충남대학교,전파정보통신공,73.88,percentile,header_percentile,1,전파정보통신공학과,17.0
충남대학교,정보통계,74.1,percentile,header_percentile,1,정보통계학과,8.0
충남대학교,정치외교,73.9,percentile,header_percentile,1,정치외교학과,8.0
충남대학교,중어중문,74.33,percentile,header_percentile,1,중어중문학과,10.0
충남대학교,지역환경토목,69.85,percentile,header_percentile,1,지역환경토목학과,7.0
충남대학교,지질환경과,71.2,percentile,header_percentile,1,지질환경과학과,9.0
충남대학교,천문우주과,75.05,percentile,header_percentile,1,천문우주과학과,8.0
충남대학교,철,72.48,percentile,header_percentile,1,철학과,8.0
충남대학교,체육교육과,70.75,percentile,header_percentile,1,체육교육과,17.0
충남대학교,컴퓨터융합,77.1,percentile,header_percentile,1,컴퓨터융합학부,30.0
충남대학교,토목공,75.75,percentile,header_percentile,1,토목공학과,11.0
충남대학교,한문,71.95,percentile,header_percentile,1,한문학과,7.0
충남대학교,항공우주공,76.78,percentile,header_percentile,1,항공우주공학과,10.0
충남대학교,해양환경과,68.0,percentile,header_percentile,1,해양환경과학과,6.0
충남대학교,행정,77.9,percentile,header_percentile,1,행정학부,14.0
충남대학교,화,71.9,percentile,header_percentile,1,화학과,27.0
충남대학교,화학공학교육과,67.43,percentile,header_percentile,1,화학공학교육과,12.0
충남대학교,환경공,72.1,percentile,header_percentile,1,환경공학과,10.0
충남대학교,환경소재공,74.0,percentile,header_percentile,1,환경소재공학과,8.0
충북대학교,간호,76.93,percentile,header_percentile,1,간호학과,17.0
충북대학교,건축,72.63,percentile,header_percentile,1,건축학과,10.0
충북대학교,건축공,69.98,percentile,header_percentile,1,건축공학과,15.0
충북대학교,경영,70.53,percentile,header_percentile,1,경영학부,46.0
충북대학교,경영정보,68.85,percentile,header_percentile,1,경영정보학과,14.0
충북대학교,경제,71.13,percentile,header_percentile,1,경제학과,13.0
충북대학교,고고미술사,69.3,percentile,header_percentile,1,고고미술사학과,7.0
충북대학교,공업화,67.23,percentile,header_percentile,1,공업화학과,12.0
충북대학교,교육,66.58,percentile,header_percentile,1,교육학과,4.0
충북대학교,국어교육과,67.77,percentile,header_percentile,1,국어교육과,14.0
충북대학교,국어국문,67.97,percentile,header_percentile,1,국어국문학과,10.0
충북대학교,국제경영,71.1,percentile,header_percentile,1,국제경영학과,23.0
충북대학교,기계공,70.58,percentile,header_percentile,1,기계공학부,26.0
충북대학교,농업경제,67.57,percentile,header_percentile,1,농업경제학과,9.0
충북대학교,도시공,68.8,percentile,header_percentile,1,도시공학과,15.0
충북대학교,독일언어문화,71.42,percentile,header_percentile,1,독일언어문화학과,8.0
충북대학교,러시아언어문화,69.67,percentile,header_percentile,1,러시아언어문화학과,6.0
충북대학교,목재・종이과,68.77,percentile,header_percentile,1,목재·종이과학과,7.0
충북대학교,물리,65.53,percentile,header_percentile,1,물리학과,14.0
충북대학교,물리교육과,68.5,percentile,header_percentile,1,물리교육과,9.0
충북대학교,미생물,71.5,percentile,header_percentile,1,미생물학과,11.0
충북대학교,바이오시스템공,60.79999999999999,percentile,header_percentile,1,바이오시스템공학과,9.0
충북대학교,사,70.33,percentile,header_percentile,1,사학과,6.0
