model_id,branch,term,coefficient,school_clustered_se,ci_low,ci_high,p_value,standardized_beta,N,school_n,r2,adj_r2,aic,bic,condition_number
P2-S3,P2-S,region_sido_부산,2.584516932503574,2.5806462483220205,-2.473456771045995,7.642490636053143,0.31658519352412984,0.053805702387765615,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,region_sido_서울,5.072398878487676,2.648771556469967,-0.11909797546756096,10.263895732442913,0.055492438716043604,0.13981228071532462,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,region_sido_세종,29.43728942347861,1.9444190056719384,25.62629820150643,33.24828064545079,8.905535789067902e-52,0.02485585109150788,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,region_sido_울산,14.962192845337436,1.4129606176236027,12.192840923221704,17.73154476745317,3.3426012989811533e-26,0.04722461322922163,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,region_sido_인천,6.404889029740226,2.2623894752250053,1.9706871392967429,10.83909092018371,0.00463985898810523,0.07099855543470293,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,region_sido_전남,0.5207682711676318,1.6438538606157465,-2.701126091486357,3.7426626338216207,0.7513975023704719,0.006184583607791211,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,region_sido_전북,1.4052095592072504,3.8846192994873077,-6.208504361437087,9.018923479851587,0.7175487618882539,0.021640969939761907,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,region_sido_제주,-2.3520019090961175,1.3059122273161181,-4.9115428416061935,0.20753902341395802,0.07169636419094684,-0.017874528822549203,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,region_sido_충남,-2.8789748299460842,2.2093339548402318,-7.209189811254381,1.4512401513622124,0.19254189779163278,-0.05190715559969749,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,region_sido_충북,-0.6101723233030876,2.222266752328718,-4.965735121908167,3.745390475301991,0.7836450471663499,-0.01069698790291759,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,campus_branch_분교,2.004191550723593,1.9219566569980773,-1.7627742768396404,5.771157378286826,0.29704692117206855,0.02015750756801306,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
P2-S3,P2-S,female_student_share_pct,0.05182232643762788,0.02784998987781264,-0.0027626506926899524,0.10640730356794571,0.06277716710611807,0.09138194603852795,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
