topic_id,topic_group,topic_name,classification_version,dimension_value,year,measure_type,value
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,1. 1～4명,2007,mean_income_or_hours,44.3
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,2. 5～9명,2007,mean_income_or_hours,46.0
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,3. 10～29명,2007,mean_income_or_hours,47.7
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,4. 30～49명,2007,mean_income_or_hours,46.1
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,5. 50～99명,2007,mean_income_or_hours,46.3
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,6. 100～299명,2007,mean_income_or_hours,47.5
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,7. 300～499명,2007,mean_income_or_hours,47.4
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,8. 500～999명,2007,mean_income_or_hours,47.1
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,"9. 1,000명 이상",2007,mean_income_or_hours,48.1
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,전체,2008,mean_income_or_hours,47.1
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,1. 1～4명,2008,mean_income_or_hours,45.5
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,2. 5～9명,2008,mean_income_or_hours,47.4
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,3. 10～29명,2008,mean_income_or_hours,47.3
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,4. 30～49명,2008,mean_income_or_hours,46.5
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,5. 50～99명,2008,mean_income_or_hours,46.6
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,6. 100～299명,2008,mean_income_or_hours,47.2
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,7. 300～499명,2008,mean_income_or_hours,48.3
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,8. 500～999명,2008,mean_income_or_hours,47.4
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,"9. 1,000명 이상",2008,mean_income_or_hours,48.6
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,전체,2009,mean_income_or_hours,46.1
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,1. 1～4명,2009,mean_income_or_hours,46.3
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,2. 5～9명,2009,mean_income_or_hours,46.5
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,3. 10～29명,2009,mean_income_or_hours,46.3
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,4. 30～49명,2009,mean_income_or_hours,45.5
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,5. 50～99명,2009,mean_income_or_hours,45.4
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,6. 100～299명,2009,mean_income_or_hours,46.0
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,7. 300～499명,2009,mean_income_or_hours,46.5
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,8. 500～999명,2009,mean_income_or_hours,45.7
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,"9. 1,000명 이상",2009,mean_income_or_hours,46.8
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,전체,2010,mean_income_or_hours,45.7
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,1. 1～4명,2010,mean_income_or_hours,43.9
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,2. 5～9명,2010,mean_income_or_hours,45.4
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,3. 10～29명,2010,mean_income_or_hours,46.2
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,4. 30～49명,2010,mean_income_or_hours,44.8
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,5. 50～99명,2010,mean_income_or_hours,45.4
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,6. 100～299명,2010,mean_income_or_hours,46.7
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,7. 300～499명,2010,mean_income_or_hours,46.1
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,8. 500～999명,2010,mean_income_or_hours,45.9
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,"9. 1,000명 이상",2010,mean_income_or_hours,47.0
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,전체,2011,mean_income_or_hours,45.4
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,1. 1～4명,2011,mean_income_or_hours,44.1
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,2. 5～9명,2011,mean_income_or_hours,45.0
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,3. 10～29명,2011,mean_income_or_hours,45.6
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,4. 30～49명,2011,mean_income_or_hours,44.0
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,5. 50～99명,2011,mean_income_or_hours,44.4
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,6. 100～299명,2011,mean_income_or_hours,45.9
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,7. 300～499명,2011,mean_income_or_hours,46.5
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,8. 500～999명,2011,mean_income_or_hours,45.4
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,"9. 1,000명 이상",2011,mean_income_or_hours,47.0
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,전체,2012,mean_income_or_hours,44.6
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,1. 1～4명,2012,mean_income_or_hours,42.8
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,2. 5～9명,2012,mean_income_or_hours,43.7
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,3. 10～29명,2012,mean_income_or_hours,44.6
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,4. 30～49명,2012,mean_income_or_hours,44.2
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,5. 50～99명,2012,mean_income_or_hours,43.7
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,6. 100～299명,2012,mean_income_or_hours,45.4
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,7. 300～499명,2012,mean_income_or_hours,45.6
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,8. 500～999명,2012,mean_income_or_hours,46.2
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,"9. 1,000명 이상",2012,mean_income_or_hours,46.3
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,전체,2013,mean_income_or_hours,45.1
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,1. 1～4명,2013,mean_income_or_hours,42.4
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,2. 5～9명,2013,mean_income_or_hours,44.4
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,3. 10～29명,2013,mean_income_or_hours,44.8
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,4. 30～49명,2013,mean_income_or_hours,44.7
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,5. 50～99명,2013,mean_income_or_hours,44.6
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,6. 100～299명,2013,mean_income_or_hours,46.0
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,7. 300～499명,2013,mean_income_or_hours,46.9
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,8. 500～999명,2013,mean_income_or_hours,46.4
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,"9. 1,000명 이상",2013,mean_income_or_hours,47.6
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,전체,2014,mean_income_or_hours,44.7
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,1. 1～4명,2014,mean_income_or_hours,41.3
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,2. 5～9명,2014,mean_income_or_hours,43.7
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,3. 10～29명,2014,mean_income_or_hours,44.8
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,4. 30～49명,2014,mean_income_or_hours,44.3
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,5. 50～99명,2014,mean_income_or_hours,44.5
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,6. 100～299명,2014,mean_income_or_hours,46.1
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,7. 300～499명,2014,mean_income_or_hours,46.8
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,8. 500～999명,2014,mean_income_or_hours,46.2
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,"9. 1,000명 이상",2014,mean_income_or_hours,46.5
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,전체,2015,mean_income_or_hours,44.1
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,1. 1～4명,2015,mean_income_or_hours,41.7
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,2. 5～9명,2015,mean_income_or_hours,42.9
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,3. 10～29명,2015,mean_income_or_hours,44.4
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,4. 30～49명,2015,mean_income_or_hours,43.9
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,5. 50～99명,2015,mean_income_or_hours,43.8
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,6. 100～299명,2015,mean_income_or_hours,44.9
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,7. 300～499명,2015,mean_income_or_hours,44.7
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,8. 500～999명,2015,mean_income_or_hours,45.4
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,"9. 1,000명 이상",2015,mean_income_or_hours,45.9
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,전체,2016,mean_income_or_hours,44.0
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,1. 1～4명,2016,mean_income_or_hours,40.3
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,2. 5～9명,2016,mean_income_or_hours,42.0
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,3. 10～29명,2016,mean_income_or_hours,44.3
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,4. 30～49명,2016,mean_income_or_hours,44.2
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,5. 50～99명,2016,mean_income_or_hours,44.1
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,6. 100～299명,2016,mean_income_or_hours,45.6
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,7. 300～499명,2016,mean_income_or_hours,45.5
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,8. 500～999명,2016,mean_income_or_hours,45.9
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,"9. 1,000명 이상",2016,mean_income_or_hours,46.4
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,전체,2017,mean_income_or_hours,43.3
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,1. 1～4명,2017,mean_income_or_hours,39.7
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,2. 5～9명,2017,mean_income_or_hours,41.3
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,3. 10～29명,2017,mean_income_or_hours,43.3
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,4. 30～49명,2017,mean_income_or_hours,43.5
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,5. 50～99명,2017,mean_income_or_hours,43.6
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,6. 100～299명,2017,mean_income_or_hours,45.1
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,7. 300～499명,2017,mean_income_or_hours,44.7
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,8. 500～999명,2017,mean_income_or_hours,44.9
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,"9. 1,000명 이상",2017,mean_income_or_hours,45.5
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,전체,2018,mean_income_or_hours,42.2
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,1. 1～4명,2018,mean_income_or_hours,39.0
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,2. 5～9명,2018,mean_income_or_hours,39.2
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,3. 10～29명,2018,mean_income_or_hours,42.2
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,4. 30～49명,2018,mean_income_or_hours,42.7
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,5. 50～99명,2018,mean_income_or_hours,42.8
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,6. 100～299명,2018,mean_income_or_hours,44.1
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,7. 300～499명,2018,mean_income_or_hours,43.7
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,8. 500～999명,2018,mean_income_or_hours,44.0
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,"9. 1,000명 이상",2018,mean_income_or_hours,44.2
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,전체,2019,mean_income_or_hours,41.9
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,1. 1～4명,2019,mean_income_or_hours,37.2
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,2. 5～9명,2019,mean_income_or_hours,38.2
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,3. 10～29명,2019,mean_income_or_hours,42.0
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,4. 30～49명,2019,mean_income_or_hours,42.0
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,5. 50～99명,2019,mean_income_or_hours,42.9
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,6. 100～299명,2019,mean_income_or_hours,44.0
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,7. 300～499명,2019,mean_income_or_hours,44.9
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,8. 500～999명,2019,mean_income_or_hours,44.2
GOMS_037,근로시간,사업체 규모별 주당 평균 근로시간,all,"9. 1,000명 이상",2019,mean_income_or_hours,44.5
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,전체,2007,mean_income_or_hours,46.7
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,1. 내국인이 운영하는 국내외의 민간회사 또는개인사업체,2007,mean_income_or_hours,47.8
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,2. 외국인이 운영하는 국내외에 위치하는 외국인 회사,2007,mean_income_or_hours,45.9
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,3. 정부투자기관/정부출연기관/공사합동기업,2007,mean_income_or_hours,44.8
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,"4. (재단, 사단) 법인단체",2007,mean_income_or_hours,47.6
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,"5. 정부기관(공무원, 군인 등)",2007,mean_income_or_hours,45.8
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,"6. 교육기관(대학, 초/중/고 등)",2007,mean_income_or_hours,42.0
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,7. 연구기관(국립/사립),2007,mean_income_or_hours,43.2
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,8. 특정한 회사나 사업체에 소속되어 있지 않다,2007,mean_income_or_hours,33.0
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,9. 기타,2007,mean_income_or_hours,40.1
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,전체,2008,mean_income_or_hours,47.1
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,1. 내국인이 운영하는 국내외의 민간회사 또는개인사업체,2008,mean_income_or_hours,48.5
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,2. 외국인이 운영하는 국내외에 위치하는 외국인 회사,2008,mean_income_or_hours,46.1
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,3. 정부투자기관/정부출연기관/공사합동기업,2008,mean_income_or_hours,43.9
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,"4. (재단, 사단) 법인단체",2008,mean_income_or_hours,43.6
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,"5. 정부기관(공무원, 군인 등)",2008,mean_income_or_hours,45.2
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,"6. 교육기관(대학, 초/중/고 등)",2008,mean_income_or_hours,44.5
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,7. 연구기관(국립/사립),2008,mean_income_or_hours,46.0
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,8. 특정한 회사나 사업체에 소속되어 있지 않다,2008,mean_income_or_hours,28.4
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,9. 기타,2008,mean_income_or_hours,47.2
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,전체,2009,mean_income_or_hours,46.1
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,1. 내국인이 운영하는 국내외의 민간회사 또는개인사업체,2009,mean_income_or_hours,47.1
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,2. 외국인이 운영하는 국내외에 위치하는 외국인 회사,2009,mean_income_or_hours,44.7
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,3. 정부투자기관/정부출연기관/공사합동기업,2009,mean_income_or_hours,43.9
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,"4. (재단, 사단) 법인단체",2009,mean_income_or_hours,44.4
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,"5. 정부기관(공무원, 군인 등)",2009,mean_income_or_hours,44.8
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,"6. 교육기관(대학, 초/중/고 등)",2009,mean_income_or_hours,42.8
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,7. 연구기관(국립/사립),2009,mean_income_or_hours,44.3
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,8. 특정한 회사나 사업체에 소속되어 있지 않다,2009,mean_income_or_hours,37.4
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,9. 기타,2009,mean_income_or_hours,43.5
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,전체,2010,mean_income_or_hours,45.7
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,1. 내국인이 운영하는 국내외의 민간회사 또는개인사업체,2010,mean_income_or_hours,47.1
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,2. 외국인이 운영하는 국내외에 위치하는 외국인 회사,2010,mean_income_or_hours,45.7
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,3. 정부투자기관/정부출연기관/공사합동기업,2010,mean_income_or_hours,43.5
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,"4. (재단, 사단) 법인단체",2010,mean_income_or_hours,43.5
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,"5. 정부기관(공무원, 군인 등)",2010,mean_income_or_hours,44.3
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,"6. 교육기관(대학, 초/중/고 등)",2010,mean_income_or_hours,42.2
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,7. 연구기관(국립/사립),2010,mean_income_or_hours,44.7
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,8. 특정한 회사나 사업체에 소속되어 있지 않다,2010,mean_income_or_hours,29.3
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,9. 기타,2010,mean_income_or_hours,36.2
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,전체,2011,mean_income_or_hours,45.3
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,1. 내국인이 운영하는 국내외의 민간회사 또는개인사업체,2011,mean_income_or_hours,46.8
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,2. 외국인이 운영하는 국내외에 위치하는 외국인 회사,2011,mean_income_or_hours,45.7
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,3. 정부투자기관/정부출연기관/공사합동기업,2011,mean_income_or_hours,43.4
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,"4. (재단, 사단) 법인단체",2011,mean_income_or_hours,43.9
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,"5. 정부기관(공무원, 군인 등)",2011,mean_income_or_hours,44.9
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,"6. 교육기관(대학, 초/중/고 등)",2011,mean_income_or_hours,40.9
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,7. 연구기관(국립/사립),2011,mean_income_or_hours,42.2
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,8. 특정한 회사나 사업체에 소속되어 있지 않다,2011,mean_income_or_hours,30.6
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,9. 기타,2011,mean_income_or_hours,27.3
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,전체,2012,mean_income_or_hours,44.5
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,1. 내국인이 운영하는 국내외의 민간회사 또는개인사업체,2012,mean_income_or_hours,45.8
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,2. 외국인이 운영하는 국내외에 위치하는 외국인 회사,2012,mean_income_or_hours,44.5
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,3. 정부투자기관/정부출연기관/공사합동기업,2012,mean_income_or_hours,42.9
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,"4. (재단, 사단) 법인단체",2012,mean_income_or_hours,43.5
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,"5. 정부기관(공무원, 군인 등)",2012,mean_income_or_hours,44.4
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,"6. 교육기관(대학, 초/중/고 등)",2012,mean_income_or_hours,39.4
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,7. 연구기관(국립/사립),2012,mean_income_or_hours,43.3
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,8. 특정한 회사나 사업체에 소속되어 있지 않다,2012,mean_income_or_hours,33.6
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,9. 기타,2012,mean_income_or_hours,40.5
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,전체,2013,mean_income_or_hours,45.1
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,1. 내국인이 운영하는 국내외의 민간회사 또는개인사업체,2013,mean_income_or_hours,46.0
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,2. 외국인이 운영하는 국내외에 위치하는 외국인 회사,2013,mean_income_or_hours,44.4
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,3. 정부투자기관/정부출연기관/공사합동기업,2013,mean_income_or_hours,43.6
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,"4. (재단, 사단) 법인단체",2013,mean_income_or_hours,45.6
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,"5. 정부기관(공무원, 군인 등)",2013,mean_income_or_hours,44.4
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,"6. 교육기관(대학, 초/중/고 등)",2013,mean_income_or_hours,42.2
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,7. 연구기관(국립/사립),2013,mean_income_or_hours,44.9
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,8. 특정한 회사나 사업체에 소속되어 있지 않다,2013,mean_income_or_hours,34.2
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,9. 기타,2013,mean_income_or_hours,28.7
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,전체,2014,mean_income_or_hours,44.6
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,1. 내국인이 운영하는 국내외의 민간회사 또는개인사업체,2014,mean_income_or_hours,45.5
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,2. 외국인이 운영하는 국내외에 위치하는 외국인 회사,2014,mean_income_or_hours,45.7
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,3. 정부투자기관/정부출연기관/공사합동기업,2014,mean_income_or_hours,43.1
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,"4. (재단, 사단) 법인단체",2014,mean_income_or_hours,44.4
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,"5. 정부기관(공무원, 군인 등)",2014,mean_income_or_hours,46.0
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,"6. 교육기관(대학, 초/중/고 등)",2014,mean_income_or_hours,40.8
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,7. 연구기관(국립/사립),2014,mean_income_or_hours,43.2
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,8. 특정한 회사나 사업체에 소속되어 있지 않다,2014,mean_income_or_hours,28.4
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,9. 기타,2014,mean_income_or_hours,34.8
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,전체,2015,mean_income_or_hours,44.0
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,1. 내국인이 운영하는 국내외의 민간회사 또는개인사업체,2015,mean_income_or_hours,44.9
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,2. 외국인이 운영하는 국내외에 위치하는 외국인 회사,2015,mean_income_or_hours,44.3
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,3. 정부투자기관/정부출연기관/공사합동기업,2015,mean_income_or_hours,42.5
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,"4. (재단, 사단) 법인단체",2015,mean_income_or_hours,44.2
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,"5. 정부기관(공무원, 군인 등)",2015,mean_income_or_hours,44.8
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,"6. 교육기관(대학, 초/중/고 등)",2015,mean_income_or_hours,39.8
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,7. 연구기관(국립/사립),2015,mean_income_or_hours,43.8
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,8. 특정한 회사나 사업체에 소속되어 있지 않다,2015,mean_income_or_hours,34.4
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,9. 기타,2015,mean_income_or_hours,46.8
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,전체,2016,mean_income_or_hours,43.9
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,1. 내국인이 운영하는 국내외의 민간회사 또는개인사업체,2016,mean_income_or_hours,44.5
GOMS_038,근로시간,사업체 유형별 주당 평균 근로시간,all,2. 외국인이 운영하는 국내외에 위치하는 외국인 회사,2016,mean_income_or_hours,44.4
