univ_name_std,dept_name_std,major_group,analysis_year,dept_term_rows,regular_terms_observed,grade_total_n,term_students_mean,a_count,a_rate_pct,b_rate_pct,c_or_lower_pct,f_rate_pct,dept_id,univ_id,rank_2024_raw,rank_pct_2024,prestige_score,rank_years_observed,credit_forfeit_raw,credit_forfeit_bin,policy_reference_year,policy_source,policy_verified,campus_status,match_status,merge_status
국립목포해양대학교,해양컴퓨터공,컴퓨터AI,2024,2,2,485,242.5,162,33.695090439276484,31.175710594315245,35.12919896640827,1.6709732988802757,2497,,,,,,,,,,,,,not_in_2024_rank_main_sample
국립목포해양대학교,환경생명공,건축토목환경,2024,2,2,722,361.0,225,31.301169590643276,35.76023391812866,32.93859649122807,3.567251461988304,2498,,,,,,,,,,,,,not_in_2024_rank_main_sample
국립부경대학교,간호,간호,2024,2,2,2249,1124.5,1489,66.0039055353606,27.171032222655285,6.8250622419841065,0.04812319538017325,2499,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,건축공,건축토목환경,2024,2,2,1142,571.0,662,58.24774253299374,28.43050088755113,13.321756579455121,1.177124334336652,2500,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,건축학,건축토목환경,2024,2,2,1107,553.5,636,57.46224807568012,30.073741112873847,12.46401081144603,1.3514307538633292,2501,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,경영,경영경제,2024,2,2,41,20.5,8,21.96969696969697,9.545454545454547,68.48484848484848,43.18181818181819,2502,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,경영학,경영경제,2024,2,2,2620,1310.0,1446,55.49691830870569,30.85721379336313,13.645867897931184,0.897620543667295,2503,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,경제,경영경제,2024,4,2,1870,935.0,1029,55.007072038669634,29.286250492067417,15.706677469262953,3.524347037983027,2504,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,경제학,경영경제,2024,2,2,504,252.0,258,51.16482628602208,24.360355507675735,24.47481820630218,0.26595744680851063,2505,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,경찰범죄심리학,사회복지상담심리,2024,2,2,116,58.0,83,72.64796442011632,23.469038658912076,3.8829969209716046,0.0,2506,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,고분자공학,기타,2024,2,2,1217,608.5,600,49.611046444907124,34.92343885764873,15.465514697444139,3.4277642069828573,2507,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,공업디자인,예체능디자인,2024,2,2,785,392.5,552,70.90548578982154,21.468935888962328,7.6255783212161266,3.9771976206212827,2508,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,공업화학,생명식품농림,2024,2,2,319,159.5,187,60.65270935960591,29.433497536945815,9.913793103448276,0.49261083743842365,2509,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,과학컴퓨팅,기타,2024,2,2,221,110.5,111,50.19293924466338,30.89080459770115,18.916256157635466,4.400656814449918,2510,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,관광경영학,경영경제,2024,2,2,533,266.5,298,56.140951077659935,23.13262629718326,20.7264226251568,3.376952902269358,2511,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,국어국문,언어인문,2024,2,2,978,489.0,433,44.10178787065611,33.35485710452167,22.54335502482222,2.644488796457802,2512,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,국제개발협력학,기타,2024,2,2,740,370.0,502,67.86372007366482,24.46212984887018,7.6741500774649944,1.7371159636353006,2513,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,국제경영학,경영경제,2024,2,2,815,407.5,442,54.22575757575758,30.42727272727273,15.346969696969698,0.26666666666666666,2514,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,국제무역물류학,경영경제,2024,2,2,979,489.5,567,57.66203723105549,31.465564207226613,10.872398561717894,0.0,2515,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,국제지역,기타,2024,2,2,19,9.5,7,38.63636363636363,33.522727272727266,27.840909090909093,23.295454545454547,2516,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,국제통상,기타,2024,1,1,5,5.0,0,0.0,60.0,40.0,40.0,2517,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,국제통상학,기타,2024,2,2,745,372.5,247,33.27834216086365,36.90848311192151,29.813174727214843,1.7604410870886515,2518,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,국제학,기타,2024,2,2,673,336.5,442,65.51681195516812,24.367105497242484,10.116082547589397,2.1206191069204765,2519,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,글로벌비즈니스트랙,기타,2024,2,2,1121,560.5,515,45.956760060352565,23.91088447067362,30.132355468973813,4.016342303456266,2520,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,글로벌자율,기타,2024,4,2,1652,826.0,783,47.34501679055312,28.62586878782659,24.029114421620285,3.5022399672580535,2521,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,금속공학,기타,2024,2,2,1065,532.5,616,57.856702804903094,25.586154641438355,16.557142553658554,2.4101205945459823,2522,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,기계IT융합시스템공학,공학,2024,1,1,60,60.0,47,78.33333333333333,21.666666666666668,0.0,0.0,2523,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,기계공,공학,2024,2,2,14,7.0,6,51.515151515151516,30.303030303030297,18.181818181818183,9.090909090909092,2524,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,기계공학,공학,2024,2,2,2400,1200.0,1100,45.880319036251024,34.280004806520196,19.83967615722878,2.0074862246659224,2525,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,기계설계공학,공학,2024,2,2,2258,1129.0,1148,50.892943379780675,29.00148019018677,20.10557643003255,3.586496896312089,2526,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,기계시스템공학,공학,2024,2,2,1581,790.5,935,59.14769999039662,22.755930087390762,18.09636992221262,5.0204071833285315,2527,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,기술・데이터공학,컴퓨터AI,2024,2,2,588,294.0,254,43.55685131195335,35.393586005830905,21.049562682215743,1.749271137026239,2528,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,나노융합공학,기타,2024,2,2,1227,613.5,571,46.72732882578559,30.259042137237273,23.01362903697714,1.8793122709209973,2529,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,나노융합반도체공,공학,2024,1,1,12,12.0,6,50.0,16.666666666666664,33.33333333333333,8.333333333333332,2530,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,냉동공조공학,기타,2024,2,2,1647,823.5,1049,63.68447833397245,23.969868145482437,12.345653520545117,1.2213504026429898,2531,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,데이터비즈니스융합,컴퓨터AI,2024,2,2,29,14.5,7,24.03846153846154,45.67307692307692,30.28846153846154,3.125,2532,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,데이터정보과,컴퓨터AI,2024,1,1,3,3.0,0,0.0,33.33333333333333,66.66666666666666,33.33333333333333,2533,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,디스플레이반도체공학,공학,2024,2,2,1297,648.5,692,53.833696929014934,31.450626902883997,14.715676168101073,0.6078440773859468,2534,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,디지털금융,경영경제,2024,2,2,156,78.0,74,47.42063492063492,32.638888888888886,19.94047619047619,0.0,2535,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,물리,기타,2024,2,2,905,452.5,367,40.275701958908755,35.56326099519738,24.161037045893863,5.190958729399574,2536,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,미디어커뮤니케이션,기타,2024,2,2,110,55.0,84,73.88888888888889,20.555555555555557,5.555555555555555,3.888888888888889,2537,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,미생물,기타,2024,2,2,989,494.5,430,43.54737076208362,35.180265889097555,21.27236334881882,2.2651642450001646,2538,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,법,법행정경찰소방,2024,2,2,2217,1108.5,929,41.89839768119718,38.478367067789165,19.62323525101366,1.4786438911595643,2539,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,빅데이터융합,컴퓨터AI,2024,2,2,308,154.0,254,82.5168918918919,16.85810810810811,0.625,0.0,2540,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,사,언어인문,2024,2,2,704,352.0,289,41.44475357710652,36.979994700582935,21.575251722310547,2.315182829888712,2541,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,사회복지융합,사회복지상담심리,2024,2,2,28,14.0,18,64.28571428571428,28.57142857142857,7.142857142857142,0.0,2542,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,사회복지학,사회복지상담심리,2024,2,2,494,247.0,344,69.65706132222459,26.311646138454726,4.031292539320683,0.4050973381660735,2543,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,산업경영공학,경영경제,2024,2,2,874,437.0,278,32.10032315940224,38.11976596231759,29.779910878280177,0.900800178882305,2544,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,생물공,기타,2024,2,2,1275,637.5,938,73.9330096511938,18.00597149094645,8.061018857859747,1.9611087512718437,2545,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,생태공학,기타,2024,2,2,699,349.5,390,55.979194897048615,29.795584492844633,14.225220610106753,0.949367088607595,2546,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,소방공,법행정경찰소방,2024,2,2,1023,511.5,448,43.28233674088597,34.39936050039677,22.318302758717266,1.3215936143397284,2547,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,수산생명과,생명식품농림,2024,2,2,19,9.5,5,13.88888888888889,52.77777777777778,33.33333333333333,33.33333333333333,2548,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,수산생명의,보건의료,2024,2,2,918,459.0,523,56.978929830973485,28.433336339514995,14.587733829511528,1.6297460092938478,2549,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,수해양산업교육과,교육,2024,1,1,1,1.0,0,0.0,0.0,100.0,100.0,2550,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,수해양산업교육과기관공학,교육,2024,2,2,31,15.5,13,44.95614035087719,24.561403508771928,30.482456140350877,15.789473684210526,2551,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,수해양산업교육과냉동공학,교육,2024,2,2,40,20.0,24,59.375,20.833333333333332,19.791666666666668,0.0,2552,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,수해양산업교육과식품공학,교육,2024,2,2,64,32.0,41,64.07624633431085,27.956989247311824,7.966764418377322,0.0,2553,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,수해양산업교육과양식공학,교육,2024,2,2,41,20.5,26,62.976190476190474,24.523809523809526,12.5,0.0,2554,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,수해양산업교육과어업공학,교육,2024,2,2,58,29.0,42,73.19711538461539,18.990384615384617,7.8125,0.0,2555,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,수해양산업교육과항해공학,교육,2024,2,2,39,19.5,27,67.5,25.833333333333336,6.666666666666667,0.0,2556,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,스마트기계모빌리티,공학,2024,2,2,188,94.0,78,41.10294117647059,35.53921568627452,23.357843137254903,4.926470588235294,2557,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,스마트모빌리티공,기타,2024,2,2,124,62.0,103,83.2983193277311,9.873949579831933,6.8277310924369745,3.2563025210084033,2558,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,스마트전기전자공학,공학,2024,2,2,205,102.5,85,41.52298850574713,38.2183908045977,20.258620689655174,0.0,2559,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,시각디자인,예체능디자인,2024,2,2,823,411.5,656,79.81397372624753,15.146150728369452,5.039875545383019,1.4480962258302936,2560,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,식품공학,생명식품농림,2024,2,2,1374,687.0,822,59.84631182321192,30.975253742489564,9.178434434298516,1.0414898672731594,2561,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,식품과,생명식품농림,2024,1,1,12,12.0,3,25.0,8.333333333333332,66.66666666666666,58.333333333333336,2562,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,식품영양학,생명식품농림,2024,2,2,1263,631.5,571,45.036533777720805,30.803871298551467,24.159594923727727,0.9264196897833611,2563,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,신소재시스템공학,공학,2024,2,2,1266,633.0,622,49.16426815374468,33.20441326377646,17.631318582478862,1.699946033459255,2564,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,안학,기타,2024,2,2,1331,665.5,474,35.60868563477507,37.95244269360391,26.438871671621023,1.1259114359803752,2565,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,양식응용생명과학,생명식품농림,2024,2,2,1124,562.0,474,42.48078266946192,34.0134044851026,23.505812845435486,0.9332316879486691,2566,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,언론정보,기타,2024,2,2,1016,508.0,534,52.57155070239182,29.881088853051473,17.547360444556706,0.4987661997007792,2567,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,에너지수송시스템공,공학,2024,1,1,1,1.0,0,0.0,0.0,100.0,0.0,2568,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,에너지자원공,공학,2024,2,2,737,368.5,464,63.41181867961108,25.545722277308315,11.042459043080612,1.452546210652499,2569,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,영어영문,언어인문,2024,2,2,533,266.5,374,69.94823123382227,18.444060972102385,11.607707794075353,1.807592752372735,2570,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,영어영문학,언어인문,2024,2,2,1366,683.0,796,58.52450800083461,24.14630159027209,17.329190408893307,1.5297199976768647,2571,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,위성정보융합공학,기타,2024,2,2,909,454.5,637,70.23746856173597,21.287360355617945,8.475171082646078,1.1544422998186816,2572,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,유아교육과,교육,2024,2,2,417,208.5,302,73.80098452883263,20.657524613220815,5.541490857946554,0.0,2573,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,융합소재공,기타,2024,1,1,5,5.0,3,60.0,20.0,20.0,20.0,2574,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,융합인재개발,기타,2024,1,1,2,2.0,0,0.0,100.0,0.0,0.0,2575,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,응용수,기타,2024,2,2,864,432.0,459,53.311140749026606,31.86482242347323,14.824036827500162,2.5528642416159353,2576,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,의공학,기타,2024,2,2,732,366.0,384,52.47991839857197,27.81873682789449,19.701344773533535,3.6214383751715653,2577,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,의공학IT융합,기타,2024,2,2,288,144.0,174,61.72340425531915,27.159574468085108,11.117021276595745,1.0319148936170213,2578,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,인공지능,컴퓨터AI,2024,2,2,134,67.0,70,52.12216483269706,39.53514484617112,8.34269032113182,1.639344262295082,2579,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,일본어문학,언어인문,2024,2,2,987,493.5,674,68.60981327835326,21.107610195700246,10.282576525946494,2.508188816653642,2580,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,일본학,언어인문,2024,2,2,738,369.0,473,64.27576756416428,23.90133698751898,11.822895448316729,1.1166253101736971,2581,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,일어일문,언어인문,2024,1,1,6,6.0,3,50.0,16.666666666666664,33.33333333333333,16.666666666666664,2582,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,자원생물학,기타,2024,2,2,1009,504.5,398,39.892836347103355,35.711778828897096,24.395384823999553,1.3348594947714347,2583,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,자원환경경제학,경영경제,2024,3,2,471,235.5,222,47.42607088497499,36.736247010219614,15.837682104805392,0.6251358991085019,2584,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,재료공학,기타,2024,2,2,1486,743.0,950,64.77905073649754,25.016413373860182,10.204535889642273,0.5636661211129297,2585,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,전기공학,공학,2024,2,2,2315,1157.5,1249,54.113593808888155,30.958299486326307,14.92810670478553,0.6351475329098015,2586,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,전자공학,공학,2024,2,2,2909,1454.5,1202,41.68856600773549,35.72999429349019,22.581439698774318,2.3995386018563227,2587,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,정보통신공학,컴퓨터AI,2024,2,2,1202,601.0,593,49.75338538404799,32.54714486521092,17.699469750741095,1.3382878933377869,2588,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,정치외교,법행정경찰소방,2024,2,2,588,294.0,331,56.236828548681686,31.71568397883202,12.047487472486303,1.3768557111412916,2589,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,제어계측공학,공학,2024,2,2,1472,736.0,858,58.193831622358715,28.685062415467506,13.121105962173788,0.6058623977295404,2590,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,조선해양시스템공학,공학,2024,2,2,862,431.0,501,57.91420795947512,25.26473203459704,16.821060005927844,4.2486460269986255,2591,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,중국,언어인문,2024,2,2,655,327.5,446,67.93416793416793,22.12228462228462,9.943547443547443,1.2699387699387699,2592,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,지능형로봇융합,공학,2024,2,2,23,11.5,6,26.515151515151516,51.515151515151516,21.96969696969697,0.0,2593,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,차세대반도체공학,공학,2024,2,2,173,86.5,146,75.9640522875817,15.22875816993464,8.80718954248366,0.0,2594,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,컴퓨터・인공지능공,컴퓨터AI,2024,2,2,510,255.0,156,31.601617576424285,36.37920081808463,32.019181605491084,5.6096124943834145,2595,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,컴퓨터공학,컴퓨터AI,2024,2,2,3729,1864.5,1957,52.57689066109263,30.681925911196096,16.741183427711277,1.6260107380439834,2596,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,토목공학,건축토목환경,2024,2,2,1772,886.0,795,44.90820073439413,35.87617299061608,19.215626274989802,2.09812321501428,2597,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,통계・데이터사이언스,컴퓨터AI,2024,2,2,716,358.0,319,44.51173826173826,35.100836663336665,20.387425074925073,1.250312187812188,2598,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,패션디자인,예체능디자인,2024,2,2,918,459.0,569,62.37481194928003,26.39587362991618,11.229314420803782,3.539651837524178,2599,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,평생교육・상담학,교육,2024,2,2,212,106.0,156,73.92857142857142,21.825396825396822,4.246031746031746,0.0,2600,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,해양경찰학,법행정경찰소방,2024,2,2,589,294.5,324,55.259477577438744,33.5916551086454,11.148867313915858,0.5021960240406843,2601,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,해양공,생명식품농림,2024,2,2,1013,506.5,433,42.87422655878153,31.808662541646832,25.31711089957163,8.102887513882278,2602,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
국립부경대학교,해양생산시스템관리,생명식품농림,2024,2,2,522,261.0,320,60.03804017041996,26.53377967133293,13.428180158247109,3.49969567863664,2603,43.0,45.0,0.8627450980392157,0.13725490196078427,1.0,X,0.0,,,,main_or_unspecified,matched,matched_ranked_university
