output_row_id,source_dataset,source_row_id,source_row_hash,join_method,join_key,conflict_group_id,inclusion_status,exclusion_rule_id,transformation_rule_ids
OC2024_08707,P2_G2_정시입결.csv,22274,b8b9997682b1651257c839d50ab1298dbfcb404c3204df65f4d6172850dce6f8,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08708,P2_G2_정시입결.csv,22300,e7bea38eef4d150ddee1cb947f6141f2dacc60aeb619c8cf28a8e78f65e3d795,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08709,P2_G2_정시입결.csv,22302,2996e2bb518d62e794037bed7d5614bcb8691173d87599b8f43c95f56272ba19,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08710,P2_G2_정시입결.csv,22267,ff63c6380f8d7b07b371a4067986927ae04c79938f5f986c21a5d0813cef559d,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08711,P2_G2_정시입결.csv,22264,ccdff58654be75d77c2d1a0f4168b759ff735f42328edb030c2d7c492e02dd6e,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08712,P2_G2_정시입결.csv,22235,10b6df06c21f04c58e6ba6d3bef20f60c311ddc2eac31aac7dc09edf57df3a93,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08713,P2_G2_정시입결.csv,22234,bad51629420b625acf3f4c572a6abb4de2b1ad50e4d90bd9e0a86e6137377fb5,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08714,P2_G2_정시입결.csv,,10e5828b77d713f9cc15e606b730f7150f6efa500852c3981e41296f265e74ea,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08715,P2_G2_정시입결.csv,22285,4c8d6ed40421b9e28219d39f12bc4cfbdf84ac480a9c7b4c312315d8592f06df,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08716,P2_G2_정시입결.csv,22253,3d1337a7216cfbb30a2f8f47a9b1fbd57ff677169835f44bc9f1558e04b8d0b4,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08717,P2_G2_정시입결.csv,22188,eca961f76a14926cb2a6d24a6ee71f210736c276ef9134d20c8e4b0f622e383d,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08718,P2_G2_정시입결.csv,22295,a8f10bdfe0417f07454f5e2357bb4a2143e2bb92dfbead301cd9c577d1eb73c1,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08719,P2_G2_정시입결.csv,22297,221c53f22c66ecb9ea1871556b8e0edac259975234eae5da9dbc593093c352c2,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08720,P2_G2_정시입결.csv,22278,7e8c264e9e8ff4b3ef4cd58f354a5560ad6bf90c160a5203cf9c2e80ac085c8e,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08721,P2_G2_정시입결.csv,22270,beaf3eb25dafde2fe4f2a8ce2f2156bb4b80a98fc62e07eea4f292db5406c319,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08722,P2_G2_정시입결.csv,22254,29e8b95f4126fcd25c70c4338674d82684452116837c88a198201589dcd868ed,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08723,P2_G2_정시입결.csv,22255,0e5c5786b78a58eafe4d59c83ca63127d12a995c7c056b684921e26cf5fa3d3f,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08724,P2_G2_정시입결.csv,22294,74b9dd2442115f290720ecf921728ae0a2f401fe66ab8c37cf2358faf3a7757d,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08725,P2_G2_정시입결.csv,22257,f6a8c9a5032e32bd61601fff4f8e9e76eda1af6aa7554db815dcac7f308ffd1a,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08726,P2_G2_정시입결.csv,,f1c4707892ee820d78b7be53eee83d992dd866112f9d58ede88951161aa14479,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08727,P2_G2_정시입결.csv,22259,9cb2dc0688ea46132cb116b8ce4fb91026c60f072cd22599b3cf35842841c55e,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08728,P2_G2_정시입결.csv,22239,4345587a0f11885e166a844b6fc877dd3a08d8942288ad35f5c0d74de4beb6f2,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08729,P2_G2_정시입결.csv,22207,2863f961b97db616e572b2a452b623691f6c5836f044a428f6c1eaa4a94c7438,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08730,P2_G2_정시입결.csv,22292,52988034330ec69823bf86d29a88ed55bf188b4862d4e0fe2f004f63b2a7495d,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08731,P2_G2_정시입결.csv,22293,01e7678b9ac21b968f8b2a1ca039970082be3a9e331e220a12b6e7fd38963171,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08732,P2_G2_정시입결.csv,22215,ad3035135bf28cf4ba8f84168df73e8737874be48bc3b32c375e94f8e2a08220,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08733,P2_G2_정시입결.csv,26270,9c35fc8ffd3769e20779d967acbe846cd0c89a28537cf0769619ab8ce0b7f9eb,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08734,P2_G2_정시입결.csv,26254,45e37224b9b4943d96f6f23428a911b2a38cd6a2fbfb17e7d7334626e7124e41,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08735,P2_G2_정시입결.csv,26239,2bd93a149637ff8793289091bfe7fe9e3822c34c15c0cd14e6705465a7715b88,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08736,P2_G2_정시입결.csv,26249,843f946752e2519d1b0853c7876b6ddce12f88bdc6954f953f722971766faf11,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08737,P2_G2_정시입결.csv,26248,70672021bb98641756c421a74cc761bf5dd3412cec5925e3e439a03e6c133545,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08738,P2_G2_정시입결.csv,26246,f9f2589efbaab9d70f3b52ca7b1e7015475e5e0471b53395817beb449f2d01b3,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08739,P2_G2_정시입결.csv,26247,7750db68d24a38f9d06e433cba6992b29744ecafff3668a86cbbc6e45e93b16a,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08740,P2_G2_정시입결.csv,26241,9303b37297c622d7b0ac10e5e2f1af9ebac311464eeddef3e68ef0394f19e6b9,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08741,P2_G2_정시입결.csv,26245,156d3a0796ea767fa6b61b88823cc2d5bc9ab94d49b143817cbc3539d750f944,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08742,P2_G2_정시입결.csv,26253,7aa397c457bd90f55e8e8fba2753e89ca74069e63eee1a5b38d6a9c621917756,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08743,P2_G2_정시입결.csv,26261,263f1505442eca9211ac123d79e487dab73b08e52f39c1b614cee52120c14800,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08744,P2_G2_정시입결.csv,26252,d400ebf0bbf840e6a6d7ce440b11a6df35306fc7f5210367e2f7d14c5c340f7f,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08745,P2_G2_정시입결.csv,26271,b289629d014e4339a927d252ab90ee902ad8be4991b86cb2cf259a06c6027fe5,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08746,P2_G2_정시입결.csv,26244,6d17b3eed72b5bf73757208989beed9e134759f86272f13bc3c59ed45a028c05,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08747,P2_G2_정시입결.csv,26272,9aa6d320da173b100515b226e609f52ff338b6f377ff2d6194fb406263650372,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08748,P2_G2_정시입결.csv,26250,424988e68991d6de8b2c80170b7252ba23b9097fe9d733b06a7e26897b0e1148,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08749,P2_G2_정시입결.csv,,b0fb3a8c18855f467b294686e8dc2d29483771c50dc68b1fa072e8a8024467da,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08750,P2_G2_정시입결.csv,26251,f2341f899485c509a80ad46a82681ca344c668a1d7a5e6267b78e0773f740765,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08751,P2_G2_정시입결.csv,26267,4d2090aa0537befec6cfda23bf69f2fd9e12375e845ae55eb3ba62ed7536e941,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08752,P2_G2_정시입결.csv,26240,af16e621e59e31eb2ff4de6608aa8a4bdb6ba12e6e3e3f9c35bf42f9e744058b,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08753,P2_G2_정시입결.csv,26269,d289c80131754c36d3d485bc8e98f75f087ff156d8dfdfe5955e5de18c5c1877,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08754,P2_G2_정시입결.csv,26263,1570ff9b0b22b18ec3475929691797dfdb5b2f1e1d87f7640a8f766829b70fec,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08755,P2_G2_정시입결.csv,26258,4d5cb30fc7a3bc9d75bcd6f53366f54acbf10424d05b0aa66f8b21a313bb79c6,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08756,P2_G2_정시입결.csv,,20ba9ecef309e7ca1d4a12eff540ad551738564bab65600bf6301b8abf034720,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08757,P2_G2_정시입결.csv,26255,f00724b762d5b177f9732e4724d3f525b300c2d320303bb51cf025ad2442292f,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08758,P2_G2_정시입결.csv,26256,eed11e8f648fd2b255d44be8374c2859d027116b2f5361a1def7b9cfc834180e,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08759,P2_G2_정시입결.csv,,8447aebc5f6b9b929ae5988d89cce8e7a1f9f393a19ec8b44c4ccb4325737ec5,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08760,P2_G2_정시입결.csv,,dbdeda40ca2b4fbab9e064b7c8e82e98273d7c51b863d29748b79d061dd44220,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08761,P2_G2_정시입결.csv,22409,a47b7d8e6d23511596d0747f1753e748d7d6018b40aa1e5c1d56533cc1d0fe2a,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08762,P2_G2_정시입결.csv,22407,f19e6f0237edd7003526fe4fb2740aa87d723fafc07c2871aeeb1fc0220528a8,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08763,P2_G2_정시입결.csv,22401,2e59be9f4f8d580e47794ed3963ffff69b1135690ab54f4aaacc38f44ad0bf05,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08764,P2_G2_정시입결.csv,22398,b3d8a4ed648a9ca5cdc0895f792975537d08c152c2bd69715dae5d3cfe45157e,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08765,P2_G2_정시입결.csv,22402,ee4344c607fcc41493da5fa5e3b925608bb1fdf88f678eb66bd97a4f51bb1139,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08766,P2_G2_정시입결.csv,22408,4be377827dbf284506d7d3a16ae844cdef477a063f112fd77472ff5a404b4fae,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08767,P2_G2_정시입결.csv,22406,b31a26ba852ef9caf15bcb5ce8674ec291851a883ccfbc5c5f861f6998144644,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08768,P2_G2_정시입결.csv,22405,83ae7c19ff727de567c5aaeb060582a5c732599c01f83f2dae99c09857b7dfb1,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08769,P2_G2_정시입결.csv,,fedc2ec0956e74d3b20376f0ebfa84b095287c56113aa82e676b91ee0e541dca,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08770,P2_G2_정시입결.csv,22403,7e6d429377f9b9d0b89679b2fd9c21f91790cebf88a80a3cdc1a9f35085b289b,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08771,P2_G2_정시입결.csv,22437,80fb1cdae0de620a5c83f02c525cf55ba7101e1ed83ba47339c1942b01f51ba5,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08772,P2_G2_정시입결.csv,22436,7d8b9115462b502dfdacd31f450d5eaf4a6c85e941c70270d660097e0ebfbe1e,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08773,P2_G2_정시입결.csv,22439,2e441885d458aa15fabe4dd8d58344bf3e868a45c21188c05363125814983214,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08774,P2_G2_정시입결.csv,22427,7084c6f0d592454d7d27035a4338d083742f2d210b33a745a1b23e1ba3bfc29e,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08775,P2_G2_정시입결.csv,22433,34d69918f7dad2ba813d6aa9ab94e7f94c42cd624b419a2f81580cecbedc167e,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08776,P2_G2_정시입결.csv,22440,378b560c11f9456736bc90f34e34859b4d8d7bcffbdc7fec23804a7882adadd2,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08777,P2_G2_정시입결.csv,22442,dab1f49764c6ebbe31c12e7ae4ba24b4fcd6aede57fb7c1f6cd4acee4a0713ac,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08778,P2_G2_정시입결.csv,22441,ae46c1d10227eff81fee296ae843aca73270cfcf1747a1ab96006d7573c32bae,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08779,P2_G2_정시입결.csv,22438,e317ea68f086be8a3031620db8a73b66b91fa1e9a8ef3ffbb98757789944a0e2,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08780,P2_G2_정시입결.csv,27096,ff0d6fc3f2406b7123f7b0809f76fece953bedd7695893fdae33e792026b0e39,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08781,P2_G2_정시입결.csv,,9069c6c6bb62e8a4b2eb0317acc9d5d6db3a4cf9863c908311ca32192e17e3c4,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08782,P2_G2_정시입결.csv,27100,33638918e64e14e56e2f92f36242cc8a1cabb87be0f97be56c063219a9af9618,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08783,P2_G2_정시입결.csv,27092,7b8f7fe2d8e950ce7da1d282d64b780666701ba1fc825f89189e2b552ea98570,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08784,P2_G2_정시입결.csv,27098,f5e57ad2f3db64002ae7c6da5c0f9845f306418b8a60b2158c43ad061af12a0d,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08785,P2_G2_정시입결.csv,27097,7386f2db34381ead675ad2f9514ee6e0c14f24e02e0c9d572552ce81c4b63985,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08786,P2_G2_정시입결.csv,27095,7d79f20e9412c00e2bd46543a907f9ee4f3bfce85caf1b4cbc9d433e4a65007b,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08787,P2_G2_정시입결.csv,27091,690da79e2c6d29af9072bc9576f681eb3677f4cc977e924cd2fb43f936838b34,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08788,P2_G2_정시입결.csv,27099,50e03a6b7d592b0f33fc2119f46d7d63b3849307818d57b9002700255f4cdf16,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08789,P2_G2_정시입결.csv,27093,81dcbe57f68e06c2644e1a73d0a259f59a1b4bc153f55a7985e7de83369cc16a,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08790,P2_G2_정시입결.csv,27094,aefd907e3d6aaafff4f030c45ba59b84436d117f598e25eb0eab0fb0a4c14e4a,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
OC2024_08791,P2_G2_정시입결.csv,27089,e4a7e59a1aa6611e0abbcd01dab33ba4467abb551ddcf074ad7db3467dfee14a,stable_key_and_documented_bridge,outcome_row_id|school_uid|campus_uid|dept_uid,,INCLUDED,,DERIVE_PROPORTIONS|RECOMPUTE_LOGS|ADD_INTEGRITY_FLAGS
