outcome_row_id,analysis_year,school_uid,campus_uid,dept_uid,major_group_7,school_type,region_sido,split,sample_P1_STRUCTURE_READY,sample_P1_SELECTIVITY_READY,sample_P2_STRUCTURE_READY,sample_P2_SELECTIVITY_READY,sample_P3_STRUCTURE_READY,sample_P3_SELECTIVITY_READY,sample_P4_E_STRUCTURE_READY,sample_P4_P_STRUCTURE_READY,sample_P4_JOINT_STRUCTURE_READY,sample_P4_E_SELECTIVITY_READY,sample_P4_P_SELECTIVITY_READY,sample_P4_JOINT_SELECTIVITY_READY
OC2024_00209,2024,SCH_f11056a7ff4e,CAM_05c4d94c58cb,DEP_84c45f2c3978,ENG,대학교,경기,val,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_00211,2024,SCH_f11056a7ff4e,CAM_05c4d94c58cb,DEP_ce1970f1cedf,ENG,대학교,경기,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00213,2024,SCH_f11056a7ff4e,CAM_05c4d94c58cb,DEP_a081192473dc,HUM,대학교,경기,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00214,2024,SCH_f11056a7ff4e,CAM_05c4d94c58cb,DEP_fedbdc2f8fc7,HUM,대학교,경기,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00215,2024,SCH_f11056a7ff4e,CAM_05c4d94c58cb,DEP_02e79092ff7d,ENG,대학교,경기,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00216,2024,SCH_f11056a7ff4e,CAM_05c4d94c58cb,DEP_a767f24842fb,EDU,대학교,경기,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00218,2024,SCH_f11056a7ff4e,CAM_05c4d94c58cb,DEP_23dbc2daaf06,SOC,대학교,경기,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00219,2024,SCH_f11056a7ff4e,CAM_05c4d94c58cb,DEP_a62c764bf3d8,NAT,대학교,경기,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00220,2024,SCH_f11056a7ff4e,CAM_05c4d94c58cb,DEP_85f8883aaf7e,SOC,대학교,경기,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00221,2024,SCH_f11056a7ff4e,CAM_7c96e3779f99,DEP_690813efd03f,MED,대학교,서울,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00222,2024,SCH_f11056a7ff4e,CAM_7c96e3779f99,DEP_eca92f7858e7,MED,대학교,서울,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00223,2024,SCH_f11056a7ff4e,CAM_7c96e3779f99,DEP_8f7e672a02ef,MED,대학교,서울,val,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_00224,2024,SCH_f11056a7ff4e,CAM_2fc3a293a8ff,DEP_fffe81b17c97,HUM,대학교,서울,val,False,False,True,False,True,False,False,True,False,False,False,False
OC2024_00225,2024,SCH_4d63e54767c6,CAM_4beee47db6c8,DEP_bb46e4c3d5d7,HUM,대학교,서울,train,False,False,True,True,True,True,False,True,False,False,True,False
OC2024_00226,2024,SCH_974bcc3d229d,CAM_82abff97f855,DEP_300d5e5175d1,ENG,대학교,경기,train,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_00227,2024,SCH_974bcc3d229d,CAM_82abff97f855,DEP_8d3c20643929,ENG,대학교,경기,train,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_00228,2024,SCH_974bcc3d229d,CAM_82abff97f855,DEP_0267e2a2d02e,ENG,대학교,경기,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00229,2024,SCH_974bcc3d229d,CAM_82abff97f855,DEP_7e6788caf25e,SOC,대학교,경기,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00230,2024,SCH_974bcc3d229d,CAM_82abff97f855,DEP_e9b2fbdebfe9,SOC,대학교,경기,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00231,2024,SCH_974bcc3d229d,CAM_82abff97f855,DEP_a13e0caf427a,EDU,대학교,경기,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00232,2024,SCH_974bcc3d229d,CAM_82abff97f855,DEP_d04cd4fb5f77,SOC,대학교,경기,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00233,2024,SCH_974bcc3d229d,CAM_82abff97f855,DEP_164210080f97,SOC,대학교,경기,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00235,2024,SCH_974bcc3d229d,CAM_82abff97f855,DEP_cb06246c5a5f,HUM,대학교,경기,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00237,2024,SCH_974bcc3d229d,CAM_82abff97f855,DEP_60c04452c69e,ART,대학교,경기,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00238,2024,SCH_974bcc3d229d,CAM_82abff97f855,DEP_c4594fdc5994,ART,대학교,경기,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00240,2024,SCH_974bcc3d229d,CAM_82abff97f855,DEP_b2d9cd4b4730,SOC,대학교,경기,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00241,2024,SCH_974bcc3d229d,CAM_82abff97f855,DEP_b7a7bb1aa06b,ENG,대학교,경기,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00242,2024,SCH_974bcc3d229d,CAM_82abff97f855,DEP_52295daaaf07,ENG,대학교,경기,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00243,2024,SCH_974bcc3d229d,CAM_82abff97f855,DEP_19c74d335e1a,ART,대학교,경기,train,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_00244,2024,SCH_974bcc3d229d,CAM_82abff97f855,DEP_4e22fef51090,SOC,대학교,경기,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00245,2024,SCH_974bcc3d229d,CAM_82abff97f855,DEP_74a1c51d1bf3,ART,대학교,경기,train,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_00246,2024,SCH_974bcc3d229d,CAM_82abff97f855,DEP_176665421584,ART,대학교,경기,train,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_00247,2024,SCH_974bcc3d229d,CAM_82abff97f855,DEP_7f025e8abed4,ART,대학교,경기,train,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_00248,2024,SCH_974bcc3d229d,CAM_82abff97f855,DEP_ba6223f0072e,ART,대학교,경기,train,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_00249,2024,SCH_974bcc3d229d,CAM_82abff97f855,DEP_baa3ee45089b,EDU,대학교,경기,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00250,2024,SCH_974bcc3d229d,CAM_82abff97f855,DEP_41a4255a1b3d,SOC,대학교,경기,train,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_00251,2024,SCH_974bcc3d229d,CAM_82abff97f855,DEP_542dca6b6180,ART,대학교,경기,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00252,2024,SCH_974bcc3d229d,CAM_82abff97f855,DEP_0002e90777ad,ENG,대학교,경기,train,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_00253,2024,SCH_974bcc3d229d,CAM_82abff97f855,DEP_74b64c3bbde1,SOC,대학교,경기,train,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_00254,2024,SCH_974bcc3d229d,CAM_82abff97f855,DEP_b1ff6db55ae2,EDU,대학교,경기,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00255,2024,SCH_974bcc3d229d,CAM_82abff97f855,DEP_b5edc8cb6cf3,EDU,대학교,경기,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00256,2024,SCH_974bcc3d229d,CAM_82abff97f855,DEP_9751a9ec7269,HUM,대학교,경기,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00258,2024,SCH_bfb4ffe4d1d0,CAM_5eacf6485ef6,DEP_8ce6e011bd60,SOC,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00259,2024,SCH_bfb4ffe4d1d0,CAM_5eacf6485ef6,DEP_a55a0b209684,MED,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00265,2024,SCH_bfb4ffe4d1d0,CAM_5eacf6485ef6,DEP_cc01cd2744f3,HUM,대학교,서울,train,False,False,True,True,True,True,False,True,False,False,True,False
OC2024_00266,2024,SCH_bfb4ffe4d1d0,CAM_5eacf6485ef6,DEP_6fb4b0abfc75,ART,대학교,서울,train,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_00267,2024,SCH_bfb4ffe4d1d0,CAM_5eacf6485ef6,DEP_ea64278e9074,ART,대학교,서울,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00268,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_b1a44444270a,ENG,대학교,강원,train,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_00269,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_6da8c66c37d8,EDU,대학교,강원,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00272,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_211618533cfc,ENG,대학교,강원,train,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_00275,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_324a58445f24,SOC,대학교,강원,train,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_00276,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_f332ebfea629,SOC,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00277,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_385d78742a51,SOC,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00278,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_13c466f06a53,EDU,대학교,강원,train,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_00279,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_0e57a304bcd9,SOC,대학교,강원,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00280,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_9ecf5bce3bf2,EDU,대학교,강원,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00281,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_8993f3fe669b,EDU,대학교,강원,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00282,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_d1e2229fc2bd,HUM,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00283,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_c3c57567b8d0,HUM,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00284,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_96d2299bdb7e,SOC,대학교,강원,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00285,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_36061f10d0a9,SOC,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00288,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_9cc60718dca0,SOC,대학교,강원,train,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_00292,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_7bcb806b3e57,ENG,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00296,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_8d95d6ea80eb,SOC,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00298,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_90d56ecff9fe,HUM,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00299,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_a331d14998ea,NAT,대학교,강원,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00301,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_369db2a54397,NAT,대학교,강원,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00302,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_1b589f06c9e8,NAT,대학교,강원,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00303,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_cbfef5b25b8b,ART,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00304,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_5be2388835d4,ENG,대학교,강원,train,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_00305,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_cdefefa1366f,ENG,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00307,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_a59e248cdac6,ART,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00308,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_2f53e879824c,HUM,대학교,강원,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00309,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_62bf13ed33f6,NAT,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00310,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_a1e40ce47856,EDU,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00312,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_3b95cfa2d2e1,ART,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00313,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_0e8622ed0ea2,NAT,대학교,강원,train,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_00314,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_fea3c851f5ad,NAT,대학교,강원,train,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_00316,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_031300623cc0,ENG,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00317,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_530a2ddd888d,NAT,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00318,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_f7520078acc8,NAT,대학교,강원,train,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_00319,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_80fd873ccd09,ENG,대학교,강원,train,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_00320,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_405c051c398b,SOC,대학교,강원,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00321,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_2eee70724339,NAT,대학교,강원,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00323,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_9e0221830732,HUM,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00326,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_8eb888f9f266,HUM,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00327,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_a0128856ecf0,SOC,대학교,강원,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00328,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_1dbc9590a28b,NAT,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00331,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_09a8293359d8,NAT,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00332,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_83c4cec625ee,NAT,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00333,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_c94a77069321,NAT,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00334,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_de003ad79897,ENG,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00335,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_3b9ad29bd003,ENG,대학교,강원,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00337,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_d72f5cfd712f,NAT,대학교,강원,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00338,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_836ca1b05ef2,NAT,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00339,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_80463a18a11a,NAT,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00340,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_f63b105c8d19,EDU,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00341,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_b5ecbd897121,ENG,대학교,강원,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00343,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_b7ac411092ed,NAT,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00344,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_463ca820ae0e,NAT,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00345,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_c412ba52fdf2,NAT,대학교,강원,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00348,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_ff332dcb1f3b,EDU,대학교,강원,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00349,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_0c490f672a78,NAT,대학교,강원,train,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_00350,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_fdbd554c1a65,ART,대학교,강원,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00354,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_d82de3d82804,NAT,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00356,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_dd416880309a,NAT,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00359,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_64f70f977a1c,SOC,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00361,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_d18c25e37d0d,MED,대학교,강원,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00363,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_8fc5794cb877,NAT,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00364,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_4445c3e3a6a6,EDU,대학교,강원,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00365,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_22452d7cc455,ART,대학교,강원,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00366,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_50ff41e71b99,EDU,대학교,강원,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00367,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_e21ea23dfadb,HUM,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00368,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_58c9989b0ee4,NAT,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00369,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_3905a517e19e,EDU,대학교,강원,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00370,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_938aef55a0ef,ART,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00371,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_3b3937277601,NAT,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00374,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_275ab9df6c68,HUM,대학교,강원,train,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_00375,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_b9f4a532c714,EDU,대학교,강원,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00376,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_36588f416986,HUM,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00377,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_f34c06e20873,HUM,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00381,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_1528cf9febb8,ENG,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00382,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_02c1f5b26a27,ENG,대학교,강원,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00383,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_e5424d335e3d,ENG,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00384,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_1c36d426d0d3,ENG,대학교,강원,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_00386,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_6bd89a645263,ENG,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_00388,2024,SCH_193517d15ce2,CAM_09f20a6484a8,DEP_24e3545c155f,NAT,대학교,강원,train,True,False,True,False,True,False,True,True,True,False,False,False
