outcome_row_id,school_name_raw,campus_name_raw_x,dept_name_raw,major_group_7,graduates_n,enrolled_students_n,a_rate_pct,cd_rate_pct,f_rate_pct,employment_rate_pct,health_employment_rate_pct,progression_rate_pct,graduate_school_progression_rate_pct,human_outlier_decision,denominator_policy,winsorize_or_weight_policy,reviewer_note
OC2024_05336,서울기독대학교,,신학과,HUM,3,5,0.0,0.0,0.0,,,0.0,0.0,,,,
OC2024_05337,서울기독대학교,,운동건강관리전공,ART,3,31,72.36308,5.5273833,5.5273833,0.0,0.0,33.333332,33.333332,,,,
OC2024_05347,서울대학교,,관현악과,ART,4,97,84.94436,0.26394492,0.0,33.333332,0.0,0.0,0.0,,,,
OC2024_05392,서울대학교,,약학기본과정(2+4학제),MED,0,67,100.0,0.0,0.0,,,,,,,,
OC2024_05396,서울대학교,,역사학부,HUM,0,73,76.38461,5.923077,0.0,,,,,,,,
OC2024_05402,서울대학교,,음악학과,ART,1,19,86.122,1.8228031,0.0,,,100.0,100.0,,,,
OC2024_05429,서울대학교,,항공우주공학과,ENG,2,166,42.289402,23.055367,2.844769,100.0,100.0,50.0,50.0,,,,
OC2024_05455,서울시립대학교,,융합전공학부 국사학-도시역사경관학 전공,HUM,1,11,65.29412,6.0,2.9411764,0.0,0.0,0.0,0.0,,,,
OC2024_05456,서울시립대학교,,융합전공학부 국제관계학-빅데이터분석학 전공,SOC,1,23,46.38592,17.221872,8.328095,0.0,0.0,0.0,0.0,,,,
OC2024_05458,서울시립대학교,,융합전공학부 도시공학-도시부동산기획경영학 전공,ENG,0,13,47.5,2.5,0.0,,,,,,,,
OC2024_05459,서울시립대학교,,융합전공학부 도시사회학-국제도시개발학 전공,SOC,2,19,51.42857,7.857143,2.857143,50.0,50.0,0.0,0.0,,,,
OC2024_05460,서울시립대학교,,융합전공학부 물리학-나노반도체물리학,NAT,1,12,58.94608,5.882353,2.0833333,100.0,100.0,0.0,0.0,,,,
OC2024_05463,서울시립대학교,,융합전공학부 조경학-환경생태도시학전공,ENG,1,9,54.0,3.6666667,1.6666666,100.0,100.0,0.0,0.0,,,,
OC2024_05472,서울시립대학교,,첨단융합학부 융합바이오헬스전공,NAT,0,5,6.25,0.0,28.75,,,,,,,,
OC2024_05474,서울시립대학교,,첨단융합학부 첨단인공지능전공,ENG,0,5,0.0,20.0,32.5,,,,,,,,
OC2024_05530,서울여자대학교,,언론영상학부,SOC,0,115,100.0,0.0,0.0,,,,,,,,
OC2024_05550,서울한영대학교,,공연음악예술학부,ART,0,9,80.0,0.0,5.0,,,,,,,,
OC2024_05573,서원대학교,,문화예술경영전공,SOC,0,4,72.75641,7.6923075,0.0,,,,,,,,
OC2024_05598,서원대학교,,음악과,ART,13,9,57.727272,28.636364,0.0,76.92308,46.153847,0.0,0.0,,,,
OC2024_05606,서원대학교,,한국어교육전공,EDU,4,4,0.0,100.0,0.0,50.0,50.0,50.0,50.0,,,,
OC2024_05620,선문대학교,,경찰행정법학과,SOC,4,4,100.0,0.0,0.0,100.0,75.0,0.0,0.0,,,,
OC2024_05624,선문대학교,,국제관계・행정학부,SOC,8,9,0.0,0.0,0.0,42.857143,42.857143,0.0,0.0,,,,
OC2024_05625,선문대학교,,국제레저관광학과,SOC,30,11,0.0,0.0,0.0,75.0,75.0,0.0,0.0,,,,
OC2024_05626,선문대학교,,글로벌경영학과,SOC,28,13,0.0,100.0,0.0,69.23077,61.53846,0.0,0.0,,,,
OC2024_05630,선문대학교,,글로벌인재학부,SOC,0,93,31.25,13.75,0.0,,,,,,,,
OC2024_05641,선문대학교,,미래자동차공학부,ENG,0,129,0.0,12.5,75.0,,,,,,,,
OC2024_05642,선문대학교,,법학과,SOC,1,2,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,
OC2024_05656,선문대학교,,스페인어중남미학과,HUM,2,3,0.0,87.5,0.0,100.0,0.0,0.0,0.0,,,,
OC2024_05660,선문대학교,,신학과,HUM,0,226,41.71426,19.807487,0.0,,,,,,,,
OC2024_05667,선문대학교,,영어학과,HUM,3,1,0.0,100.0,0.0,66.666664,66.666664,0.0,0.0,,,,
OC2024_05679,선문대학교,,일어일본학과,HUM,2,3,0.0,33.333332,0.0,50.0,50.0,0.0,0.0,,,,
OC2024_05725,성공회대학교,,글로컬IT학과,ENG,4,2,0.0,66.666664,0.0,83.333336,33.333332,0.0,0.0,,,,
OC2024_05727,성공회대학교,,디지털컨텐츠학과,ENG,3,1,20.0,0.0,20.0,33.333332,0.0,0.0,0.0,,,,
OC2024_05737,성공회대학교,,소프트웨어공학과,ENG,2,3,8.333333,83.333336,0.0,50.0,50.0,0.0,0.0,,,,
OC2024_05740,성공회대학교,,신문방송학과,SOC,6,5,52.272728,12.5,0.0,80.0,60.0,16.666666,16.666666,,,,
OC2024_05746,성공회대학교,,일어일본학과,HUM,10,1,0.0,100.0,0.0,60.0,50.0,0.0,0.0,,,,
OC2024_05747,성공회대학교,,일어일본학전공,HUM,4,22,30.55334,27.78559,2.7215881,25.0,25.0,0.0,0.0,,,,
OC2024_05750,성공회대학교,,중어중국학과,HUM,0,2,0.0,100.0,0.0,,,,,,,,
OC2024_05751,성공회대학교,,중어중국학전공,HUM,4,10,41.052868,21.036638,0.34013605,50.0,25.0,0.0,0.0,,,,
OC2024_05756,성균관대학교,,건축토목공학부,ENG,10,3,0.0,63.333332,36.666668,66.666664,66.666664,10.0,10.0,,,,
OC2024_05759,성균관대학교,,공학계열,ENG,0,851,0.0,0.0,100.0,,,,,,,,
OC2024_05798,성균관대학교,,에너지학과,ENG,0,43,100.0,0.0,0.0,,,,,,,,
OC2024_05804,성균관대학교,,응용AI융합학부,SOC,0,165,100.0,0.0,0.0,,,,,,,,
OC2024_05811,성균관대학교,,지능형소프트웨어학과,ENG,0,50,63.463932,7.1517415,0.0,,,,,,,,
OC2024_05814,성균관대학교,,컴퓨터공학과,ENG,21,11,0.0,50.0,0.0,76.47059,70.588234,14.285714,14.285714,,,,
OC2024_05822,성균관대학교,,화학공학부,ENG,3,0,56.053623,8.66381,0.8560062,33.333332,0.0,0.0,0.0,,,,
OC2024_05850,성신여자대학교,,생명과학・화학부,NAT,1,1,45.238094,0.0,0.0,0.0,0.0,0.0,0.0,,,,
OC2024_05858,성신여자대학교,,스포츠레저학과,ART,18,16,23.958334,11.458333,0.0,82.35294,64.70588,5.5555553,5.5555553,,,,
OC2024_05862,성신여자대학교,,운동재활복지학과,MED,27,11,45.568783,14.550264,5.5555553,74.07407,51.851852,0.0,0.0,,,,
OC2024_05868,성신여자대학교,,일어일문학과,HUM,2,1,0.0,75.0,0.0,100.0,50.0,0.0,0.0,,,,
OC2024_05884,세명대학교,,건설환경공학과,ENG,0,10,80.289856,0.0,0.0,,,,,,,,
OC2024_05891,세명대학교,,관광외식경영학과,SOC,0,13,80.0,0.0,0.0,,,,,,,,
OC2024_05929,세명대학교,,재난안전학과,ENG,0,16,90.0,0.0,0.0,,,,,,,,
OC2024_05954,세종대학교,,경상계열,SOC,0,146,20.0,60.0,0.0,,,,,,,,
OC2024_05974,세종대학교,,만화애니메이션학과,ART,6,10,9.090909,29.545454,52.272728,20.0,20.0,0.0,0.0,,,,
OC2024_05981,세종대학교,,바이오융합공학과,NAT,0,1,0.0,83.333336,0.0,,,,,,,,
OC2024_05986,세종대학교,,산업디자인학과,ART,5,5,4.5454545,34.848484,13.636364,40.0,40.0,0.0,0.0,,,,
OC2024_05993,세종대학교,,식품공학전공/생명시스템학부,NAT,7,3,0.0,100.0,0.0,71.42857,71.42857,0.0,0.0,,,,
OC2024_05995,세종대학교,,신문방송학과,SOC,15,7,50.0,25.0,25.0,73.333336,60.0,0.0,0.0,,,,
OC2024_05996,세종대학교,,양자원자력공학과,ENG,2,92,36.564804,18.562252,1.0548524,,,100.0,100.0,,,,
OC2024_06000,세종대학교,,영어영문학과,HUM,0,3,57.77778,22.222221,0.0,,,,,,,,
OC2024_06011,세종대학교,,인문사회계열,HUM,0,123,0.0,0.0,100.0,,,,,,,,
OC2024_06014,세종대학교,,전자공학과,ENG,2,1,0.0,50.0,0.0,100.0,100.0,0.0,0.0,,,,
OC2024_06017,세종대학교,,정보통신공학과,ENG,5,2,0.0,66.666664,33.333332,80.0,60.0,0.0,0.0,,,,
OC2024_06044,세한대학교,,사회복지빅데이터학과,SOC,0,18,51.201923,5.4086537,0.0,,,,,,,,
OC2024_06052,세한대학교,,인공지능빅데이터학과,ENG,0,28,61.019737,9.375,0.0,,,,,,,,
OC2024_06055,세한대학교,,정보물류학과,ENG,2,3,0.0,100.0,0.0,50.0,50.0,0.0,0.0,,,,
OC2024_06058,세한대학교,,항공교통관리학과,ENG,2,52,40.528934,13.954189,2.9761906,50.0,0.0,0.0,0.0,,,,
OC2024_06059,세한대학교,,항공교통물류학과,ENG,15,8,27.777779,0.0,0.0,73.333336,46.666668,0.0,0.0,,,,
OC2024_06083,송원대학교,,철도건설환경시스템학과,ENG,33,19,56.875156,7.309506,9.04691,81.818184,81.818184,0.0,0.0,,,,
OC2024_06117,수원대학교,,무용,ART,3,7,58.92857,3.5714285,3.5714285,66.666664,33.333332,0.0,0.0,,,,
OC2024_06152,수원대학교,,전자물리,NAT,15,4,100.0,0.0,0.0,60.0,60.0,0.0,0.0,,,,
OC2024_06164,수원대학교,,프랑스어문학,HUM,10,8,100.0,0.0,0.0,66.666664,33.333332,0.0,0.0,,,,
OC2024_06181,숙명여자대학교,,글로벌융합학부,SOC,0,14,48.809525,13.852814,0.0,,,,,,,,
OC2024_06231,순복음총회신학교,,음악학부,ART,3,20,67.85919,12.521552,0.0,100.0,66.666664,0.0,0.0,,,,
OC2024_06249,순천향대학교,,메카트로닉스공학과,ENG,1,19,42.2549,2.2222223,0.0,0.0,0.0,0.0,0.0,,,,
OC2024_06259,순천향대학교,,세무회계학과,SOC,4,11,45.97222,0.0,0.0,75.0,75.0,0.0,0.0,,,,
OC2024_06266,순천향대학교,,신뢰성품질공학과,ENG,5,6,43.253967,12.698413,0.0,100.0,100.0,0.0,0.0,,,,
OC2024_06267,순천향대학교,,신문방송학과,SOC,1,2,62.5,0.0,0.0,100.0,100.0,0.0,0.0,,,,
OC2024_06273,순천향대학교,,융합기계학과,ENG,3,4,52.197803,0.0,0.0,100.0,100.0,0.0,0.0,,,,
OC2024_06282,순천향대학교,,자동차산업공학과,ENG,3,8,34.848484,12.121212,0.0,100.0,100.0,0.0,0.0,,,,
OC2024_06334,숭실대학교,,융합특성화자유전공학부,ENG,0,66,0.0,12.5,62.5,,,,,,,,
OC2024_06340,숭실대학교,,정보보호학과,SOC,0,20,55.833332,17.5,0.0,,,,,,,,
OC2024_06347,숭실대학교,,통상산업학과,SOC,4,7,77.77778,5.5555553,0.0,100.0,100.0,0.0,0.0,,,,
OC2024_06356,신경주대학교,,3D디자인게임애니메이션학부,ART,0,9,88.888885,0.0,0.0,,,,,,,,
OC2024_06363,신경주대학교,,경찰법학과,SOC,0,1,66.666664,0.0,0.0,,,,,,,,
OC2024_06364,신경주대학교,,관광경영학과,SOC,1,4,92.85714,0.0,0.0,100.0,100.0,0.0,0.0,,,,
OC2024_06366,신경주대학교,,글로벌 K-Culture 학부,ART,0,10,73.38936,5.322129,0.0,,,,,,,,
OC2024_06367,신경주대학교,,글로벌마이스관광학과,SOC,0,2,57.79221,0.0,0.0,,,,,,,,
OC2024_06368,신경주대학교,,디자인게임애니메이션학부,ART,0,3,87.5,12.5,0.0,,,,,,,,
OC2024_06369,신경주대학교,,디자인애니메이션학부,ART,13,17,88.63636,0.0,0.0,27.272728,18.181818,0.0,0.0,,,,
OC2024_06372,신경주대학교,,문화재학과,HUM,7,2,0.0,50.0,0.0,60.0,60.0,28.571428,28.571428,,,,
OC2024_06374,신경주대학교,,사회복지학과,SOC,5,66,47.729153,4.4537554,5.5154667,40.0,20.0,0.0,0.0,,,,
OC2024_06377,신경주대학교,,스포츠건강학부,ART,0,8,59.70395,0.0,0.0,,,,,,,,
OC2024_06378,신경주대학교,,신재생에너지학부,ENG,0,4,76.623375,4.5454545,0.0,,,,,,,,
OC2024_06379,신경주대학교,,실용음악공연학과,ART,0,1,0.0,100.0,0.0,,,,,,,,
OC2024_06380,신경주대학교,,악기제작학과,ART,4,73,82.671555,2.6303089,1.6299579,100.0,100.0,25.0,25.0,,,,
OC2024_06381,신경주대학교,,외식・조리학부,NAT,45,13,90.625,0.0,0.0,66.666664,50.0,0.0,0.0,,,,
OC2024_06383,신경주대학교,,원자력에너지산업학과,ENG,0,1,0.0,0.0,100.0,,,,,,,,
OC2024_06386,신경주대학교,,장례문화산업학과,SOC,0,35,43.73109,3.747899,0.0,,,,,,,,
OC2024_06388,신경주대학교,,전통건축학과,ENG,5,24,26.531532,5.4054055,0.0,100.0,100.0,0.0,0.0,,,,
OC2024_06389,신경주대학교,,전통연희전공,ART,0,2,50.0,0.0,0.0,,,,,,,,
OC2024_06390,신경주대학교,,축구학과,ART,0,1,0.0,0.0,66.666664,,,,,,,,
OC2024_06392,신경주대학교,,태권도학과,ART,4,6,94.117645,0.0,0.0,100.0,0.0,0.0,0.0,,,,
OC2024_06395,신경주대학교,,항공・관광경영학부,SOC,32,1,0.0,66.666664,0.0,75.0,50.0,0.0,0.0,,,,
OC2024_06396,신경주대학교,,호텔경영학과,SOC,17,16,45.075756,7.034632,2.2727273,40.0,20.0,0.0,0.0,,,,
OC2024_06397,신경주대학교,,환경에너지학과,ENG,0,8,30.0,0.0,0.0,,,,,,,,
OC2024_06398,신라대학교,,IT전공,ENG,1,3,0.0,65.0,0.0,100.0,100.0,0.0,0.0,,,,
OC2024_06399,신라대학교,,IoT융합전공,ENG,10,9,33.91514,22.189007,7.984571,12.5,12.5,0.0,0.0,,,,
OC2024_06401,신라대학교,,가족・노인복지학과,SOC,1,1,0.0,80.0,0.0,0.0,0.0,0.0,0.0,,,,
OC2024_06411,신라대학교,,공무원법학과,SOC,0,12,66.666664,14.285714,0.0,,,,,,,,
OC2024_06417,신라대학교,,국제관계학과,SOC,2,7,60.227272,0.0,4.5454545,50.0,50.0,0.0,0.0,,,,
OC2024_06422,신라대학교,,금융부동산전공,SOC,8,5,0.0,45.0,0.0,42.857143,42.857143,0.0,0.0,,,,
OC2024_06426,신라대학교,,디자인・아트학부,ART,0,4,0.0,16.666666,83.333336,,,,,,,,
OC2024_06430,신라대학교,,무역물류학전공,SOC,26,16,8.333333,16.666666,62.5,76.0,60.0,0.0,0.0,,,,
OC2024_06437,신라대학교,,바이오식품공학과,NAT,0,15,62.103596,12.684989,0.0,,,,,,,,
OC2024_06438,신라대학교,,바이오식품소재학과,NAT,0,1,90.0,0.0,0.0,,,,,,,,
OC2024_06441,신라대학교,,배터리・자동차공학부,ENG,0,17,0.0,0.0,100.0,,,,,,,,
OC2024_06442,신라대학교,,법학전공,SOC,9,12,76.92308,3.8461537,3.8461537,22.222221,11.111111,0.0,0.0,,,,
OC2024_06446,신라대학교,,뷰티비즈니스학과,ART,8,9,67.948715,15.384615,0.0,57.142857,0.0,0.0,0.0,,,,
OC2024_06448,신라대학교,,사회복지학과,SOC,1,255,36.085266,25.61801,1.729127,0.0,0.0,0.0,0.0,,,,
OC2024_06449,신라대학교,,사회복지상담학과,SOC,0,56,51.488094,0.0,0.0,,,,,,,,
OC2024_06450,신라대학교,,사회복지학전공,SOC,25,16,11.666667,47.083332,0.0,32.0,32.0,0.0,0.0,,,,
OC2024_06454,신라대학교,,산업설비융합학과,ENG,4,14,72.85714,4.285714,0.0,100.0,100.0,0.0,0.0,,,,
OC2024_06458,신라대학교,,세무회계학과,SOC,1,4,0.0,100.0,0.0,100.0,100.0,0.0,0.0,,,,
OC2024_06466,신라대학교,,식품영양학전공,NAT,0,24,31.034235,28.890966,0.0,,,,,,,,
OC2024_06468,신라대학교,,식품조리학전공,NAT,0,16,66.48351,4.7619047,0.0,,,,,,,,
OC2024_06472,신라대학교,,에너지관리학과,ENG,0,5,76.666664,0.0,0.0,,,,,,,,
OC2024_06473,신라대학교,,에너지소재공학전공,ENG,2,12,33.333332,8.333333,0.0,100.0,100.0,50.0,50.0,,,,
OC2024_06474,신라대학교,,에너지응용화학전공,ENG,9,13,64.10256,16.923077,0.0,71.42857,71.42857,11.111111,11.111111,,,,
OC2024_06475,신라대학교,,에너지환경・화학과,ENG,0,7,36.666668,10.0,0.0,,,,,,,,
OC2024_06478,신라대학교,,영어과,HUM,2,1,0.0,25.0,0.0,50.0,50.0,0.0,0.0,,,,
OC2024_06480,신라대학교,,영어영미지역학전공,HUM,11,16,42.582417,10.07326,29.67033,36.363636,27.272728,0.0,0.0,,,,
OC2024_06481,신라대학교,,웰빙체육학부,ART,0,29,53.55392,11.274509,0.0,,,,,,,,
OC2024_06485,신라대학교,,음악학과,ART,2,3,66.666664,0.0,0.0,100.0,50.0,0.0,0.0,,,,
OC2024_06490,신라대학교,,자동차IT융합전공,ENG,11,6,40.340908,15.340909,0.0,45.454544,45.454544,0.0,0.0,,,,
OC2024_06494,신라대학교,,자동차기계공학전공,ENG,2,1,0.0,0.0,83.333336,50.0,50.0,0.0,0.0,,,,
OC2024_06497,신라대학교,,전자공학전공,ENG,14,9,61.11111,0.0,4.7619047,58.333332,58.333332,0.0,0.0,,,,
OC2024_06500,신라대학교,,제약화장품학과,NAT,0,4,20.0,15.0,0.0,,,,,,,,
OC2024_06503,신라대학교,,주얼리디자인학전공,ART,0,3,83.333336,8.333333,0.0,,,,,,,,
OC2024_06504,신라대학교,,중국어중국학과,HUM,0,9,63.88889,19.444445,0.0,,,,,,,,
OC2024_06505,신라대학교,,중어중국학전공,HUM,23,17,47.75641,26.602564,1.9230769,54.545456,45.454544,0.0,0.0,,,,
OC2024_06508,신라대학교,,창조공연예술학부 무용전공,ART,13,19,77.032524,1.2195122,0.0,46.153847,15.384615,0.0,0.0,,,,
OC2024_06513,신라대학교,,컴퓨터공학부,ENG,0,78,29.473684,23.68421,13.421053,0.0,0.0,0.0,0.0,,,,
OC2024_06514,신라대학교,,컴퓨터공학전공,ENG,3,7,21.428572,27.232143,11.607142,66.666664,66.666664,0.0,0.0,,,,
OC2024_06518,신라대학교,,특수체육전공,ART,19,20,42.16052,27.207613,0.96153843,82.35294,82.35294,5.263158,0.0,,,,
OC2024_06520,신라대학교,,패션디자인산업학과,ART,2,1,0.0,80.0,0.0,50.0,25.0,0.0,0.0,,,,
OC2024_06534,신라대학교,,행정공무원학과,SOC,0,15,31.878557,35.673626,0.0,,,,,,,,
OC2024_06535,신라대학교,,행정학전공,SOC,11,15,45.86207,16.600985,1.4285715,72.72727,72.72727,0.0,0.0,,,,
OC2024_06536,신라대학교,,호텔·컨벤션전공,SOC,12,6,15.555555,37.77778,0.0,63.636364,36.363636,0.0,0.0,,,,
OC2024_06539,신라대학교,,화학공학과,ENG,0,11,65.27778,8.333333,0.0,,,,,,,,
OC2024_06551,신한대학교_제2캠퍼스,제2캠퍼스,K뷰티패션학과,ART,0,0,39.285713,19.642857,0.0,,,,,,,,
OC2024_06552,신한대학교_제2캠퍼스,제2캠퍼스,간호헬스케어학과,MED,0,0,19.48052,46.753246,0.0,,,,,,,,
OC2024_06557,신한대학교_제2캠퍼스,제2캠퍼스,글로벌경영학과,SOC,0,17,35.42361,23.936903,0.0,,,,,,,,
OC2024_06562,신한대학교_제2캠퍼스,제2캠퍼스,기계자동차학과,ENG,0,0,35.714287,28.571428,0.0,,,,,,,,
OC2024_06576,신한대학교_제2캠퍼스,제2캠퍼스,소프트웨어공학과,ENG,0,0,0.64935064,73.376625,0.0,,,,,,,,
OC2024_06578,신한대학교_제2캠퍼스,제2캠퍼스,스포츠학부,ART,0,0,5.952381,51.190475,0.0,,,,,,,,
OC2024_06606,아신대학교,,선교중국어학과,HUM,11,7,71.42857,7.142857,0.0,,,9.090909,0.0,,,,
OC2024_06608,아주대학교,,e-비즈니스학과,SOC,31,0,52.027027,12.091039,0.0,76.666664,73.333336,3.2258065,3.2258065,,,,
OC2024_06638,아주대학교,,의학과(예과),MED,0,97,15.384615,7.6923075,76.92308,62.962963,59.25926,0.0,0.0,,,,
OC2024_06647,안양대학교,,경영학과,SOC,11,16,4.1666665,54.166668,0.0,75.0,50.0,0.0,0.0,,,,
OC2024_06652,안양대학교,,국제통상유통학과,SOC,1,5,0.0,50.0,50.0,0.0,0.0,0.0,0.0,,,,
OC2024_06658,안양대학교,,러시아어과,HUM,5,11,16.666666,33.333332,0.0,100.0,60.0,0.0,0.0,,,,
OC2024_06669,안양대학교,,정보통계학과,NAT,6,2,0.0,0.0,0.0,50.0,0.0,0.0,0.0,,,,
OC2024_06671,안양대학교,,컴퓨터공학과,ENG,3,158,29.362051,26.838848,5.8681817,66.666664,66.666664,0.0,0.0,,,,
OC2024_06677,안양대학교,,환경에너지공학과,ENG,2,142,36.827957,19.060966,0.9703518,100.0,100.0,0.0,0.0,,,,
OC2024_06681,안양대학교_제2캠퍼스,제2캠퍼스,관광학과,SOC,5,10,39.61039,0.0,0.0,60.0,60.0,0.0,0.0,,,,
OC2024_06683,안양대학교_제2캠퍼스,제2캠퍼스,스마트시티공학전공,ENG,0,4,44.23077,11.263737,0.0,,,,,,,,
OC2024_06686,안양대학교_제2캠퍼스,제2캠퍼스,스포츠지도학과,ART,0,48,44.40966,13.864043,0.0,,,,,,,,
OC2024_06690,안양대학교_제2캠퍼스,제2캠퍼스,컴퓨터학과,ENG,2,6,25.0,50.0,0.0,100.0,100.0,0.0,0.0,,,,
OC2024_06693,안양대학교_제2캠퍼스,제2캠퍼스,해양바이오시스템공학과,ENG,0,2,30.952381,7.142857,0.0,,,,,,,,
OC2024_06704,연세대학교,,과학기술정책전공,NAT,7,17,74.93734,3.6967418,0.0,100.0,100.0,28.571428,28.571428,,,,
OC2024_06735,연세대학교,,생명시스템계열,NAT,0,170,0.0,0.0,0.0,,,,,,,,
OC2024_06737,연세대학교,,생활과학계열,NAT,0,174,47.22222,13.888889,0.0,,,,,,,,
OC2024_06741,연세대학교,,스포츠레저학과,ART,13,16,54.385963,12.440191,0.0,83.333336,58.333332,7.6923075,7.6923075,,,,
OC2024_06753,연세대학교,,약학계열,MED,0,46,100.0,0.0,0.0,,,,,,,,
OC2024_06765,연세대학교,,응용정보공학전공,ENG,3,64,56.84271,12.444895,1.9229413,100.0,100.0,0.0,0.0,,,,
OC2024_06776,연세대학교,,정보산업공학전공,ENG,11,6,36.11111,19.444445,5.5555553,72.72727,72.72727,0.0,0.0,,,,
OC2024_06841,연세대학교(미래)_분교,분교|미래,의예과,MED,0,253,33.333332,40.0,0.0,,,,,,,,
OC2024_06877,영남대학교,,기계공학부,ENG,0,531,0.0,0.0,75.0,,,,,,,,
OC2024_06942,영남대학교,,컴퓨터공학전공,ENG,0,0,14.285714,14.285714,0.0,,,,,,,,
OC2024_06950,영남대학교,,항공운송학과,ENG,0,45,51.781178,2.7940056,0.0,,,,,,,,
OC2024_06957,영남대학교,,휴먼서비스학과,SOC,0,141,39.76401,22.690922,0.0,,,,,,,,
OC2024_06966,영산대학교(양산)_제2캠퍼스,제2캠퍼스|양산,경찰행정학과,SOC,0,310,45.75391,14.406158,0.0,40.322582,32.258064,1.5873016,1.5873016,,,,
OC2024_06974,영산대학교(양산)_제2캠퍼스,제2캠퍼스|양산,법률전공,SOC,3,7,0.0,0.0,0.0,85.71429,85.71429,0.0,0.0,,,,
OC2024_06976,영산대학교(양산)_제2캠퍼스,제2캠퍼스|양산,스마트자동차학과,ENG,5,12,0.0,41.666668,58.333332,20.0,20.0,0.0,0.0,,,,
OC2024_07028,예수대학교,,사회복지학부,SOC,12,16,62.333332,16.63889,0.0,41.666668,41.666668,0.0,0.0,,,,
OC2024_07031,예원예술대학교,,미술조형전공,ART,2,8,18.333334,33.333332,0.0,50.0,50.0,0.0,0.0,,,,
OC2024_07033,예원예술대학교,,뷰티패션디자인전공,ART,41,6,0.0,100.0,0.0,,,0.0,0.0,,,,
OC2024_07042,예원예술대학교,,한지공간조형디자인전공,ART,30,12,0.0,0.0,0.0,,,0.0,0.0,,,,
OC2024_07047,예원예술대학교_제2캠퍼스,제2캠퍼스,음악전공,ART,2,12,38.5101,7.828283,0.0,0.0,0.0,50.0,50.0,,,,
OC2024_07051,용인대학교,,경영정보학과,SOC,11,7,16.666666,66.666664,0.0,45.454544,45.454544,0.0,0.0,,,,
OC2024_07061,용인대학교,,무용학과,ART,0,1,58.333332,12.5,0.0,,,,,,,,
OC2024_07077,용인대학교,,영어과,HUM,16,20,70.1049,2.2727273,0.0,71.42857,50.0,6.25,0.0,,,,
OC2024_07085,용인대학교,,태권도경기지도학과,ART,6,7,0.0,92.85714,0.0,66.666664,33.333332,0.0,0.0,,,,
OC2024_07091,우석대학교,,건설시스템공학과,ENG,13,20,34.705883,0.0,0.0,46.153847,38.46154,0.0,0.0,,,,
OC2024_07096,우석대학교,,경찰학과,SOC,0,59,33.333332,0.0,58.333332,,,,,,,,
OC2024_07099,우석대학교,,관광학과,SOC,0,36,0.0,0.0,0.0,,,,,,,,
OC2024_07110,우석대학교,,보건의료관리학과,MED,2,3,0.0,8.333333,0.0,0.0,0.0,0.0,0.0,,,,
OC2024_07111,우석대학교,,산림조경원예학과,NAT,0,49,64.0625,0.0,7.8125,,,,,,,,
OC2024_07114,우석대학교,,생활체육학과,ART,0,118,57.894737,0.0,13.157895,,,,,,,,
OC2024_07116,우석대학교,,소방행정학과,SOC,4,206,40.282894,0.0,7.0526314,50.0,50.0,0.0,0.0,,,,
OC2024_07118,우석대학교,,스마트관광학과,SOC,0,29,58.67981,0.0,0.0,,,,,,,,
OC2024_07119,우석대학교,,스포츠마케팅학과,SOC,0,61,37.5,0.0,0.0,,,,,,,,
OC2024_07121,우석대학교,,식품생명영양학과,NAT,13,15,56.81818,0.0,0.0,40.0,40.0,15.384615,15.384615,,,,
OC2024_07122,우석대학교,,식품영양학과,NAT,3,90,58.117817,0.0,6.8965516,100.0,100.0,0.0,0.0,,,,
OC2024_07129,우석대학교,,영어교육과,EDU,1,5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
OC2024_07134,우석대학교,,재활상담학과,SOC,0,63,16.666666,0.0,16.666666,,,,,,,,
OC2024_07140,우석대학교,,창업컨설팅학과,SOC,0,50,55.482796,0.0,3.2100668,,,,,,,,
OC2024_07191,우송대학교,,휴먼디지털인터페이스학부,ENG,0,10,84.15033,1.4705882,0.0,,,,,,,,
OC2024_07192,울산과학기술원,,경영학부,SOC,6,8,86.36364,13.636364,0.0,33.333332,33.333332,0.0,0.0,,,,
OC2024_07193,울산과학기술원,,경영공학부,SOC,3,8,13.333333,30.0,13.333333,100.0,100.0,33.333332,33.333332,,,,
OC2024_07196,울산과학기술원,,기계항공 및 원자력공학부,ENG,7,4,50.0,0.0,0.0,100.0,100.0,42.857143,42.857143,,,,
OC2024_07197,울산과학기술원,,도시환경공학부,ENG,3,4,87.5,0.0,0.0,57.142857,57.142857,12.5,12.5,,,,
OC2024_07207,울산과학기술원,,에너지 및 화학공학부,ENG,19,10,47.857143,10.714286,0.0,63.636364,63.636364,21.052631,21.052631,,,,
OC2024_07209,울산과학기술원,,원자력공학과,ENG,5,23,48.673416,12.93899,0.60240966,0.0,0.0,80.0,80.0,,,,
OC2024_07210,울산과학기술원,,자연과학부,NAT,8,10,42.857143,4.7619047,0.0,50.0,33.333332,25.0,25.0,,,,
OC2024_07237,울산대학교,,동양화전공,ART,5,17,54.246796,17.708334,3.0448718,60.0,40.0,0.0,0.0,,,,
OC2024_07240,울산대학교,,미술학부,ART,0,13,42.857143,14.285714,0.0,,,,,,,,
OC2024_07266,울산대학교,,의예과,MED,0,85,0.0,0.0,100.0,,,,,,,,
OC2024_07303,원광대학교,,국제통상학부,SOC,0,0,33.333332,0.0,0.0,,,,,,,,
