sample_group,outcome_row_id,school_name_raw,campus_name_raw,dept_field_raw,dept_name_raw,match_method,major_group_7,major7_mapping_method,major7_mapping_confidence,major7_evidence,audit_keyword_hits,audit_ambiguous_token,audit_keyword_evidence,audit_auto_major_contradiction,audit_auto_ambiguous_token
ambiguous,OC2024_05064,상명대학교_제2캠퍼스,제2캠퍼스,스포츠경영,스포츠경영전공,unmatched,,ambiguous,low,"hits=ART,SOC evidence=ART:스포츠 | SOC:경영 ambiguous_token=False","ART,SOC",False,ART:스포츠 | SOC:경영,False,False
ambiguous,OC2024_08145,전주대학교,,영화방송제작,영화방송제작학과,unmatched,,ambiguous,low,"hits=ART,SOC evidence=ART:영화 | SOC:방송 ambiguous_token=False","ART,SOC",False,ART:영화 | SOC:방송,False,False
ambiguous,OC2024_02845,국민대학교,,지능형반도체융합전자,지능형반도체융합전자전공,unmatched,,ambiguous,low,hits=ENG evidence=ENG:전자/반도체 ambiguous_token=True,ENG,True,ENG:전자/반도체,False,False
ambiguous,OC2024_01670,고려대학교(세종)_분교,분교|세종,고고미술사학,고고미술사학전공,unmatched,,ambiguous,low,"hits=ART,HUM evidence=ART:미술 | HUM:고고 ambiguous_token=False","ART,HUM",False,ART:미술 | HUM:고고,False,False
ambiguous,OC2024_05126,상지대학교,,비즈니스융합기업회계,비즈니스융합학부 기업회계전공,unmatched,,ambiguous,low,hits=SOC evidence=SOC:회계/비즈니스 ambiguous_token=True,SOC,True,SOC:회계/비즈니스,False,False
ambiguous,OC2024_03796,동국대학교(WISE)_분교,분교|WISE,고고미술사학,고고미술사학전공,unmatched,,ambiguous,low,"hits=ART,HUM evidence=ART:미술 | HUM:고고 ambiguous_token=False","ART,HUM",False,ART:미술 | HUM:고고,False,False
ambiguous,OC2024_08163,전주대학교,,친환경자동차,친환경자동차학과,unmatched,,ambiguous,low,"hits=ENG,NAT evidence=ENG:자동차 | NAT:환경 ambiguous_token=False","ENG,NAT",False,ENG:자동차 | NAT:환경,False,False
ambiguous,OC2024_04275,동아대학교,,환경・에너지공환경안전,환경・에너지공학부 환경안전전공,unmatched,,ambiguous,low,"hits=ENG,NAT evidence=ENG:에너지/공학 | NAT:환경 ambiguous_token=False","ENG,NAT",False,ENG:에너지/공학 | NAT:환경,False,False
ambiguous,OC2024_03605,대진대학교,,스마트건설・환경공,스마트건설・환경공학부,unmatched,,ambiguous,low,"hits=ENG,NAT evidence=ENG:공학 | NAT:환경 ambiguous_token=False","ENG,NAT",False,ENG:공학 | NAT:환경,False,False
ambiguous,OC2024_06278,순천향대학교,,의료생명공,의료생명공학과,unmatched,,ambiguous,low,"hits=MED,ENG evidence=MED:의료 | ENG:공학 ambiguous_token=False","MED,ENG",False,MED:의료 | ENG:공학,False,False
ambiguous,OC2024_06819,연세대학교(미래)_분교,분교|미래,바이오융합공학,바이오융합공학전공,unmatched,,ambiguous,low,hits=ENG evidence=ENG:공학 ambiguous_token=True,ENG,True,ENG:공학,False,False
ambiguous,OC2024_01718,고려대학교(세종)_분교,분교|세종,컴퓨터융합소프트웨어,컴퓨터융합소프트웨어학과,unmatched,,ambiguous,low,hits=ENG evidence=ENG:컴퓨터/소프트웨어 ambiguous_token=True,ENG,True,ENG:컴퓨터/소프트웨어,False,False
ambiguous,OC2024_05007,상명대학교,,SW융합컴퓨터과학,SW융합학부 컴퓨터과학전공,unmatched,,ambiguous,low,"hits=ENG,NAT evidence=ENG:컴퓨터/sw | NAT:과학 ambiguous_token=True","ENG,NAT",True,ENG:컴퓨터/sw | NAT:과학,False,False
ambiguous,OC2024_05647,선문대학교,,산업안전경영공,산업안전경영공학과,unmatched,,ambiguous,low,"hits=ENG,SOC evidence=ENG:공학 | SOC:경영 ambiguous_token=False","ENG,SOC",False,ENG:공학 | SOC:경영,False,False
ambiguous,OC2024_02747,국립한밭대학교,,융합경영,융합경영학과,unmatched,,ambiguous,low,hits=SOC evidence=SOC:경영 ambiguous_token=True,SOC,True,SOC:경영,False,False
ambiguous,OC2024_06244,순천향대학교,,글로벌자유,글로벌자유전공학과,unmatched,,ambiguous,low,hits=ENG evidence=ENG:공학 ambiguous_token=True,ENG,True,ENG:공학,False,False
ambiguous,OC2024_05363,서울대학교,,물리·천문,물리·천문학부(물리학전공) | 물리·천문학부(천문학전공),manual_review,,ambiguous,low,"hits=NAT,HUM evidence=NAT:물리 | HUM:문학 ambiguous_token=False","NAT,HUM",False,NAT:물리 | HUM:문학,False,False
ambiguous,OC2024_02469,국립부경대학교,,지능형로봇융합,지능형로봇융합전공,unmatched,,ambiguous,low,hits=ENG evidence=ENG:로봇 ambiguous_token=True,ENG,True,ENG:로봇,False,False
ambiguous,OC2024_09654,한성대학교,,ICT디자인,ICT디자인학부,unmatched,,ambiguous,low,"hits=ENG,ART evidence=ENG:ict | ART:디자인 ambiguous_token=False","ENG,ART",False,ENG:ict | ART:디자인,False,False
ambiguous,OC2024_03593,대진대학교,,도시부동산공,도시부동산공학과,unmatched,,ambiguous,low,"hits=ENG,SOC evidence=ENG:공학 | SOC:부동산 ambiguous_token=False","ENG,SOC",False,ENG:공학 | SOC:부동산,False,False
ambiguous,OC2024_02832,국민대학교,,자동차•운송디자인,자동차•운송디자인학과,unmatched,,ambiguous,low,"hits=ENG,ART evidence=ENG:자동차 | ART:디자인 ambiguous_token=False","ENG,ART",False,ENG:자동차 | ART:디자인,False,False
ambiguous,OC2024_02593,국립창원대학교,,스마트그린공화학공학,스마트그린공학부 화학공학전공,unmatched,,ambiguous,low,"hits=ENG,NAT evidence=ENG:화학공학/공학 | NAT:화학 ambiguous_token=False","ENG,NAT",False,ENG:화학공학/공학 | NAT:화학,False,False
ambiguous,OC2024_08196,제주국제대학교,,융합경영,융합경영학부,unmatched,,ambiguous,low,hits=SOC evidence=SOC:경영 ambiguous_token=True,SOC,True,SOC:경영,False,False
ambiguous,OC2024_05022,상명대학교,,생명화학공화공신소재,생명화학공학부 화공신소재전공,unmatched,,ambiguous,low,"hits=ENG,NAT evidence=ENG:화공/화학공학/신소재/공학 | NAT:화학 ambiguous_token=False","ENG,NAT",False,ENG:화공/화학공학/신소재/공학 | NAT:화학,False,False
ambiguous,OC2024_02432,국립부경대학교,,수해양산업교육과항해공학,수해양산업교육과 항해공학전공,unmatched,,ambiguous,low,"hits=ENG,EDU evidence=ENG:공학 | EDU:교육 ambiguous_token=False","ENG,EDU",False,ENG:공학 | EDU:교육,False,False
ambiguous,OC2024_08684,청주대학교,,보건행정학,보건행정학전공,unmatched,,ambiguous,low,"hits=MED,SOC evidence=MED:보건 | SOC:행정 ambiguous_token=False","MED,SOC",False,MED:보건 | SOC:행정,False,False
ambiguous,OC2024_05520,서울여자대학교,,생명환경공학,생명환경공학전공,unmatched,,ambiguous,low,"hits=ENG,NAT evidence=ENG:공학 | NAT:환경 ambiguous_token=False","ENG,NAT",False,ENG:공학 | NAT:환경,False,False
ambiguous,OC2024_09229,한국방송통신대학교,,통계・데이터과,통계・데이터과학과,unmatched,,ambiguous,low,"hits=ENG,NAT evidence=ENG:데이터 | NAT:통계/과학 ambiguous_token=False","ENG,NAT",False,ENG:데이터 | NAT:통계/과학,False,False
ambiguous,OC2024_01503,경희대학교,,환경학및환경공,환경학및환경공학과,unmatched,,ambiguous,low,"hits=ENG,NAT evidence=ENG:공학 | NAT:환경 ambiguous_token=False","ENG,NAT",False,ENG:공학 | NAT:환경,False,False
ambiguous,OC2024_00706,경기대학교,,산업경영정보공,산업경영정보공학과,unmatched,,ambiguous,low,"hits=ENG,SOC evidence=ENG:공학 | SOC:경영 ambiguous_token=False","ENG,SOC",False,ENG:공학 | SOC:경영,False,False
ambiguous,OC2024_02279,국립금오공과대학교,,소재디자인공,소재디자인공학과,unmatched,,ambiguous,low,"hits=ENG,ART evidence=ENG:공학 | ART:디자인 ambiguous_token=False","ENG,ART",False,ENG:공학 | ART:디자인,False,False
ambiguous,OC2024_08666,청주대학교,,동물보건복지,동물보건복지학과,unmatched,,ambiguous,low,"hits=MED,NAT evidence=MED:보건 | NAT:동물 ambiguous_token=False","MED,NAT",False,MED:보건 | NAT:동물,False,False
ambiguous,OC2024_08105,전주대학교,,기술경영공,기술경영공학과,unmatched,,ambiguous,low,"hits=ENG,SOC evidence=ENG:공학 | SOC:경영 ambiguous_token=False","ENG,SOC",False,ENG:공학 | SOC:경영,False,False
ambiguous,OC2024_00250,강남대학교,,융합자율,융합자율전공학부,unmatched,,ambiguous,low,hits=ENG evidence=ENG:공학 ambiguous_token=True,ENG,True,ENG:공학,False,False
ambiguous,OC2024_06821,연세대학교(미래)_분교,분교|미래,반도체인프라및환경융합공학,반도체인프라및환경융합공학전공,unmatched,,ambiguous,low,"hits=ENG,NAT evidence=ENG:반도체/공학 | NAT:환경 ambiguous_token=True","ENG,NAT",True,ENG:반도체/공학 | NAT:환경,False,False
ambiguous,OC2024_09508,한동대학교,,창의융합교육원,창의융합교육원(공학) | 창의융합교육원(인문사회),manual_review,,ambiguous,low,"hits=ENG,EDU,HUM evidence=ENG:공학 | EDU:교육 | HUM:인문 ambiguous_token=True","ENG,EDU,HUM",True,ENG:공학 | EDU:교육 | HUM:인문,False,False
ambiguous,OC2024_02474,국립부경대학교,,통계・데이터사이언스,통계・데이터사이언스전공,unmatched,,ambiguous,low,"hits=ENG,NAT evidence=ENG:데이터 | NAT:통계 ambiguous_token=False","ENG,NAT",False,ENG:데이터 | NAT:통계,False,False
ambiguous,OC2024_03736,동국대학교,,물리반도체과,물리반도체과학부,unmatched,,ambiguous,low,"hits=ENG,NAT evidence=ENG:반도체 | NAT:물리/과학 ambiguous_token=False","ENG,NAT",False,ENG:반도체 | NAT:물리/과학,False,False
ambiguous,OC2024_01679,고려대학교(세종)_분교,분교|세종,데이터계산과학,데이터계산과학전공,unmatched,,ambiguous,low,"hits=ENG,NAT evidence=ENG:데이터 | NAT:과학 ambiguous_token=False","ENG,NAT",False,ENG:데이터 | NAT:과학,False,False
ambiguous,OC2024_05069,상명대학교_제2캠퍼스,제2캠퍼스,식물식품공,식물식품공학과,unmatched,,ambiguous,low,"hits=ENG,NAT evidence=ENG:공학 | NAT:식품공학 ambiguous_token=False","ENG,NAT",False,ENG:공학 | NAT:식품공학,False,False
ambiguous,OC2024_03394,대구한의대학교,,IT의료데이터과학,IT의료데이터과학전공,unmatched,,ambiguous,low,"hits=MED,ENG,NAT evidence=MED:의료 | ENG:데이터/it | NAT:과학 ambiguous_token=False","MED,ENG,NAT",False,MED:의료 | ENG:데이터/it | NAT:과학,False,False
ambiguous,OC2024_03928,동덕여자대학교,,자연과보건관리학,자연과학부 보건관리학전공,unmatched,,ambiguous,low,"hits=MED,NAT evidence=MED:보건 | NAT:과학 ambiguous_token=False","MED,NAT",False,MED:보건 | NAT:과학,False,False
ambiguous,OC2024_10134,호원대학교,,소방.전기융합,소방.전기융합학과,unmatched,,ambiguous,low,"hits=ENG,SOC evidence=ENG:전기 | SOC:소방 ambiguous_token=True","ENG,SOC",True,ENG:전기 | SOC:소방,False,False
ambiguous,OC2024_03372,대구대학교,,환경기술공,환경기술공학과,unmatched,,ambiguous,low,"hits=ENG,NAT evidence=ENG:공학 | NAT:환경 ambiguous_token=False","ENG,NAT",False,ENG:공학 | NAT:환경,False,False
ambiguous,OC2024_02671,국립한국교통대학교,,철도경영・물류학,철도경영・물류학전공,unmatched,,ambiguous,low,"hits=ENG,SOC evidence=ENG:철도 | SOC:경영 ambiguous_token=False","ENG,SOC",False,ENG:철도 | SOC:경영,False,False
ambiguous,OC2024_02925,김천대학교,,항공호텔조리,항공호텔조리학부(항공호텔전공) | 항공호텔조리학부(호텔조리전공),manual_review,,ambiguous,low,"hits=ENG,SOC evidence=ENG:항공 | SOC:호텔 ambiguous_token=False","ENG,SOC",False,ENG:항공 | SOC:호텔,False,False
ambiguous,OC2024_10149,호원대학교,,컴퓨터.게임융합,컴퓨터.게임융합학과,unmatched,,ambiguous,low,hits=ENG evidence=ENG:컴퓨터 ambiguous_token=True,ENG,True,ENG:컴퓨터,False,False
ambiguous,OC2024_05039,상명대학교,,지능・데이터융합스마트생산,지능・데이터융합학부 스마트생산전공,unmatched,,ambiguous,low,hits=ENG evidence=ENG:데이터 ambiguous_token=True,ENG,True,ENG:데이터,False,False
ambiguous,OC2024_03754,동국대학교,,스포츠문화,스포츠문화학과,unmatched,,ambiguous,low,"hits=NAT,ART evidence=NAT:화학 | ART:스포츠 ambiguous_token=False","NAT,ART",False,NAT:화학 | ART:스포츠,False,False
ambiguous,OC2024_06253,순천향대학교,,보건행정경영,보건행정경영학과,unmatched,,ambiguous,low,"hits=MED,SOC evidence=MED:보건 | SOC:경영/행정 ambiguous_token=False","MED,SOC",False,MED:보건 | SOC:경영/행정,False,False
ambiguous,OC2024_06873,영남대학교,,국제한국어교육,국제한국어교육전공,unmatched,,ambiguous,low,"hits=EDU,SOC evidence=EDU:교육/국어교육 | SOC:국제 ambiguous_token=False","EDU,SOC",False,EDU:교육/국어교육 | SOC:국제,False,False
ambiguous,OC2024_04669,배재대학교,,보건의료복지,보건의료복지학과 | 보건의료복지학과(인문사회계열),manual_review,,ambiguous,low,"hits=MED,SOC,HUM evidence=MED:보건/의료 | SOC:회계 | HUM:인문 ambiguous_token=False","MED,SOC,HUM",False,MED:보건/의료 | SOC:회계 | HUM:인문,False,False
ambiguous,OC2024_02476,국립부경대학교,,평생교육・상담학,평생교육・상담학전공,unmatched,,ambiguous,low,"hits=EDU,SOC evidence=EDU:교육 | SOC:상담 ambiguous_token=False","EDU,SOC",False,EDU:교육 | SOC:상담,False,False
ambiguous,OC2024_05021,상명대학교,,생명화학공생명공학,생명화학공학부 생명공학전공,unmatched,,ambiguous,low,"hits=ENG,NAT evidence=ENG:화학공학/공학 | NAT:화학 ambiguous_token=False","ENG,NAT",False,ENG:화학공학/공학 | NAT:화학,False,False
ambiguous,OC2024_10199,홍익대학교_제2캠퍼스,제2캠퍼스,건축공건축디자인,건축공학부 건축디자인전공(5년제),unmatched,,ambiguous,low,"hits=ENG,ART evidence=ENG:건축공학/공학 | ART:디자인 ambiguous_token=False","ENG,ART",False,ENG:건축공학/공학 | ART:디자인,False,False
ambiguous,OC2024_00740,경기대학교_제2캠퍼스,제2캠퍼스,관광문화콘텐츠,관광문화콘텐츠학과,unmatched,,ambiguous,low,"hits=SOC,HUM evidence=SOC:관광 | HUM:문화콘텐츠 ambiguous_token=False","SOC,HUM",False,SOC:관광 | HUM:문화콘텐츠,False,False
ambiguous,OC2024_05523,서울여자대학교,,스포츠운동과,스포츠운동과학과,unmatched,,ambiguous,low,"hits=NAT,ART evidence=NAT:과학 | ART:스포츠 ambiguous_token=False","NAT,ART",False,NAT:과학 | ART:스포츠,False,False
unknown,OC2024_08254,제주대학교,,실버케어복지,실버케어복지학과,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_05487,서울신학대학교,,보육,보육학과,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_03011,남서울대학교,,바이오헬스컨디셔닝,바이오헬스컨디셔닝학과,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_07677,인천대학교,,동북아통상,동북아통상전공,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_03755,동국대학교,,식품산업관리,식품산업관리학과,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_05608,서원대학교,,헬스케어운동,헬스케어운동학과,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_03009,남서울대학교,,멀티미디어,멀티미디어학과,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_05570,서원대학교,,라이프설계,라이프설계전공,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_05575,서원대학교,,범죄수사,범죄수사전공,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_08741,초당대학교,,글로벌실버케어,글로벌실버케어학과,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_02534,국립순천대학교,,웰빙자원,웰빙자원학과,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_03866,동덕여자대학교,,HCI사이언스,HCI사이언스전공,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_03938,동덕여자대학교,,커뮤니케이션콘텐츠,커뮤니케이션콘텐츠전공,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_03362,대구대학교,,특수창의융합,특수창의융합학과,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,True,,False,False
unknown,OC2024_09102,한경국립대학교,,웰니스산업융합,웰니스산업융합학부,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,True,,False,False
unknown,OC2024_05778,성균관대학교,,바이오메카트로닉스,바이오메카트로닉스학과,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_05813,성균관대학교,,컬처앤테크놀로지융합,컬처앤테크놀로지융합전공,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,True,,False,False
unknown,OC2024_03799,동국대학교(WISE)_분교,분교|WISE,국사학,국사학전공,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_07667,인천대학교,,나노바이오,나노바이오전공,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_05679,선문대학교,,일어일본,일어일본학과,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_09833,한양대학교,,산업융합,산업융합학부,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,True,,False,False
unknown,OC2024_02771,국민대학교,,건축시스템,건축시스템전공,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_09095,한경국립대학교,,아동가족복지학,아동가족복지학전공,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_06944,영남대학교,,트랜스아트과,트랜스아트과,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_05496,서울신학대학교,,중국어과,중국어과,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_05142,상지대학교,,식음료외식산업,식음료외식산업학과,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_06309,숭실대학교,,글로벌미디어,글로벌미디어학부,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_07317,원광대학교,,봉황인재,봉황인재학과,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_09020,평택대학교,,미국,미국학과,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_01536,계명대학교,,미국학,미국학전공,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_05764,성균관대학교,,글로벌리더,글로벌리더학부,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_02843,국민대학교,,중국정경,중국정경전공,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_01823,광운대학교,,콘텐츠테크놀로지,콘텐츠테크놀로지전공,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_03297,대구대학교,,글로컬라이프대학,글로컬라이프대학,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_04917,부산외국어대학교,,베트남어,베트남어전공,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_03884,동덕여자대학교,,글로벌지역중어중국학,글로벌지역학부 중어중국학전공,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_03116,단국대학교_제2캠퍼스,제2캠퍼스,아시아중동,아시아중동학부,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_05699,성결대학교,,동아시아물류,동아시아물류학부,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_02515,국립순천대학교,,바이오한약자원,바이오한약자원학과,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_03502,대구한의대학교,,화장품·제약자율,화장품·제약자율전공,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,True,,False,False
unknown,OC2024_02756,국립한밭대학교,,중국어과,중국어과,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_03282,대구대학교,,6차산업,6차산업학과,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_04502,명지대학교_제2캠퍼스,제2캠퍼스,글로벌한국어,글로벌한국어학과,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_06250,순천향대학교,,메타버스&게임,메타버스&게임학과,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_06366,신경주대학교,,글로벌K-Culture,글로벌 K-Culture 학부,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_05113,상지대학교,,레저레크레이션,레저레크레이션학과,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_03480,대구한의대학교,,치유산업,치유산업학과,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_06389,신경주대학교,,전통연희,전통연희전공,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_01820,광운대학교,,지능컴퓨팅시스템,지능컴퓨팅시스템전공,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,False,,False,False
unknown,OC2024_05510,서울여자대학교,,메타버스융합콘텐츠,메타버스융합콘텐츠전공,unmatched,,unknown,unknown,"no inherited, dictionary, or keyword evidence",,True,,False,False
