outcome_row_id,candidate_headcount_row_ids,candidate_preview,match_method,unmatched_reason,match_evidence,candidate_count,reviewer,review_timestamp,selection,selection_rationale,confidence
OC2024_00852,HC2_2024_08360,제약공학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_00868,HC2_2024_08435|HC2_2024_08436|HC2_2024_08437|HC2_2024_08438|HC2_2024_08439|HC2_2024_08440|HC2_2024_08441|HC2_2024_08442|HC2_2024_08443|HC2_2024_08444,한국학과 | 한국학전공 | 기타모집단위 | 경영학과 | 관광경영학과,unmatched,department_formatting_or_source_coverage_mismatch,no strict/suffix/token/fuzzy unique candidate under same school and allowed campus scope,70,,,,,
OC2024_00884,HC2_2024_08471|HC2_2024_08473,보건관리학과 | 보건관리학과(자연과학),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_00886,HC2_2024_08468,안경광학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_00903,HC2_2024_08482|HC2_2024_08485,스포츠마케팅학과 | 스포츠마케팅학과(예체능),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_00908,HC2_2024_08488,정보보안학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_00913,HC2_2024_08486,항공서비스학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_00916,HC2_2024_08499,호텔조리학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_00919,HC2_2024_00946|HC2_2024_00947,건설방재공학과 | 건설방재공학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_00922,HC2_2024_00847|HC2_2024_00848,건축학부(건축공학전공) | 건축학부(건축학전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_00953,HC2_2024_00819,미디어커뮤니케이션학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_00955,HC2_2024_00869,바이오섬유소재학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_00965,HC2_2024_00849,산림과학.조경학부 조경학전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_00968,HC2_2024_00895,생명공학부,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_00979,HC2_2024_00908,수의학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_00980,HC2_2024_00907,수의예과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_00985,HC2_2024_00903,식물의학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_00993,HC2_2024_00909,식품자원경제학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_00997,HC2_2024_00801,심리학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01005,HC2_2024_00962|HC2_2024_00967,에너지 신소재?화학공학부(신소재공학전공) | 에너지 신소재?화학공학부(에너지화학공학전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01022,HC2_2024_00898|HC2_2024_00901,"응용생명과학부 | 응용생명과학부(식물생명과학전공, 환경생명화학전공)",manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01034,HC2_2024_00891,임산공학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01039,HC2_2024_00860|HC2_2024_00876,전자공학부 | 전자공학부(인공지능전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01048,HC2_2024_00854,지구시스템과학부 해양학전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01060,HC2_2024_00872|HC2_2024_00875|HC2_2024_00878,"컴퓨터학부 | 컴퓨터학부(플랫폼소프트웨어전공, 데이터과학전공) | 컴퓨터학부(글로벌소프트웨어융합전공)",manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",3,,,,,
OC2024_01063,HC2_2024_00851|HC2_2024_00951,토목공학과 | 토목공학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01083,HC2_2024_01315|HC2_2024_01316,경영학과 | 경영학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01085,HC2_2024_01318|HC2_2024_01319,경제학과 | 경제학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01089,HC2_2024_01324|HC2_2024_01325|HC2_2024_01326,국제통상전공 | 국제통상학과 | 국제통상학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",3,,,,,
OC2024_01093,HC2_2024_01392|HC2_2024_01393|HC2_2024_01395|HC2_2024_01408,나노?신소재공학부(세라믹공학전공) | 나노신소재공학부 | 나노?신소재공학부(금속재료공학전공) | 나노?신소재공학부(고분자공학전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",4,,,,,
OC2024_01106,HC2_2024_01333,미디어커뮤니케이션학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01116,HC2_2024_01329|HC2_2024_01330,사회복지학과 | 사회복지학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01129,HC2_2024_01441,수의학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01130,HC2_2024_01440,수의예과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01137,HC2_2024_01439,식물의학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01138,HC2_2024_01452|HC2_2024_01454,식품공학과 | 식품공학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01140,HC2_2024_01444,식품자원경제학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01141,HC2_2024_01308,심리학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01143,HC2_2024_01463|HC2_2024_01464,약학과(6년제) | 약학과(2+4년제),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01161,HC2_2024_01425,인테리어재료공학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01170,HC2_2024_01435,제약공학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01176,HC2_2024_01401|HC2_2024_01482,지능형통신공학과 | 지능형통신공학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01178,HC2_2024_01422,지역시스템공학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01197,HC2_2024_01486,해양식품생명의학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01215,HC2_2024_08808,건강재활전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01216,HC2_2024_08750|HC2_2024_08753,건축학과 | 건축학과(5년제),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01230,HC2_2024_08713,글로컬문화학부,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01244,HC2_2024_08744,미디어커뮤니케이션학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01245,HC2_2024_08708,미디어콘텐츠학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01260,HC2_2024_08784,식품생명공학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01264,HC2_2024_08716,심리학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01285,HC2_2024_08775,제약공학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01303,HC2_2024_25817|HC2_2024_25818,멀티미디어전공 | 멀티미디어학과,manual_pending,multiple_candidates,"school+campus+suffix-reduced exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01307,HC2_2024_25789|HC2_2024_25790|HC2_2024_25791|HC2_2024_25792|HC2_2024_25793|HC2_2024_25794|HC2_2024_25795|HC2_2024_25796|HC2_2024_25797|HC2_2024_25798,상담심리학전공 | 기초교육학부 | 교양교육학부 | 인덕원 | 의료경영학과,unmatched,department_formatting_or_source_coverage_mismatch,no strict/suffix/token/fuzzy unique candidate under same school and allowed campus scope,56,,,,,
OC2024_01308,HC2_2024_25789|HC2_2024_25790|HC2_2024_25791|HC2_2024_25792|HC2_2024_25793|HC2_2024_25794|HC2_2024_25795|HC2_2024_25796|HC2_2024_25797|HC2_2024_25798,상담심리학전공 | 기초교육학부 | 교양교육학부 | 인덕원 | 의료경영학과,unmatched,department_formatting_or_source_coverage_mismatch,no strict/suffix/token/fuzzy unique candidate under same school and allowed campus scope,56,,,,,
OC2024_01311,HC2_2024_25789,상담심리학전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01325,HC2_2024_25841,항공보안학전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01333,HC2_2024_26632|HC2_2024_26646,초등과학교육과(심화과정) | 초등과학교육과(심화과정),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01334,HC2_2024_26627|HC2_2024_26641,초등교육학과(심화과정) | 초등교육학과(심화과정),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01335,HC2_2024_26636|HC2_2024_26650,초등국어교육과(심화과정) | 초등국어교육과(심화과정),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01336,HC2_2024_26629|HC2_2024_26643,초등미술교육과(심화과정) | 초등미술교육과(심화과정),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01337,HC2_2024_26634|HC2_2024_26648,초등사회과교육과(심화과정) | 초등사회과교육과(심화과정),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01338,HC2_2024_26637|HC2_2024_26651,초등생활과학교육과(심화과정) | 초등생활과학교육과(심화과정),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01339,HC2_2024_26633|HC2_2024_26647,초등수학교육과(심화과정) | 초등수학교육과(심화과정),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01340,HC2_2024_26628|HC2_2024_26642,초등영어교육과(심화과정) | 초등영어교육과(심화과정),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01341,HC2_2024_26638|HC2_2024_26652,초등유아교육과(심화과정) | 초등유아교육과(심화과정),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01342,HC2_2024_26635|HC2_2024_26649,초등윤리교육과(심화과정) | 초등윤리교육과(심화과정),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01343,HC2_2024_26630|HC2_2024_26644,초등음악교육과(심화과정) | 초등음악교육과(심화과정),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01344,HC2_2024_26631|HC2_2024_26645,초등체육교육과(심화과정) | 초등체육교육과(심화과정),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01345,HC2_2024_26626|HC2_2024_26640,초등컴퓨터교육과(심화과정) | 초등컴퓨터교육과(심화과정),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01346,HC2_2024_26624|HC2_2024_26639,특수(통합)교육과(심화과정) | 특수(통합)교육과(심화과정),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01362,HC2_2024_09125,건축디자인과(5년제),manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01365,HC2_2024_09150,게임콘텐츠학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01372,HC2_2024_09111,노인체육복지학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01381,HC2_2024_09097,상담심리학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01382,HC2_2024_09158|HC2_2024_09159,소방방재학부 | 소방방재학과,manual_pending,multiple_candidates,"school+campus+suffix-reduced exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01392,HC2_2024_09172,의용공학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01395,HC2_2024_09141,조기취업형계약학부 스마트전력인프라학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01397,HC2_2024_09169,조기취업형계약학부 스마트푸드테크학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01401,HC2_2024_09107,항공서비스학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01403,HC2_2024_09344|HC2_2024_09345|HC2_2024_09424,Hospitality경영학부 | Hospitality경영학과 | Hospitality경영학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",3,,,,,
OC2024_01407,HC2_2024_09363|HC2_2024_09428,건축학과 | 건축학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
