raw_row_id,source_id,univ_id,admission_year,raw_table_index,raw_row_index,raw_section_title,raw_header_json,raw_cells_json,raw_admission_group,raw_recruitment_unit,raw_recruitment_n,raw_competition_rate,raw_additional_rank,raw_score_70cut,raw_score_max,raw_percentile_70cut,raw_parse_warning
SRC_0000140_2025_0050_T9_R2,SRC_0000140_2025_0050,U0000140,2024,9,2,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""법·행정학부"", ""15"", ""5.73"", ""24"", ""824.0"", ""1,000"", """"]",수능일반전형 1 나군,법·행정학부,15,5.73,24,824.0,"1,000",,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T9_R3,SRC_0000140_2025_0050,U0000140,2024,9,3,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""미디어커뮤니케이션학과"", ""6"", ""7.50"", ""12"", ""833.0"", ""1,000"", ""83.3""]",수능일반전형 1 나군,미디어커뮤니케이션학과,6,7.50,12,833.0,"1,000",83.3,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T9_R4,SRC_0000140_2025_0050,U0000140,2024,9,4,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""경제학부"", ""12"", ""5.33"", ""29"", ""822.0"", ""1,000"", ""82.2""]",수능일반전형 1 나군,경제학부,12,5.33,29,822.0,"1,000",82.2,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T9_R5,SRC_0000140_2025_0050,U0000140,2024,9,5,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""경영학부"", ""32"", ""4.88"", ""51"", ""794.0"", ""1,000"", ""79.4""]",수능일반전형 1 나군,경영학부,32,4.88,51,794.0,"1,000",79.4,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T9_R6,SRC_0000140_2025_0050,U0000140,2024,9,6,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""호텔관광학부"", ""12"", ""4.92"", ""26"", ""747.0"", ""1,000"", ""74.7""]",수능일반전형 1 나군,호텔관광학부,12,4.92,26,747.0,"1,000",74.7,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T9_R7,SRC_0000140_2025_0050,U0000140,2024,9,7,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""바이오화학산업학부"", ""12"", ""4.33"", ""26"", ""786.0"", ""1,000"", ""78.6""]",수능일반전형 1 나군,바이오화학산업학부,12,4.33,26,786.0,"1,000",78.6,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T9_R8,SRC_0000140_2025_0050,U0000140,2024,9,8,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""건설환경에너지공학부"", ""25"", ""5.52"", ""39"", ""816.0"", ""1,000"", ""81.6""]",수능일반전형 1 나군,건설환경에너지공학부,25,5.52,39,816.0,"1,000",81.6,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T9_R9,SRC_0000140_2025_0050,U0000140,2024,9,9,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""건축도시부동산학부"", ""15"", ""4.67"", ""17"", ""808.0"", ""1,000"", ""80.8""]",수능일반전형 1 나군,건축도시부동산학부,15,4.67,17,808.0,"1,000",80.8,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T9_R10,SRC_0000140_2025_0050,U0000140,2024,9,10,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""산업및기계공학부"", ""23"", ""4.65"", ""33"", ""796.0"", ""1,000"", ""79.6""]",수능일반전형 1 나군,산업및기계공학부,23,4.65,33,796.0,"1,000",79.6,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T9_R11,SRC_0000140_2025_0050,U0000140,2024,9,11,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""반도체공학과"", ""10"", ""4.20"", ""18"", ""784.0"", ""1,000"", ""78.4""]",수능일반전형 1 나군,반도체공학과,10,4.20,18,784.0,"1,000",78.4,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T9_R12,SRC_0000140_2025_0050,U0000140,2024,9,12,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""전기전자공학부"", ""22"", ""3.82"", ""35"", ""727.0"", ""1,000"", ""72.7""]",수능일반전형 1 나군,전기전자공학부,22,3.82,35,727.0,"1,000",72.7,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T9_R13,SRC_0000140_2025_0050,U0000140,2024,9,13,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""화학공학·신소재공학부"", ""22"", ""4.64"", ""41"", ""807.0"", ""1,000"", ""80.7""]",수능일반전형 1 나군,화학공학·신소재공학부,22,4.64,41,807.0,"1,000",80.7,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T9_R14,SRC_0000140_2025_0050,U0000140,2024,9,14,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""데이터과학부"", ""22"", ""4.95"", ""43"", ""808.0"", ""1,000"", ""80.8""]",수능일반전형 1 나군,데이터과학부,22,4.95,43,808.0,"1,000",80.8,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T9_R15,SRC_0000140_2025_0050,U0000140,2024,9,15,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""컴퓨터학부"", ""21"", ""5.33"", ""53"", ""828.0"", ""1,000"", ""82.8""]",수능일반전형 1 나군,컴퓨터학부,21,5.33,53,828.0,"1,000",82.8,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T9_R16,SRC_0000140_2025_0050,U0000140,2024,9,16,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""정보통신학부"", ""21"", ""5.86"", ""38"", ""794.0"", ""1,000"", ""79.4""]",수능일반전형 1 나군,정보통신학부,21,5.86,38,794.0,"1,000",79.4,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T9_R17,SRC_0000140_2025_0050,U0000140,2024,9,17,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""간호학과"", ""26"", ""4.88"", ""33"", ""845.0"", ""1,000"", ""84.5""]",수능일반전형 1 나군,간호학과,26,4.88,33,845.0,"1,000",84.5,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T9_R18,SRC_0000140_2025_0050,U0000140,2024,9,18,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""아동가족복지학과"", ""6"", ""7.00"", ""9"", ""802.0"", ""1,000"", ""80.2""]",수능일반전형 1 나군,아동가족복지학과,6,7.00,9,802.0,"1,000",80.2,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T9_R19,SRC_0000140_2025_0050,U0000140,2024,9,19,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""의류학과"", ""6"", ""7.67"", ""12"", ""802.0"", ""1,000"", ""80.2""]",수능일반전형 1 나군,의류학과,6,7.67,12,802.0,"1,000",80.2,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T9_R20,SRC_0000140_2025_0050,U0000140,2024,9,20,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""식품영양학과"", ""6"", ""6.17"", ""10"", ""806.0"", ""1,000"", ""80.6""]",수능일반전형 1 나군,식품영양학과,6,6.17,10,806.0,"1,000",80.6,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T9_R21,SRC_0000140_2025_0050,U0000140,2024,9,21,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""디지털콘텐츠전공"", ""10"", ""4.60"", ""7"", ""819.0"", ""1,000"", ""81.9""]",수능일반전형 1 나군,디지털콘텐츠전공,10,4.60,7,819.0,"1,000",81.9,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T10_R0,SRC_0000140_2025_0050,U0000140,2024,10,0,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 2 나군"", ""인문학부"", ""3"", ""17.33"", ""9"", ""899.0"", ""1,000"", ""89.9""]",수능일반전형 2 나군,인문학부,3,17.33,9,899.0,"1,000",89.9,
SRC_0000140_2025_0050_T10_R1,SRC_0000140_2025_0050,U0000140,2024,10,1,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 2 나군"", ""외국어학부"", ""14"", ""7.57"", ""8"", ""902.0"", ""1,000"", ""90.2""]",수능일반전형 2 나군,외국어학부,14,7.57,8,902.0,"1,000",90.2,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T10_R2,SRC_0000140_2025_0050,U0000140,2024,10,2,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 2 나군"", ""법·행정학부"", ""7"", ""6.14"", ""5"", ""912.0"", ""1,000"", ""91.2""]",수능일반전형 2 나군,법·행정학부,7,6.14,5,912.0,"1,000",91.2,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T10_R3,SRC_0000140_2025_0050,U0000140,2024,10,3,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 2 나군"", ""미디어커뮤니케이션학과"", ""4"", ""8.50"", ""6"", ""912.0"", ""1,000"", ""91.2""]",수능일반전형 2 나군,미디어커뮤니케이션학과,4,8.50,6,912.0,"1,000",91.2,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T10_R4,SRC_0000140_2025_0050,U0000140,2024,10,4,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 2 나군"", ""소방행정학과"", ""11"", ""7.18"", ""11"", ""851.0"", ""1,000"", ""85.1""]",수능일반전형 2 나군,소방행정학과,11,7.18,11,851.0,"1,000",85.1,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T10_R5,SRC_0000140_2025_0050,U0000140,2024,10,5,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 2 나군"", ""경제학부"", ""5"", ""8.00"", ""2"", ""911.0"", ""1,000"", ""91.1""]",수능일반전형 2 나군,경제학부,5,8.00,2,911.0,"1,000",91.1,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T10_R6,SRC_0000140_2025_0050,U0000140,2024,10,6,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 2 나군"", ""경영학부"", ""18"", ""6.39"", ""36"", ""893.0"", ""1,000"", ""89.3""]",수능일반전형 2 나군,경영학부,18,6.39,36,893.0,"1,000",89.3,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T10_R7,SRC_0000140_2025_0050,U0000140,2024,10,7,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 2 나군"", ""호텔관광학부"", ""6"", ""6.83"", ""3"", ""906.0"", ""1,000"", ""90.6""]",수능일반전형 2 나군,호텔관광학부,6,6.83,3,906.0,"1,000",90.6,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T10_R8,SRC_0000140_2025_0050,U0000140,2024,10,8,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 2 나군"", ""바이오화학산업학부"", ""5"", ""6.80"", ""13"", ""900.0"", ""1,000"", ""90.0""]",수능일반전형 2 나군,바이오화학산업학부,5,6.80,13,900.0,"1,000",90.0,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T10_R9,SRC_0000140_2025_0050,U0000140,2024,10,9,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 2 나군"", ""건설환경에너지공학부"", ""11"", ""14.82"", ""11"", ""897.0"", ""1,000"", ""89.7""]",수능일반전형 2 나군,건설환경에너지공학부,11,14.82,11,897.0,"1,000",89.7,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T10_R10,SRC_0000140_2025_0050,U0000140,2024,10,10,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 2 나군"", ""건축도시부동산학부"", ""5"", ""6.80"", ""3"", ""900.0"", ""1,000"", ""90.0""]",수능일반전형 2 나군,건축도시부동산학부,5,6.80,3,900.0,"1,000",90.0,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T10_R11,SRC_0000140_2025_0050,U0000140,2024,10,11,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 2 나군"", ""산업및기계공학부"", ""10"", ""10.30"", ""27"", ""886.0"", ""1,000"", ""88.6""]",수능일반전형 2 나군,산업및기계공학부,10,10.30,27,886.0,"1,000",88.6,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T10_R12,SRC_0000140_2025_0050,U0000140,2024,10,12,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 2 나군"", ""반도체공학과"", ""4"", ""8.00"", ""5"", ""920.0"", ""1,000"", ""92.0""]",수능일반전형 2 나군,반도체공학과,4,8.00,5,920.0,"1,000",92.0,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T10_R13,SRC_0000140_2025_0050,U0000140,2024,10,13,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 2 나군"", ""전기전자공학부"", ""11"", ""8.55"", ""18"", ""899.0"", ""1,000"", ""89.9""]",수능일반전형 2 나군,전기전자공학부,11,8.55,18,899.0,"1,000",89.9,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T10_R14,SRC_0000140_2025_0050,U0000140,2024,10,14,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 2 나군"", ""화학공학·신소재공학부"", ""11"", ""5.91"", ""16"", ""885.0"", ""1,000"", ""88.5""]",수능일반전형 2 나군,화학공학·신소재공학부,11,5.91,16,885.0,"1,000",88.5,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T10_R15,SRC_0000140_2025_0050,U0000140,2024,10,15,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 2 나군"", ""데이터과학부"", ""10"", ""6.20"", ""14"", ""887.0"", ""1,000"", ""88.7""]",수능일반전형 2 나군,데이터과학부,10,6.20,14,887.0,"1,000",88.7,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T10_R16,SRC_0000140_2025_0050,U0000140,2024,10,16,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 2 나군"", ""컴퓨터학부"", ""9"", ""5.11"", ""14"", ""897.0"", ""1,000"", ""89.7""]",수능일반전형 2 나군,컴퓨터학부,9,5.11,14,897.0,"1,000",89.7,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T10_R17,SRC_0000140_2025_0050,U0000140,2024,10,17,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 2 나군"", ""정보통신학부"", ""9"", ""5.89"", ""7"", ""896.0"", ""1,000"", ""89.6""]",수능일반전형 2 나군,정보통신학부,9,5.89,7,896.0,"1,000",89.6,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T10_R18,SRC_0000140_2025_0050,U0000140,2024,10,18,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 2 나군"", ""아동가족복지학과"", ""3"", ""17.00"", ""5"", ""877.0"", ""1,000"", ""87.7""]",수능일반전형 2 나군,아동가족복지학과,3,17.00,5,877.0,"1,000",87.7,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T10_R19,SRC_0000140_2025_0050,U0000140,2024,10,19,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 2 나군"", ""의류학과"", ""3"", ""9.00"", ""3"", ""907.0"", ""1,000"", ""90.7""]",수능일반전형 2 나군,의류학과,3,9.00,3,907.0,"1,000",90.7,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T10_R20,SRC_0000140_2025_0050,U0000140,2024,10,20,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 2 나군"", ""식품영양학과"", ""3"", ""8.33"", ""6"", ""885.0"", ""1,000"", ""88.5""]",수능일반전형 2 나군,식품영양학과,3,8.33,6,885.0,"1,000",88.5,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T10_R21,SRC_0000140_2025_0050,U0000140,2024,10,21,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 2 나군"", ""디지털콘텐츠전공"", ""5"", ""10.20"", ""6"", ""901.0"", ""1,000"", ""90.1""]",수능일반전형 2 나군,디지털콘텐츠전공,5,10.20,6,901.0,"1,000",90.1,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T11_R0,SRC_0000140_2025_0050,U0000140,2024,11,0,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""농어촌 학생전형 나군"", ""외국어학부"", ""1"", ""13.00"", ""0"", ""843.0"", ""1,000"", ""84.3""]",농어촌 학생전형 나군,외국어학부,1,13.00,0,843.0,"1,000",84.3,
SRC_0000140_2025_0050_T11_R1,SRC_0000140_2025_0050,U0000140,2024,11,1,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""농어촌 학생전형 나군"", ""법·행정학부"", ""1"", ""7.00"", ""1"", ""829.0"", ""1,000"", ""82.9""]",농어촌 학생전형 나군,법·행정학부,1,7.00,1,829.0,"1,000",82.9,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T12_R0,SRC_0000140_2025_0050,U0000140,2024,12,0,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""실기전형 나군"", ""스포츠과학부"", ""60"", ""11.04"", ""16"", ""329.0"", ""400"", ""82.3""]",실기전형 나군,스포츠과학부,60,11.04,16,329.0,400,82.3,
SRC_0000140_2025_0050_T12_R1,SRC_0000140_2025_0050,U0000140,2024,12,1,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""실기전형 나군"", ""조형예술학부"", ""42"", ""3.93"", ""12"", ""128.0"", ""200"", ""64.0""]",실기전형 나군,조형예술학부,42,3.93,12,128.0,200,64.0,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T12_R2,SRC_0000140_2025_0050,U0000140,2024,12,2,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""실기전형 나군"", ""디자인학부"", ""53"", ""15.40"", ""10"", ""131.0"", ""200"", ""65.5""]",실기전형 나군,디자인학부,53,15.40,10,131.0,200,65.5,1개 선두 컬럼 rowspan 승계
SRC_0000140_2025_0050_T12_R3,SRC_0000140_2025_0050,U0000140,2024,12,3,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""실기전형 나군"", ""연기예술전공"", ""7"", ""50.71"", ""1"", ""200.0"", ""300"", ""66.7""]",실기전형 나군,연기예술전공,7,50.71,1,200.0,300,66.7,1개 선두 컬럼 rowspan 승계
