source_row_id,raw_row_id,source_id,univ_id,admission_year,raw_table_index,raw_row_index,raw_section_title,raw_header_json,raw_cells_json,raw_admission_group,raw_recruitment_unit,raw_recruitment_n,raw_competition_rate,raw_additional_rank,raw_score_70cut,raw_score_max,raw_percentile_70cut,raw_parse_warning,univ_name_std,adiga_univ_code_str,seed_status,source_url,http_status,parse_status,raw_html_exists,recruitment_unit_len,recruitment_unit_leading_trailing_space_flag,recruitment_unit_multi_space_flag,recruitment_unit_newline_flag,recruitment_unit_html_entity_flag,recruitment_unit_annotation_flag,recruitment_unit_description_like_flag,recruitment_unit_text_anomaly_flag,recruitment_n_num,competition_rate_num,additional_admit_last_rank_num,univ_score_70cut_num,univ_score_max_num,percentile_70cut_num,univ_score_ratio_pct,range_check,logic_check,numeric_qa_status,has_recruitment_n,has_competition_rate,has_additional_rank,has_univ_score_70cut,has_univ_score_max,has_percentile_70cut,has_univ_score_ratio,admission_group_clean,selection_family,selection_review_flag,raw_header_col_n,raw_cell_col_n,parser_header_width_anomaly_flag,parser_missing_required_header_flag,parser_header_only_row_flag,parser_description_table_candidate_flag,parser_anomaly_candidate_flag,score_comparability_tier,score_comparability_note,recruitment_unit_structure
2959,SRC_0000070_2025_0049_T7_R23,SRC_0000070_2025_0049,U0000070,2024,7,23,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""다군"", ""문화창의학부"", ""15"", ""4.80"", ""29"", ""803.7"", ""1,000"", ""72.95""]",다군,문화창의학부,15,4.80,29,803.7,"1,000",72.95,1개 선두 컬럼 rowspan 승계,고려대학교,0000070,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000070,200,success,True,6,False,False,False,False,False,False,False,15.0,4.8,29.0,803.7,1000.0,72.95,80.37,PASS,PASS,PASS,True,True,True,True,True,True,True,다군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
2960,SRC_0000140_2025_0050_T9_R0,SRC_0000140_2025_0050,U0000140,2024,9,0,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""인문학부"", ""10"", ""5.90"", ""10"", ""783.0"", ""1,000"", ""78.3""]",수능일반전형 1 나군,인문학부,10,5.90,10,783.0,"1,000",78.3,,수원대학교,0000140,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000140,200,success,True,4,False,False,False,False,False,False,False,10.0,5.9,10.0,783.0,1000.0,78.3,78.3,PASS,PASS,PASS,True,True,True,True,True,True,True,수능일반전형 1 나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
2961,SRC_0000140_2025_0050_T9_R1,SRC_0000140_2025_0050,U0000140,2024,9,1,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""외국어학부"", ""22"", ""5.32"", ""25"", ""805.0"", ""1,000"", ""80.5""]",수능일반전형 1 나군,외국어학부,22,5.32,25,805.0,"1,000",80.5,1개 선두 컬럼 rowspan 승계,수원대학교,0000140,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000140,200,success,True,5,False,False,False,False,False,False,False,22.0,5.32,25.0,805.0,1000.0,80.5,80.5,PASS,PASS,PASS,True,True,True,True,True,True,True,수능일반전형 1 나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
2962,SRC_0000140_2025_0050_T9_R2,SRC_0000140_2025_0050,U0000140,2024,9,2,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""법·행정학부"", ""15"", ""5.73"", ""24"", ""824.0"", ""1,000"", """"]",수능일반전형 1 나군,법·행정학부,15,5.73,24,824.0,"1,000",,1개 선두 컬럼 rowspan 승계,수원대학교,0000140,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000140,200,success,True,6,False,False,False,False,False,False,False,15.0,5.73,24.0,824.0,1000.0,,82.39999999999999,PASS,PASS,PASS,True,True,True,True,True,False,True,수능일반전형 1 나군,unclassified,True,8,8,False,False,False,False,False,Tier C,대학 환산점수 비율만 있어 대학 간 직접비교 제한,division_like
2963,SRC_0000140_2025_0050_T9_R3,SRC_0000140_2025_0050,U0000140,2024,9,3,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""미디어커뮤니케이션학과"", ""6"", ""7.50"", ""12"", ""833.0"", ""1,000"", ""83.3""]",수능일반전형 1 나군,미디어커뮤니케이션학과,6,7.50,12,833.0,"1,000",83.3,1개 선두 컬럼 rowspan 승계,수원대학교,0000140,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000140,200,success,True,11,False,False,False,False,False,False,False,6.0,7.5,12.0,833.0,1000.0,83.3,83.3,PASS,PASS,PASS,True,True,True,True,True,True,True,수능일반전형 1 나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like
2964,SRC_0000140_2025_0050_T9_R4,SRC_0000140_2025_0050,U0000140,2024,9,4,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""경제학부"", ""12"", ""5.33"", ""29"", ""822.0"", ""1,000"", ""82.2""]",수능일반전형 1 나군,경제학부,12,5.33,29,822.0,"1,000",82.2,1개 선두 컬럼 rowspan 승계,수원대학교,0000140,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000140,200,success,True,4,False,False,False,False,False,False,False,12.0,5.33,29.0,822.0,1000.0,82.2,82.19999999999999,PASS,PASS,PASS,True,True,True,True,True,True,True,수능일반전형 1 나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
2965,SRC_0000140_2025_0050_T9_R5,SRC_0000140_2025_0050,U0000140,2024,9,5,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""경영학부"", ""32"", ""4.88"", ""51"", ""794.0"", ""1,000"", ""79.4""]",수능일반전형 1 나군,경영학부,32,4.88,51,794.0,"1,000",79.4,1개 선두 컬럼 rowspan 승계,수원대학교,0000140,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000140,200,success,True,4,False,False,False,False,False,False,False,32.0,4.88,51.0,794.0,1000.0,79.4,79.4,PASS,PASS,PASS,True,True,True,True,True,True,True,수능일반전형 1 나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
2966,SRC_0000140_2025_0050_T9_R6,SRC_0000140_2025_0050,U0000140,2024,9,6,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""호텔관광학부"", ""12"", ""4.92"", ""26"", ""747.0"", ""1,000"", ""74.7""]",수능일반전형 1 나군,호텔관광학부,12,4.92,26,747.0,"1,000",74.7,1개 선두 컬럼 rowspan 승계,수원대학교,0000140,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000140,200,success,True,6,False,False,False,False,False,False,False,12.0,4.92,26.0,747.0,1000.0,74.7,74.7,PASS,PASS,PASS,True,True,True,True,True,True,True,수능일반전형 1 나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
2967,SRC_0000140_2025_0050_T9_R7,SRC_0000140_2025_0050,U0000140,2024,9,7,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""바이오화학산업학부"", ""12"", ""4.33"", ""26"", ""786.0"", ""1,000"", ""78.6""]",수능일반전형 1 나군,바이오화학산업학부,12,4.33,26,786.0,"1,000",78.6,1개 선두 컬럼 rowspan 승계,수원대학교,0000140,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000140,200,success,True,9,False,False,False,False,False,False,False,12.0,4.33,26.0,786.0,1000.0,78.6,78.60000000000001,PASS,PASS,PASS,True,True,True,True,True,True,True,수능일반전형 1 나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
2968,SRC_0000140_2025_0050_T9_R8,SRC_0000140_2025_0050,U0000140,2024,9,8,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""건설환경에너지공학부"", ""25"", ""5.52"", ""39"", ""816.0"", ""1,000"", ""81.6""]",수능일반전형 1 나군,건설환경에너지공학부,25,5.52,39,816.0,"1,000",81.6,1개 선두 컬럼 rowspan 승계,수원대학교,0000140,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000140,200,success,True,10,False,False,False,False,False,False,False,25.0,5.52,39.0,816.0,1000.0,81.6,81.6,PASS,PASS,PASS,True,True,True,True,True,True,True,수능일반전형 1 나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
2969,SRC_0000140_2025_0050_T9_R9,SRC_0000140_2025_0050,U0000140,2024,9,9,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""건축도시부동산학부"", ""15"", ""4.67"", ""17"", ""808.0"", ""1,000"", ""80.8""]",수능일반전형 1 나군,건축도시부동산학부,15,4.67,17,808.0,"1,000",80.8,1개 선두 컬럼 rowspan 승계,수원대학교,0000140,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000140,200,success,True,9,False,False,False,False,False,False,False,15.0,4.67,17.0,808.0,1000.0,80.8,80.80000000000001,PASS,PASS,PASS,True,True,True,True,True,True,True,수능일반전형 1 나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
2970,SRC_0000140_2025_0050_T9_R10,SRC_0000140_2025_0050,U0000140,2024,9,10,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""산업및기계공학부"", ""23"", ""4.65"", ""33"", ""796.0"", ""1,000"", ""79.6""]",수능일반전형 1 나군,산업및기계공학부,23,4.65,33,796.0,"1,000",79.6,1개 선두 컬럼 rowspan 승계,수원대학교,0000140,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000140,200,success,True,8,False,False,False,False,False,False,False,23.0,4.65,33.0,796.0,1000.0,79.6,79.60000000000001,PASS,PASS,PASS,True,True,True,True,True,True,True,수능일반전형 1 나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
2971,SRC_0000140_2025_0050_T9_R11,SRC_0000140_2025_0050,U0000140,2024,9,11,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""반도체공학과"", ""10"", ""4.20"", ""18"", ""784.0"", ""1,000"", ""78.4""]",수능일반전형 1 나군,반도체공학과,10,4.20,18,784.0,"1,000",78.4,1개 선두 컬럼 rowspan 승계,수원대학교,0000140,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000140,200,success,True,6,False,False,False,False,False,False,False,10.0,4.2,18.0,784.0,1000.0,78.4,78.4,PASS,PASS,PASS,True,True,True,True,True,True,True,수능일반전형 1 나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like
2972,SRC_0000140_2025_0050_T9_R12,SRC_0000140_2025_0050,U0000140,2024,9,12,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""전기전자공학부"", ""22"", ""3.82"", ""35"", ""727.0"", ""1,000"", ""72.7""]",수능일반전형 1 나군,전기전자공학부,22,3.82,35,727.0,"1,000",72.7,1개 선두 컬럼 rowspan 승계,수원대학교,0000140,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000140,200,success,True,7,False,False,False,False,False,False,False,22.0,3.82,35.0,727.0,1000.0,72.7,72.7,PASS,PASS,PASS,True,True,True,True,True,True,True,수능일반전형 1 나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
2973,SRC_0000140_2025_0050_T9_R13,SRC_0000140_2025_0050,U0000140,2024,9,13,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""화학공학·신소재공학부"", ""22"", ""4.64"", ""41"", ""807.0"", ""1,000"", ""80.7""]",수능일반전형 1 나군,화학공학·신소재공학부,22,4.64,41,807.0,"1,000",80.7,1개 선두 컬럼 rowspan 승계,수원대학교,0000140,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000140,200,success,True,11,False,False,False,False,False,False,False,22.0,4.64,41.0,807.0,1000.0,80.7,80.7,PASS,PASS,PASS,True,True,True,True,True,True,True,수능일반전형 1 나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
2974,SRC_0000140_2025_0050_T9_R14,SRC_0000140_2025_0050,U0000140,2024,9,14,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""데이터과학부"", ""22"", ""4.95"", ""43"", ""808.0"", ""1,000"", ""80.8""]",수능일반전형 1 나군,데이터과학부,22,4.95,43,808.0,"1,000",80.8,1개 선두 컬럼 rowspan 승계,수원대학교,0000140,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000140,200,success,True,6,False,False,False,False,False,False,False,22.0,4.95,43.0,808.0,1000.0,80.8,80.80000000000001,PASS,PASS,PASS,True,True,True,True,True,True,True,수능일반전형 1 나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
2975,SRC_0000140_2025_0050_T9_R15,SRC_0000140_2025_0050,U0000140,2024,9,15,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""컴퓨터학부"", ""21"", ""5.33"", ""53"", ""828.0"", ""1,000"", ""82.8""]",수능일반전형 1 나군,컴퓨터학부,21,5.33,53,828.0,"1,000",82.8,1개 선두 컬럼 rowspan 승계,수원대학교,0000140,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000140,200,success,True,5,False,False,False,False,False,False,False,21.0,5.33,53.0,828.0,1000.0,82.8,82.8,PASS,PASS,PASS,True,True,True,True,True,True,True,수능일반전형 1 나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
2976,SRC_0000140_2025_0050_T9_R16,SRC_0000140_2025_0050,U0000140,2024,9,16,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""정보통신학부"", ""21"", ""5.86"", ""38"", ""794.0"", ""1,000"", ""79.4""]",수능일반전형 1 나군,정보통신학부,21,5.86,38,794.0,"1,000",79.4,1개 선두 컬럼 rowspan 승계,수원대학교,0000140,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000140,200,success,True,6,False,False,False,False,False,False,False,21.0,5.86,38.0,794.0,1000.0,79.4,79.4,PASS,PASS,PASS,True,True,True,True,True,True,True,수능일반전형 1 나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
2977,SRC_0000140_2025_0050_T9_R17,SRC_0000140_2025_0050,U0000140,2024,9,17,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""간호학과"", ""26"", ""4.88"", ""33"", ""845.0"", ""1,000"", ""84.5""]",수능일반전형 1 나군,간호학과,26,4.88,33,845.0,"1,000",84.5,1개 선두 컬럼 rowspan 승계,수원대학교,0000140,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000140,200,success,True,4,False,False,False,False,False,False,False,26.0,4.88,33.0,845.0,1000.0,84.5,84.5,PASS,PASS,PASS,True,True,True,True,True,True,True,수능일반전형 1 나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like
2978,SRC_0000140_2025_0050_T9_R18,SRC_0000140_2025_0050,U0000140,2024,9,18,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""아동가족복지학과"", ""6"", ""7.00"", ""9"", ""802.0"", ""1,000"", ""80.2""]",수능일반전형 1 나군,아동가족복지학과,6,7.00,9,802.0,"1,000",80.2,1개 선두 컬럼 rowspan 승계,수원대학교,0000140,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000140,200,success,True,8,False,False,False,False,False,False,False,6.0,7.0,9.0,802.0,1000.0,80.2,80.2,PASS,PASS,PASS,True,True,True,True,True,True,True,수능일반전형 1 나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like
2979,SRC_0000140_2025_0050_T9_R19,SRC_0000140_2025_0050,U0000140,2024,9,19,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""의류학과"", ""6"", ""7.67"", ""12"", ""802.0"", ""1,000"", ""80.2""]",수능일반전형 1 나군,의류학과,6,7.67,12,802.0,"1,000",80.2,1개 선두 컬럼 rowspan 승계,수원대학교,0000140,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000140,200,success,True,4,False,False,False,False,False,False,False,6.0,7.67,12.0,802.0,1000.0,80.2,80.2,PASS,PASS,PASS,True,True,True,True,True,True,True,수능일반전형 1 나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like
2980,SRC_0000140_2025_0050_T9_R20,SRC_0000140_2025_0050,U0000140,2024,9,20,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""식품영양학과"", ""6"", ""6.17"", ""10"", ""806.0"", ""1,000"", ""80.6""]",수능일반전형 1 나군,식품영양학과,6,6.17,10,806.0,"1,000",80.6,1개 선두 컬럼 rowspan 승계,수원대학교,0000140,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000140,200,success,True,6,False,False,False,False,False,False,False,6.0,6.17,10.0,806.0,1000.0,80.6,80.60000000000001,PASS,PASS,PASS,True,True,True,True,True,True,True,수능일반전형 1 나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,department_like
2981,SRC_0000140_2025_0050_T9_R21,SRC_0000140_2025_0050,U0000140,2024,9,21,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 1 나군"", ""디지털콘텐츠전공"", ""10"", ""4.60"", ""7"", ""819.0"", ""1,000"", ""81.9""]",수능일반전형 1 나군,디지털콘텐츠전공,10,4.60,7,819.0,"1,000",81.9,1개 선두 컬럼 rowspan 승계,수원대학교,0000140,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000140,200,success,True,8,False,False,False,False,False,False,False,10.0,4.6,7.0,819.0,1000.0,81.9,81.89999999999999,PASS,PASS,PASS,True,True,True,True,True,True,True,수능일반전형 1 나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,major_like
2982,SRC_0000140_2025_0050_T10_R0,SRC_0000140_2025_0050,U0000140,2024,10,0,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 2 나군"", ""인문학부"", ""3"", ""17.33"", ""9"", ""899.0"", ""1,000"", ""89.9""]",수능일반전형 2 나군,인문학부,3,17.33,9,899.0,"1,000",89.9,,수원대학교,0000140,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000140,200,success,True,4,False,False,False,False,False,False,False,3.0,17.33,9.0,899.0,1000.0,89.9,89.9,PASS,PASS,PASS,True,True,True,True,True,True,True,수능일반전형 2 나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
2983,SRC_0000140_2025_0050_T10_R1,SRC_0000140_2025_0050,U0000140,2024,10,1,,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 ( 백분위 )""]","[""수능일반전형 2 나군"", ""외국어학부"", ""14"", ""7.57"", ""8"", ""902.0"", ""1,000"", ""90.2""]",수능일반전형 2 나군,외국어학부,14,7.57,8,902.0,"1,000",90.2,1개 선두 컬럼 rowspan 승계,수원대학교,0000140,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000140,200,success,True,5,False,False,False,False,False,False,False,14.0,7.57,8.0,902.0,1000.0,90.2,90.2,PASS,PASS,PASS,True,True,True,True,True,True,True,수능일반전형 2 나군,unclassified,True,8,8,False,False,False,False,False,Tier B,70% 백분위는 있으나 전형/품질/핵심필드 검토 필요,division_like
