raw_row_id,univ_id,univ_name_std,raw_admission_group,raw_section_title,raw_recruitment_unit,raw_recruitment_n,raw_competition_rate,raw_additional_rank,raw_score_70cut,raw_percentile_70cut,raw_table_index,raw_row_index,exact_duplicate_flag,key_duplicate_count,content_duplicate_count,same_unit_multi_track_count,duplicate_status
SRC_0000149_2025_0002_T9_R36,U0000149,연세대학교,가군,,수학과,34,2.38:1,전기전자공학부,685.4889,,9,36,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R37,U0000149,연세대학교,가군,,수학과,34,2.38:1,건축공학과,-,,9,37,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R38,U0000149,연세대학교,가군,,수학과,34,2.38:1,도시공학과,-,,9,38,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R39,U0000149,연세대학교,가군,,수학과,34,2.38:1,사회환경시스템공학부,-,,9,39,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R40,U0000149,연세대학교,가군,,수학과,34,2.38:1,기계공학부,691.2778,,9,40,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R41,U0000149,연세대학교,가군,,수학과,34,2.38:1,신소재공학부,-,,9,41,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R42,U0000149,연세대학교,가군,,수학과,34,2.38:1,산업공학과,-,,9,42,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R43,U0000149,연세대학교,가군,,수학과,34,2.38:1,시스템생물학과,-,,9,43,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R44,U0000149,연세대학교,가군,,수학과,34,2.38:1,생화학과,-,,9,44,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R45,U0000149,연세대학교,가군,,수학과,34,2.38:1,생명공학과,-,,9,45,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R46,U0000149,연세대학교,가군,,수학과,34,2.38:1,의류환경학과 ( 자연 ),-,,9,46,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R47,U0000149,연세대학교,가군,,수학과,34,2.38:1,식품영양학과 ( 자연 ),-,,9,47,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R48,U0000149,연세대학교,가군,,수학과,34,2.38:1,실내건축학과 ( 자연 ),-,,9,48,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R49,U0000149,연세대학교,가군,,수학과,34,2.38:1,간호학과 ( 자연 ),-,,9,49,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R50,U0000149,연세대학교,가군,,수학과,34,2.38:1,컴퓨터과학과,-,,9,50,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R51,U0000149,연세대학교,가군,,수학과,34,2.38:1,인공지능학과,-,,9,51,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R26,U0000149,연세대학교,가군,,수학과,11,2.82:1,2,-,,10,26,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R27,U0000149,연세대학교,가군,,수학과,11,2.82:1,물리학과,-,,10,27,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R28,U0000149,연세대학교,가군,,수학과,11,2.82:1,화학과,-,,10,28,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R29,U0000149,연세대학교,가군,,수학과,11,2.82:1,지구시스템과학과,-,,10,29,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R30,U0000149,연세대학교,가군,,수학과,11,2.82:1,천문우주학과,-,,10,30,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R31,U0000149,연세대학교,가군,,수학과,11,2.82:1,대기과학과,-,,10,31,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R32,U0000149,연세대학교,가군,,수학과,11,2.82:1,화공생명공학부,-,,10,32,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R33,U0000149,연세대학교,가군,,수학과,11,2.82:1,전기전자공학부,-,,10,33,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R34,U0000149,연세대학교,가군,,수학과,11,2.82:1,건축공학과,-,,10,34,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R35,U0000149,연세대학교,가군,,수학과,11,2.82:1,도시공학과,-,,10,35,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R36,U0000149,연세대학교,가군,,수학과,11,2.82:1,사회환경시스템공학부,-,,10,36,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R37,U0000149,연세대학교,가군,,수학과,11,2.82:1,기계공학부,-,,10,37,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R38,U0000149,연세대학교,가군,,수학과,11,2.82:1,신소재공학부,-,,10,38,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R39,U0000149,연세대학교,가군,,수학과,11,2.82:1,산업공학과,-,,10,39,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R40,U0000149,연세대학교,가군,,수학과,11,2.82:1,시스템생물학과,-,,10,40,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R41,U0000149,연세대학교,가군,,수학과,11,2.82:1,생화학과,-,,10,41,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R42,U0000149,연세대학교,가군,,수학과,11,2.82:1,생명공학과,-,,10,42,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R43,U0000149,연세대학교,가군,,수학과,11,2.82:1,의류환경학과 ( 자연 ),,,10,43,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R44,U0000149,연세대학교,가군,,수학과,11,2.82:1,식품영양학과 ( 자연 ),,,10,44,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R45,U0000149,연세대학교,가군,,수학과,11,2.82:1,실내건축학과 ( 자연 ),,,10,45,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R46,U0000149,연세대학교,가군,,수학과,11,2.82:1,간호학과 ( 자연 ),,,10,46,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R47,U0000149,연세대학교,가군,,수학과,11,2.82:1,컴퓨터과학과,,,10,47,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T10_R48,U0000149,연세대학교,가군,,수학과,11,2.82:1,인공지능학과,,,10,48,False,70,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T7_R54,U0000149,연세대학교,가군,,스포츠응용산업학과,24,5.67:1,0,591.3221,,7,54,False,3,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R52,U0000149,연세대학교,가군,,스포츠응용산업학과,1,3:00:1,0,-,,8,52,False,3,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R58,U0000149,연세대학교,가군,,스포츠응용산업학과,1,5:00:1,0,-,,9,58,False,3,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T7_R62,U0000149,연세대학교,가군,,약학과,17,6.82:1,41,726.0333,,7,62,False,3,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R55,U0000149,연세대학교,가군,,약학과,3,7:00:1,0,-,,8,55,False,3,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R61,U0000149,연세대학교,가군,,약학과,2,9:00:1,4,-,,9,61,False,3,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T7_R58,U0000149,연세대학교,가군,,의예과,47,3.43:1,12,677.475,,7,58,False,3,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R53,U0000149,연세대학교,가군,,의예과,1,19:00:1,1,-,,8,53,False,3,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R59,U0000149,연세대학교,가군,,의예과,1,6:00:1,0,-,,9,59,False,3,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T7_R53,U0000149,연세대학교,가군,,체육교육학과,27,5.26:1,7,592.3563,,7,53,False,2,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R57,U0000149,연세대학교,가군,,체육교육학과,1,5:00:1,0,-,,9,57,False,2,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T7_R59,U0000149,연세대학교,가군,,치의예과,27,5.11:1,42,736.0833,,7,59,False,3,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T8_R54,U0000149,연세대학교,가군,,치의예과,1,18:00:1,0,-,,8,54,False,3,1,0,probable_parser_duplicate
SRC_0000149_2025_0002_T9_R60,U0000149,연세대학교,가군,,치의예과,1,7:00:1,2,-,,9,60,False,3,1,0,probable_parser_duplicate
SRC_0000023_2025_0032_T9_R0,U0000023,전남대학교,가군,,간호학과,21,3.0,8,871.015,83.17,9,0,False,2,1,0,probable_parser_duplicate
SRC_0000023_2025_0032_T10_R0,U0000023,전남대학교,가군,,간호학과,10,3.5,8,875.034,84.33,10,0,False,2,1,0,probable_parser_duplicate
SRC_0000023_2025_0032_T9_R79,U0000023,전남대학교,나군,,약학부,11,7.5,5,951.236,95.83,9,79,False,2,1,0,probable_parser_duplicate
SRC_0000023_2025_0032_T10_R3,U0000023,전남대학교,나군,,약학부,9,6.9,1,948.303,95.17,10,3,False,2,1,0,probable_parser_duplicate
SRC_0000023_2025_0032_T9_R36,U0000023,전남대학교,가군,,의예과,19,6.2,36,968.075,97.67,9,36,False,2,1,0,probable_parser_duplicate
SRC_0000023_2025_0032_T10_R1,U0000023,전남대학교,가군,,의예과,13,4.5,11,969.462,98.33,10,1,False,2,1,0,probable_parser_duplicate
SRC_0000023_2025_0032_T9_R46,U0000023,전남대학교,가군,,치의학과 ( 학 · 석사통합과정 ),4,12.0,14,961.814,97.50,9,46,False,2,1,0,probable_parser_duplicate
SRC_0000023_2025_0032_T10_R2,U0000023,전남대학교,가군,,치의학과 ( 학 · 석사통합과정 ),8,4.3,6,957.873,95.67,10,2,False,2,1,0,probable_parser_duplicate
SRC_0000030_2025_0041_T5_R78,U0000030,충북대학교,나군,,간호학과,17,5.2:1,23,965.04,76.93,5,78,False,2,1,0,probable_parser_duplicate
SRC_0000030_2025_0041_T6_R3,U0000030,충북대학교,나군,,간호학과,3,8:1,2,-,-,6,3,False,2,1,0,probable_parser_duplicate
SRC_0000030_2025_0041_T5_R77,U0000030,충북대학교,나군,,의예과,16,5.9:1,14,990.85,96.75,5,77,False,2,1,0,probable_parser_duplicate
SRC_0000030_2025_0041_T6_R2,U0000030,충북대학교,나군,,의예과,12,4.9:1,10,990,96.72,6,2,False,2,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T4_R6,U0000247,한국공학대학교,나군,,게임공학과,21,3.71,30,325.18,74.0,4,6,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T5_R6,U0000247,한국공학대학교,나군,,게임공학과,14,5.21,14,360.86,66.33,5,6,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T6_R6,U0000247,한국공학대학교,나군,,게임공학과,4,3.5,3,303.26,68.88,6,6,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T7_R6,U0000247,한국공학대학교,나군,,게임공학과,1,9,3,284.7,70.5,7,6,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T4_R18,U0000247,한국공학대학교,다군,,경영학부 ( 경영학전공 ),11,6.45,23,284.4,67.5,4,18,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T5_R18,U0000247,한국공학대학교,다군,,경영학부 ( 경영학전공 ),8,7,11,358.4,73.67,5,18,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T6_R18,U0000247,한국공학대학교,다군,,경영학부 ( 경영학전공 ),3,3.67,0,290.4,70.38,6,18,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T7_R18,U0000247,한국공학대학교,다군,,경영학부 ( 경영학전공 ),1,7,0,303.2,73.0,7,18,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T4_R5,U0000247,한국공학대학교,가군,,경영학부 ( 데이터사이언스경영전공 ),9,5.44,14,328.9,74.0,4,5,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T5_R5,U0000247,한국공학대학교,가군,,경영학부 ( 데이터사이언스경영전공 ),5,8.4,14,357.18,64.33,5,5,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T6_R5,U0000247,한국공학대학교,가군,,경영학부 ( 데이터사이언스경영전공 ),2,4.5,0,309.2,74.5,6,5,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T7_R5,U0000247,한국공학대학교,가군,,경영학부 ( 데이터사이언스경영전공 ),1,7,0,294.9,69.75,7,5,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T4_R11,U0000247,한국공학대학교,나군,,경영학부 (IT 경영전공 ),8,5,16,315.4,72.25,4,11,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T5_R11,U0000247,한국공학대학교,나군,,경영학부 (IT 경영전공 ),5,10.4,8,352.8,64.33,5,11,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T6_R11,U0000247,한국공학대학교,나군,,경영학부 (IT 경영전공 ),2,4.5,1,284.3,67.75,6,11,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T7_R11,U0000247,한국공학대학교,나군,,경영학부 (IT 경영전공 ),1,7,0,286.6,70.38,7,11,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T4_R2,U0000247,한국공학대학교,가군,,기계공학과,23,5.52,51,326.88,74.38,4,2,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T5_R2,U0000247,한국공학대학교,가군,,기계공학과,17,6.59,42,355.1,65.0,5,2,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T6_R2,U0000247,한국공학대학교,가군,,기계공학과,4,4.25,3,278.5,60.25,6,2,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T7_R2,U0000247,한국공학대학교,가군,,기계공학과,1,5,0,283.4,71.25,7,2,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T4_R7,U0000247,한국공학대학교,나군,,기계설계공학부 ( 기계설계전공 ),13,6.08,14,325.46,74.0,4,7,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T5_R7,U0000247,한국공학대학교,나군,,기계설계공학부 ( 기계설계전공 ),9,10.44,15,359.46,70.0,5,7,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T6_R7,U0000247,한국공학대학교,나군,,기계설계공학부 ( 기계설계전공 ),3,4,0,302.26,69.5,6,7,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T7_R7,U0000247,한국공학대학교,나군,,기계설계공학부 ( 기계설계전공 ),1,2,1,-,-,7,7,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T4_R14,U0000247,한국공학대학교,다군,,기계설계공학부 ( 지능형모빌리티전공 ),6,7.33,25,331.2,74.75,4,14,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T5_R14,U0000247,한국공학대학교,다군,,기계설계공학부 ( 지능형모빌리티전공 ),5,6.4,9,352.62,66.67,5,14,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T6_R14,U0000247,한국공학대학교,다군,,기계설계공학부 ( 지능형모빌리티전공 ),2,3,2,295.78,63.88,6,14,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T7_R14,U0000247,한국공학대학교,다군,,기계설계공학부 ( 지능형모빌리티전공 ),1,4,0,283.88,66.0,7,14,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T4_R17,U0000247,한국공학대학교,다군,,나노반도체공학과,18,5.11,47,325.72,74.0,4,17,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T5_R17,U0000247,한국공학대학교,다군,,나노반도체공학과,13,5.77,23,363.6,73.0,5,17,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T6_R17,U0000247,한국공학대학교,다군,,나노반도체공학과,4,3.5,3,290.02,65.38,6,17,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T7_R17,U0000247,한국공학대학교,다군,,나노반도체공학과,1,5,1,300.88,71.38,7,17,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T4_R12,U0000247,한국공학대학교,나군,,디자인공학부 ( 미디어디자인공학전공 ),8,4.5,7,325.32,74.75,4,12,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T5_R12,U0000247,한국공학대학교,나군,,디자인공학부 ( 미디어디자인공학전공 ),5,6.2,7,358.6,64.0,5,12,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T6_R12,U0000247,한국공학대학교,나군,,디자인공학부 ( 미디어디자인공학전공 ),1,3,0,268.5,61.75,6,12,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T7_R12,U0000247,한국공학대학교,나군,,디자인공학부 ( 미디어디자인공학전공 ),1,8,0,284.68,67.0,7,12,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T4_R19,U0000247,한국공학대학교,다군,,디자인공학부 ( 산업디자인공학전공 ),13,4.69,25,310.52,71.38,4,19,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T5_R19,U0000247,한국공학대학교,다군,,디자인공학부 ( 산업디자인공학전공 ),9,6,14,355.32,68.33,5,19,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T6_R19,U0000247,한국공학대학교,다군,,디자인공학부 ( 산업디자인공학전공 ),3,4.67,5,277.64,65.13,6,19,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T7_R19,U0000247,한국공학대학교,다군,,디자인공학부 ( 산업디자인공학전공 ),1,6,3,247.2,61.0,7,19,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T4_R15,U0000247,한국공학대학교,다군,,메카트로닉스공학부 ( 메카트로닉스전공 ),15,5.6,18,319.68,72.13,4,15,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T5_R15,U0000247,한국공학대학교,다군,,메카트로닉스공학부 ( 메카트로닉스전공 ),10,7.4,16,358.64,63.0,5,15,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T6_R15,U0000247,한국공학대학교,다군,,메카트로닉스공학부 ( 메카트로닉스전공 ),2,4.5,3,278.42,58.75,6,15,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T7_R15,U0000247,한국공학대학교,다군,,메카트로닉스공학부 ( 메카트로닉스전공 ),1,4,1,241.56,57.63,7,15,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T4_R8,U0000247,한국공학대학교,나군,,메카트로닉스공학부 (AI 로봇전공 ),6,5.33,13,320.78,71.0,4,8,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T5_R8,U0000247,한국공학대학교,나군,,메카트로닉스공학부 (AI 로봇전공 ),6,7.5,10,358.76,68.67,5,8,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T6_R8,U0000247,한국공학대학교,나군,,메카트로닉스공학부 (AI 로봇전공 ),2,2,1,307.68,68.0,6,8,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T7_R8,U0000247,한국공학대학교,나군,,메카트로닉스공학부 (AI 로봇전공 ),1,7,1,273.3,66.38,7,8,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T4_R3,U0000247,한국공학대학교,가군,,생명화학공학과,18,4.44,22,327.84,73.63,4,3,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T5_R3,U0000247,한국공학대학교,가군,,생명화학공학과,11,5.73,20,356.6,70.33,5,3,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T6_R3,U0000247,한국공학대학교,가군,,생명화학공학과,3,4,1,288.72,65.0,6,3,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T7_R3,U0000247,한국공학대학교,가군,,생명화학공학과,1,1,0,234.18,56.38,7,3,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T4_R10,U0000247,한국공학대학교,나군,,신소재공학과,17,3.53,25,295.8,68.25,4,10,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T5_R10,U0000247,한국공학대학교,나군,,신소재공학과,11,7.36,18,362.36,78.0,5,10,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T6_R10,U0000247,한국공학대학교,나군,,신소재공학과,3,3,4,258.18,58.13,6,10,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T7_R10,U0000247,한국공학대학교,나군,,신소재공학과,1,6,0,232.92,53.88,7,10,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T4_R4,U0000247,한국공학대학교,가군,,에너지전기공학과,17,5,33,324.1,73.75,4,4,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T5_R4,U0000247,한국공학대학교,가군,,에너지전기공학과,11,7.91,32,356.18,64.33,5,4,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T6_R4,U0000247,한국공학대학교,가군,,에너지전기공학과,4,3,3,284.86,63.75,6,4,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T7_R4,U0000247,한국공학대학교,가군,,에너지전기공학과,1,6,0,282.42,67.63,7,4,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T4_R1,U0000247,한국공학대학교,가군,,인공지능학과,8,5,20,323.32,75.13,4,1,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T5_R1,U0000247,한국공학대학교,가군,,인공지능학과,5,7.8,11,356.64,72.67,5,1,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T6_R1,U0000247,한국공학대학교,가군,,인공지능학과,2,4,0,301.08,71.38,6,1,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T7_R1,U0000247,한국공학대학교,가군,,인공지능학과,1,10,0,292.8,63.75,7,1,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T4_R16,U0000247,한국공학대학교,다군,,전자공학부 ( 임베디드시스템전공 ),13,5.77,21,325.86,73.75,4,16,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T5_R16,U0000247,한국공학대학교,다군,,전자공학부 ( 임베디드시스템전공 ),10,6.9,26,359.24,70.33,5,16,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T6_R16,U0000247,한국공학대학교,다군,,전자공학부 ( 임베디드시스템전공 ),2,3,1,302.82,68.63,6,16,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T7_R16,U0000247,한국공학대학교,다군,,전자공학부 ( 임베디드시스템전공 ),1,10,1,-,-,7,16,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T4_R9,U0000247,한국공학대학교,나군,,전자공학부 ( 전자공학전공 ),21,7.1,45,328.82,75.13,4,9,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T5_R9,U0000247,한국공학대학교,나군,,전자공학부 ( 전자공학전공 ),15,5.27,27,364.88,68.67,5,9,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T6_R9,U0000247,한국공학대학교,나군,,전자공학부 ( 전자공학전공 ),4,5.5,2,282.32,65.75,6,9,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T7_R9,U0000247,한국공학대학교,나군,,전자공학부 ( 전자공학전공 ),1,8,2,294.26,70.75,7,9,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T4_R13,U0000247,한국공학대학교,다군,,컴퓨터공학부 ( 소프트웨어전공 ),13,4.08,23,320.82,72.25,4,13,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T5_R13,U0000247,한국공학대학교,다군,,컴퓨터공학부 ( 소프트웨어전공 ),9,6.22,21,358.6,75.0,5,13,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T6_R13,U0000247,한국공학대학교,다군,,컴퓨터공학부 ( 소프트웨어전공 ),2,4,2,288.98,65.13,6,13,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T7_R13,U0000247,한국공학대학교,다군,,컴퓨터공학부 ( 소프트웨어전공 ),1,6,4,245.26,61.0,7,13,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T4_R0,U0000247,한국공학대학교,가군,,컴퓨터공학부 ( 컴퓨터공학전공 ),13,4.31,21,325.02,74.5,4,0,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T5_R0,U0000247,한국공학대학교,가군,,컴퓨터공학부 ( 컴퓨터공학전공 ),10,6,16,371.9,62.3,5,0,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T6_R0,U0000247,한국공학대학교,가군,,컴퓨터공학부 ( 컴퓨터공학전공 ),3,5.33,6,292.38,68.25,6,0,False,4,1,0,probable_parser_duplicate
SRC_0000247_2025_0051_T7_R0,U0000247,한국공학대학교,가군,,컴퓨터공학부 ( 컴퓨터공학전공 ),1,9,2,288.98,70.88,7,0,False,4,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R0,U0000192,한국외국어대학교,가군,,ELLT 학과,29,4.2,27,630.75,88.33,6,0,False,27,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R1,U0000192,한국외국어대학교,가군,,ELLT 학과,말레이·인도네시아어과,11,4.8,8,88.33,6,1,False,27,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R2,U0000192,한국외국어대학교,가군,,ELLT 학과,아랍어과,16,4.6,10,87.67,6,2,False,27,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R3,U0000192,한국외국어대학교,가군,,ELLT 학과,태국어과,11,9.3,5,86.50,6,3,False,27,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R4,U0000192,한국외국어대학교,가군,,ELLT 학과,베트남어과,11,5.6,7,87.50,6,4,False,27,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R5,U0000192,한국외국어대학교,가군,,ELLT 학과,인도어과,11,8.9,6,87.50,6,5,False,27,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R6,U0000192,한국외국어대학교,가군,,ELLT 학과,터키·아제르바이잔어과,11,5.6,7,87.83,6,6,False,27,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R7,U0000192,한국외국어대학교,가군,,ELLT 학과,페르시아어·이란학과,11,5.6,7,87.83,6,7,False,27,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R8,U0000192,한국외국어대학교,가군,,ELLT 학과,몽골어과,7,7.0,6,86.83,6,8,False,27,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R9,U0000192,한국외국어대학교,가군,,ELLT 학과,중국언어문화학부,21,4.6,21,87.50,6,9,False,27,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R10,U0000192,한국외국어대학교,가군,,ELLT 학과,일본언어문화학부,20,4.6,21,86.67,6,10,False,27,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R11,U0000192,한국외국어대학교,가군,,ELLT 학과,영어교육과,9,6.6,17,87.00,6,11,False,27,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R12,U0000192,한국외국어대학교,가군,,ELLT 학과,한국어교육과,9,6.0,9,87.33,6,12,False,27,1,0,probable_parser_duplicate
SRC_0000192_2025_0012_T6_R13,U0000192,한국외국어대학교,가군,,ELLT 학과,외국어교육학부 ( 프랑스어교육전공 ),3,8.3,4,88.17,6,13,False,27,1,0,probable_parser_duplicate
