raw_row_id,issue_type,column,rule,univ_id,univ_name_std,raw_section_title,raw_recruitment_unit,raw_recruitment_n,raw_competition_rate,raw_additional_rank,raw_score_70cut,raw_score_max,raw_percentile_70cut,numeric_qa_status
SRC_0000192_2025_0012_T6_R65,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,생명공학과,24,8.5,67,588.88,74.33,WARN
SRC_0000192_2025_0012_T6_R65,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,생명공학과,24,8.5,67,588.88,74.33,WARN
SRC_0000192_2025_0012_T6_R65,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,생명공학과,24,8.5,67,588.88,74.33,WARN
SRC_0000192_2025_0012_T6_R65,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,생명공학과,24,8.5,67,588.88,74.33,WARN
SRC_0000192_2025_0012_T6_R66,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,화학과,23,8.4,38,589.67,74.33,WARN
SRC_0000192_2025_0012_T6_R66,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,화학과,23,8.4,38,589.67,74.33,WARN
SRC_0000192_2025_0012_T6_R66,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,화학과,23,8.4,38,589.67,74.33,WARN
SRC_0000192_2025_0012_T6_R66,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,화학과,23,8.4,38,589.67,74.33,WARN
SRC_0000192_2025_0012_T6_R66,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,화학과,23,8.4,38,589.67,74.33,WARN
SRC_0000192_2025_0012_T6_R66,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,화학과,23,8.4,38,589.67,74.33,WARN
SRC_0000192_2025_0012_T6_R66,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,화학과,23,8.4,38,589.67,74.33,WARN
SRC_0000192_2025_0012_T6_R66,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,화학과,23,8.4,38,589.67,74.33,WARN
SRC_0000192_2025_0012_T6_R66,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,화학과,23,8.4,38,589.67,74.33,WARN
SRC_0000192_2025_0012_T6_R66,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,화학과,23,8.4,38,589.67,74.33,WARN
SRC_0000192_2025_0012_T6_R66,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,화학과,23,8.4,38,589.67,74.33,WARN
SRC_0000192_2025_0012_T6_R66,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,화학과,23,8.4,38,589.67,74.33,WARN
SRC_0000192_2025_0012_T6_R66,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,화학과,23,8.4,38,589.67,74.33,WARN
SRC_0000192_2025_0012_T6_R66,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,화학과,23,8.4,38,589.67,74.33,WARN
SRC_0000192_2025_0012_T6_R66,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,화학과,23,8.4,38,589.67,74.33,WARN
SRC_0000192_2025_0012_T6_R66,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,화학과,23,8.4,38,589.67,74.33,WARN
SRC_0000192_2025_0012_T6_R67,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,융합인재학부,43,7.7,50,594.92,77.67,WARN
SRC_0000192_2025_0012_T6_R67,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,융합인재학부,43,7.7,50,594.92,77.67,WARN
SRC_0000192_2025_0012_T6_R67,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,융합인재학부,43,7.7,50,594.92,77.67,WARN
SRC_0000192_2025_0012_T6_R67,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,융합인재학부,43,7.7,50,594.92,77.67,WARN
SRC_0000192_2025_0012_T6_R67,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,융합인재학부,43,7.7,50,594.92,77.67,WARN
SRC_0000192_2025_0012_T6_R67,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,융합인재학부,43,7.7,50,594.92,77.67,WARN
SRC_0000192_2025_0012_T6_R67,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,융합인재학부,43,7.7,50,594.92,77.67,WARN
SRC_0000192_2025_0012_T6_R67,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,융합인재학부,43,7.7,50,594.92,77.67,WARN
SRC_0000192_2025_0012_T6_R67,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,융합인재학부,43,7.7,50,594.92,77.67,WARN
SRC_0000192_2025_0012_T6_R67,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,융합인재학부,43,7.7,50,594.92,77.67,WARN
SRC_0000192_2025_0012_T6_R67,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,융합인재학부,43,7.7,50,594.92,77.67,WARN
SRC_0000192_2025_0012_T6_R67,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,융합인재학부,43,7.7,50,594.92,77.67,WARN
SRC_0000192_2025_0012_T6_R67,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,융합인재학부,43,7.7,50,594.92,77.67,WARN
SRC_0000192_2025_0012_T6_R67,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,융합인재학부,43,7.7,50,594.92,77.67,WARN
SRC_0000192_2025_0012_T6_R67,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,융합인재학부,43,7.7,50,594.92,77.67,WARN
SRC_0000192_2025_0012_T6_R67,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,융합인재학부,43,7.7,50,594.92,77.67,WARN
SRC_0000192_2025_0012_T6_R68,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,투어리즘 & 웰니스학부,24,7.2,36,596.81,76.00,WARN
SRC_0000192_2025_0012_T6_R68,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,투어리즘 & 웰니스학부,24,7.2,36,596.81,76.00,WARN
SRC_0000192_2025_0012_T6_R68,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,투어리즘 & 웰니스학부,24,7.2,36,596.81,76.00,WARN
SRC_0000192_2025_0012_T6_R68,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,투어리즘 & 웰니스학부,24,7.2,36,596.81,76.00,WARN
SRC_0000192_2025_0012_T6_R68,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,투어리즘 & 웰니스학부,24,7.2,36,596.81,76.00,WARN
SRC_0000192_2025_0012_T6_R68,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,투어리즘 & 웰니스학부,24,7.2,36,596.81,76.00,WARN
SRC_0000192_2025_0012_T6_R68,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,투어리즘 & 웰니스학부,24,7.2,36,596.81,76.00,WARN
SRC_0000192_2025_0012_T6_R68,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,투어리즘 & 웰니스학부,24,7.2,36,596.81,76.00,WARN
SRC_0000192_2025_0012_T6_R68,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,투어리즘 & 웰니스학부,24,7.2,36,596.81,76.00,WARN
SRC_0000192_2025_0012_T6_R68,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,투어리즘 & 웰니스학부,24,7.2,36,596.81,76.00,WARN
SRC_0000192_2025_0012_T6_R68,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,투어리즘 & 웰니스학부,24,7.2,36,596.81,76.00,WARN
SRC_0000192_2025_0012_T6_R68,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,투어리즘 & 웰니스학부,24,7.2,36,596.81,76.00,WARN
SRC_0000192_2025_0012_T6_R68,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,투어리즘 & 웰니스학부,24,7.2,36,596.81,76.00,WARN
SRC_0000192_2025_0012_T6_R68,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,투어리즘 & 웰니스학부,24,7.2,36,596.81,76.00,WARN
SRC_0000192_2025_0012_T6_R68,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,투어리즘 & 웰니스학부,24,7.2,36,596.81,76.00,WARN
SRC_0000192_2025_0012_T6_R68,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,투어리즘 & 웰니스학부,24,7.2,36,596.81,76.00,WARN
SRC_0000192_2025_0012_T6_R69,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌스포츠산업학부,13,8.5,24,604.45,82.00,WARN
SRC_0000192_2025_0012_T6_R69,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌스포츠산업학부,13,8.5,24,604.45,82.00,WARN
SRC_0000192_2025_0012_T6_R69,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌스포츠산업학부,13,8.5,24,604.45,82.00,WARN
SRC_0000192_2025_0012_T6_R69,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌스포츠산업학부,13,8.5,24,604.45,82.00,WARN
SRC_0000192_2025_0012_T6_R69,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌스포츠산업학부,13,8.5,24,604.45,82.00,WARN
SRC_0000192_2025_0012_T6_R69,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌스포츠산업학부,13,8.5,24,604.45,82.00,WARN
SRC_0000192_2025_0012_T6_R69,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌스포츠산업학부,13,8.5,24,604.45,82.00,WARN
SRC_0000192_2025_0012_T6_R69,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌스포츠산업학부,13,8.5,24,604.45,82.00,WARN
SRC_0000192_2025_0012_T6_R69,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌스포츠산업학부,13,8.5,24,604.45,82.00,WARN
SRC_0000192_2025_0012_T6_R69,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌스포츠산업학부,13,8.5,24,604.45,82.00,WARN
SRC_0000192_2025_0012_T6_R69,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌스포츠산업학부,13,8.5,24,604.45,82.00,WARN
SRC_0000192_2025_0012_T6_R69,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌스포츠산업학부,13,8.5,24,604.45,82.00,WARN
SRC_0000192_2025_0012_T6_R69,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌스포츠산업학부,13,8.5,24,604.45,82.00,WARN
SRC_0000192_2025_0012_T6_R69,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌스포츠산업학부,13,8.5,24,604.45,82.00,WARN
SRC_0000192_2025_0012_T6_R69,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌스포츠산업학부,13,8.5,24,604.45,82.00,WARN
SRC_0000192_2025_0012_T6_R69,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌스포츠산업학부,13,8.5,24,604.45,82.00,WARN
SRC_0000192_2025_0012_T6_R70,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,Finance & AI 융합학부,17,6.6,26,597.86,77.17,WARN
SRC_0000192_2025_0012_T6_R70,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,Finance & AI 융합학부,17,6.6,26,597.86,77.17,WARN
SRC_0000192_2025_0012_T6_R70,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,Finance & AI 융합학부,17,6.6,26,597.86,77.17,WARN
SRC_0000192_2025_0012_T6_R70,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,Finance & AI 융합학부,17,6.6,26,597.86,77.17,WARN
SRC_0000192_2025_0012_T6_R70,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,Finance & AI 융합학부,17,6.6,26,597.86,77.17,WARN
SRC_0000192_2025_0012_T6_R70,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,Finance & AI 융합학부,17,6.6,26,597.86,77.17,WARN
SRC_0000192_2025_0012_T6_R70,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,Finance & AI 융합학부,17,6.6,26,597.86,77.17,WARN
SRC_0000192_2025_0012_T6_R70,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,Finance & AI 융합학부,17,6.6,26,597.86,77.17,WARN
SRC_0000192_2025_0012_T6_R70,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,Finance & AI 융합학부,17,6.6,26,597.86,77.17,WARN
SRC_0000192_2025_0012_T6_R70,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,Finance & AI 융합학부,17,6.6,26,597.86,77.17,WARN
SRC_0000192_2025_0012_T6_R70,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,Finance & AI 융합학부,17,6.6,26,597.86,77.17,WARN
SRC_0000192_2025_0012_T6_R70,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,Finance & AI 융합학부,17,6.6,26,597.86,77.17,WARN
SRC_0000192_2025_0012_T6_R70,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,Finance & AI 융합학부,17,6.6,26,597.86,77.17,WARN
SRC_0000192_2025_0012_T6_R70,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,Finance & AI 융합학부,17,6.6,26,597.86,77.17,WARN
SRC_0000192_2025_0012_T6_R70,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,Finance & AI 융합학부,17,6.6,26,597.86,77.17,WARN
SRC_0000192_2025_0012_T6_R70,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,Finance & AI 융합학부,17,6.6,26,597.86,77.17,WARN
SRC_0000192_2025_0012_T6_R71,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌자유전공학부,52,8.1,108,600.29,77.00,WARN
SRC_0000192_2025_0012_T6_R71,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌자유전공학부,52,8.1,108,600.29,77.00,WARN
SRC_0000192_2025_0012_T6_R71,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌자유전공학부,52,8.1,108,600.29,77.00,WARN
SRC_0000192_2025_0012_T6_R71,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌자유전공학부,52,8.1,108,600.29,77.00,WARN
SRC_0000192_2025_0012_T6_R71,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌자유전공학부,52,8.1,108,600.29,77.00,WARN
SRC_0000192_2025_0012_T6_R71,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌자유전공학부,52,8.1,108,600.29,77.00,WARN
SRC_0000192_2025_0012_T6_R71,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌자유전공학부,52,8.1,108,600.29,77.00,WARN
SRC_0000192_2025_0012_T6_R71,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌자유전공학부,52,8.1,108,600.29,77.00,WARN
SRC_0000192_2025_0012_T6_R71,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌자유전공학부,52,8.1,108,600.29,77.00,WARN
SRC_0000192_2025_0012_T6_R71,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌자유전공학부,52,8.1,108,600.29,77.00,WARN
SRC_0000192_2025_0012_T6_R71,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌자유전공학부,52,8.1,108,600.29,77.00,WARN
SRC_0000192_2025_0012_T6_R71,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌자유전공학부,52,8.1,108,600.29,77.00,WARN
SRC_0000192_2025_0012_T6_R71,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌자유전공학부,52,8.1,108,600.29,77.00,WARN
SRC_0000192_2025_0012_T6_R71,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌자유전공학부,52,8.1,108,600.29,77.00,WARN
SRC_0000192_2025_0012_T6_R71,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌자유전공학부,52,8.1,108,600.29,77.00,WARN
SRC_0000192_2025_0012_T6_R71,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,경영학부,글로벌자유전공학부,52,8.1,108,600.29,77.00,WARN
SRC_0000036_2025_0021_T7_R1,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000036,서울과학기술대학교,,기계시스템디자인공학과,안전공학과,23,3.57:1,14,870.10,82.67,WARN
SRC_0000036_2025_0021_T7_R2,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000036,서울과학기술대학교,,기계시스템디자인공학과,신소재공학과,28,4.50:1,45,877.49,84.67,WARN
SRC_0000036_2025_0021_T7_R3,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000036,서울과학기술대학교,,기계시스템디자인공학과,건설시스템공학과,44,3.91:1,22,868.71,83.17,WARN
SRC_0000036_2025_0021_T7_R4,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000036,서울과학기술대학교,,기계시스템디자인공학과,전기정보공학과,55,3.69:1,39,878.56,85.00,WARN
SRC_0000036_2025_0021_T7_R5,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000036,서울과학기술대학교,,기계시스템디자인공학과,컴퓨터공학과,30,4.27:1,24,883.89,86.50,WARN
SRC_0000036_2025_0021_T7_R6,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000036,서울과학기술대학교,,기계시스템디자인공학과,환경공학과,18,4.67:1,18,870.69,84.00,WARN
SRC_0000036_2025_0021_T7_R7,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000036,서울과학기술대학교,,기계시스템디자인공학과,정밀화학과,18,3.33:1,14,872.33,83.67,WARN
SRC_0000036_2025_0021_T7_R8,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000036,서울과학기술대학교,,기계시스템디자인공학과,안경광학과,15,5.80:1,6,866.93,82.67,WARN
SRC_0000036_2025_0021_T7_R9,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000036,서울과학기술대학교,,기계시스템디자인공학과,산업공학과 -ITM 전공 _ 자연,9,4.56:1,3,886.29,86.17,WARN
SRC_0000036_2025_0021_T7_R10,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000036,서울과학기술대학교,,기계시스템디자인공학과,경영학과 - 글로벌테크노경영전공 _ 자연,3,13.00:1,6,870.52,86.00,WARN
SRC_0000036_2025_0021_T7_R11,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000036,서울과학기술대학교,,기계시스템디자인공학과,MSDE 학과,19,3.89:1,10,888.80,87.33,WARN
SRC_0000036_2025_0021_T7_R12,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000036,서울과학기술대학교,,기계시스템디자인공학과,영어영문학과,9,6.22:1,4,875.75,81.83,WARN
SRC_0000036_2025_0021_T7_R13,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000036,서울과학기술대학교,,기계시스템디자인공학과,문예창작학과,20,6.65:1,12,925.57,90.50,WARN
SRC_0000036_2025_0021_T7_R14,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000036,서울과학기술대학교,,기계시스템디자인공학과,산업공학과 -ITM 전공 _ 인문,3,8.00:1,2,895.33,87.83,WARN
SRC_0000036_2025_0021_T7_R15,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000036,서울과학기술대학교,,기계시스템디자인공학과,경영학과 - 경영학전공,18,3.44:1,10,877.02,83.33,WARN
SRC_0000036_2025_0021_T7_R16,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000036,서울과학기술대학교,,기계시스템디자인공학과,경영학과 - 글로벌테크노경영전공 _ 인문,12,3.83:1,7,870.35,81.00,WARN
SRC_0000036_2025_0021_T7_R17,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000036,서울과학기술대학교,,나군 ①,기계·자동차공학과,63,4.30:1,61,873.10,83.83,WARN
SRC_0000036_2025_0021_T7_R18,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000036,서울과학기술대학교,,나군 ①,건축학부 ( 건축공학전공 ),23,5.04:1,33,871.10,82.83,WARN
SRC_0000036_2025_0021_T7_R19,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000036,서울과학기술대학교,,나군 ①,건축학부 ( 건축학전공 ),20,5.85:1,14,881.79,83.83,WARN
SRC_0000036_2025_0021_T7_R20,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000036,서울과학기술대학교,,나군 ①,전자공학과,34,3.91:1,26,881.92,85.17,WARN
SRC_0000036_2025_0021_T7_R21,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000036,서울과학기술대학교,,나군 ①,스마트 ICT 융합공학과,21,3.90:1,13,878.72,85.33,WARN
SRC_0000036_2025_0021_T7_R22,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000036,서울과학기술대학교,,나군 ①,화공생명공학과,31,3.77:1,26,878.71,85.33,WARN
SRC_0000036_2025_0021_T7_R23,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000036,서울과학기술대학교,,나군 ①,식품생명공학과,15,4.27:1,13,871.49,84.33,WARN
SRC_0000036_2025_0021_T7_R24,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000036,서울과학기술대학교,,나군 ①,산업공학과 - 산업정보시스템전공 _ 자연,19,3.68:1,20,873.99,84.33,WARN
SRC_0000036_2025_0021_T7_R25,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000036,서울과학기술대학교,,나군 ①,행정학과,23,3.96:1,27,871.66,81.67,WARN
SRC_0000036_2025_0021_T7_R26,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000036,서울과학기술대학교,,나군 ①,산업공학과 - 산업정보시스템전공 _ 인문,10,4.40:1,4,883.33,83.50,WARN
SRC_0000036_2025_0021_T7_R27,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000036,서울과학기술대학교,,나군 ①,스포츠과학과,6,8.83:1,3,918.33,92.50,WARN
SRC_0000036_2025_0021_T7_R28,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000036,서울과학기술대학교,,나군 ①,디자인학과 ( 산업디자인전공 ),10,4.20:1,4,887.84,83.83,WARN
