raw_row_id,source_id,admission_year,univ_id_raw,univ_name_std,campus_id,recruitment_unit_raw,recruitment_unit_std,recruitment_unit_id,recruitment_unit_strict_key,recruitment_unit_loose_key,grade_dept_id,grade_dept_name_raw,dept_canonical_id,dept_name_canonical,mapping_type,mapping_confidence,raw_percentile_70cut,selectivity_pct_2024,selectivity_source,score_comparability_tier,recruitment_n,competition_rate,additional_admit_last_rank,raw_admission_group,raw_section_title,broad_recruitment_unit_flag,shared_admission_score_flag,valid_for_primary_model,exclusion_reason,admission_rows_per_grade_dept,mapping_cardinality
SRC_0000025_2025_0045_T14_R62,SRC_0000025_2025_0045,2024,U0000025,전북대학교,0000025,기계설계공학부 ( 기계설계공학 ),기계설계공학부 ( 기계설계공학 ),SRC_0000025_2025_0045_T14_R62,기계설계공학부(기계설계공학),기계설계공,DEP_000237,기계설계공,DEP_000237,기계설계공,loose_candidate_review,0.85,66.83,66.83,raw_percentile_70cut,Tier B,17.0,3.1,5.0,나군 일반전형,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000025_2025_0045_T14_R63,SRC_0000025_2025_0045,2024,U0000025,전북대학교,0000025,기계설계공학부 ( 나노바이오기계시스템공학 ),기계설계공학부 ( 나노바이오기계시스템공학 ),SRC_0000025_2025_0045_T14_R63,기계설계공학부(나노바이오기계시스템공학),기계설계공,DEP_000237,기계설계공,DEP_000237,기계설계공,loose_candidate_review,0.85,67.67,67.67,raw_percentile_70cut,Tier B,8.0,5.1,15.0,나군 일반전형,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000025_2025_0045_T14_R66,SRC_0000025_2025_0045,2024,U0000025,전북대학교,0000025,바이오메디컬공학부,바이오메디컬공학부,SRC_0000025_2025_0045_T14_R66,바이오메디컬공학부,바이오메디컬공,DEP_000409,바이오메디컬공,DEP_000409,바이오메디컬공,loose_candidate_review,0.85,63.67,63.67,raw_percentile_70cut,Tier B,19.0,3.1,23.0,나군 일반전형,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000025_2025_0045_T14_R69,SRC_0000025_2025_0045,2024,U0000025,전북대학교,0000025,신소재공학부 ( 금속시스템공학 ),신소재공학부 ( 금속시스템공학 ),SRC_0000025_2025_0045_T14_R69,신소재공학부(금속시스템공학),신소재공,,,,,unmatched,0.0,64.67,64.67,raw_percentile_70cut,Tier B,13.0,5.0,7.0,나군 일반전형,,False,False,False,unmatched,,not_primary
SRC_0000025_2025_0045_T14_R70,SRC_0000025_2025_0045,2024,U0000025,전북대학교,0000025,신소재공학부 ( 전자재료공학 ),신소재공학부 ( 전자재료공학 ),SRC_0000025_2025_0045_T14_R70,신소재공학부(전자재료공학),신소재공,,,,,unmatched,0.0,64.67,64.67,raw_percentile_70cut,Tier B,14.0,4.7,5.0,나군 일반전형,,False,False,False,unmatched,,not_primary
SRC_0000025_2025_0045_T14_R71,SRC_0000025_2025_0045,2024,U0000025,전북대학교,0000025,신소재공학부 ( 정보소재공학 ),신소재공학부 ( 정보소재공학 ),SRC_0000025_2025_0045_T14_R71,신소재공학부(정보소재공학),신소재공,,,,,unmatched,0.0,66.83,66.83,raw_percentile_70cut,Tier B,16.0,6.3,5.0,나군 일반전형,,False,False,False,unmatched,,not_primary
SRC_0000025_2025_0045_T14_R74,SRC_0000025_2025_0045,2024,U0000025,전북대학교,0000025,융합기술공학부 (IT 융합기전공학 ),융합기술공학부 (IT 융합기전공학 ),SRC_0000025_2025_0045_T14_R74,융합기술공학부(it융합기전공학),융합기술공,DEP_000790,융합기술공,DEP_000790,융합기술공,loose_candidate_review,0.85,66.83,66.83,raw_percentile_70cut,Tier B,12.0,3.8,8.0,나군 일반전형,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000025_2025_0045_T14_R75,SRC_0000025_2025_0045,2024,U0000025,전북대학교,0000025,융합기술공학부 (IT 응용시스템공학 ),융합기술공학부 (IT 응용시스템공학 ),SRC_0000025_2025_0045_T14_R75,융합기술공학부(it응용시스템공학),융합기술공,DEP_000790,융합기술공,DEP_000790,융합기술공,loose_candidate_review,0.85,66.83,66.83,raw_percentile_70cut,Tier B,9.0,3.8,13.0,나군 일반전형,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000025_2025_0045_T14_R79,SRC_0000025_2025_0045,2024,U0000025,전북대학교,0000025,토목 / 환경 / 자원 . 에너지공학부 ( 자원 . 에너지공학 ),토목 / 환경 / 자원 . 에너지공학부 ( 자원 . 에너지공학 ),SRC_0000025_2025_0045_T14_R79,토목/환경/자원.에너지공학부(자원.에너지공학),토목환경자원에너지공,DEP_001186,토목/환경/자원․에너지공,DEP_001186,토목/환경/자원․에너지공,loose_candidate_review,0.85,64.83,64.83,raw_percentile_70cut,Tier B,15.0,5.3,6.0,나군 일반전형,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000025_2025_0045_T14_R80,SRC_0000025_2025_0045,2024,U0000025,전북대학교,0000025,토목 / 환경 / 자원 . 에너지공학부 ( 토목공학 ),토목 / 환경 / 자원 . 에너지공학부 ( 토목공학 ),SRC_0000025_2025_0045_T14_R80,토목/환경/자원.에너지공학부(토목공학),토목환경자원에너지공,DEP_001186,토목/환경/자원․에너지공,DEP_001186,토목/환경/자원․에너지공,loose_candidate_review,0.85,67.83,67.83,raw_percentile_70cut,Tier B,21.0,7.5,25.0,나군 일반전형,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000025_2025_0045_T14_R81,SRC_0000025_2025_0045,2024,U0000025,전북대학교,0000025,토목 / 환경 / 자원 . 에너지공학부 ( 환경공학 ),토목 / 환경 / 자원 . 에너지공학부 ( 환경공학 ),SRC_0000025_2025_0045_T14_R81,토목/환경/자원.에너지공학부(환경공학),토목환경자원에너지공,DEP_001186,토목/환경/자원․에너지공,DEP_001186,토목/환경/자원․에너지공,loose_candidate_review,0.85,64.50,64.5,raw_percentile_70cut,Tier B,14.0,7.8,10.0,나군 일반전형,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0002726_2025_0046_T15_R0,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,아시아중동학부 ( 몽골학전공 ),아시아중동학부 ( 몽골학전공 ),SRC_0002726_2025_0046_T15_R0,아시아중동학부(몽골학전공),아시아중동,,,,,unmatched,0.0,76.50,76.5,raw_percentile_70cut,Tier B,11.0,6.45,8.0,가군,,False,False,False,unmatched,,not_primary
SRC_0002726_2025_0046_T15_R1,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,아시아중동학부 ( 베트남학전공 ),아시아중동학부 ( 베트남학전공 ),SRC_0002726_2025_0046_T15_R1,아시아중동학부(베트남학전공),아시아중동,,,,,unmatched,0.0,71.40,71.4,raw_percentile_70cut,Tier B,8.0,3.88,13.0,가군,,False,False,False,unmatched,,not_primary
SRC_0002726_2025_0046_T15_R2,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,유럽중남미학부 ( 포르투갈브라질학전공 ),유럽중남미학부 ( 포르투갈브라질학전공 ),SRC_0002726_2025_0046_T15_R2,유럽중남미학부(포르투갈브라질학전공),유럽중남미,,,,,unmatched,0.0,73.75,73.75,raw_percentile_70cut,Tier B,9.0,5.0,25.0,가군,,False,False,False,unmatched,,not_primary
SRC_0002726_2025_0046_T15_R3,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,해병대군사학과 ( 남 ),해병대군사학과 ( 남 ),SRC_0002726_2025_0046_T15_R3,해병대군사학과(남),해병대군사,,,,,unmatched,0.0,60.85,60.85,raw_percentile_70cut,Tier B,18.0,0.72,0.0,가군,,False,False,False,unmatched,,not_primary
SRC_0002726_2025_0046_T15_R4,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,해병대군사학과 ( 여 ),해병대군사학과 ( 여 ),SRC_0002726_2025_0046_T15_R4,해병대군사학과(여),해병대군사,,,,,unmatched,0.0,73.40,73.4,raw_percentile_70cut,Tier B,2.0,1.0,0.0,가군,,False,False,False,unmatched,,not_primary
SRC_0002726_2025_0046_T15_R5,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,수학과,수학과,SRC_0002726_2025_0046_T15_R5,수학과,수,DEP_000015,,DEP_000015,수,alias_not_present_in_university_grade_list,0.7,75.74,75.74,raw_percentile_70cut,Tier B,19.0,3.63,25.0,가군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0002726_2025_0046_T15_R6,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,제약공학과,제약공학과,SRC_0002726_2025_0046_T15_R6,제약공학과,제약공,DEP_000121,,DEP_000121,제약공,alias_not_present_in_university_grade_list,0.7,81.14,81.14,raw_percentile_70cut,Tier B,17.0,4.35,15.0,가군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0002726_2025_0046_T15_R7,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,생명자원학부 ( 동물생명공학전공 ),생명자원학부 ( 동물생명공학전공 ),SRC_0002726_2025_0046_T15_R7,생명자원학부(동물생명공학전공),생명자원,,,,,unmatched,0.0,77.63,77.63,raw_percentile_70cut,Tier B,20.0,5.6,33.0,가군,,False,False,False,unmatched,,not_primary
SRC_0002726_2025_0046_T15_R8,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,의생명과학부 ( 의생명시스템학전공 ),의생명과학부 ( 의생명시스템학전공 ),SRC_0002726_2025_0046_T15_R8,의생명과학부(의생명시스템학전공),의생명과,,,,,unmatched,0.0,80.18,80.18,raw_percentile_70cut,Tier B,18.0,3.78,14.0,가군,,False,False,False,unmatched,,not_primary
SRC_0002726_2025_0046_T15_R9,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,의생명과학부 ( 생명과학전공 ),의생명과학부 ( 생명과학전공 ),SRC_0002726_2025_0046_T15_R9,의생명과학부(생명과학전공),의생명과,,,,,unmatched,0.0,76.23,76.23,raw_percentile_70cut,Tier B,28.0,4.21,38.0,가군,,False,False,False,unmatched,,not_primary
SRC_0002726_2025_0046_T15_R10,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,보건행정학과,보건행정학과,SRC_0002726_2025_0046_T15_R10,보건행정학과,보건행정,DEP_000098,,DEP_000098,보건행정,alias_not_present_in_university_grade_list,0.7,78.25,78.25,raw_percentile_70cut,Tier B,18.0,4.33,22.0,가군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0002726_2025_0046_T15_R11,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,임상병리학과,임상병리학과,SRC_0002726_2025_0046_T15_R11,임상병리학과,임상병리,DEP_000061,,DEP_000061,임상병리,alias_not_present_in_university_grade_list,0.7,81.02,81.02,raw_percentile_70cut,Tier B,17.0,3.06,21.0,가군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0002726_2025_0046_T15_R12,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,심리치료학과,심리치료학과,SRC_0002726_2025_0046_T15_R12,심리치료학과,심리치료,DEP_000762,,DEP_000762,심리치료,alias_not_present_in_university_grade_list,0.7,77.40,77.4,raw_percentile_70cut,Tier B,17.0,4.06,24.0,가군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0002726_2025_0046_T15_R13,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,간호학과,간호학과,SRC_0002726_2025_0046_T15_R13,간호학과,간호,DEP_000003,,DEP_000003,간호,alias_not_present_in_university_grade_list,0.7,86.06,86.06,raw_percentile_70cut,Tier B,55.0,3.16,29.0,가군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0002726_2025_0046_T15_R14,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,약학과,약학과,SRC_0002726_2025_0046_T15_R14,약학과,약,DEP_000031,,DEP_000031,약,alias_not_present_in_university_grade_list,0.7,93.04,93.04,raw_percentile_70cut,Tier B,24.0,7.13,40.0,가군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0002726_2025_0046_T15_R15,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,아시아중동학부 ( 중국학전공 ),아시아중동학부 ( 중국학전공 ),SRC_0002726_2025_0046_T15_R15,아시아중동학부(중국학전공),아시아중동,,,,,unmatched,0.0,74.60,74.6,raw_percentile_70cut,Tier B,26.0,3.65,14.0,나군,,False,False,False,unmatched,,not_primary
SRC_0002726_2025_0046_T15_R16,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,아시아중동학부 ( 일본학전공 ),아시아중동학부 ( 일본학전공 ),SRC_0002726_2025_0046_T15_R16,아시아중동학부(일본학전공),아시아중동,,,,,unmatched,0.0,76.55,76.55,raw_percentile_70cut,Tier B,23.0,3.87,23.0,나군,,False,False,False,unmatched,,not_primary
SRC_0002726_2025_0046_T15_R17,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,아시아중동학부 ( 중동학전공 ),아시아중동학부 ( 중동학전공 ),SRC_0002726_2025_0046_T15_R17,아시아중동학부(중동학전공),아시아중동,,,,,unmatched,0.0,74.75,74.75,raw_percentile_70cut,Tier B,13.0,3.31,15.0,나군,,False,False,False,unmatched,,not_primary
SRC_0002726_2025_0046_T15_R18,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,영어과,영어과,SRC_0002726_2025_0046_T15_R18,영어과,영어과,DEP_000178,,DEP_000178,영어과,alias_not_present_in_university_grade_list,0.7,76.05,76.05,raw_percentile_70cut,Tier B,21.0,2.67,11.0,나군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0002726_2025_0046_T15_R19,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,공공정책학과,공공정책학과,SRC_0002726_2025_0046_T15_R19,공공정책학과,공공정책,DEP_000685,,DEP_000685,공공정책,alias_not_present_in_university_grade_list,0.7,74.30,74.3,raw_percentile_70cut,Tier B,18.0,3.39,25.0,나군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0002726_2025_0046_T15_R20,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,식품자원경제학과,식품자원경제학과,SRC_0002726_2025_0046_T15_R20,식품자원경제학과,식품자원경제,DEP_000340,,DEP_000340,식품자원경제,alias_not_present_in_university_grade_list,0.7,75.10,75.1,raw_percentile_70cut,Tier B,18.0,2.83,16.0,나군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0002726_2025_0046_T15_R21,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,화학과,화학과,SRC_0002726_2025_0046_T15_R21,화학과,화,DEP_000014,,DEP_000014,화,alias_not_present_in_university_grade_list,0.7,77.81,77.81,raw_percentile_70cut,Tier B,23.0,3.74,25.0,나군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0002726_2025_0046_T15_R22,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,식품영양학과,식품영양학과,SRC_0002726_2025_0046_T15_R22,식품영양학과,식품영양,DEP_000005,,DEP_000005,식품영양,alias_not_present_in_university_grade_list,0.7,76.43,76.43,raw_percentile_70cut,Tier B,20.0,4.2,15.0,나군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0002726_2025_0046_T15_R23,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,신소재공학과,신소재공학과,SRC_0002726_2025_0046_T15_R23,신소재공학과,신소재공,DEP_000018,,DEP_000018,신소재공,alias_not_present_in_university_grade_list,0.7,78.69,78.69,raw_percentile_70cut,Tier B,20.0,3.75,37.0,나군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0002726_2025_0046_T15_R24,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,생명자원학부 ( 식량생명공학전공 ),생명자원학부 ( 식량생명공학전공 ),SRC_0002726_2025_0046_T15_R24,생명자원학부(식량생명공학전공),생명자원,,,,,unmatched,0.0,73.40,73.4,raw_percentile_70cut,Tier B,23.0,3.87,25.0,나군,,False,False,False,unmatched,,not_primary
SRC_0002726_2025_0046_T15_R25,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,생명자원학부 ( 환경원예학전공 ),생명자원학부 ( 환경원예학전공 ),SRC_0002726_2025_0046_T15_R25,생명자원학부(환경원예학전공),생명자원,,,,,unmatched,0.0,76.73,76.73,raw_percentile_70cut,Tier B,22.0,3.41,23.0,나군,,False,False,False,unmatched,,not_primary
SRC_0002726_2025_0046_T15_R26,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,의생명과학부 ( 미생물학전공 ),의생명과학부 ( 미생물학전공 ),SRC_0002726_2025_0046_T15_R26,의생명과학부(미생물학전공),의생명과,,,,,unmatched,0.0,76.99,76.99,raw_percentile_70cut,Tier B,19.0,3.21,27.0,나군,,False,False,False,unmatched,,not_primary
SRC_0002726_2025_0046_T15_R27,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,식품공학과,식품공학과,SRC_0002726_2025_0046_T15_R27,식품공학과,식품공,DEP_000080,,DEP_000080,식품공,alias_not_present_in_university_grade_list,0.7,75.13,75.13,raw_percentile_70cut,Tier B,23.0,2.7,17.0,나군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0002726_2025_0046_T15_R28,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,물리치료학과,물리치료학과,SRC_0002726_2025_0046_T15_R28,물리치료학과,물리치료,DEP_000020,,DEP_000020,물리치료,alias_not_present_in_university_grade_list,0.7,82.53,82.53,raw_percentile_70cut,Tier B,17.0,4.24,17.0,나군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0002726_2025_0046_T15_R29,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,치위생학과,치위생학과,SRC_0002726_2025_0046_T15_R29,치위생학과,치위생,DEP_000051,,DEP_000051,치위생,alias_not_present_in_university_grade_list,0.7,73.65,73.65,raw_percentile_70cut,Tier B,17.0,3.65,26.0,나군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0002726_2025_0046_T15_R30,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,치의예과,치의예과,SRC_0002726_2025_0046_T15_R30,치의예과,치의예과,DEP_000223,,DEP_000223,치의예과,alias_not_present_in_university_grade_list,0.7,95.18,95.18,raw_percentile_70cut,Tier B,58.0,3.24,23.0,나군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0002726_2025_0046_T15_R31,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,유럽중남미학부 ( 독일학전공 ),유럽중남미학부 ( 독일학전공 ),SRC_0002726_2025_0046_T15_R31,유럽중남미학부(독일학전공),유럽중남미,,,,,unmatched,0.0,77.35,77.35,raw_percentile_70cut,Tier B,8.0,8.38,5.0,다군,,False,False,False,unmatched,,not_primary
SRC_0002726_2025_0046_T15_R32,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,유럽중남미학부 ( 프랑스학전공 ),유럽중남미학부 ( 프랑스학전공 ),SRC_0002726_2025_0046_T15_R32,유럽중남미학부(프랑스학전공),유럽중남미,,,,,unmatched,0.0,76.85,76.85,raw_percentile_70cut,Tier B,8.0,5.0,17.0,다군,,False,False,False,unmatched,,not_primary
SRC_0002726_2025_0046_T15_R33,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,유럽중남미학부 ( 스페인중남미학전공 ),유럽중남미학부 ( 스페인중남미학전공 ),SRC_0002726_2025_0046_T15_R33,유럽중남미학부(스페인중남미학전공),유럽중남미,,,,,unmatched,0.0,76.95,76.95,raw_percentile_70cut,Tier B,14.0,5.64,24.0,다군,,False,False,False,unmatched,,not_primary
SRC_0002726_2025_0046_T15_R34,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,유럽중남미학부 ( 러시아학전공 ),유럽중남미학부 ( 러시아학전공 ),SRC_0002726_2025_0046_T15_R34,유럽중남미학부(러시아학전공),유럽중남미,,,,,unmatched,0.0,76.80,76.8,raw_percentile_70cut,Tier B,11.0,6.91,33.0,다군,,False,False,False,unmatched,,not_primary
SRC_0002726_2025_0046_T15_R35,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,공공정책학과 ( 야 ),공공정책학과 ( 야 ),SRC_0002726_2025_0046_T15_R35,공공정책학과(야),공공정책,DEP_000685,,DEP_000685,공공정책,alias_not_present_in_university_grade_list,0.7,70.30,70.3,raw_percentile_70cut,Tier B,17.0,4.29,29.0,다군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0002726_2025_0046_T15_R36,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,사회복지학과,사회복지학과,SRC_0002726_2025_0046_T15_R36,사회복지학과,사회복지,DEP_000002,,DEP_000002,사회복지,alias_not_present_in_university_grade_list,0.7,76.95,76.95,raw_percentile_70cut,Tier B,20.0,5.2,52.0,다군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0002726_2025_0046_T15_R37,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,물리학과,물리학과,SRC_0002726_2025_0046_T15_R37,물리학과,물리,DEP_000032,,DEP_000032,물리,alias_not_present_in_university_grade_list,0.7,76.35,76.35,raw_percentile_70cut,Tier B,20.0,6.0,47.0,다군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0002726_2025_0046_T15_R38,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,에너지공학과,에너지공학과,SRC_0002726_2025_0046_T15_R38,에너지공학과,에너지공,DEP_000172,,DEP_000172,에너지공,alias_not_present_in_university_grade_list,0.7,75.74,75.74,raw_percentile_70cut,Tier B,32.0,5.69,78.0,다군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0002726_2025_0046_T15_R39,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,경영공학과,경영공학과,SRC_0002726_2025_0046_T15_R39,경영공학과,경영공,DEP_000512,,DEP_000512,경영공,alias_not_present_in_university_grade_list,0.7,78.00,78.0,raw_percentile_70cut,Tier B,22.0,5.09,33.0,다군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0002726_2025_0046_T15_R40,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,생명자원학부 ( 녹지조경학전공 ),생명자원학부 ( 녹지조경학전공 ),SRC_0002726_2025_0046_T15_R40,생명자원학부(녹지조경학전공),생명자원,,,,,unmatched,0.0,76.46,76.46,raw_percentile_70cut,Tier B,21.0,5.24,37.0,다군,,False,False,False,unmatched,,not_primary
SRC_0002726_2025_0046_T15_R41,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,코스메디컬소재학과,코스메디컬소재학과,SRC_0002726_2025_0046_T15_R41,코스메디컬소재학과,코스메디컬소재,DEP_003455,,DEP_003455,코스메디컬소재,alias_not_present_in_university_grade_list,0.7,77.31,77.31,raw_percentile_70cut,Tier B,8.0,6.75,26.0,다군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0002726_2025_0046_T15_R42,SRC_0002726_2025_0046,2024,U0002726,단국대학교,0002726_천안,의예과,의예과,SRC_0002726_2025_0046_T15_R42,의예과,의예과,DEP_000055,,DEP_000055,의예과,alias_not_present_in_university_grade_list,0.7,96.06,96.06,raw_percentile_70cut,Tier B,25.0,16.76,123.0,다군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000003_2025_0047_T7_R1,SRC_0000003_2025_0047,2024,U0000003,강원대학교,0000003,경제 · 정보통계학부,경제 · 정보통계학부,SRC_0000003_2025_0047_T7_R1,경제·정보통계학부,경제정보통계,,,,,unmatched,0.0,76.63,76.63,raw_percentile_70cut,Tier B,26.0,5.27,34.0,가군,,False,False,False,unmatched,,not_primary
SRC_0000003_2025_0047_T7_R11,SRC_0000003_2025_0047,2024,U0000003,강원대학교,0000003,에너지자원 · 산업공학부,에너지자원 · 산업공학부,SRC_0000003_2025_0047_T7_R11,에너지자원·산업공학부,에너지자원산업공,,,,,unmatched,0.0,73.63,73.63,raw_percentile_70cut,Tier B,18.0,4.72,24.0,가군,,False,False,False,unmatched,,not_primary
SRC_0000003_2025_0047_T7_R12,SRC_0000003_2025_0047,2024,U0000003,강원대학교,0000003,화공 · 생물공학부,화공 · 생물공학부,SRC_0000003_2025_0047_T7_R12,화공·생물공학부,화공생물공,,,,,unmatched,0.0,71.75,71.75,raw_percentile_70cut,Tier B,17.0,4.76,29.0,가군,,False,False,False,unmatched,,not_primary
SRC_0000003_2025_0047_T7_R20,SRC_0000003_2025_0047,2024,U0000003,강원대학교,0000003,행정 · 심리학부,행정 · 심리학부,SRC_0000003_2025_0047_T7_R20,행정·심리학부,행정심리,DEP_004481,행정.심리,DEP_004481,행정.심리,loose_candidate_review,0.85,76.75,76.75,raw_percentile_70cut,Tier B,23.0,6.83,23.0,가군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000003_2025_0047_T7_R23,SRC_0000003_2025_0047,2024,U0000003,강원대학교,0000003,의예과,의예과,SRC_0000003_2025_0047_T7_R23,의예과,의예과,DEP_000055,,DEP_000055,의예과,alias_not_present_in_university_grade_list,0.7,98.75,98.75,raw_percentile_70cut,Tier B,16.0,6.88,36.0,가군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000003_2025_0047_T7_R27,SRC_0000003_2025_0047,2024,U0000003,강원대학교,0000003,의생명융합학부,의생명융합학부,SRC_0000003_2025_0047_T7_R27,의생명융합학부,의생명융합,,,,,unmatched,0.0,77.50,77.5,raw_percentile_70cut,Tier B,20.0,5.8,26.0,가군,,False,False,False,unmatched,,not_primary
SRC_0000003_2025_0047_T7_R30,SRC_0000003_2025_0047,2024,U0000003,강원대학교,0000003,생물자원과학부,생물자원과학부,SRC_0000003_2025_0047_T7_R30,생물자원과학부,생물자원과,,,,,unmatched,0.0,72.63,72.63,raw_percentile_70cut,Tier B,14.0,4.64,22.0,나군,,False,False,False,unmatched,,not_primary
SRC_0000003_2025_0047_T7_R31,SRC_0000003_2025_0047,2024,U0000003,강원대학교,0000003,원예 · 농업자원경제학부,원예 · 농업자원경제학부,SRC_0000003_2025_0047_T7_R31,원예·농업자원경제학부,원예농업자원경제,,,,,unmatched,0.0,74.13,74.13,raw_percentile_70cut,Tier B,9.0,4.0,5.0,나군,,False,False,False,unmatched,,not_primary
SRC_0000003_2025_0047_T7_R33,SRC_0000003_2025_0047,2024,U0000003,강원대학교,0000003,환경융합학부,환경융합학부,SRC_0000003_2025_0047_T7_R33,환경융합학부,환경융합,,,,,unmatched,0.0,70.75,70.75,raw_percentile_70cut,Tier B,9.0,4.67,8.0,나군,,False,False,False,unmatched,,not_primary
SRC_0000003_2025_0047_T7_R46,SRC_0000003_2025_0047,2024,U0000003,강원대학교,0000003,목재 · 종이과학부,목재 · 종이과학부,SRC_0000003_2025_0047_T7_R46,목재·종이과학부,목재종이과,,,,,unmatched,0.0,73.38,73.38,raw_percentile_70cut,Tier B,9.0,5.78,2.0,나군,,False,False,False,unmatched,,not_primary
