dept_canonical_id,dept_name_canonical,reference_rows,reference_schools,alias_count,support_level,canonical_qa_status
DEP_003572,유아통합교육,2,1,1,rare,pass
DEP_003573,의약생명과,2,1,1,rare,pass
DEP_003574,경영경제데이터산업금융경제데이터분석,2,1,1,rare,pass
DEP_003575,노인재활치료,2,1,1,rare,pass
DEP_003576,AI자동차,2,1,1,rare,pass
DEP_003577,Language&AI융합,3,1,2,rare,pass
DEP_003578,가족주거,2,1,1,rare,pass
DEP_003579,전기・배터리공,2,1,1,rare,pass
DEP_003580,패션스타일링,4,1,1,rare,pass
DEP_003581,라이프설계,2,1,1,rare,pass
DEP_003582,스마트정보기술공학,2,1,1,rare,pass
DEP_003583,금융부동산법무,2,1,1,rare,pass
DEP_003584,토털뷰티디자인,2,1,1,rare,pass
DEP_003585,항공・공항서비스경영,2,1,1,rare,pass
DEP_003586,관현악・작곡관악,2,1,1,rare,pass
DEP_003587,메타버스융합콘텐츠,2,1,1,rare,pass
DEP_003588,전기에너지공학,4,1,1,rare,pass
DEP_003589,건축인테리어,4,1,1,rare,pass
DEP_003590,동양어문학,3,1,1,rare,pass
DEP_003591,융합산업,5,1,1,rare,pass
DEP_003592,펫푸드,2,1,1,rare,pass
DEP_003593,게임그래픽,2,1,1,rare,pass
DEP_003594,기계・로봇・자동차공,2,1,1,rare,pass
DEP_003595,영상커뮤니케이션,2,1,1,rare,pass
DEP_003596,영상학,2,1,1,rare,pass
DEP_003597,창조공연예술음악,2,1,1,rare,pass
DEP_003598,물류통계정보,2,1,1,rare,pass
DEP_003599,스마트물류,2,1,1,rare,pass
DEP_003600,골프과,2,1,1,rare,pass
DEP_003601,광고영상창작,2,1,1,rare,pass
DEP_003602,기계・전기차공,2,1,1,rare,pass
DEP_003603,드론IoT시뮬레이션,8,1,1,rare,pass
DEP_003604,문화산업,2,1,1,rare,pass
DEP_003605,스마트물류시스템공,2,1,1,rare,pass
DEP_003606,영상영화,2,1,1,rare,pass
DEP_003607,지역건설공학,2,1,1,rare,pass
DEP_003608,글로벌미디어커뮤니케이션,2,1,1,rare,pass
DEP_003609,독일어권지역학,2,1,1,rare,pass
DEP_003610,생물산업기계공학,2,1,1,rare,pass
DEP_003611,철도경영・물류학,2,1,1,rare,pass
DEP_003612,글로벌호스피탈리티경영,2,1,1,rare,pass
DEP_003613,부동산재테크,2,1,1,rare,pass
DEP_003614,재난・건설안학,2,1,1,rare,pass
DEP_003615,미술영상예술,2,1,1,rare,pass
DEP_003616,외국어자율러시아어,2,1,1,rare,pass
DEP_003617,전기전자제어공전자공학,2,1,1,rare,pass
DEP_003618,해양바이오공학,2,1,1,rare,pass
DEP_003619,현대한국화,2,1,1,rare,pass
DEP_003620,화공,2,1,1,rare,pass
DEP_003621,경찰과학수사,2,1,1,rare,pass
DEP_003622,정보통신소프트웨어공,2,1,1,rare,pass
DEP_003623,AI시스템반도체학,2,1,1,rare,pass
DEP_003624,디자인시각영상디자인,2,1,1,rare,pass
DEP_003625,무역경영,2,1,1,rare,pass
DEP_003626,스마트배터리공,4,1,1,rare,pass
DEP_003627,의용생체공,4,1,1,rare,pass
DEP_003628,창조공연예술무용,2,1,1,rare,pass
DEP_003629,철도건설환경시스템,2,1,1,rare,pass
DEP_003630,문화ICT융합,4,1,1,rare,pass
DEP_003631,불교학역경학,2,1,1,rare,pass
DEP_003632,항공정비공,5,1,1,rare,pass
DEP_003633,관현악작곡,2,1,1,rare,pass
DEP_003634,응용화학공화학공학,4,1,1,rare,pass
DEP_003635,건설방재융합공,2,1,1,rare,pass
DEP_003636,기독교신학,2,1,1,rare,pass
DEP_003637,상담심리교육,2,1,1,rare,pass
DEP_003638,아트앤테크놀로지작곡과,2,1,1,rare,pass
DEP_003639,외식사업경영,2,1,1,rare,pass
DEP_003640,한국수어교육,2,1,1,rare,pass
DEP_003641,환경행정,2,1,1,rare,pass
DEP_003642,IT의료데이터과학,3,1,1,rare,pass
DEP_003643,경제금융물류,2,1,1,rare,pass
DEP_003644,국제교류항공경영,2,1,1,rare,pass
DEP_003645,사회통합공공행정,2,1,1,rare,pass
DEP_003646,체코슬로바키아어과,3,1,1,rare,pass
DEP_003647,화장품・신소재,2,1,1,rare,pass
DEP_003648,공연융합예술무용,2,1,1,rare,pass
DEP_003649,레저&리조트,2,1,1,rare,pass
DEP_003650,유러피언스터디즈,2,1,1,rare,pass
DEP_003651,혁신기초,2,1,1,rare,pass
DEP_003652,공연예술음악과,2,1,1,rare,pass
DEP_003653,전기전자제어공전기공학,1,1,1,rare,pass
DEP_003654,지리교육,2,1,1,rare,pass
DEP_003655,철도운전시스템공,2,1,1,rare,pass
DEP_003656,임무형드론운용,2,1,1,rare,pass
DEP_003657,전기전자공융합전자공학,2,1,1,rare,pass
DEP_003658,광고영상미디어,1,1,1,rare,pass
DEP_003659,농생명ICT,2,1,1,rare,pass
DEP_003660,의용메카트로닉스공,3,1,1,rare,pass
DEP_003661,호텔・관광경영,2,1,1,rare,pass
DEP_003662,디지털도시건설,2,1,1,rare,pass
DEP_003663,목재과학,2,1,1,rare,pass
DEP_003664,무역유통,2,1,1,rare,pass
DEP_003665,분자진단과학,4,1,1,rare,pass
DEP_003666,유아특수보육학,2,1,1,rare,pass
DEP_003667,P&P화학공학,2,1,1,rare,pass
DEP_003668,미술현대미술,2,1,1,rare,pass
DEP_003669,반려동물산업디자인,2,1,1,rare,pass
DEP_003670,정보사회미디어,2,1,1,rare,pass
DEP_003671,지역사회개발학,2,1,1,rare,pass
DEP_003672,호텔관광학,2,1,1,rare,pass
DEP_003673,미래경영,2,1,1,rare,pass
DEP_003674,반도체・신소재공,4,1,1,rare,pass
DEP_003675,수학・정보통계수학,2,1,1,rare,pass
DEP_003676,아동청소년,2,1,1,rare,pass
DEP_003677,창업,2,1,1,rare,pass
DEP_003678,경찰탐정수사학,2,1,1,rare,pass
DEP_003679,사회복지서비스상담,2,1,1,rare,pass
DEP_003680,스마트기계공,2,1,1,rare,pass
DEP_003681,특수체육교육,2,1,1,rare,pass
DEP_003682,미술도자예술,2,1,1,rare,pass
DEP_003683,신신학,2,1,1,rare,pass
DEP_003684,행정정보융합,2,1,1,rare,pass
DEP_003685,글로벌비서,2,1,1,rare,pass
DEP_003686,드론운항,2,1,1,rare,pass
DEP_003687,반려동물행동복지학,2,1,1,rare,pass
DEP_003688,아랍지역,3,1,1,rare,pass
DEP_003689,융합수리과,2,1,1,rare,pass
DEP_003690,지역사회개발・복지,2,1,1,rare,pass
DEP_003691,청정융합에너지공,2,1,1,rare,pass
DEP_003692,국제인문사회,2,1,1,rare,pass
DEP_003693,일반사회교육,2,1,1,rare,pass
DEP_003694,패키징,2,1,1,rare,pass
DEP_003695,퍼니처디자인,2,1,1,rare,pass
DEP_003696,ComputerScience,2,1,1,rare,pass
DEP_003697,바이오화장품학,2,1,1,rare,pass
DEP_003698,연극영화과,2,1,1,rare,pass
DEP_003699,전자IT융합,2,1,1,rare,pass
DEP_003700,컴퓨터플랫폼소프트웨어,4,1,1,rare,pass
DEP_003701,프랑스문화콘텐츠,2,1,1,rare,pass
DEP_003702,여가라이프비즈니스,2,1,1,rare,pass
DEP_003703,경영물류,2,1,1,rare,pass
DEP_003704,글로벌혁신대학,1,1,1,rare,pass
DEP_003705,스마트센서공,4,1,1,rare,pass
DEP_003706,스마트항만물류,2,1,1,rare,pass
DEP_003707,철도인프라공,2,1,1,rare,pass
DEP_003708,철학・상담,2,1,1,rare,pass
DEP_003709,화장품.뷰티생명공,2,1,1,rare,pass
DEP_003710,SW융합,2,1,1,rare,pass
DEP_003711,바이오메디컬소프트웨어,2,1,1,rare,pass
DEP_003712,산업품질공학,3,1,1,rare,pass
DEP_003713,아동가족복지학,2,1,1,rare,pass
DEP_003714,핀테크,4,1,1,rare,pass
DEP_003715,e비즈니스,2,1,1,rare,pass
DEP_003716,글로벌K-뷰티,4,1,1,rare,pass
DEP_003717,독일학,4,1,1,rare,pass
DEP_003718,디지털콘텐츠공,3,1,1,rare,pass
DEP_003719,AI・SW계열,1,1,1,rare,pass
DEP_003720,고분자·화학공,6,1,2,rare,pass
DEP_003721,로봇드론공,2,1,1,rare,pass
DEP_003722,바이오기능성소재,2,1,1,rare,pass
DEP_003723,세르비아・크로아티아어과,3,1,1,rare,pass
DEP_003724,아동・복지상담,2,1,1,rare,pass
DEP_003725,지능정보,2,1,1,rare,pass
DEP_003726,항공안전관리,2,1,1,rare,pass
DEP_003727,생산경영공,2,1,1,rare,pass
DEP_003728,자율주행AI,2,1,1,rare,pass
DEP_003729,회화・공예,2,1,1,rare,pass
DEP_003730,로컬크리에이터,2,1,1,rare,pass
DEP_003731,원예・식품,2,1,1,rare,pass
DEP_003732,융합관광기획,2,1,1,rare,pass
DEP_003733,인공지능융합공스마트자동차,2,1,1,rare,pass
DEP_003734,철도,2,1,1,rare,pass
DEP_003735,AI융합경영,2,1,1,rare,pass
DEP_003736,IT융합지능로봇공,2,1,1,rare,pass
DEP_003737,미술목조형가구,2,1,1,rare,pass
DEP_003738,스포츠스포츠지도학,2,1,1,rare,pass
DEP_003739,안보경영,2,1,1,rare,pass
DEP_003740,임상의학통계,2,1,1,rare,pass
DEP_003741,군사과학기술,4,1,1,rare,pass
DEP_003742,글로벌미디어・컬처,2,1,1,rare,pass
DEP_003743,글로벌웹툰콘텐츠,4,1,2,rare,pass
DEP_003744,IT영상콘텐츠,2,1,1,rare,pass
DEP_003745,디지털재활의료공학,2,1,1,rare,pass
DEP_003746,중국어문・문화,5,1,1,rare,pass
DEP_003747,KoreanLanguageandBusiness,2,1,1,rare,pass
DEP_003748,미주통상・문화,2,1,1,rare,pass
DEP_003749,시설농업학,4,1,1,rare,pass
DEP_003750,원예치료,2,1,1,rare,pass
DEP_003751,유기소재섬유공,2,1,1,rare,pass
DEP_003752,인터넷방송,2,1,1,rare,pass
DEP_003753,전기소방안전,4,1,1,rare,pass
DEP_003754,첨단해양모빌리티,2,1,1,rare,pass
DEP_003755,패션뷰티패션디자인,2,1,1,rare,pass
DEP_003756,수학・정보통계정보통계학,2,1,1,rare,pass
DEP_003757,스마트자동화공,2,1,1,rare,pass
DEP_003758,음악치료・공연예술,2,1,1,rare,pass
DEP_003759,철도전기정보공,2,1,1,rare,pass
DEP_003760,글로벌기계설계공학,2,1,1,rare,pass
DEP_003761,방송사진예술,2,1,1,rare,pass
DEP_003762,부동산금융재테크,3,1,1,rare,pass
DEP_003763,환경・에너지공,4,1,2,rare,pass
DEP_003764,건축인테리어디자인,4,1,1,rare,pass
DEP_003765,관광일본어,2,1,1,rare,pass
DEP_003766,바이오헬스케어,2,1,1,rare,pass
DEP_003767,사회복지서비스학,2,1,1,rare,pass
DEP_003768,소프트웨어융합학,3,1,1,rare,pass
DEP_003769,스마트의료정보,2,1,1,rare,pass
DEP_003770,정책과학,2,1,1,rare,pass
DEP_003771,만화애니콘텐츠,2,1,1,rare,pass
DEP_003772,생명나노공,2,1,1,rare,pass
DEP_003773,신에너지・자원공,2,1,1,rare,pass
DEP_003774,이차전지공,2,1,1,rare,pass
DEP_003775,첨단부품소재공,3,1,1,rare,pass
DEP_003776,글로벌관광경영항공관광,2,1,1,rare,pass
DEP_003777,무역경제경제금융학,2,1,1,rare,pass
DEP_003778,보육,2,1,1,rare,pass
DEP_003779,조형미술,2,1,1,rare,pass
DEP_003780,한국문학콘텐츠창작,2,1,1,rare,pass
DEP_003781,게임소프트웨어공,2,1,1,rare,pass
DEP_003782,국제경상,3,1,1,rare,pass
DEP_003783,뷰티비즈니스학,2,1,1,rare,pass
DEP_003784,사회복지・상담심리사회복지,3,1,1,rare,pass
DEP_003785,아동청소년상담스마트융합,2,1,1,rare,pass
DEP_003786,연기공연예술,2,1,1,rare,pass
DEP_003787,영어문화학,4,1,1,rare,pass
DEP_003788,자율주행,2,1,1,rare,pass
DEP_003789,IBE,2,1,1,rare,pass
DEP_003790,공공인적자원,4,1,2,rare,pass
DEP_003791,음악예술,2,1,1,rare,pass
DEP_003792,항공호텔서비스,2,1,1,rare,pass
DEP_003793,독어독문화,3,1,1,rare,pass
DEP_003794,보건복지사회적경제,2,1,1,rare,pass
DEP_003795,기술창업,2,1,1,rare,pass
DEP_003796,무역경제무역물류학,2,1,1,rare,pass
DEP_003797,전자및전파,2,1,1,rare,pass
DEP_003798,과학기술대학,2,1,1,rare,pass
DEP_003799,기독교문화,2,1,1,rare,pass
DEP_003800,배터리화학공,2,1,1,rare,pass
DEP_003801,컴퓨터게임애니메이션,5,1,1,rare,pass
DEP_003802,휴먼・로봇융합,3,1,1,rare,pass
DEP_003803,AI융합사회복지,2,1,1,rare,pass
DEP_003804,기계・로봇공,3,1,1,rare,pass
DEP_003805,애니메이션영상,4,1,1,rare,pass
DEP_003806,유럽어),2,1,1,rare,pass
DEP_003807,해양바이오공,2,1,1,rare,pass
DEP_003808,건축도시부동산,1,1,1,rare,pass
DEP_003809,반도체시스템공반도체시스템공학,2,1,1,rare,pass
DEP_003810,아동청소년상담,2,1,1,rare,pass
DEP_003811,외국어러시아어,2,1,1,rare,pass
DEP_003812,환경안전생명과,2,1,1,rare,pass
DEP_003813,AI융합미디어창업,2,1,1,rare,pass
DEP_003814,K-남도문화,2,1,1,rare,pass
DEP_003815,간호헬스케어,2,1,1,rare,pass
DEP_003816,공연예술콘텐츠,2,1,1,rare,pass
DEP_003817,글로벌미디어아트경영,2,1,1,rare,pass
DEP_003818,동물생명산업,4,1,1,rare,pass
DEP_003819,융합미디어,2,1,1,rare,pass
DEP_003820,전자로봇공,3,1,1,rare,pass
DEP_003821,청소년복지,3,1,1,rare,pass
DEP_003822,클래식피아노,3,1,1,rare,pass
DEP_003823,루마니아어과,2,1,1,rare,pass
DEP_003824,반도체・에너지신소재공,2,1,1,rare,pass
DEP_003825,해운항공・드론물류,2,1,1,rare,pass
DEP_003826,기계·산업경영공기계공,4,1,1,rare,pass
DEP_003827,디지털융합디자인,2,1,1,rare,pass
DEP_003828,스마트에너지기계공,2,1,1,rare,pass
DEP_003829,스마트항만공학,2,1,1,rare,pass
DEP_003830,IT운영관리,2,1,1,rare,pass
DEP_003831,IT콘텐츠,2,1,1,rare,pass
DEP_003832,InternationalStudies과,4,1,1,rare,pass
DEP_003833,글로벌문화기술융합,3,1,1,rare,pass
DEP_003834,식물의학,2,1,1,rare,pass
DEP_003835,의약관리,5,1,1,rare,pass
DEP_003836,포교사회학상담학,2,1,1,rare,pass
DEP_003837,기독교교육•상담,2,1,1,rare,pass
DEP_003838,산업디자인융합,1,1,1,rare,pass
DEP_003839,역사콘텐츠,2,1,1,rare,pass
DEP_003840,첨단운송기계시스템,3,1,1,rare,pass
DEP_003841,해양치유레저,2,1,1,rare,pass
DEP_003842,향장아트,2,1,1,rare,pass
DEP_003843,글로벌금융,3,1,1,rare,pass
DEP_003844,금속재료공,4,1,1,rare,pass
DEP_003845,농생명산업학,2,1,1,rare,pass
DEP_003846,디지털아트학,2,1,1,rare,pass
DEP_003847,아동보육상담,2,1,1,rare,pass
DEP_003848,중독재활,4,1,1,rare,pass
DEP_003849,항공관제,2,1,1,rare,pass
DEP_003850,해양생명과학,3,1,1,rare,pass
DEP_003851,관광레저경영,2,1,1,rare,pass
DEP_003852,군사기술,2,1,1,rare,pass
DEP_003853,기초의.화,5,1,1,rare,pass
DEP_003854,디지털융합금형공,2,1,1,rare,pass
DEP_003855,자동차소재부품공,2,1,1,rare,pass
DEP_003856,스마트융합공컴퓨터,3,1,1,rare,pass
DEP_003857,의생명·보건,2,1,1,rare,pass
DEP_003858,정밀화학신소재,2,1,1,rare,pass
DEP_003859,정보시스템공,2,1,1,rare,pass
DEP_003860,창의융합교육원,7,1,2,rare,pass
DEP_003861,토털라이프케어,2,1,1,rare,pass
DEP_003862,AI기술경영융합,2,1,1,rare,pass
DEP_003863,K-콘텐츠제작,2,1,1,rare,pass
DEP_003864,금형신소재공,2,1,1,rare,pass
DEP_003865,법무비즈니스,2,1,1,rare,pass
DEP_003866,융합국제관계학-빅데이터분석학,2,1,1,rare,pass
DEP_003867,자동차소재부품공학,2,1,1,rare,pass
DEP_003868,정보통신・전자공,3,1,1,rare,pass
DEP_003869,한옥,2,1,1,rare,pass
DEP_003870,행정경제,2,1,1,rare,pass
DEP_003871,국제문화비즈니스문화비즈니스),2,1,1,rare,pass
DEP_003872,국제비즈니스어,2,1,1,rare,pass
DEP_003873,소방방재환경,2,1,1,rare,pass
DEP_003874,에너지경영,2,1,1,rare,pass
DEP_003875,철도운전・전기신호,2,1,1,rare,pass
DEP_003876,Dept.ofMechanicalandAutomotiveEngineering,2,1,1,rare,pass
DEP_003877,반려동식물,2,1,1,rare,pass
DEP_003878,의료재활공학,2,1,1,rare,pass
DEP_003879,클라우드공,2,1,1,rare,pass
DEP_003880,항공IT,2,1,1,rare,pass
DEP_003881,행정관리,3,1,1,rare,pass
DEP_003882,국방융합인재,2,1,1,rare,pass
DEP_003883,글로벌프론티어,2,1,1,rare,pass
DEP_003884,AI로봇공,3,1,1,rare,pass
DEP_003885,e-비즈니스,2,1,1,rare,pass
DEP_003886,귀금속주얼리,2,1,1,rare,pass
DEP_003887,산업재난안전,2,1,1,rare,pass
DEP_003888,인터내셔널,1,1,1,rare,pass
DEP_003889,정보통신군사,2,1,1,rare,pass
DEP_003890,디지털금융정보,3,1,1,rare,pass
DEP_003891,복지신,2,1,1,rare,pass
DEP_003892,응용컴퓨터공,5,1,1,rare,pass
DEP_003893,장례산업,2,1,1,rare,pass
DEP_003894,기계자동차융합공,2,1,1,rare,pass
DEP_003895,스마트빅데이터,2,1,1,rare,pass
DEP_003896,종교문화,4,1,1,rare,pass
DEP_003897,컴퓨터수,3,1,1,rare,pass
DEP_003898,경영・금융교육과,2,1,1,rare,pass
DEP_003899,국제통상·금융투자,3,1,1,rare,pass
DEP_003900,로컬벤처,2,1,1,rare,pass
DEP_003901,사회혁신디자인,2,1,1,rare,pass
DEP_003902,전자출판인쇄공학,2,1,1,rare,pass
DEP_003903,지능컴퓨팅시스템,2,1,1,rare,pass
DEP_003904,동화∙한국어문화,2,1,1,rare,pass
DEP_003905,불교문화콘텐츠,2,1,1,rare,pass
DEP_003906,사회복지보건,2,1,1,rare,pass
DEP_003907,사회복지빅데이터,2,1,1,rare,pass
DEP_003908,건설환경에너지공,1,1,1,rare,pass
DEP_003909,관현악・작곡현악,2,1,1,rare,pass
DEP_003910,산업설비융합,2,1,1,rare,pass
DEP_003911,수산생명의학,2,1,1,rare,pass
DEP_003912,외식상품학,2,1,1,rare,pass
DEP_003913,재활의료공학,3,1,1,rare,pass
DEP_003914,중국통상・문화,2,1,1,rare,pass
DEP_003915,항공우주・모빌리티공,2,1,1,rare,pass
DEP_003916,휴먼디지털인터페이스,2,1,1,rare,pass
DEP_003917,게임디자인・애니메이션,2,1,1,rare,pass
DEP_003918,선교영어,2,1,1,rare,pass
DEP_003919,융합경영항공경영학,2,1,1,rare,pass
DEP_003920,국제언어다문화,2,1,1,rare,pass
DEP_003921,뮤직트레이너,4,1,1,rare,pass
DEP_003922,미디어문화커뮤니케이션,2,1,1,rare,pass
DEP_003923,생명과의생명과학,2,1,1,rare,pass
DEP_003924,선명상상담학,2,1,1,rare,pass
DEP_003925,스포츠웰니스,2,1,1,rare,pass
DEP_003926,우크라이나어과,2,1,1,rare,pass
DEP_003927,전기반도체공,2,1,1,rare,pass
DEP_003928,반도체물리전자,2,1,1,rare,pass
DEP_003929,터키・중앙아시아어과,2,1,1,rare,pass
DEP_003930,패션코스메틱디자인,2,1,1,rare,pass
DEP_003931,관광비즈니스한국어,2,1,1,rare,pass
DEP_003932,로봇,2,1,1,rare,pass
DEP_003933,미얀마어과,3,1,1,rare,pass
DEP_003934,식품개발,2,1,1,rare,pass
DEP_003935,자동차산업공,2,1,1,rare,pass
DEP_003936,경찰보안,2,1,1,rare,pass
DEP_003937,드론시스템,2,1,1,rare,pass
DEP_003938,산업실무영어과,2,1,1,rare,pass
DEP_003939,의료심리,2,1,1,rare,pass
DEP_003940,제과제빵,2,1,1,rare,pass
DEP_003941,행정공무원,2,1,1,rare,pass
DEP_003942,K뷰티패션,2,1,1,rare,pass
DEP_003943,데이터과인공지능,2,1,1,rare,pass
DEP_003944,디지털ICT공,4,1,1,rare,pass
DEP_003945,수해양산업교육과식품공학,2,1,1,rare,pass
DEP_003946,아동상담심리,2,1,1,rare,pass
DEP_003947,AI보건정보관리,3,1,1,rare,pass
DEP_003948,상경계열,3,1,1,rare,pass
DEP_003949,융합도시공학-국제도시개발학,2,1,1,rare,pass
DEP_003950,융합도시사회학-국제도시개발학,2,1,1,rare,pass
DEP_003951,화장품품질공학,2,1,1,rare,pass
DEP_003952,IT융복합공,2,1,1,rare,pass
DEP_003953,로봇AI로봇,2,1,1,rare,pass
DEP_003954,빅데이터분석,2,1,1,rare,pass
DEP_003955,선교문화복지,2,1,1,rare,pass
DEP_003956,스마트자산경영,3,1,1,rare,pass
DEP_003957,창업투자경영,2,1,1,rare,pass
DEP_003958,향산업,3,1,1,rare,pass
DEP_003959,스마트전기전자,2,1,1,rare,pass
DEP_003960,융합철학-동아시아문화학,2,1,1,rare,pass
DEP_003961,K-뷰티・음악,2,1,1,rare,pass
DEP_003962,기계IT융합시스템공학,1,1,1,rare,pass
DEP_003963,발명특허,2,1,1,rare,pass
DEP_003964,사회복지・상담심리상담심리,2,1,1,rare,pass
DEP_003965,아동심리상담,2,1,1,rare,pass
DEP_003966,에너지리사이클링,2,1,1,rare,pass
DEP_003967,지역소상공비즈니스,2,1,1,rare,pass
DEP_003968,화학공학·신소재공,2,1,1,rare,pass
DEP_003969,개인정보보호,2,1,1,rare,pass
DEP_003970,과학기술정책,2,1,1,rare,pass
DEP_003971,로봇정보제어・지능시스템,2,1,1,rare,pass
DEP_003972,미래인재,2,1,1,rare,pass
DEP_003973,지역특화산업,2,1,1,rare,pass
DEP_003974,문화산업경영융합,2,1,1,rare,pass
DEP_003975,법ㆍ행정,2,1,1,rare,pass
DEP_003976,수해양산업교육과어업공학,2,1,1,rare,pass
DEP_003977,영상디자인융합,2,1,1,rare,pass
DEP_003978,재활스포츠,1,1,1,rare,pass
DEP_003979,해양모빌리티,2,1,1,rare,pass
DEP_003980,스포츠상담재활,2,1,1,rare,pass
DEP_003981,신학・인문융합계열,1,1,1,rare,pass
DEP_003982,투자경영,2,1,1,rare,pass
DEP_003983,다문화・한국어교육,2,1,1,rare,pass
DEP_003984,데이터공,2,1,1,rare,pass
DEP_003985,산업및기계공,1,1,1,rare,pass
DEP_003986,이차전지・에너지,2,1,1,rare,pass
DEP_003987,인문사회,2,1,1,rare,pass
DEP_003988,전기·전자·컴퓨터공전자공,2,1,1,rare,pass
DEP_003989,종교문화학,4,1,2,rare,pass
DEP_003990,신소재화학공화학공,2,1,1,rare,pass
DEP_003991,영상문화학,2,1,1,rare,pass
DEP_003992,영양조리과,2,1,1,rare,pass
DEP_003993,융합조경학-환경생태도시학,2,1,1,rare,pass
DEP_003994,인문계열,3,1,1,rare,pass
DEP_003995,자율운항시스템,2,1,1,rare,pass
DEP_003996,토목재난안,2,1,1,rare,pass
DEP_003997,반도체산업융합,1,1,1,rare,pass
DEP_003998,에너지응용화학,2,1,1,rare,pass
DEP_003999,인공지능빅데이터,2,1,1,rare,pass
DEP_004000,컴퓨터소프트웨어특성화대학,2,1,1,rare,pass
DEP_004001,터키・아제르바이잔어과,3,1,1,rare,pass
DEP_004002,건설환경도시교통공,2,1,1,rare,pass
DEP_004003,도시공간조형,2,1,1,rare,pass
DEP_004004,민속무용,3,1,1,rare,pass
DEP_004005,배터리,3,1,2,rare,pass
DEP_004006,융합인문사회과,2,1,1,rare,pass
DEP_004007,AI자동화설계공,2,1,1,rare,pass
DEP_004008,건강식품관리,2,1,1,rare,pass
DEP_004009,글로벌지역러시아・중앙아시아지역학,2,1,1,rare,pass
DEP_004010,드론기계,2,1,1,rare,pass
DEP_004011,경영・미디어계열,1,1,1,rare,pass
DEP_004012,식품가공유통,2,1,1,rare,pass
DEP_004013,의생명화학,2,1,1,rare,pass
DEP_004014,AI소프트웨어융합,2,1,1,rare,pass
DEP_004015,공연융합예술음악,2,1,1,rare,pass
DEP_004016,국가통계,4,1,1,rare,pass
DEP_004017,레저산업,2,1,1,rare,pass
DEP_004018,사회안전계열,2,1,1,rare,pass
DEP_004019,신소재화학공신소재공,2,1,1,rare,pass
DEP_004020,의료기기산업,2,1,1,rare,pass
DEP_004021,전력시스템공,2,1,1,rare,pass
DEP_004022,해양생명응용과,2,1,1,rare,pass
DEP_004023,건축실내디자인,2,1,1,rare,pass
DEP_004024,국방융합기술,3,1,1,rare,pass
DEP_004025,사회적기업,2,1,1,rare,pass
DEP_004026,신소재・화공시스템공,2,1,1,rare,pass
DEP_004027,조리예술,3,1,1,rare,pass
DEP_004028,토털라이프스타일링,2,1,1,rare,pass
DEP_004029,화장품약리학,3,1,1,rare,pass
DEP_004030,독어독문화학,4,1,1,rare,pass
DEP_004031,디지털문화콘텐츠학,4,1,1,rare,pass
DEP_004032,미술디자인학,2,1,1,rare,pass
DEP_004033,뷰티아트,2,1,1,rare,pass
DEP_004034,지역자원시스템공,2,1,1,rare,pass
DEP_004035,IT융합자율,2,1,1,rare,pass
DEP_004036,반도체융합공,1,1,1,rare,pass
DEP_004037,영어영미지역학,2,1,1,rare,pass
DEP_004038,A.I.,1,1,1,rare,pass
DEP_004039,건축・토목공,3,1,2,rare,pass
DEP_004040,광고홍보이벤트,2,1,1,rare,pass
DEP_004041,나노광전자,2,1,1,rare,pass
DEP_004042,도시・환경・화학공,2,1,1,rare,pass
DEP_004043,소비자·가족,2,1,1,rare,pass
DEP_004044,건설공건축학,2,1,1,rare,pass
DEP_004045,기독교교육과미디어,2,1,1,rare,pass
DEP_004046,기초공,2,1,1,rare,pass
DEP_004047,컴퓨터사이언스,2,1,1,rare,pass
DEP_004048,컴퓨터정보보안,2,1,1,rare,pass
DEP_004049,ICT군사,2,1,1,rare,pass
DEP_004050,글로벌융합공,2,1,1,rare,pass
DEP_004051,미래산업융합계열,1,1,1,rare,pass
DEP_004052,인문한국어문화,2,1,1,rare,pass
DEP_004053,컴퓨터・AI,2,1,1,rare,pass
DEP_004054,해양심층수,2,1,1,rare,pass
DEP_004055,AI미디어콘텐츠,2,1,1,rare,pass
DEP_004056,IT전자융합공,2,1,1,rare,pass
DEP_004057,디지털공연예술,2,1,1,rare,pass
DEP_004058,마케팅비즈니스,2,1,1,rare,pass
DEP_004059,스마트물류공학,3,1,1,rare,pass
DEP_004060,의료기기,2,1,1,rare,pass
DEP_004061,XR콘텐츠,2,1,1,rare,pass
DEP_004062,미용뷰티융합,2,1,1,rare,pass
DEP_004063,사회복지선교,2,1,1,rare,pass
DEP_004064,수해양산업교육과냉동공학,3,1,1,rare,pass
DEP_004065,융합국사학-도시역사경관학,2,1,1,rare,pass
DEP_004066,지능・데이터융합핀테크,2,1,1,rare,pass
DEP_004067,해양분자생명과,2,1,1,rare,pass
DEP_004068,헬스케어빅데이터,2,1,1,rare,pass
DEP_004069,호텔투어리즘,2,1,1,rare,pass
DEP_004070,환경조경학,2,1,1,rare,pass
DEP_004071,경제통상・국제지역계열,1,1,1,rare,pass
DEP_004072,뷰티건강관리,2,1,1,rare,pass
DEP_004073,수해양산업교육과양식공학,2,1,1,rare,pass
DEP_004074,웰빙체육,2,1,1,rare,pass
DEP_004075,융합물리학-나노반도체물리학,2,1,1,rare,pass
DEP_004076,패션뷰티뷰티화장품,2,1,1,rare,pass
DEP_004077,항공시스템계열,2,1,1,rare,pass
DEP_004078,스마트콘텐츠마케팅,2,1,1,rare,pass
DEP_004079,심리재활학,2,1,1,rare,pass
DEP_004080,융합도시공학-도시부동산기획경영학,2,1,1,rare,pass
