univ_name_std,dept_name_std,major_group,regular_terms_observed,dept_strict_key,dept_loose_key,dept_canonical_id,dept_name_canonical,grade_canonical_match_status
중원대학교,융합바이오,생명식품농림,2,융합바이오,융합바이오,DEP_003545,융합바이오,strict_alias_matched
중원대학교,의료공,보건의료,2,의료공,의료공,DEP_000463,의료공,strict_alias_matched
중원대학교,의료기기산업,보건의료,2,의료기기산업,의료기기산업,DEP_004020,의료기기산업,strict_alias_matched
중원대학교,임상병리,보건의료,2,임상병리,임상병리,DEP_000061,임상병리,strict_alias_matched
중원대학교,자율,기타,2,자율,자율,DEP_000133,자율,strict_alias_matched
중원대학교,작업치료,보건의료,2,작업치료,작업치료,DEP_000042,작업치료,strict_alias_matched
중원대학교,전기반도체공,공학,2,전기반도체공,전기반도체공,DEP_003927,전기반도체공,strict_alias_matched
중원대학교,전기반도체컴퓨터,컴퓨터AI,2,전기반도체컴퓨터,전기반도체컴퓨터,DEP_004410,전기반도체컴퓨터,strict_alias_matched
중원대학교,전기전자공,공학,2,전기전자공,전기전자공,DEP_000050,전기전자공,strict_alias_matched
중원대학교,종교문화재,언어인문,2,종교문화재,종교문화재,DEP_003205,종교문화재,strict_alias_matched
중원대학교,지역환경산업,건축토목환경,2,지역환경산업,지역환경산업,DEP_004365,지역환경산업,strict_alias_matched
중원대학교,축구,기타,2,축구,축구,DEP_000297,축구,strict_alias_matched
중원대학교,컴퓨터공,컴퓨터AI,2,컴퓨터공,컴퓨터공,DEP_000004,컴퓨터공,strict_alias_matched
중원대학교,한국어교육문화,교육,2,한국어교육문화,한국어교육문화,DEP_003280,한국어교육문화,strict_alias_matched
중원대학교,항공서비스,공학,2,항공서비스,항공서비스,DEP_000067,항공서비스,strict_alias_matched
중원대학교,항공운항,공학,2,항공운항,항공운항,DEP_000151,항공운항,strict_alias_matched
중원대학교,항공정비,공학,2,항공정비,항공정비,DEP_000209,항공정비,strict_alias_matched
진주교육대학교,과학교육과,교육,2,과학교육과,과학교육과,DEP_000204,과학교육과,strict_alias_matched
진주교육대학교,교육,교육,2,교육,교육,DEP_000027,교육,strict_alias_matched
진주교육대학교,국어교육과,교육,2,국어교육과,국어교육과,DEP_000026,국어교육과,strict_alias_matched
진주교육대학교,도덕과교육과,교육,2,도덕과교육과,도덕과교육과,DEP_001387,도덕과교육과,strict_alias_matched
진주교육대학교,미술교육과,교육,2,미술교육과,미술교육과,DEP_000148,미술교육과,strict_alias_matched
진주교육대학교,사회과교육과,교육,2,사회과교육과,사회과교육과,DEP_000396,사회과교육과,strict_alias_matched
진주교육대학교,수학교육과,교육,2,수학교육과,수학교육과,DEP_000017,수학교육과,strict_alias_matched
진주교육대학교,실과교육과,교육,2,실과교육과,실과교육과,DEP_000313,실과교육과,strict_alias_matched
진주교육대학교,영어교육과,교육,2,영어교육과,영어교육과,DEP_000019,영어교육과,strict_alias_matched
진주교육대학교,음악교육과,교육,2,음악교육과,음악교육과,DEP_000118,음악교육과,strict_alias_matched
진주교육대학교,체육교육과,교육,2,체육교육과,체육교육과,DEP_000047,체육교육과,strict_alias_matched
진주교육대학교,컴퓨터교육과,컴퓨터AI,2,컴퓨터교육과,컴퓨터교육과,DEP_000129,컴퓨터교육과,strict_alias_matched
차의과학대학교,AI보건의료,보건의료,2,ai보건의료,ai보건의료,DEP_001815,AI보건의료,strict_alias_matched
차의과학대학교,간호,간호,2,간호,간호,DEP_000003,간호,strict_alias_matched
차의과학대학교,데이터경영,경영경제,2,데이터경영,데이터경영,DEP_002537,데이터경영,strict_alias_matched
차의과학대학교,미술치료,예체능디자인,2,미술치료,미술치료,DEP_000394,미술치료,strict_alias_matched
차의과학대학교,바이오공,생명식품농림,2,바이오공,바이오공,DEP_000640,바이오공,strict_alias_matched
차의과학대학교,상담심리,사회복지상담심리,2,상담심리,상담심리,DEP_000023,상담심리,strict_alias_matched
차의과학대학교,생명과,생명식품농림,2,생명과,생명과,DEP_000021,생명과,strict_alias_matched
차의과학대학교,스포츠의,보건의료,2,스포츠의,스포츠의,DEP_000215,스포츠의,strict_alias_matched
차의과학대학교,식품생명공,생명식품농림,2,식품생명공,식품생명공,DEP_000095,식품생명공,strict_alias_matched
차의과학대학교,약,보건의료,2,약,약,DEP_000031,약,strict_alias_matched
차의과학대학교,의료홍보미디어,보건의료,2,의료홍보미디어,의료홍보미디어,DEP_003108,의료홍보미디어,strict_alias_matched
차의과학대학교,의생명과,생명식품농림,2,의생명과,의생명과,DEP_000191,의생명과,strict_alias_matched
차의과학대학교,헬스케어융합,기타,2,헬스케어융합,헬스케어융합,DEP_001405,헬스케어융합,strict_alias_matched
창신대학교,간호,간호,2,간호,간호,DEP_000003,간호,strict_alias_matched
창신대학교,경찰행정,법행정경찰소방,2,경찰행정,경찰행정,DEP_000022,경찰행정,strict_alias_matched
창신대학교,글로벌관광경영항공관광,경영경제,2,글로벌관광경영항공관광,글로벌관광경영항공관광,DEP_003776,글로벌관광경영항공관광,strict_alias_matched
창신대학교,디지털도시건설,건축토목환경,2,디지털도시건설,디지털도시건설,DEP_003662,디지털도시건설,strict_alias_matched
창신대학교,미용예술,기타,2,미용예술,미용예술,DEP_000348,미용예술,strict_alias_matched
창신대학교,보건안전,보건의료,2,보건안전,보건안전,DEP_000475,보건안전,strict_alias_matched
창신대학교,부동산경영,경영경제,2,부동산경영,부동산경영,DEP_000464,부동산경영,strict_alias_matched
창신대학교,부동산금융,경영경제,2,부동산금융,부동산금융,DEP_000907,부동산금융,strict_alias_matched
창신대학교,사회복지,사회복지상담심리,2,사회복지,사회복지,DEP_000002,사회복지,strict_alias_matched
창신대학교,소방방재공,법행정경찰소방,2,소방방재공,소방방재공,DEP_001021,소방방재공,strict_alias_matched
창신대학교,스마트융합공소방방재,법행정경찰소방,2,스마트융합공소방방재,스마트융합공소방방재,DEP_003198,스마트융합공소방방재,strict_alias_matched
창신대학교,스마트융합공컴퓨터,컴퓨터AI,2,스마트융합공컴퓨터,스마트융합공컴퓨터,DEP_003856,스마트융합공컴퓨터,strict_alias_matched
창신대학교,식품영양,생명식품농림,2,식품영양,식품영양,DEP_000005,식품영양,strict_alias_matched
창신대학교,유아교육과,교육,2,유아교육과,유아교육과,DEP_000008,유아교육과,strict_alias_matched
창신대학교,음악,예체능디자인,2,음악,음악,DEP_000028,음악,strict_alias_matched
창신대학교,응급구조,보건의료,2,응급구조,응급구조,DEP_000056,응급구조,strict_alias_matched
창신대학교,중국비즈니스,언어인문,2,중국비즈니스,중국비즈니스,DEP_002019,중국비즈니스,strict_alias_matched
창신대학교,컴퓨터소프트웨어공,컴퓨터AI,2,컴퓨터소프트웨어공,컴퓨터소프트웨어공,DEP_000429,컴퓨터소프트웨어공,strict_alias_matched
창신대학교,항공서비스,공학,2,항공서비스,항공서비스,DEP_000067,항공서비스,strict_alias_matched
창신대학교,항공정비기계,공학,2,항공정비기계,항공정비기계,DEP_001696,항공정비기계,strict_alias_matched
청운대학교,간호,간호,2,간호,간호,DEP_000003,간호,strict_alias_matched
청운대학교,건축공,건축토목환경,2,건축공,건축공,DEP_000025,건축공,strict_alias_matched
청운대학교,경영,경영경제,2,경영,경영,DEP_000001,경영,strict_alias_matched
청운대학교,공간디자인,건축토목환경,2,공간디자인,공간디자인,DEP_000363,공간디자인,strict_alias_matched
청운대학교,공연기획경영,경영경제,2,공연기획경영,공연기획경영,DEP_002936,공연기획경영,strict_alias_matched
청운대학교,광고홍보,기타,2,광고홍보,광고홍보,DEP_000077,광고홍보,strict_alias_matched
청운대학교,글로벌커뮤니케이션,기타 | 언어인문,2,글로벌커뮤니케이션,글로벌커뮤니케이션,DEP_000824,글로벌커뮤니케이션,strict_alias_matched
청운대학교,글로벌한국어교육,교육,2,글로벌한국어교육,글로벌한국어교육,DEP_000658,글로벌한국어교육,strict_alias_matched
청운대학교,농생명식품융합,생명식품농림,2,농생명식품융합,농생명식품융합,DEP_004169,농생명식품융합,strict_alias_matched
청운대학교,멀티미디어,기타,2,멀티미디어,멀티미디어,DEP_000315,멀티미디어,strict_alias_matched
청운대학교,무역물류,경영경제,2,무역물류,무역물류,DEP_000336,무역물류,strict_alias_matched
청운대학교,뮤지컬,기타,2,뮤지컬,뮤지컬,DEP_000296,뮤지컬,strict_alias_matched
청운대학교,뮤지컬콘서트,예체능디자인,2,뮤지컬콘서트,뮤지컬콘서트,DEP_003106,뮤지컬콘서트,strict_alias_matched
청운대학교,뮤직트레이너,기타,2,뮤직트레이너,뮤직트레이너,DEP_003921,뮤직트레이너,strict_alias_matched
청운대학교,미디어커뮤니케이션,기타,2,미디어커뮤니케이션,미디어커뮤니케이션,DEP_000037,미디어커뮤니케이션,strict_alias_matched
청운대학교,미용뷰티융합,예체능디자인,2,미용뷰티융합,미용뷰티융합,DEP_004062,미용뷰티융합,strict_alias_matched
청운대학교,방송영화영상,예체능디자인,2,방송영화영상,방송영화영상,DEP_001910,방송영화영상,strict_alias_matched
청운대학교,부동산경영,경영경제,2,부동산경영,부동산경영,DEP_000464,부동산경영,strict_alias_matched
청운대학교,뷰티산업,예체능디자인,2,뷰티산업,뷰티산업,DEP_000422,뷰티산업,strict_alias_matched
청운대학교,사회복지,사회복지상담심리,2,사회복지,사회복지,DEP_000002,사회복지,strict_alias_matched
청운대학교,사회복지상담,사회복지상담심리,2,사회복지상담,사회복지상담,DEP_000107,사회복지상담,strict_alias_matched
청운대학교,사회적기업,기타,2,사회적기업,사회적기업,DEP_004025,사회적기업,strict_alias_matched
청운대학교,설비소방,법행정경찰소방,2,설비소방,설비소방,DEP_001556,설비소방,strict_alias_matched
청운대학교,스포츠과,예체능디자인,2,스포츠과,스포츠과,DEP_000046,스포츠과,strict_alias_matched
청운대학교,식품영양,생명식품농림,2,식품영양,식품영양,DEP_000005,식품영양,strict_alias_matched
청운대학교,실용음악과,예체능디자인,2,실용음악과,실용음악과,DEP_000138,실용음악과,strict_alias_matched
청운대학교,안학융합,기타,2,안학융합,안학융합,DEP_003471,안학융합,strict_alias_matched
청운대학교,연극예술,예체능디자인,2,연극예술,연극예술,DEP_001575,연극예술,strict_alias_matched
청운대학교,전자공,공학,2,전자공,전자공,DEP_000011,전자공,strict_alias_matched
청운대학교,창업경영,경영경제,2,창업경영,창업경영,DEP_000381,창업경영,strict_alias_matched
청운대학교,청소년상담교육,교육,2,청소년상담교육,청소년상담교육,DEP_002757,청소년상담교육,strict_alias_matched
청운대학교,컴퓨터공,컴퓨터AI,2,컴퓨터공,컴퓨터공,DEP_000004,컴퓨터공,strict_alias_matched
청운대학교,토목환경공,건축토목환경,2,토목환경공,토목환경공,DEP_000203,토목환경공,strict_alias_matched
청운대학교,패션디자인,예체능디자인,2,패션디자인,패션디자인,DEP_000066,패션디자인,strict_alias_matched
청운대학교,항공서비스경영,경영경제,2,항공서비스경영,항공서비스경영,DEP_000987,항공서비스경영,strict_alias_matched
청운대학교,호텔관광경영,경영경제,2,호텔관광경영,호텔관광경영,DEP_000124,호텔관광경영,strict_alias_matched
청운대학교,호텔조리베이커리경영,경영경제,2,호텔조리베이커리경영,호텔조리베이커리경영,DEP_002217,호텔조리베이커리경영,strict_alias_matched
청운대학교,호텔조리식당경영,경영경제,2,호텔조리식당경영,호텔조리식당경영,DEP_001472,호텔조리식당경영,strict_alias_matched
청운대학교,화학생명공,생명식품농림,2,화학생명공,화학생명공,DEP_000402,화학생명공,strict_alias_matched
청주교육대학교,초등과학교육과,교육,2,초등과학교육과,초등과학교육과,DEP_000279,초등과학교육과,strict_alias_matched
청주교육대학교,초등교육,교육,2,초등교육,초등교육,DEP_000206,초등교육,strict_alias_matched
청주교육대학교,초등국어교육과,교육,2,초등국어교육과,초등국어교육과,DEP_000277,초등국어교육과,strict_alias_matched
청주교육대학교,초등미술교육과,교육,2,초등미술교육과,초등미술교육과,DEP_000274,초등미술교육과,strict_alias_matched
청주교육대학교,초등사회과교육과,교육,2,초등사회과교육과,초등사회과교육과,DEP_000342,초등사회과교육과,strict_alias_matched
청주교육대학교,초등수학교육과,교육,2,초등수학교육과,초등수학교육과,DEP_000264,초등수학교육과,strict_alias_matched
청주교육대학교,초등실과교육과,교육,2,초등실과교육과,초등실과교육과,DEP_000516,초등실과교육과,strict_alias_matched
청주교육대학교,초등영어교육과,교육,2,초등영어교육과,초등영어교육과,DEP_000269,초등영어교육과,strict_alias_matched
청주교육대학교,초등윤리교육과,교육,2,초등윤리교육과,초등윤리교육과,DEP_000271,초등윤리교육과,strict_alias_matched
청주교육대학교,초등음악교육과,교육,2,초등음악교육과,초등음악교육과,DEP_000267,초등음악교육과,strict_alias_matched
청주교육대학교,초등체육교육과,교육,2,초등체육교육과,초등체육교육과,DEP_000273,초등체육교육과,strict_alias_matched
청주교육대학교,초등컴퓨터교육과,컴퓨터AI,2,초등컴퓨터교육과,초등컴퓨터교육과,DEP_000276,초등컴퓨터교육과,strict_alias_matched
청주대학교,간호,간호,2,간호,간호,DEP_000003,간호,strict_alias_matched
청주대학교,건축,건축토목환경,2,건축,건축,DEP_000009,건축,strict_alias_matched
청주대학교,건축공,건축토목환경,2,건축공,건축공,DEP_000025,건축공,strict_alias_matched
청주대학교,경영,경영경제,2,경영,경영,DEP_000001,경영,strict_alias_matched
청주대학교,경제통상,경영경제,2,경제통상,경제통상,DEP_000312,경제통상,strict_alias_matched
청주대학교,경찰행정,법행정경찰소방,2,경찰행정,경찰행정,DEP_000022,경찰행정,strict_alias_matched
청주대학교,공예디자인,예체능디자인,2,공예디자인,공예디자인,DEP_000506,공예디자인,strict_alias_matched
청주대학교,관광경영,경영경제,2,관광경영,관광경영,DEP_000059,관광경영,strict_alias_matched
청주대학교,광고홍보,기타,2,광고홍보,광고홍보,DEP_000077,광고홍보,strict_alias_matched
청주대학교,광기술에너지융합,공학,2,광기술에너지융합,광기술에너지융합,DEP_002979,광기술에너지융합,strict_alias_matched
청주대학교,국방안보드론,법행정경찰소방,2,국방안보드론,국방안보드론,DEP_003219,국방안보드론,strict_alias_matched
청주대학교,국어교육과,교육,2,국어교육과,국어교육과,DEP_000026,국어교육과,strict_alias_matched
청주대학교,군사,법행정경찰소방,2,군사,군사,DEP_000091,군사,strict_alias_matched
청주대학교,데이터사이언스,컴퓨터AI,2,데이터사이언스,데이터사이언스,DEP_000081,데이터사이언스,strict_alias_matched
청주대학교,도시계획부동산,경영경제,2,도시계획부동산,도시계획부동산,DEP_000282,도시계획부동산,strict_alias_matched
청주대학교,동물보건복지,보건의료,2,동물보건복지,동물보건복지,DEP_000712,동물보건복지,strict_alias_matched
청주대학교,동양어문학,기타,2,동양어문학,동양어문학,DEP_003590,동양어문학,strict_alias_matched
청주대학교,디지털미디어디자인,예체능디자인,2,디지털미디어디자인,디지털미디어디자인,DEP_000498,디지털미디어디자인,strict_alias_matched
청주대학교,디지털보안,기타,2,디지털보안,디지털보안,DEP_001411,디지털보안,strict_alias_matched
청주대학교,레이저광정보공,기타,2,레이저광정보공,레이저광정보공,DEP_004464,레이저광정보공,strict_alias_matched
청주대학교,만화애니메이션,예체능디자인,2,만화애니메이션,만화애니메이션,DEP_000184,만화애니메이션,strict_alias_matched
청주대학교,무역,경영경제,2,무역,무역,DEP_000076,무역,strict_alias_matched
청주대학교,무인항공기,공학,2,무인항공기,무인항공기,DEP_000755,무인항공기,strict_alias_matched
청주대학교,문헌정보,언어인문,2,문헌정보,문헌정보,DEP_000053,문헌정보,strict_alias_matched
청주대학교,문화콘텐츠,언어인문,2,문화콘텐츠,문화콘텐츠,DEP_000102,문화콘텐츠,strict_alias_matched
청주대학교,물리치료,보건의료,2,물리치료,물리치료,DEP_000020,물리치료,strict_alias_matched
청주대학교,바이오메디컬,생명식품농림,2,바이오메디컬,바이오메디컬,DEP_000293,바이오메디컬,strict_alias_matched
청주대학교,바이오산업공학,공학,2,바이오산업공학,바이오산업공학,DEP_003300,바이오산업공학,strict_alias_matched
청주대학교,바이오의약,보건의료,2,바이오의약,바이오의약,DEP_000521,바이오의약,strict_alias_matched
청주대학교,반도체공,공학,2,반도체공,반도체공,DEP_000096,반도체공,strict_alias_matched
청주대학교,방사선,보건의료,2,방사선,방사선,DEP_000084,방사선,strict_alias_matched
청주대학교,법,법행정경찰소방,2,법,법,DEP_000016,법,strict_alias_matched
청주대학교,법/사회과학대학,법행정경찰소방,2,법/사회과학대학,법사회과학,DEP_004163,법/사회과학대학,strict_alias_matched
청주대학교,보건행정학,보건의료,2,보건행정학,보건행정학,DEP_000786,보건행정학,strict_alias_matched
청주대학교,비주얼아트,기타,2,비주얼아트,비주얼아트,DEP_004378,비주얼아트,strict_alias_matched
청주대학교,사회,기타,1,사회,사회,DEP_000041,사회,strict_alias_matched
청주대학교,사회복지,사회복지상담심리,2,사회복지,사회복지,DEP_000002,사회복지,strict_alias_matched
청주대학교,산업공,공학,1,산업공,산업공,DEP_000099,산업공,strict_alias_matched
청주대학교,산업디자인,예체능디자인,2,산업디자인,산업디자인,DEP_000040,산업디자인,strict_alias_matched
청주대학교,생명과,생명식품농림,2,생명과,생명과,DEP_000021,생명과,strict_alias_matched
청주대학교,생활체육,예체능디자인,2,생활체육,생활체육,DEP_000114,생활체육,strict_alias_matched
청주대학교,수학교육과,교육,2,수학교육과,수학교육과,DEP_000017,수학교육과,strict_alias_matched
청주대학교,스포츠의,보건의료,2,스포츠의,스포츠의,DEP_000215,스포츠의,strict_alias_matched
청주대학교,스포츠재활,보건의료,2,스포츠재활,스포츠재활,DEP_000324,스포츠재활,strict_alias_matched
청주대학교,시각디자인,예체능디자인,2,시각디자인,시각디자인,DEP_000057,시각디자인,strict_alias_matched
청주대학교,시스템반도체공,공학,2,시스템반도체공,시스템반도체공,DEP_000420,시스템반도체공,strict_alias_matched
청주대학교,신문방송,기타,2,신문방송,신문방송,DEP_000140,신문방송,strict_alias_matched
청주대학교,아트앤패션디자인,예체능디자인,2,아트앤패션디자인,아트앤패션디자인,DEP_001419,아트앤패션디자인,strict_alias_matched
청주대학교,에너지융합공,공학,2,에너지융합공,에너지융합공,DEP_001006,에너지융합공,strict_alias_matched
청주대학교,역사문화,언어인문,2,역사문화,역사문화,DEP_000299,역사문화,strict_alias_matched
청주대학교,연극,예체능디자인,2,연극,연극,DEP_000236,연극,strict_alias_matched
청주대학교,영어영문,언어인문,2,영어영문,영어영문,DEP_000007,영어영문,strict_alias_matched
청주대학교,영화,예체능디자인,2,영화,영화,DEP_000441,영화,strict_alias_matched
청주대학교,영화영상,예체능디자인,2,영화영상,영화영상,DEP_000210,영화영상,strict_alias_matched
청주대학교,응용화,생명식품농림,2,응용화,응용화,DEP_000218,응용화,strict_alias_matched
청주대학교,의료경영,보건의료,2,의료경영,의료경영,DEP_000160,의료경영,strict_alias_matched
청주대학교,인공지능소프트웨어,컴퓨터AI,2,인공지능소프트웨어,인공지능소프트웨어,DEP_000700,인공지능소프트웨어,strict_alias_matched
청주대학교,임상병리,보건의료,2,임상병리,임상병리,DEP_000061,임상병리,strict_alias_matched
청주대학교,작업치료,보건의료,2,작업치료,작업치료,DEP_000042,작업치료,strict_alias_matched
청주대학교,전기제어공,공학,2,전기제어공,전기제어공,DEP_001334,전기제어공,strict_alias_matched
청주대학교,전자공,공학,2,전자공,전자공,DEP_000011,전자공,strict_alias_matched
청주대학교,정치안보국제,법행정경찰소방,2,정치안보국제,정치안보국제,DEP_004353,정치안보국제,strict_alias_matched
청주대학교,정치행정학,법행정경찰소방,2,정치행정학,정치행정학,DEP_003171,정치행정학,strict_alias_matched
청주대학교,제약공,기타,2,제약공,제약공,DEP_000121,제약공,strict_alias_matched
청주대학교,제약바이오메디컬공학,생명식품농림,2,제약바이오메디컬공학,제약바이오메디컬공학,DEP_001456,제약바이오메디컬공학,strict_alias_matched
청주대학교,조경도시,건축토목환경,2,조경도시,조경도시,DEP_003435,조경도시,strict_alias_matched
청주대학교,중어중문,언어인문,2,중어중문,중어중문,DEP_000043,중어중문,strict_alias_matched
청주대학교,지적,기타,2,지적,지적,DEP_000695,지적,strict_alias_matched
청주대학교,치위생,보건의료,2,치위생,치위생,DEP_000051,치위생,strict_alias_matched
청주대학교,컴퓨터정보공,컴퓨터AI,1,컴퓨터정보공,컴퓨터정보공,DEP_000258,컴퓨터정보공,strict_alias_matched
청주대학교,태양광에너지공,공학,1,태양광에너지공,태양광에너지공,DEP_004642,태양광에너지공,strict_alias_matched
청주대학교,토목공,건축토목환경,2,토목공,토목공,DEP_000049,토목공,strict_alias_matched
청주대학교,토목환경공학,건축토목환경,2,토목환경공학,토목환경공학,DEP_000461,토목환경공학,strict_alias_matched
청주대학교,통계,기타,1,통계,통계,DEP_000087,통계,strict_alias_matched
청주대학교,항공기계공,공학,2,항공기계공,항공기계공,DEP_000395,항공기계공,strict_alias_matched
청주대학교,항공서비스,공학,2,항공서비스,항공서비스,DEP_000067,항공서비스,strict_alias_matched
청주대학교,항공운항,공학,2,항공운항,항공운항,DEP_000151,항공운항,strict_alias_matched
청주대학교,행정,법행정경찰소방,2,행정,행정,DEP_000006,행정,strict_alias_matched
청주대학교,호텔외식경영,경영경제,2,호텔외식경영,호텔외식경영,DEP_000416,호텔외식경영,strict_alias_matched
청주대학교,환경공,건축토목환경,2,환경공,환경공,DEP_000044,환경공,strict_alias_matched
청주대학교,환경조경,건축토목환경,2,환경조경,환경조경,DEP_000366,환경조경,strict_alias_matched
청주대학교,회계,경영경제,2,회계,회계,DEP_000068,회계,strict_alias_matched
초당대학교,간호,간호,2,간호,간호,DEP_000003,간호,strict_alias_matched
초당대학교,건축,건축토목환경,2,건축,건축,DEP_000009,건축,strict_alias_matched
초당대학교,경영,경영경제,2,경영,경영,DEP_000001,경영,strict_alias_matched
초당대학교,경찰행정,법행정경찰소방,2,경찰행정,경찰행정,DEP_000022,경찰행정,strict_alias_matched
초당대학교,국가안보,법행정경찰소방,2,국가안보,국가안보,DEP_000643,국가안보,strict_alias_matched
초당대학교,국제,기타 | 언어인문,2,국제,국제,DEP_000062,국제,strict_alias_matched
초당대학교,군사,법행정경찰소방,2,군사,군사,DEP_000091,군사,strict_alias_matched
초당대학교,글로벌비즈니스,기타,2,글로벌비즈니스,글로벌비즈니스,DEP_000089,글로벌비즈니스,strict_alias_matched
초당대학교,글로벌실버케어,기타,2,글로벌실버케어,글로벌실버케어,DEP_003035,글로벌실버케어,strict_alias_matched
초당대학교,글로벌혁신대학,기타,1,글로벌혁신대학,글로벌혁신,DEP_003704,글로벌혁신대학,strict_alias_matched
초당대학교,글로벌화학기계공,공학,2,글로벌화학기계공,글로벌화학기계공,DEP_003142,글로벌화학기계공,strict_alias_matched
초당대학교,보건의료행정,보건의료,2,보건의료행정,보건의료행정,DEP_000378,보건의료행정,strict_alias_matched
초당대학교,뷰티디자인,예체능디자인,2,뷰티디자인,뷰티디자인,DEP_000154,뷰티디자인,strict_alias_matched
초당대학교,사회복지상담,사회복지상담심리,2,사회복지상담,사회복지상담,DEP_000107,사회복지상담,strict_alias_matched
초당대학교,사회체육,예체능디자인,2,사회체육,사회체육,DEP_000136,사회체육,strict_alias_matched
초당대학교,소방행정,법행정경찰소방,2,소방행정,소방행정,DEP_000158,소방행정,strict_alias_matched
초당대학교,외식조리창업,경영경제,2,외식조리창업,외식조리창업,DEP_000934,외식조리창업,strict_alias_matched
초당대학교,의약관리,기타,2,의약관리,의약관리,DEP_003835,의약관리,strict_alias_matched
초당대학교,제과제빵,기타,2,제과제빵,제과제빵,DEP_003940,제과제빵,strict_alias_matched
초당대학교,창업경영,경영경제,2,창업경영,창업경영,DEP_000381,창업경영,strict_alias_matched
초당대학교,치위생,보건의료,2,치위생,치위생,DEP_000051,치위생,strict_alias_matched
초당대학교,항공교통물류,경영경제,2,항공교통물류,항공교통물류,DEP_000238,항공교통물류,strict_alias_matched
초당대학교,항공드론,공학,2,항공드론,항공드론,DEP_003193,항공드론,strict_alias_matched
초당대학교,항공서비스,공학,2,항공서비스,항공서비스,DEP_000067,항공서비스,strict_alias_matched
초당대학교,항공운항,공학,2,항공운항,항공운항,DEP_000151,항공운항,strict_alias_matched
초당대학교,항공정비,공학,2,항공정비,항공정비,DEP_000209,항공정비,strict_alias_matched
초당대학교,호텔조리,관광호텔조리,2,호텔조리,호텔조리,DEP_000415,호텔조리,strict_alias_matched
초당대학교,호텔조리베이커리,관광호텔조리,2,호텔조리베이커리,호텔조리베이커리,DEP_001045,호텔조리베이커리,strict_alias_matched
총신대학교,교회음악과,예체능디자인,2,교회음악과,교회음악과,DEP_000322,교회음악과,strict_alias_matched
총신대학교,기독교교육과,교육,2,기독교교육과,기독교교육과,DEP_000331,기독교교육과,strict_alias_matched
총신대학교,사회복지,사회복지상담심리,2,사회복지,사회복지,DEP_000002,사회복지,strict_alias_matched
총신대학교,신,신학종교,2,신,신,DEP_000033,신,strict_alias_matched
총신대학교,아동,사회복지상담심리,2,아동,아동,DEP_000069,아동,strict_alias_matched
총신대학교,아동상담심리,사회복지상담심리,2,아동상담심리,아동상담심리,DEP_003946,아동상담심리,strict_alias_matched
총신대학교,역사교육과,교육,2,역사교육과,역사교육과,DEP_000074,역사교육과,strict_alias_matched
총신대학교,영어교육과,교육,2,영어교육과,영어교육과,DEP_000019,영어교육과,strict_alias_matched
총신대학교,유아교육과,교육,2,유아교육과,유아교육과,DEP_000008,유아교육과,strict_alias_matched
총신대학교,중독상담,사회복지상담심리,2,중독상담,중독상담,DEP_001027,중독상담,strict_alias_matched
총신대학교,중독재활상담,보건의료,2,중독재활상담,중독재활상담,DEP_001008,중독재활상담,strict_alias_matched
추계예술대학교,관현악과,기타,2,관현악과,관현악과,DEP_000146,관현악과,strict_alias_matched
추계예술대학교,국악과,기타,2,국악과,국악과,DEP_000260,국악과,strict_alias_matched
추계예술대학교,국제,기타,2,국제,국제,DEP_000062,국제,strict_alias_matched
추계예술대학교,문예창작과,기타,2,문예창작과,문예창작과,DEP_000426,문예창작과,strict_alias_matched
추계예술대학교,미술창작,예체능디자인,2,미술창작,미술창작,DEP_001385,미술창작,strict_alias_matched
추계예술대학교,성악과,기타,2,성악과,성악과,DEP_000105,성악과,strict_alias_matched
추계예술대학교,융합예술,기타,2,융합예술,융합예술,DEP_000813,융합예술,strict_alias_matched
추계예술대학교,작곡과,기타,2,작곡과,작곡과,DEP_000159,작곡과,strict_alias_matched
추계예술대학교,피아노과,기타,2,피아노과,피아노과,DEP_000132,피아노과,strict_alias_matched
춘천교육대학교,초등과학교육과,교육,2,초등과학교육과,초등과학교육과,DEP_000279,초등과학교육과,strict_alias_matched
춘천교육대학교,초등교육,교육,2,초등교육,초등교육,DEP_000206,초등교육,strict_alias_matched
춘천교육대학교,초등국어교육과,교육,2,초등국어교육과,초등국어교육과,DEP_000277,초등국어교육과,strict_alias_matched
춘천교육대학교,초등미술교육과,교육,2,초등미술교육과,초등미술교육과,DEP_000274,초등미술교육과,strict_alias_matched
춘천교육대학교,초등사회과교육과,교육,2,초등사회과교육과,초등사회과교육과,DEP_000342,초등사회과교육과,strict_alias_matched
춘천교육대학교,초등수학교육과,교육,2,초등수학교육과,초등수학교육과,DEP_000264,초등수학교육과,strict_alias_matched
춘천교육대학교,초등실과교육과,교육,2,초등실과교육과,초등실과교육과,DEP_000516,초등실과교육과,strict_alias_matched
춘천교육대학교,초등영어교육과,교육,2,초등영어교육과,초등영어교육과,DEP_000269,초등영어교육과,strict_alias_matched
춘천교육대학교,초등윤리교육과,교육,2,초등윤리교육과,초등윤리교육과,DEP_000271,초등윤리교육과,strict_alias_matched
춘천교육대학교,초등음악교육과,교육,2,초등음악교육과,초등음악교육과,DEP_000267,초등음악교육과,strict_alias_matched
춘천교육대학교,초등체육교육과,교육,2,초등체육교육과,초등체육교육과,DEP_000273,초등체육교육과,strict_alias_matched
