univ_name_std,dept_canonical_id,dept_name_canonical,campus_id,campus_ambiguous_flag,recruitment_unit_raw,recruitment_unit_std,recruitment_unit_id,selectivity_pct_2024,selectivity_source,score_comparability_tier,recruitment_n,competition_rate,additional_admit_last_rank,source_rows_n,admission_groups,source_conflict_flag,mapping_type,mapping_confidence,mapping_cardinality,shared_admission_score_flag,primary_sample_flag,analysis_sample_tier_ab_flag
건국대학교,DEP_000102,문화콘텐츠,0000052,False,문화콘텐츠학과,문화콘텐츠학과,SRC_0000052_2025_0011_T9_R20,83.5,raw_percentile_70cut,Tier B,9.0,5.33,8.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
건국대학교,DEP_000230,국제무역,0000052,False,국제무역학과,국제무역학과,SRC_0000052_2025_0011_T9_R7,88.25,raw_percentile_70cut,Tier B,33.0,5.03,50.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
건국대학교,DEP_000242,지리,0000052,False,지리학과,지리학과,SRC_0000052_2025_0011_T9_R19,81.25,raw_percentile_70cut,Tier B,4.0,8.5,1.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
건국대학교,DEP_000246,의생명공,0000052,False,의생명공학과,의생명공학과,SRC_0000052_2025_0011_T9_R47,92.0,raw_percentile_70cut,Tier B,11.0,16.45,74.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
건국대학교,DEP_000259,응용통계,0000052,False,응용통계학과,응용통계학과,SRC_0000052_2025_0011_T9_R28,89.0,raw_percentile_70cut,Tier B,20.0,3.8,13.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
건국대학교,DEP_000270,동물자원과,0000052,False,동물자원과학과,동물자원과학과,SRC_0000052_2025_0011_T9_R37,89.75,raw_percentile_70cut,Tier B,21.0,5.76,9.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
건국대학교,DEP_000290,일어교육과,0000052,False,일어교육과,일어교육과,SRC_0000052_2025_0011_T9_R11,89.75,raw_percentile_70cut,Tier B,3.0,8.67,2.0,1,가군,False,exact_1to1,1.0,one_to_one,False,False,True
건국대학교,DEP_000358,교육공,0000052,False,교육공학과,교육공학과,SRC_0000052_2025_0011_T9_R44,79.5,raw_percentile_70cut,Tier B,13.0,7.0,3.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
건국대학교,DEP_000428,생물공,0000052,False,생물공학과,생물공학과,SRC_0000052_2025_0011_T9_R6,89.75,raw_percentile_70cut,Tier B,13.0,5.15,20.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
건국대학교,DEP_000494,기계항공공,0000052,False,기계항공공학부,기계항공공학부,SRC_0000052_2025_0011_T9_R2,85.25,raw_percentile_70cut,Tier B,90.0,4.03,34.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
건국대학교,DEP_000508,융합인재,0000052,False,융합인재학과,융합인재학과,SRC_0000052_2025_0011_T9_R29,81.5,raw_percentile_70cut,Tier B,17.0,3.76,17.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
건국대학교,DEP_000542,융합생명공,0000052,False,융합생명공학과,융합생명공학과,SRC_0000052_2025_0011_T9_R49,91.25,raw_percentile_70cut,Tier B,15.0,18.27,95.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
건국대학교,DEP_000567,산림조경,0000052,False,산림조경학과,산림조경학과,SRC_0000052_2025_0011_T9_R42,86.5,raw_percentile_70cut,Tier B,10.0,5.5,7.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
건국대학교,DEP_000687,사회환경공,0000052,False,사회환경공학부,사회환경공학부,SRC_0000052_2025_0011_T9_R23,82.5,raw_percentile_70cut,Tier B,45.0,4.33,22.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
건국대학교,DEP_000694,시스템생명공,0000052,False,시스템생명공학과,시스템생명공학과,SRC_0000052_2025_0011_T9_R48,90.25,raw_percentile_70cut,Tier B,16.0,22.19,82.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
건국대학교,DEP_000833,스마트ICT융합공,0000052,False,스마트 ICT 융합공학과,스마트 ICT 융합공학과,SRC_0000052_2025_0011_T9_R34,89.0,raw_percentile_70cut,Tier B,19.0,4.89,15.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
건국대학교,DEP_000837,기술경영,0000052,False,기술경영학과,기술경영학과,SRC_0000052_2025_0011_T9_R9,87.25,raw_percentile_70cut,Tier B,19.0,4.47,28.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
건국대학교,DEP_000864,미래에너지공,0000052,False,미래에너지공학과,미래에너지공학과,SRC_0000052_2025_0011_T9_R32,89.0,raw_percentile_70cut,Tier B,13.0,3.77,11.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
건국대학교,DEP_000917,화장품공,0000052,False,화장품공학과,화장품공학과,SRC_0000052_2025_0011_T9_R35,87.75,raw_percentile_70cut,Tier B,13.0,4.15,3.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
건국대학교,DEP_001634,생명과학특성,0000052,False,생명과학특성학과,생명과학특성학과,SRC_0000052_2025_0011_T9_R36,88.25,raw_percentile_70cut,Tier B,14.0,3.5,15.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
건국대학교,DEP_001830,축산식품생명공,0000052,False,축산식품생명공학과,축산식품생명공학과,SRC_0000052_2025_0011_T9_R39,87.25,raw_percentile_70cut,Tier B,22.0,3.77,5.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
건국대학교,DEP_001841,스마트운행체공,0000052,False,스마트운행체공학과,스마트운행체공학과,SRC_0000052_2025_0011_T9_R33,90.25,raw_percentile_70cut,Tier B,21.0,4.19,12.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
건국대학교,DEP_002070,식량자원과,0000052,False,식량자원과학과,식량자원과학과,SRC_0000052_2025_0011_T9_R38,87.5,raw_percentile_70cut,Tier B,15.0,4.87,7.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
건국대학교,DEP_002116,환경보건과,0000052,False,환경보건과학과,환경보건과학과,SRC_0000052_2025_0011_T9_R41,90.25,raw_percentile_70cut,Tier B,11.0,5.73,6.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
건국대학교,DEP_002454,줄기세포재생공,0000052,False,줄기세포재생공학과,줄기세포재생공학과,SRC_0000052_2025_0011_T9_R46,88.75,raw_percentile_70cut,Tier B,11.0,15.18,30.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
건국대학교,DEP_002531,식품유통공,0000052,False,식품유통공학과,식품유통공학과,SRC_0000052_2025_0011_T9_R40,90.5,raw_percentile_70cut,Tier B,12.0,4.17,4.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경기대학교,DEP_000001,경영,0000056,False,경영학부,경영학부,SRC_0000056_2025_0037_T8_R16 | SRC_0000056_2025_0037_T11_R1,77.67045454545455,raw_percentile_70cut,Tier B,88.0,6.486363636363637,115.81818181818181,2,나군 | 다군,False,alias_1to1,0.95,many_admission_to_one_grade,False,False,True
경기대학교,DEP_000007,영어영문,0000056,False,영어영문학과,영어영문학과,SRC_0000056_2025_0037_T8_R5,77.75,raw_percentile_70cut,Tier B,23.0,5.39,28.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경기대학교,DEP_000008,유아교육과,0000056,False,유아교육과,유아교육과,SRC_0000056_2025_0037_T8_R9,77.25,raw_percentile_70cut,Tier B,12.0,7.330000000000001,18.0,1,나군,False,exact_1to1,1.0,one_to_one,False,False,True
경기대학교,DEP_000009,건축,0000056,False,건축학과 (5 년제 ),건축학과 (5 년제 ),SRC_0000056_2025_0037_T8_R24,81.0,raw_percentile_70cut,Tier B,14.0,6.79,20.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경기대학교,DEP_000011,전자공,0000056,False,전자공학부,전자공학부,SRC_0000056_2025_0037_T8_R27 | SRC_0000056_2025_0037_T11_R5,80.01530612244898,raw_percentile_70cut,Tier B,49.0,4.77938775510204,91.16326530612245,2,나군 | 다군,True,alias_1to1,0.95,many_admission_to_one_grade,False,False,True
경기대학교,DEP_000012,국어국문,0000056,False,국어국문학과,국어국문학과,SRC_0000056_2025_0037_T8_R3,78.0,raw_percentile_70cut,Tier B,20.0,7.3,33.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경기대학교,DEP_000013,경제,0000056,False,경제학부,경제학부,SRC_0000056_2025_0037_T8_R15 | SRC_0000056_2025_0037_T10_R0 | SRC_0000056_2025_0037_T11_R0,77.64351851851852,raw_percentile_70cut,Tier B,54.0,6.905,55.698113207547166,3,나군 | 다군,True,alias_1to1,0.95,many_admission_to_one_grade,False,False,True
경기대학교,DEP_000014,화,0000056,False,화학과,화학과,SRC_0000056_2025_0037_T8_R22,79.75,raw_percentile_70cut,Tier B,14.0,5.79,18.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경기대학교,DEP_000015,수,0000056,False,수학과,수학과,SRC_0000056_2025_0037_T8_R21,77.25,raw_percentile_70cut,Tier B,9.0,6.22,20.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경기대학교,DEP_000016,법,0000056,False,법학과,법학과,SRC_0000056_2025_0037_T8_R10,76.5,raw_percentile_70cut,Tier B,18.0,4.83,28.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경기대학교,DEP_000030,사,0000056,False,사학과,사학과,SRC_0000056_2025_0037_T8_R6,79.0,raw_percentile_70cut,Tier B,13.0,7.46,29.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경기대학교,DEP_000039,체육,0000056,False,체육학과,체육학과,SRC_0000056_2025_0037_T8_R0,82.666,raw_percentile_70cut,Tier B,17.0,3.24,11.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경기대학교,DEP_000046,스포츠과,0000056,False,스포츠과학부,스포츠과학부,SRC_0000056_2025_0037_T8_R2,83.666,raw_percentile_70cut,Tier B,64.0,4.44,60.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경기대학교,DEP_000053,문헌정보,0000056,False,문헌정보학과,문헌정보학과,SRC_0000056_2025_0037_T8_R7,79.75,raw_percentile_70cut,Tier B,14.0,6.43,20.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경기대학교,DEP_000076,무역,0000056,False,무역학과,무역학과,SRC_0000056_2025_0037_T8_R11,78.0,raw_percentile_70cut,Tier B,19.0,5.68,18.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경기대학교,DEP_000171,공공인재,0000056,False,공공인재학부,공공인재학부,SRC_0000056_2025_0037_T8_R14,76.75,raw_percentile_70cut,Tier B,36.0,5.78,45.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경기대학교,DEP_000190,기계시스템공,0000056,False,기계시스템공학과 | 기계시스템 공학과,기계시스템공학과 | 기계시스템 공학과,SRC_0000056_2025_0037_T8_R26 | SRC_0000056_2025_0037_T9_R0 | SRC_0000056_2025_0037_T11_R4,78.87037037037037,raw_percentile_70cut,Tier B,27.0,5.926666666666666,30.307692307692307,3,나군 | 다군,True,alias_1to1,0.95,many_admission_to_one_grade,False,False,True
경기대학교,DEP_000393,휴먼서비스,0000056,False,휴먼서비스학부,휴먼서비스학부,SRC_0000056_2025_0037_T8_R13,77.25,raw_percentile_70cut,Tier B,22.0,5.23,17.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경기대학교,DEP_000466,신소재화학공,0000056,False,신소재화학공학부,신소재화학공학부,SRC_0000056_2025_0037_T8_R28,79.75,raw_percentile_70cut,Tier B,41.0,4.71,68.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경기대학교,DEP_000522,바이오융합,0000056,False,바이오융합학부,바이오융합학부,SRC_0000056_2025_0037_T8_R23,76.5,raw_percentile_70cut,Tier B,35.0,4.06,50.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경기대학교,DEP_000675,공공안전,0000056,False,공공안전학부,공공안전학부,SRC_0000056_2025_0037_T8_R12,80.25,raw_percentile_70cut,Tier B,28.0,5.0,21.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경기대학교,DEP_000771,스마트시티공,0000056,False,스마트시티공학부,스마트시티공학부,SRC_0000056_2025_0037_T8_R29 | SRC_0000056_2025_0037_T11_R6,79.21428571428571,raw_percentile_70cut,Tier B,28.0,5.894285714285714,30.0,2,나군 | 다군,True,alias_1to1,0.95,many_admission_to_one_grade,False,False,True
경기대학교,DEP_001156,글로벌어문,0000056,False,글로벌어문학부,글로벌어문학부,SRC_0000056_2025_0037_T8_R8,77.75,raw_percentile_70cut,Tier B,54.0,5.78,65.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경기대학교,DEP_001714,시큐리티매니지먼트,0000056,False,시큐리티 매니지먼트학과,시큐리티 매니지먼트학과,SRC_0000056_2025_0037_T8_R1,78.666,raw_percentile_70cut,Tier B,30.0,7.7,11.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경기대학교,DEP_002324,사회에너지시스템공,0000056,False,사회에너지시스템 공학과,사회에너지시스템 공학과,SRC_0000056_2025_0037_T8_R25,79.5,raw_percentile_70cut,Tier B,39.0,5.56,49.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경기대학교,DEP_002894,산업경영정보공,0000056,False,산업경영정보공학과,산업경영정보공학과,SRC_0000056_2025_0037_T8_R17,79.5,raw_percentile_70cut,Tier B,41.0,5.27,47.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경희대학교,DEP_000001,경영,0000066,False,경영학과,경영학과,SRC_0000066_2025_0010_T8_R20,90.5,raw_percentile_70cut,Tier B,77.0,3.5999999999999996,24.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
경희대학교,DEP_000005,식품영양,0000066,False,식품영양학과,식품영양학과,SRC_0000066_2025_0010_T8_R32,88.5,raw_percentile_70cut,Tier B,16.0,4.4,16.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
경희대학교,DEP_000006,행정,0000066,False,행정학과,행정학과,SRC_0000066_2025_0010_T8_R15,89.16999999999999,raw_percentile_70cut,Tier B,29.0,3.1,9.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
경희대학교,DEP_000007,영어영문,0000066,False,영어영문학과,영어영문학과,SRC_0000066_2025_0010_T8_R1,87.67,raw_percentile_70cut,Tier B,19.0,3.9,13.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
경희대학교,DEP_000010,기계공,0000066,False,기계공학과,기계공학과,SRC_0000066_2025_0010_T8_R52,89.5,raw_percentile_70cut,Tier B,69.0,3.6,31.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경희대학교,DEP_000012,국어국문,0000066,False,국어국문학과,국어국문학과,SRC_0000066_2025_0010_T8_R0,87.17,raw_percentile_70cut,Tier B,18.0,4.1,14.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
경희대학교,DEP_000013,경제,0000066,False,경제학과,경제학과,SRC_0000066_2025_0010_T8_R17,89.83,raw_percentile_70cut,Tier B,44.0,3.2,16.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
경희대학교,DEP_000014,화,0000066,False,화학과,화학과,SRC_0000066_2025_0010_T8_R35,90.0,raw_percentile_70cut,Tier B,17.0,5.1,6.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
경희대학교,DEP_000015,수,0000066,False,수학과,수학과,SRC_0000066_2025_0010_T8_R33,88.5,raw_percentile_70cut,Tier B,20.0,3.7,9.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
경희대학교,DEP_000025,건축공,0000066,False,건축공학과,건축공학과,SRC_0000066_2025_0010_T8_R58,87.5,raw_percentile_70cut,Tier B,36.0,3.9000000000000004,7.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경희대학교,DEP_000029,화학공,0000066,False,화학공학과,화학공학과,SRC_0000066_2025_0010_T8_R55,91.0,raw_percentile_70cut,Tier B,33.0,3.0,17.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경희대학교,DEP_000030,사,0000066,False,사학과,사학과,SRC_0000066_2025_0010_T8_R3,88.33,raw_percentile_70cut,Tier B,12.0,4.8,6.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
경희대학교,DEP_000031,약,0000066,False,약학과,약학과,SRC_0000066_2025_0010_T8_R74,96.0,raw_percentile_70cut,Tier B,15.0,6.2,29.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경희대학교,DEP_000032,물리,0000066,False,물리학과,물리학과,SRC_0000066_2025_0010_T8_R34,88.83,raw_percentile_70cut,Tier B,21.0,3.3999999999999995,10.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
경희대학교,DEP_000034,철,0000066,False,철학과,철학과,SRC_0000066_2025_0010_T8_R4,87.5,raw_percentile_70cut,Tier B,15.0,5.2,13.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
경희대학교,DEP_000038,정치외교,0000066,False,정치외교학과,정치외교학과,SRC_0000066_2025_0010_T8_R14,90.5,raw_percentile_70cut,Tier B,16.0,4.1,9.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
경희대학교,DEP_000039,체육,0000066,False,체육학과,체육학과,SRC_0000066_2025_0010_T8_R80,93.5,raw_percentile_70cut,Tier B,34.0,2.7,4.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경희대학교,DEP_000040,산업디자인,0000066,False,산업디자인학과,산업디자인학과,SRC_0000066_2025_0010_T8_R75,96.5,raw_percentile_70cut,Tier B,3.0,7.7,0.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경희대학교,DEP_000041,사회,0000066,False,사회학과,사회학과,SRC_0000066_2025_0010_T8_R16,89.5,raw_percentile_70cut,Tier B,12.0,4.0,8.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
경희대학교,DEP_000055,의예과,0000066,False,의예과,의예과,SRC_0000066_2025_0010_T8_R71,98.67000000000002,raw_percentile_70cut,Tier B,44.0,6.6,147.0,1,나군,False,exact_1to1,1.0,one_to_one,False,False,True
경희대학교,DEP_000062,국제,0000066,False,국제학과,국제학과,SRC_0000066_2025_0010_T8_R49,87.67,raw_percentile_70cut,Tier B,64.0,3.5,12.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경희대학교,DEP_000064,산업경영공,0000066,False,산업경영공학과,산업경영공학과,SRC_0000066_2025_0010_T8_R53,89.0,raw_percentile_70cut,Tier B,35.0,4.0,7.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경희대학교,DEP_000076,무역,0000066,False,무역학과,무역학과,SRC_0000066_2025_0010_T8_R18,89.67,raw_percentile_70cut,Tier B,30.0,3.3,12.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
경희대학교,DEP_000095,식품생명공,0000066,False,식품생명공학과,식품생명공학과,SRC_0000066_2025_0010_T8_R67,88.83,raw_percentile_70cut,Tier B,19.0,3.6,6.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경희대학교,DEP_000112,태권도,0000066,False,태권도학과,태권도학과,SRC_0000066_2025_0010_T8_R84,85.5,raw_percentile_70cut,Tier B,21.0,2.9,5.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경희대학교,DEP_000131,소프트웨어융합,0000066,False,소프트웨어융합학과,소프트웨어융합학과,SRC_0000066_2025_0010_T8_R45,90.5,raw_percentile_70cut,Tier B,22.0,3.5,9.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
경희대학교,DEP_000152,스포츠지도,0000066,False,스포츠지도학과,스포츠지도학과,SRC_0000066_2025_0010_T8_R83,44.0,raw_percentile_70cut,Tier B,21.0,2.7,4.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경희대학교,DEP_000157,중국어,0000066,False,중국어학과,중국어학과,SRC_0000066_2025_0010_T8_R8,84.67,raw_percentile_70cut,Tier B,21.0,3.8999999999999995,18.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
경희대학교,DEP_000162,디지털콘텐츠,0000066,False,디지털콘텐츠학과,디지털콘텐츠학과,SRC_0000066_2025_0010_T8_R78,98.5,raw_percentile_70cut,Tier B,2.0,6.5,0.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
경희대학교,DEP_000215,스포츠의,0000066,False,스포츠의학과,스포츠의학과,SRC_0000066_2025_0010_T8_R81,93.5,raw_percentile_70cut,Tier B,21.0,2.7,5.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
