raw_dept_name,alias_key_strict,alias_key_loose,dept_canonical_id,dept_name_canonical,strict_canonical_n,loose_canonical_n,alias_collision_flag,loose_collision_flag,auto_match_allowed
소비자생활문화산업,소비자생활문화산업,소비자생활문화산업,DEP_003544,소비자생활문화산업,1,1,False,False,True
소비자생활문화산업학과,소비자생활문화산업학과,소비자생활문화산업,DEP_003544,소비자생활문화산업,1,1,False,False,True
융합바이오,융합바이오,융합바이오,DEP_003545,융합바이오,1,1,False,False,True
융합바이오학과,융합바이오학과,융합바이오,DEP_003545,융합바이오,1,1,False,False,True
융합바이오화학공,융합바이오화학공,융합바이오화학공,DEP_003546,융합바이오화학공,1,1,False,False,True
융합바이오화학공학과,융합바이오화학공학과,융합바이오화학공,DEP_003546,융합바이오화학공,1,1,False,False,True
재난안전경영,재난안전경영,재난안전경영,DEP_003547,재난안전경영,1,1,False,False,True
재난안전경영학과,재난안전경영학과,재난안전경영,DEP_003547,재난안전경영,1,1,False,False,True
바이오메디컬융합,바이오메디컬융합,바이오메디컬융합,DEP_003548,바이오메디컬융합,1,1,False,False,True
바이오메디컬융합학과,바이오메디컬융합학과,바이오메디컬융합,DEP_003548,바이오메디컬융합,1,1,False,False,True
소재디자인공,소재디자인공,소재디자인공,DEP_003549,소재디자인공,1,1,False,False,True
소재디자인공학과,소재디자인공학과,소재디자인공,DEP_003549,소재디자인공,1,1,False,False,True
스마트시스템소프트웨어공,스마트시스템소프트웨어공,스마트시스템소프트웨어공,DEP_003550,스마트시스템소프트웨어공,1,1,False,False,True
스마트시스템소프트웨어공학과,스마트시스템소프트웨어공학과,스마트시스템소프트웨어공,DEP_003550,스마트시스템소프트웨어공,1,1,False,False,True
전자로봇・보안,전자로봇·보안,전자로봇보안,DEP_003551,전자로봇・보안,1,1,False,False,True
전자로봇・보안학부(스마트융합보안전공),전자로봇·보안학부(스마트융합보안전공),전자로봇보안,DEP_003551,전자로봇・보안,1,1,False,False,True
전자로봇・보안학부(전자로봇전공),전자로봇·보안학부(전자로봇전공),전자로봇보안,DEP_003551,전자로봇・보안,1,1,False,False,True
물류경영,물류경영,물류경영,DEP_003552,물류경영,1,1,False,False,True
물류경영학과,물류경영학과,물류경영,DEP_003552,물류경영,1,1,False,False,True
식물생명환경과,식물생명환경과,식물생명환경과,DEP_003553,식물생명환경과,1,1,False,False,True
식물생명환경과학과,식물생명환경과학과,식물생명환경과,DEP_003553,식물생명환경과,1,1,False,False,True
지능형기계공학,지능형기계공학,지능형기계공학,DEP_003554,지능형기계공학,1,1,False,False,True
지능형기계공학전공,지능형기계공학전공,지능형기계공학,DEP_003554,지능형기계공학,1,1,False,False,True
IoT융합,iot융합,iot융합,DEP_003555,IoT융합,1,1,False,False,True
IoT융합전공,iot융합전공,iot융합,DEP_003555,IoT융합,1,1,False,False,True
건축실내건축디자인,건축실내건축디자인,건축실내건축디자인,DEP_003556,건축실내건축디자인,1,1,False,False,True
건축학과 실내건축디자인전공,건축학과실내건축디자인전공,건축실내건축디자인,DEP_003556,건축실내건축디자인,1,1,False,False,True
글로벌콘텐츠융합,글로벌콘텐츠융합,글로벌콘텐츠융합,DEP_003557,글로벌콘텐츠융합,1,1,False,False,True
글로벌콘텐츠융합학부,글로벌콘텐츠융합학부,글로벌콘텐츠융합,DEP_003557,글로벌콘텐츠융합,1,1,False,False,True
빅데이터･금융통계,빅데이터·금융통계,빅데이터금융통계,DEP_003558,빅데이터･금융통계,1,1,False,False,True
빅데이터･금융통계학부,빅데이터·금융통계학부,빅데이터금융통계,DEP_003558,빅데이터･금융통계,1,1,False,False,True
스마트통합치유,스마트통합치유,스마트통합치유,DEP_003559,스마트통합치유,1,1,False,False,True
스마트통합치유학과,스마트통합치유학과,스마트통합치유,DEP_003559,스마트통합치유,1,1,False,False,True
시민영어교육,시민영어교육,시민영어교육,DEP_003560,시민영어교육,1,1,False,False,True
시민영어교육학과,시민영어교육학과,시민영어교육,DEP_003560,시민영어교육,1,1,False,False,True
신소재화학공학,신소재화학공학,신소재화학공학,DEP_003561,신소재화학공학,1,1,False,False,True
신소재화학공학전공,신소재화학공학전공,신소재화학공학,DEP_003561,신소재화학공학,1,1,False,False,True
전기전자,전기전자,전기전자,DEP_003562,전기전자,1,1,False,False,True
전기전자전공,전기전자전공,전기전자,DEP_003562,전기전자,1,1,False,False,True
한국문화・경영,한국문화·경영,한국문화경영,DEP_003563,한국문화・경영,1,1,False,False,True
한국문화・경영전공,한국문화·경영전공,한국문화경영,DEP_003563,한국문화・경영,1,1,False,False,True
한국화·서예,한국화·서예,한국화서예,DEP_003564,한국화·서예,1,1,False,False,True
한국화·서예학과,한국화·서예학과,한국화서예,DEP_003564,한국화·서예,1,1,False,False,True
교육미디어커뮤니케이션,교육미디어커뮤니케이션,교육미디어커뮤니케이션,DEP_003565,교육미디어커뮤니케이션,1,1,False,False,True
교육미디어커뮤니케이션학부,교육미디어커뮤니케이션학부,교육미디어커뮤니케이션,DEP_003565,교육미디어커뮤니케이션,1,1,False,False,True
아트&이노베이션,아트&이노베이션,아트이노베이션,DEP_003566,아트&이노베이션,1,1,False,False,True
아트&이노베이션전공,아트&이노베이션전공,아트이노베이션,DEP_003566,아트&이노베이션,1,1,False,False,True
재활공,재활공,재활공,DEP_003567,재활공,1,1,False,False,True
재활공학과,재활공학과,재활공,DEP_003567,재활공,1,1,False,False,True
철도시스템공,철도시스템공,철도시스템공,DEP_003568,철도시스템공,1,1,False,False,True
철도시스템공학부,철도시스템공학부,철도시스템공,DEP_003568,철도시스템공,1,1,False,False,True
공공복지정보관리,공공복지정보관리,공공복지정보관리,DEP_003569,공공복지정보관리,1,1,False,False,True
공공복지정보관리학과,공공복지정보관리학과,공공복지정보관리,DEP_003569,공공복지정보관리,1,1,False,False,True
산업안학,산업안학,산업안학,DEP_003570,산업안학,1,1,False,False,True
산업안전공학전공,산업안전공학전공,산업안학,DEP_003570,산업안학,1,1,False,False,True
신소재에너지공학,신소재에너지공학,신소재에너지공학,DEP_003571,신소재에너지공학,1,1,False,False,True
신소재에너지공학전공,신소재에너지공학전공,신소재에너지공학,DEP_003571,신소재에너지공학,1,1,False,False,True
유아통합교육,유아통합교육,유아통합교육,DEP_003572,유아통합교육,1,1,False,False,True
유아통합교육학과,유아통합교육학과,유아통합교육,DEP_003572,유아통합교육,1,1,False,False,True
의약생명과,의약생명과,의약생명과,DEP_003573,의약생명과,1,1,False,False,True
의약생명과학과,의약생명과학과,의약생명과,DEP_003573,의약생명과,1,1,False,False,True
경영경제데이터산업금융경제데이터분석,경영경제데이터산업금융경제데이터분석,경영경제데이터산업금융경제데이터분석,DEP_003574,경영경제데이터산업금융경제데이터분석,1,1,False,False,True
경영경제데이터산업학부 금융경제데이터분석전공,경영경제데이터산업학부금융경제데이터분석전공,경영경제데이터산업금융경제데이터분석,DEP_003574,경영경제데이터산업금융경제데이터분석,1,1,False,False,True
노인재활치료,노인재활치료,노인재활치료,DEP_003575,노인재활치료,1,1,False,False,True
노인재활치료학과,노인재활치료학과,노인재활치료,DEP_003575,노인재활치료,1,1,False,False,True
AI자동차,ai자동차,ai자동차,DEP_003576,AI자동차,1,1,False,False,True
AI자동차학과,ai자동차학과,ai자동차,DEP_003576,AI자동차,1,1,False,False,True
Language&AI융합,language&ai융합,languageai융합,DEP_003577,Language&AI융합,1,1,False,False,True
Language & AI융합전공,language&ai융합전공,languageai융합,DEP_003577,Language&AI융합,1,1,False,False,True
Language & AI융합학부,language&ai융합학부,languageai융합,DEP_003577,Language&AI융합,1,1,False,False,True
가족주거,가족주거,가족주거,DEP_003578,가족주거,1,1,False,False,True
가족주거학과,가족주거학과,가족주거,DEP_003578,가족주거,1,1,False,False,True
전기・배터리공,전기·배터리공,전기배터리공,DEP_003579,전기・배터리공,1,1,False,False,True
전기・배터리공학과,전기·배터리공학과,전기배터리공,DEP_003579,전기・배터리공,1,1,False,False,True
패션스타일링,패션스타일링,패션스타일링,DEP_003580,패션스타일링,1,1,False,False,True
패션스타일링학과,패션스타일링학과,패션스타일링,DEP_003580,패션스타일링,1,1,False,False,True
라이프설계,라이프설계,라이프설계,DEP_003581,라이프설계,1,1,False,False,True
라이프설계전공,라이프설계전공,라이프설계,DEP_003581,라이프설계,1,1,False,False,True
스마트정보기술공학,스마트정보기술공학,스마트정보기술공학,DEP_003582,스마트정보기술공학,1,1,False,False,True
스마트정보기술공학전공,스마트정보기술공학전공,스마트정보기술공학,DEP_003582,스마트정보기술공학,1,1,False,False,True
금융부동산법무,금융부동산법무,금융부동산법무,DEP_003583,금융부동산법무,1,1,False,False,True
금융부동산법무학과,금융부동산법무학과,금융부동산법무,DEP_003583,금융부동산법무,1,1,False,False,True
토털뷰티디자인,토털뷰티디자인,토털뷰티디자인,DEP_003584,토털뷰티디자인,1,1,False,False,True
토털뷰티디자인학과,토털뷰티디자인학과,토털뷰티디자인,DEP_003584,토털뷰티디자인,1,1,False,False,True
항공・공항서비스경영,항공·공항서비스경영,항공공항서비스경영,DEP_003585,항공・공항서비스경영,1,1,False,False,True
항공・공항서비스경영전공,항공·공항서비스경영전공,항공공항서비스경영,DEP_003585,항공・공항서비스경영,1,1,False,False,True
관현악・작곡관악,관현악·작곡관악,관현악작곡관악,DEP_003586,관현악・작곡관악,1,1,False,False,True
관현악・작곡학부 관악전공,관현악·작곡학부관악전공,관현악작곡관악,DEP_003586,관현악・작곡관악,1,1,False,False,True
메타버스융합콘텐츠,메타버스융합콘텐츠,메타버스융합콘텐츠,DEP_003587,메타버스융합콘텐츠,1,1,False,False,True
메타버스융합콘텐츠전공,메타버스융합콘텐츠전공,메타버스융합콘텐츠,DEP_003587,메타버스융합콘텐츠,1,1,False,False,True
전기에너지공학,전기에너지공학,전기에너지공학,DEP_003588,전기에너지공학,1,1,False,False,True
전기에너지공학전공,전기에너지공학전공,전기에너지공학,DEP_003588,전기에너지공학,1,1,False,False,True
건축인테리어,건축인테리어,건축인테리어,DEP_003589,건축인테리어,1,1,False,False,True
건축인테리어학과,건축인테리어학과,건축인테리어,DEP_003589,건축인테리어,1,1,False,False,True
동양어문학,동양어문학,동양어문학,DEP_003590,동양어문학,1,1,False,False,True
동양어문학전공,동양어문학전공,동양어문학,DEP_003590,동양어문학,1,1,False,False,True
융합산업,융합산업,융합산업,DEP_003591,융합산업,1,1,False,False,True
융합산업학과,융합산업학과,융합산업,DEP_003591,융합산업,1,1,False,False,True
펫푸드,펫푸드,펫푸드,DEP_003592,펫푸드,1,1,False,False,True
펫푸드전공,펫푸드전공,펫푸드,DEP_003592,펫푸드,1,1,False,False,True
게임그래픽,게임그래픽,게임그래픽,DEP_003593,게임그래픽,1,1,False,False,True
게임그래픽학과,게임그래픽학과,게임그래픽,DEP_003593,게임그래픽,1,1,False,False,True
기계・로봇・자동차공,기계·로봇·자동차공,기계로봇자동차공,DEP_003594,기계・로봇・자동차공,1,1,False,False,True
기계・로봇・자동차공학부,기계·로봇·자동차공학부,기계로봇자동차공,DEP_003594,기계・로봇・자동차공,1,1,False,False,True
영상커뮤니케이션,영상커뮤니케이션,영상커뮤니케이션,DEP_003595,영상커뮤니케이션,1,1,False,False,True
영상커뮤니케이션학부,영상커뮤니케이션학부,영상커뮤니케이션,DEP_003595,영상커뮤니케이션,1,1,False,False,True
영상학,영상학,영상학,DEP_003596,영상학,1,1,False,False,True
영상학전공,영상학전공,영상학,DEP_003596,영상학,1,1,False,False,True
창조공연예술음악,창조공연예술음악,창조공연예술음악,DEP_003597,창조공연예술음악,1,1,False,False,True
창조공연예술학부 음악전공,창조공연예술학부음악전공,창조공연예술음악,DEP_003597,창조공연예술음악,1,1,False,False,True
물류통계정보,물류통계정보,물류통계정보,DEP_003598,물류통계정보,1,1,False,False,True
물류통계정보학과,물류통계정보학과,물류통계정보,DEP_003598,물류통계정보,1,1,False,False,True
스마트물류,스마트물류,스마트물류,DEP_003599,스마트물류,1,1,False,False,True
스마트물류학과,스마트물류학과,스마트물류,DEP_003599,스마트물류,1,1,False,False,True
골프과,골프과,골프과,DEP_003600,골프과,1,1,False,False,True
골프과학과,골프과학과,골프과,DEP_003600,골프과,1,1,False,False,True
광고영상창작,광고영상창작,광고영상창작,DEP_003601,광고영상창작,1,1,False,False,True
광고영상창작학과,광고영상창작학과,광고영상창작,DEP_003601,광고영상창작,1,1,False,False,True
기계・전기차공,기계·전기차공,기계전기차공,DEP_003602,기계・전기차공,1,1,False,False,True
기계・전기차공학과,기계·전기차공학과,기계전기차공,DEP_003602,기계・전기차공,1,1,False,False,True
드론IoT시뮬레이션,드론iot시뮬레이션,드론iot시뮬레이션,DEP_003603,드론IoT시뮬레이션,1,1,False,False,True
드론IoT시뮬레이션학부,드론iot시뮬레이션학부,드론iot시뮬레이션,DEP_003603,드론IoT시뮬레이션,1,1,False,False,True
문화산업,문화산업,문화산업,DEP_003604,문화산업,1,1,False,False,True
문화산업전공,문화산업전공,문화산업,DEP_003604,문화산업,1,1,False,False,True
스마트물류시스템공,스마트물류시스템공,스마트물류시스템공,DEP_003605,스마트물류시스템공,1,1,False,False,True
스마트물류시스템공학과,스마트물류시스템공학과,스마트물류시스템공,DEP_003605,스마트물류시스템공,1,1,False,False,True
영상영화,영상영화,영상영화,DEP_003606,영상영화,1,1,False,False,True
영상영화학과,영상영화학과,영상영화,DEP_003606,영상영화,1,1,False,False,True
지역건설공학,지역건설공학,지역건설공학,DEP_003607,지역건설공학,1,1,False,False,True
지역건설공학전공,지역건설공학전공,지역건설공학,DEP_003607,지역건설공학,1,1,False,False,True
글로벌미디어커뮤니케이션,글로벌미디어커뮤니케이션,글로벌미디어커뮤니케이션,DEP_003608,글로벌미디어커뮤니케이션,1,1,False,False,True
글로벌미디어커뮤니케이션전공,글로벌미디어커뮤니케이션전공,글로벌미디어커뮤니케이션,DEP_003608,글로벌미디어커뮤니케이션,1,1,False,False,True
독일어권지역학,독일어권지역학,독일어권지역학,DEP_003609,독일어권지역학,1,1,False,False,True
독일어권지역학전공,독일어권지역학전공,독일어권지역학,DEP_003609,독일어권지역학,1,1,False,False,True
생물산업기계공학,생물산업기계공학,생물산업기계공학,DEP_003610,생물산업기계공학,1,1,False,False,True
생물산업기계공학전공,생물산업기계공학전공,생물산업기계공학,DEP_003610,생물산업기계공학,1,1,False,False,True
철도경영・물류학,철도경영·물류학,철도경영물류학,DEP_003611,철도경영・물류학,1,1,False,False,True
철도경영・물류학전공,철도경영·물류학전공,철도경영물류학,DEP_003611,철도경영・물류학,1,1,False,False,True
글로벌호스피탈리티경영,글로벌호스피탈리티경영,글로벌호스피탈리티경영,DEP_003612,글로벌호스피탈리티경영,1,1,False,False,True
글로벌호스피탈리티경영학과,글로벌호스피탈리티경영학과,글로벌호스피탈리티경영,DEP_003612,글로벌호스피탈리티경영,1,1,False,False,True
부동산재테크,부동산재테크,부동산재테크,DEP_003613,부동산재테크,1,1,False,False,True
부동산재테크학부,부동산재테크학부,부동산재테크,DEP_003613,부동산재테크,1,1,False,False,True
재난・건설안학,재난·건설안학,재난건설안학,DEP_003614,재난・건설안학,1,1,False,False,True
재난・건설안전공학전공,재난·건설안전공학전공,재난건설안학,DEP_003614,재난・건설안학,1,1,False,False,True
미술영상예술,미술영상예술,미술영상예술,DEP_003615,미술영상예술,1,1,False,False,True
미술학과 영상예술전공,미술학과영상예술전공,미술영상예술,DEP_003615,미술영상예술,1,1,False,False,True
외국어자율러시아어,외국어자율러시아어,외국어자율러시아어,DEP_003616,외국어자율러시아어,1,1,False,False,True
외국어자율전공학부 러시아어전공,외국어자율전공학부러시아어전공,외국어자율러시아어,DEP_003616,외국어자율러시아어,1,1,False,False,True
전기전자제어공전자공학,전기전자제어공전자공학,전기전자제어공전자공학,DEP_003617,전기전자제어공전자공학,1,1,False,False,True
전기전자제어공학부 전자공학전공,전기전자제어공학부전자공학전공,전기전자제어공전자공학,DEP_003617,전기전자제어공전자공학,1,1,False,False,True
해양바이오공학,해양바이오공학,해양바이오공학,DEP_003618,해양바이오공학,1,1,False,False,True
해양바이오공학전공,해양바이오공학전공,해양바이오공학,DEP_003618,해양바이오공학,1,1,False,False,True
현대한국화,현대한국화,현대한국화,DEP_003619,현대한국화,1,1,False,False,True
현대한국화전공,현대한국화전공,현대한국화,DEP_003619,현대한국화,1,1,False,False,True
화공,화공,화공,DEP_003620,화공,1,1,False,False,True
화공학부,화공학부,화공,DEP_003620,화공,1,1,False,False,True
경찰과학수사,경찰과학수사,경찰과학수사,DEP_003621,경찰과학수사,1,1,False,False,True
경찰과학수사학과,경찰과학수사학과,경찰과학수사,DEP_003621,경찰과학수사,1,1,False,False,True
정보통신소프트웨어공,정보통신소프트웨어공,정보통신소프트웨어공,DEP_003622,정보통신소프트웨어공,1,1,False,False,True
정보통신소프트웨어공학과,정보통신소프트웨어공학과,정보통신소프트웨어공,DEP_003622,정보통신소프트웨어공,1,1,False,False,True
AI시스템반도체학,ai시스템반도체학,ai시스템반도체학,DEP_003623,AI시스템반도체학,1,1,False,False,True
디자인시각영상디자인,디자인시각영상디자인,디자인시각영상디자인,DEP_003624,디자인시각영상디자인,1,1,False,False,True
디자인학부 시각영상디자인전공,디자인학부시각영상디자인전공,디자인시각영상디자인,DEP_003624,디자인시각영상디자인,1,1,False,False,True
무역경영,무역경영,무역경영,DEP_003625,무역경영,1,1,False,False,True
무역경영학과,무역경영학과,무역경영,DEP_003625,무역경영,1,1,False,False,True
스마트배터리공,스마트배터리공,스마트배터리공,DEP_003626,스마트배터리공,1,1,False,False,True
스마트배터리공학과,스마트배터리공학과,스마트배터리공,DEP_003626,스마트배터리공,1,1,False,False,True
의용생체공,의용생체공,의용생체공,DEP_003627,의용생체공,1,1,False,False,True
의용생체공학과,의용생체공학과,의용생체공,DEP_003627,의용생체공,1,1,False,False,True
창조공연예술무용,창조공연예술무용,창조공연예술무용,DEP_003628,창조공연예술무용,1,1,False,False,True
창조공연예술학부 무용전공,창조공연예술학부무용전공,창조공연예술무용,DEP_003628,창조공연예술무용,1,1,False,False,True
철도건설환경시스템,철도건설환경시스템,철도건설환경시스템,DEP_003629,철도건설환경시스템,1,1,False,False,True
철도건설환경시스템학과,철도건설환경시스템학과,철도건설환경시스템,DEP_003629,철도건설환경시스템,1,1,False,False,True
문화ICT융합,문화ict융합,문화ict융합,DEP_003630,문화ICT융합,1,1,False,False,True
문화ICT융합전공,문화ict융합전공,문화ict융합,DEP_003630,문화ICT융합,1,1,False,False,True
불교학역경학,불교학역경학,불교학역경학,DEP_003631,불교학역경학,1,1,False,False,True
불교학역경학전공,불교학역경학전공,불교학역경학,DEP_003631,불교학역경학,1,1,False,False,True
항공정비공,항공정비공,항공정비공,DEP_003632,항공정비공,1,1,False,False,True
항공정비공학과,항공정비공학과,항공정비공,DEP_003632,항공정비공,1,1,False,False,True
관현악작곡,관현악작곡,관현악작곡,DEP_003633,관현악작곡,1,1,False,False,True
관현악학부 작곡전공,관현악학부작곡전공,관현악작곡,DEP_003633,관현악작곡,1,1,False,False,True
응용화학공화학공학,응용화학공화학공학,응용화학공화학공학,DEP_003634,응용화학공화학공학,1,1,False,False,True
응용화학공학부 화학공학전공,응용화학공학부화학공학전공,응용화학공화학공학,DEP_003634,응용화학공화학공학,1,1,False,False,True
건설방재융합공,건설방재융합공,건설방재융합공,DEP_003635,건설방재융합공,1,1,False,False,True
건설방재융합공학과,건설방재융합공학과,건설방재융합공,DEP_003635,건설방재융합공,1,1,False,False,True
기독교신학,기독교신학,기독교신학,DEP_003636,기독교신학,1,1,False,False,True
기독교신학전공,기독교신학전공,기독교신학,DEP_003636,기독교신학,1,1,False,False,True
상담심리교육,상담심리교육,상담심리교육,DEP_003637,상담심리교육,1,1,False,False,True
상담심리교육전공,상담심리교육전공,상담심리교육,DEP_003637,상담심리교육,1,1,False,False,True
아트앤테크놀로지작곡과,아트앤테크놀로지작곡과,아트앤테크놀로지작곡과,DEP_003638,아트앤테크놀로지작곡과,1,1,False,False,True
외식사업경영,외식사업경영,외식사업경영,DEP_003639,외식사업경영,1,1,False,False,True
외식사업경영학과,외식사업경영학과,외식사업경영,DEP_003639,외식사업경영,1,1,False,False,True
한국수어교육,한국수어교육,한국수어교육,DEP_003640,한국수어교육,1,1,False,False,True
한국수어교육전공,한국수어교육전공,한국수어교육,DEP_003640,한국수어교육,1,1,False,False,True
환경행정,환경행정,환경행정,DEP_003641,환경행정,1,1,False,False,True
환경행정학과,환경행정학과,환경행정,DEP_003641,환경행정,1,1,False,False,True
IT의료데이터과학,it의료데이터과학,it의료데이터과학,DEP_003642,IT의료데이터과학,1,1,False,False,True
IT의료데이터과학전공,it의료데이터과학전공,it의료데이터과학,DEP_003642,IT의료데이터과학,1,1,False,False,True
경제금융물류,경제금융물류,경제금융물류,DEP_003643,경제금융물류,1,1,False,False,True
경제금융물류학부,경제금융물류학부,경제금융물류,DEP_003643,경제금융물류,1,1,False,False,True
국제교류항공경영,국제교류항공경영,국제교류항공경영,DEP_003644,국제교류항공경영,1,1,False,False,True
국제교류학부 항공경영전공,국제교류학부항공경영전공,국제교류항공경영,DEP_003644,국제교류항공경영,1,1,False,False,True
사회통합공공행정,사회통합공공행정,사회통합공공행정,DEP_003645,사회통합공공행정,1,1,False,False,True
사회통합학부 공공행정전공,사회통합학부공공행정전공,사회통합공공행정,DEP_003645,사회통합공공행정,1,1,False,False,True
체코슬로바키아어과,체코슬로바키아어과,체코슬로바키아어과,DEP_003646,체코슬로바키아어과,1,1,False,False,True
화장품・신소재,화장품·신소재,화장품신소재,DEP_003647,화장품・신소재,1,1,False,False,True
화장품・신소재학과,화장품·신소재학과,화장품신소재,DEP_003647,화장품・신소재,1,1,False,False,True
공연융합예술무용,공연융합예술무용,공연융합예술무용,DEP_003648,공연융합예술무용,1,1,False,False,True
공연융합예술학과 무용전공,공연융합예술학과무용전공,공연융합예술무용,DEP_003648,공연융합예술무용,1,1,False,False,True
레저&리조트,레저&리조트,레저리조트,DEP_003649,레저&리조트,1,1,False,False,True
레저&리조트학과,레저&리조트학과,레저리조트,DEP_003649,레저&리조트,1,1,False,False,True
유러피언스터디즈,유러피언스터디즈,유러피언스터디즈,DEP_003650,유러피언스터디즈,1,1,False,False,True
유러피언스터디즈학과,유러피언스터디즈학과,유러피언스터디즈,DEP_003650,유러피언스터디즈,1,1,False,False,True
혁신기초,혁신기초,혁신기초,DEP_003651,혁신기초,1,1,False,False,True
혁신기초학부,혁신기초학부,혁신기초,DEP_003651,혁신기초,1,1,False,False,True
공연예술음악과,공연예술음악과,공연예술음악과,DEP_003652,공연예술음악과,1,1,False,False,True
전기전자제어공전기공학,전기전자제어공전기공학,전기전자제어공전기공학,DEP_003653,전기전자제어공전기공학,1,1,False,False,True
전기전자제어공학부 전기공학전공,전기전자제어공학부전기공학전공,전기전자제어공전기공학,DEP_003653,전기전자제어공전기공학,1,1,False,False,True
지리교육,지리교육,지리교육,DEP_003654,지리교육,1,1,False,False,True
지리교육전공,지리교육전공,지리교육,DEP_003654,지리교육,1,1,False,False,True
철도운전시스템공,철도운전시스템공,철도운전시스템공,DEP_003655,철도운전시스템공,1,1,False,False,True
철도운전시스템공학과,철도운전시스템공학과,철도운전시스템공,DEP_003655,철도운전시스템공,1,1,False,False,True
임무형드론운용,임무형드론운용,임무형드론운용,DEP_003656,임무형드론운용,1,1,False,False,True
임무형드론운용전공,임무형드론운용전공,임무형드론운용,DEP_003656,임무형드론운용,1,1,False,False,True
전기전자공융합전자공학,전기전자공융합전자공학,전기전자공융합전자공학,DEP_003657,전기전자공융합전자공학,1,1,False,False,True
전기전자공학부 융합전자공학전공,전기전자공학부융합전자공학전공,전기전자공융합전자공학,DEP_003657,전기전자공융합전자공학,1,1,False,False,True
광고영상미디어,광고영상미디어,광고영상미디어,DEP_003658,광고영상미디어,1,1,False,False,True
광고영상미디어학과,광고영상미디어학과,광고영상미디어,DEP_003658,광고영상미디어,1,1,False,False,True
농생명ICT,농생명ict,농생명ict,DEP_003659,농생명ICT,1,1,False,False,True
농생명ICT학과,농생명ict학과,농생명ict,DEP_003659,농생명ICT,1,1,False,False,True
의용메카트로닉스공,의용메카트로닉스공,의용메카트로닉스공,DEP_003660,의용메카트로닉스공,1,1,False,False,True
의용메카트로닉스공학과,의용메카트로닉스공학과,의용메카트로닉스공,DEP_003660,의용메카트로닉스공,1,1,False,False,True
호텔・관광경영,호텔·관광경영,호텔관광경영,DEP_003661,호텔・관광경영,1,2,False,True,True
호텔・관광경영학과,호텔·관광경영학과,호텔관광경영,DEP_003661,호텔・관광경영,1,2,False,True,True
디지털도시건설,디지털도시건설,디지털도시건설,DEP_003662,디지털도시건설,1,1,False,False,True
디지털도시건설학과,디지털도시건설학과,디지털도시건설,DEP_003662,디지털도시건설,1,1,False,False,True
목재과학,목재과학,목재과학,DEP_003663,목재과학,1,1,False,False,True
목재과학전공,목재과학전공,목재과학,DEP_003663,목재과학,1,1,False,False,True
무역유통,무역유통,무역유통,DEP_003664,무역유통,1,1,False,False,True
무역유통학과,무역유통학과,무역유통,DEP_003664,무역유통,1,1,False,False,True
분자진단과학,분자진단과학,분자진단과학,DEP_003665,분자진단과학,1,1,False,False,True
분자진단과학전공,분자진단과학전공,분자진단과학,DEP_003665,분자진단과학,1,1,False,False,True
유아특수보육학,유아특수보육학,유아특수보육학,DEP_003666,유아특수보육학,1,1,False,False,True
유아특수보육학전공,유아특수보육학전공,유아특수보육학,DEP_003666,유아특수보육학,1,1,False,False,True
P&P화학공학,p&p화학공학,pp화학공학,DEP_003667,P&P화학공학,1,1,False,False,True
P&P화학공학전공(공학),p&p화학공학전공(공학),pp화학공학,DEP_003667,P&P화학공학,1,1,False,False,True
미술현대미술,미술현대미술,미술현대미술,DEP_003668,미술현대미술,1,1,False,False,True
미술학과 현대미술전공,미술학과현대미술전공,미술현대미술,DEP_003668,미술현대미술,1,1,False,False,True
반려동물산업디자인,반려동물산업디자인,반려동물산업디자인,DEP_003669,반려동물산업디자인,1,1,False,False,True
반려동물산업디자인전공,반려동물산업디자인전공,반려동물산업디자인,DEP_003669,반려동물산업디자인,1,1,False,False,True
정보사회미디어,정보사회미디어,정보사회미디어,DEP_003670,정보사회미디어,1,1,False,False,True
정보사회미디어학과,정보사회미디어학과,정보사회미디어,DEP_003670,정보사회미디어,1,1,False,False,True
지역사회개발학,지역사회개발학,지역사회개발학,DEP_003671,지역사회개발학,1,1,False,False,True
지역사회개발학전공,지역사회개발학전공,지역사회개발학,DEP_003671,지역사회개발학,1,1,False,False,True
호텔관광학,호텔관광학,호텔관광학,DEP_003672,호텔관광학,1,1,False,False,True
호텔관광학전공,호텔관광학전공,호텔관광학,DEP_003672,호텔관광학,1,1,False,False,True
미래경영,미래경영,미래경영,DEP_003673,미래경영,1,1,False,False,True
미래경영학과,미래경영학과,미래경영,DEP_003673,미래경영,1,1,False,False,True
반도체・신소재공,반도체·신소재공,반도체신소재공,DEP_003674,반도체・신소재공,1,2,False,True,True
반도체・신소재공학과,반도체·신소재공학과,반도체신소재공,DEP_003674,반도체・신소재공,1,2,False,True,True
수학・정보통계수학,수학·정보통계수학,수학정보통계수학,DEP_003675,수학・정보통계수학,1,1,False,False,True
수학・정보통계학부 수학전공,수학·정보통계학부수학전공,수학정보통계수학,DEP_003675,수학・정보통계수학,1,1,False,False,True
아동청소년,아동청소년,아동청소년,DEP_003676,아동청소년,1,2,False,True,True
아동청소년학과,아동청소년학과,아동청소년,DEP_003676,아동청소년,1,2,False,True,True
창업,창업,창업,DEP_003677,창업,1,1,False,False,True
창업학과,창업학과,창업,DEP_003677,창업,1,1,False,False,True
경찰탐정수사학,경찰탐정수사학,경찰탐정수사학,DEP_003678,경찰탐정수사학,1,1,False,False,True
