search_term,outcome_row_id,school_name_raw,dept_name_raw,major_group_7,major7_mapping_method,major7_mapping_confidence,major7_evidence
반도체,OC2024_02706,국립한국해양대학교,전자전기정보공학부(나노반도체공학전공) | 전자전기정보공학부(데이터사이언스전공) | 전자전기정보공학부(전기전자공학전공) | 전자전기정보공학부(전자정보통신공학전공) | 전자전기정보공학부(전자통신공학전공) | 전자전기정보공학부(전파융합공학전공),,ambiguous,low,hits=ENG; evidence=ENG:데이터사이언스/데이터/전자/전기/정보통신; ambiguous_token=True
반도체,OC2024_02735,국립한밭대학교,반도체시스템공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_02845,국민대학교,지능형반도체융합전자전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_02869,극동대학교,반도체장비공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_03068,단국대학교,융합반도체공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_03184,대구가톨릭대학교,반도체전자공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_03268,대구경북과학기술원,반도체공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_03534,대전대학교,반도체공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_03736,동국대학교,물리반도체과학부,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_03740,동국대학교,반도체과학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_04205,동아대학교,반도체학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_04475,명지대학교,반도체공학과,ENG,exact_dictionary,medium,unique dictionary inherited from matched rows: dept_field_std=반도체공
반도체,OC2024_04865,부산대학교,전기전자공학부 반도체공학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_05068,상명대학교_제2캠퍼스,시스템반도체공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_05121,상지대학교,반도체・에너지공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_05122,상지대학교,반도체물리전자학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
반도체,OC2024_05204,서강대학교,시스템반도체공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_05311,서울과학기술대학교,지능형반도체공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_05460,서울시립대학교,융합전공학부 물리학-나노반도체물리학,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
반도체,OC2024_05473,서울시립대학교,첨단융합학부 지능형반도체전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_05635,선문대학교,디스플레이반도체공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_05779,성균관대학교,반도체시스템공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_05780,성균관대학교,반도체융합공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_05983,세종대학교,반도체시스템공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_06123,수원대학교,반도체공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_06743,연세대학교,시스템반도체공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_06820,연세대학교(미래)_분교,반도체시스템융합공학전공,,ambiguous,low,hits=ENG; evidence=ENG:반도체/공학; ambiguous_token=True
반도체,OC2024_06821,연세대학교(미래)_분교,반도체인프라및환경융합공학전공,,ambiguous,low,"hits=ENG,NAT; evidence=ENG:반도체/공학 | NAT:환경; ambiguous_token=True"
반도체,OC2024_07201,울산과학기술원,반도체공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_07234,울산대학교,나노반도체공학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_07314,원광대학교,반도체ㆍ디스플레이학부,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_07381,위덕대학교,반도체전자공학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_07422,유원대학교,반도체디스플레이학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_07565,이화여자대학교,지능형반도체공학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_07603,인제대학교,반도체공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_07758,인하대학교,반도체산업융합학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_07759,인하대학교,반도체시스템공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_07983,전북대학교,반도체과학기술학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_08535,중원대학교,반도체공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_08554,중원대학교,전기반도체공학과,ENG,keyword_rule,medium,ENG:전기/반도체/공학
반도체,OC2024_08555,중원대학교,전기반도체컴퓨터학부,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_08680,청주대학교,반도체공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_08696,청주대학교,시스템반도체공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_08825,충남대학교,반도체융합학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_08971,충북대학교,전자공학부 반도체공학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_09023,평택대학교,반도체디스플레이장비운영학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_09047,포항공과대학교,반도체공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_09056,한경국립대학교,AI반도체융합전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_09138,한국공학대학교,나노반도체공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_09155,한국과학기술원,반도체시스템공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_09307,한국외국어대학교,반도체전자공학부(반도체공학전공) | 반도체전자공학부(전자공학전공),ENG,exact_dictionary,medium,unique dictionary inherited from matched rows: dept_field_std=반도체전자공
반도체,OC2024_09564,한림대학교,반도체・디스플레이스쿨,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_09707,한신대학교,AI시스템반도체학,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_09829,한양대학교,반도체공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
반도체,OC2024_10063,호서대학교,반도체공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
미디어,OC2024_00037,가천대학교,미디어커뮤니케이션학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_00191,가톨릭대학교,미디어기술콘텐츠학과,ART,keyword_rule,medium,ART:콘텐츠/미디어
미디어,OC2024_00286,강원대학교,글로벌미디어커뮤니케이션전공,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_00311,강원대학교,미디어커뮤니케이션학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_00452,강원대학교_제2캠퍼스,소프트웨어미디어융합전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
미디어,OC2024_00453,강원대학교_제2캠퍼스,스포츠미디어전공,ART,keyword_rule,medium,ART:스포츠/미디어
미디어,OC2024_00481,강원대학교_제2캠퍼스,컴퓨터・미디어・산업공학부 미디어공학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
미디어,OC2024_00482,강원대학교_제2캠퍼스,컴퓨터・미디어・산업공학부 산업경영공학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
미디어,OC2024_00483,강원대학교_제2캠퍼스,컴퓨터・미디어・산업공학부 컴퓨터공학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
미디어,OC2024_00502,건국대학교,문화미디어학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_00505,건국대학교,미디어커뮤니케이션학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_00570,건국대학교(글로컬)_분교,다이나믹미디어전공,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_00573,건국대학교(글로컬)_분교,동화미디어콘텐츠전공,ART,keyword_rule,medium,ART:콘텐츠/미디어
미디어,OC2024_00576,건국대학교(글로컬)_분교,미디어문예창작전공 트랙,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_00577,건국대학교(글로컬)_분교,미디어콘텐츠전공 | 미디어콘텐츠학과,ART,keyword_rule,medium,ART:콘텐츠/미디어
미디어,OC2024_00742,경기대학교_제2캠퍼스,미디어영상학과,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_00817,경남대학교,미디어영상학과,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_00953,경북대학교,미디어커뮤니케이션학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_01106,경상국립대학교,미디어커뮤니케이션학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_01212,경성대학교,AI미디어학과,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_01244,경성대학교,미디어커뮤니케이션학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_01245,경성대학교,미디어콘텐츠학과,ART,keyword_rule,medium,ART:콘텐츠/미디어
미디어,OC2024_01303,경운대학교,멀티미디어학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_01431,경희대학교,미디어학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_01539,계명대학교,사진미디어과,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_01616,고려대학교,미디어학부,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_01689,고려대학교(세종)_분교,미디어문예창작전공,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_01791,광운대학교,미디어커뮤니케이션학부,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_01909,광주여자대학교,AI미디어콘텐츠학과,ART,keyword_rule,medium,ART:콘텐츠/미디어
미디어,OC2024_01995,국립강릉원주대학교_제2캠퍼스(폐교),멀티미디어공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
미디어,OC2024_02020,국립경국대학교,멀티미디어공학과,ENG,exact_dictionary,medium,unique dictionary inherited from matched rows: dept_field_std=멀티미디어공
미디어,OC2024_02217,국립군산대학교,미디어문화학부(미디어문화전공) | 미디어문화학부 | 미디어문화학부,HUM,inherited_headcount,high,D01 v2 high-confidence match 대계열=인문계열
미디어,OC2024_02413,국립부경대학교,미디어커뮤니케이션학부,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_02518,국립순천대학교,사진미디어학과,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_02543,국립순천대학교,정보통신·멀티미디어공학부(멀티미디어공학전공) | 정보통신·멀티미디어공학부(정보통신공학전공),,ambiguous,low,"hits=ENG,ART; evidence=ENG:정보통신/공학 | ART:미디어; ambiguous_token=False"
미디어,OC2024_02576,국립창원대학교,미디어커뮤니케이션학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_02636,국립한국교통대학교,미디어&콘텐츠학과,ART,keyword_rule,medium,ART:콘텐츠/미디어
미디어,OC2024_02757,국립한밭대학교,지능미디어공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
미디어,OC2024_02797,국민대학교,미디어전공,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_02868,극동대학교,미디어영상제작학과,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_02926,나사렛대학교,"IT・방송영상융합학부(정보통신보안트랙,멀티미디어콘텐츠트랙,인공지능소프트웨어트랙)",ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
미디어,OC2024_02928,나사렛대학교,IT인공지능학부 | IT인공지능학부(인공지능빅데이터트랙/정보통신보안트랙/멀티미디어콘텐츠트랙),,ambiguous,low,"hits=ENG,ART; evidence=ENG:인공지능/데이터/정보통신/it/보안 | ART:콘텐츠/미디어; ambiguous_token=False"
미디어,OC2024_03009,남서울대학교,멀티미디어학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_03022,남서울대학교,시각미디어디자인학과,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_03058,단국대학교,미디어커뮤니케이션학부,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_03178,대구가톨릭대학교,미디어영상광고홍보학부,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
미디어,OC2024_03241,대구가톨릭대학교,인터미디어아트과,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_03307,대구대학교,문화예술학부 | 문화예술학부(미디어문예창작전공),ART,exact_dictionary,medium,unique dictionary inherited from matched rows: dept_field_std=문화예술
미디어,OC2024_03310,대구대학교,미디어커뮤니케이션학부 | 미디어커뮤니케이션학부(광고PR전공) | 미디어커뮤니케이션학부(영상콘텐츠전공),,ambiguous,low,"hits=ART,SOC; evidence=ART:영상/콘텐츠/미디어 | SOC:광고; ambiguous_token=False"
미디어,OC2024_03383,대구예술대학교,사진영상미디어전공,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_03597,대진대학교,미디어커뮤니케이션학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_03634,덕성여자대학교,IT미디어공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
미디어,OC2024_03635,덕성여자대학교,IT미디어공학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
미디어,OC2024_03732,동국대학교,멀티미디어공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
미디어,OC2024_03733,동국대학교,멀티미디어소프트웨어공학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
미디어,OC2024_03747,동국대학교,사회언론정보학부 미디어커뮤니케이션학전공,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
미디어,OC2024_03887,동덕여자대학교,디자인학부 미디어디자인전공,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_03901,동덕여자대학교,미디어디자인학과,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_03978,동명대학교,미디어커뮤니케이션학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_04004,동명대학교,융합미디어전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
미디어,OC2024_04060,동서대학교,디지털미디어디자인전공,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_04198,동아대학교,미디어커뮤니케이션학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_04365,동의대학교,미디어커뮤니케이션학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_04484,명지대학교,예술학부(뮤지컬공연전공) | 예술학부(성악전공) | 예술학부(아트앤멀티미디어작곡전공) | 예술학부(영화전공) | 예술학부(작곡전공) | 예술학부(피아노전공),ART,exact_dictionary,medium,unique dictionary inherited from matched rows: dept_field_std=예술
미디어,OC2024_04503,명지대학교_제2캠퍼스,디지털미디어학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_04666,배재대학교,미디어콘텐츠학과,ART,keyword_rule,medium,ART:콘텐츠/미디어
미디어,OC2024_04818,부산대학교,미디어커뮤니케이션학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_05018,상명대학교,뉴미디어작곡과,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_05054,상명대학교_제2캠퍼스,디자인학부 AR・VR미디어디자인전공,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_05078,상명대학교_제2캠퍼스,예술학부 사진영상미디어전공,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_05120,상지대학교,미디어영상광고학과,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
미디어,OC2024_05199,서강대학교,미디어&엔터테인먼트학과,ART,keyword_rule,medium,ART:엔터테인먼트/미디어
미디어,OC2024_05306,서울과학기술대학교,전자IT미디어공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
미디어,OC2024_05508,서울여자대학교,디지털미디어학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_05537,서울여자대학교,첨단미디어디자인전공,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_05571,서원대학교,멀티미디어전공,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_05592,서원대학교,영상미디어전공,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_05640,선문대학교,미디어커뮤니케이션학과 | 미디어커뮤니케이션학부,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_05701,성결대학교,미디어소프트웨어학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
미디어,OC2024_05724,성공회대학교,글로벌미디어아트경영전공,,ambiguous,low,"hits=ART,SOC; evidence=ART:미디어 | SOC:경영; ambiguous_token=False"
미디어,OC2024_05729,성공회대학교,미디어콘텐츠융합학부,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
미디어,OC2024_05730,성공회대학교,미디어콘텐츠융합자율학부,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
미디어,OC2024_05776,성균관대학교,미디어커뮤니케이션학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_05839,성신여자대학교,미디어영상연기학과,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_05840,성신여자대학교,미디어커뮤니케이션학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_05903,세명대학교,미디어문화학부,HUM,inherited_headcount,high,D01 v2 high-confidence match 대계열=인문계열
미디어,OC2024_05979,세종대학교,미디어커뮤니케이션학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_06119,수원대학교,미디어SW,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
미디어,OC2024_06120,수원대학교,미디어커뮤니케이션학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_06191,숙명여자대학교,미디어학부,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_06251,순천향대학교,미디어커뮤니케이션학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_06309,숭실대학교,글로벌미디어학부,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_06317,숭실대학교,미디어경영학과,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
미디어,OC2024_06357,신경주대학교,AI융합미디어창업학과,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_06414,신라대학교,광고홍보영상미디어학부,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
미디어,OC2024_06435,신라대학교,미디어문예창작학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_06564,신한대학교_제2캠퍼스,미디어언론학과,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
미디어,OC2024_06565,신한대학교_제2캠퍼스,미디어영상학과,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_06597,아신대학교,교육미디어커뮤니케이션학부,HUM,inherited_headcount,high,D01 v2 high-confidence match 대계열=인문계열
미디어,OC2024_06599,아신대학교,기독교교육과 미디어학과,HUM,inherited_headcount,high,D01 v2 high-confidence match 대계열=인문계열
미디어,OC2024_06621,아주대학교,디지털미디어학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_06657,안양대학교,디지털미디어디자인학과 | 디지털미디어디자인학과(공학) | 디지털미디어디자인전공 | 디지털미디어디자인학과(공학) | 디지털미디어디자인전공,ART,exact_dictionary,medium,unique dictionary inherited from matched rows: dept_field_std=디지털미디어디자인
미디어,OC2024_06719,연세대학교,문화・미디어전공,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_06721,연세대학교,문화미디어전공,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_06888,영남대학교,미디어커뮤니케이션학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_07068,용인대학교,미디어디자인학과,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_07108,우석대학교,미디어영상학과,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_07187,우송대학교,테크노미디어융합학부 게임멀티미디어전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
미디어,OC2024_07188,우송대학교,테크노미디어융합학부 글로벌미디어영상학과,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_07189,우송대학교,테크노미디어융합학부 미디어디자인・영상전공,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_07287,울산대학교,회화・미디어아트전공,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_07419,유원대학교,미디어콘텐츠학과,ART,keyword_rule,medium,ART:콘텐츠/미디어
미디어,OC2024_07569,이화여자대학교,커뮤니케이션·미디어학부,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_07597,인제대학교,멀티미디어학부,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_07600,인제대학교,미디어커뮤니케이션학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_07684,인천대학교,미디어커뮤니케이션학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_07756,인하대학교,미디어커뮤니케이션학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_07833,전남대학교,미디어커뮤니케이션학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_07888,전남대학교,지능실감미디어융합전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
미디어,OC2024_07980,전북대학교,미디어커뮤니케이션학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_08134,전주대학교,스마트미디어학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_08225,제주대학교,멀티미디어디자인전공,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_08325,조선대학교,문화콘텐츠학부 | 문화콘텐츠학부(가구・도자디자인전공) | 문화콘텐츠학부(시각문화큐레이터전공) | 문화콘텐츠학부(현대조형미디어전공),HUM,exact_dictionary,medium,unique dictionary inherited from matched rows: dept_field_std=문화콘텐츠
미디어,OC2024_08328,조선대학교,미디어커뮤니케이션학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_08413,중부대학교,미디어커뮤니케이션학전공,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_08471,중앙대학교,미디어커뮤니케이션학부,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_08587,차의과학대학교,의료홍보미디어학과,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
미디어,OC2024_08618,청운대학교,멀티미디어학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_08623,청운대학교,미디어커뮤니케이션학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_08668,청주대학교,디지털미디어디자인학과,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_09022,평택대학교,미디어디자인전공 | 미디어디자인학과,ART,exact_dictionary,medium,unique dictionary inherited from matched rows: dept_field_std=미디어디자인
미디어,OC2024_09072,한경국립대학교,문예창작미디어콘텐츠홍보전공,ART,keyword_rule,medium,ART:콘텐츠/미디어
미디어,OC2024_09073,한경국립대학교,미디어문예창작학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_09086,한경국립대학교,시각미디어디자인전공,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_09139,한국공학대학교,디자인공학부(미디어디자인공학전공) | 디자인공학부(산업디자인공학전공),ART,exact_dictionary,medium,unique dictionary inherited from matched rows: dept_field_std=디자인공
미디어,OC2024_09214,한국방송통신대학교,미디어영상학과,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_09242,한국예술종합학교,멀티미디어영상과,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_09305,한국외국어대학교,미디어커뮤니케이션학부,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_09308,한국외국어대학교,방송.영상.뉴미디어전공,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
미디어,OC2024_09438,한남대학교,글로벌미디어・컬처전공,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_09443,한남대학교,멀티미디어공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
미디어,OC2024_09444,한남대학교,멀티미디어공학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
미디어,OC2024_09447,한남대학교,미디어영상전공 | 미디어영상학과,ART,exact_dictionary,medium,unique dictionary inherited from matched rows: dept_field_std=미디어영상
미디어,OC2024_09520,한라대학교,광고영상미디어학과,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
미디어,OC2024_09527,한라대학교,미디어광고콘텐츠학과,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
미디어,OC2024_09561,한림대학교,미디어스쿨,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_09610,한서대학교,미디어문예창작학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_09691,한세대학교,미디어영상광고학과,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
미디어,OC2024_09714,한신대학교,경영・미디어계열,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
미디어,OC2024_09746,한신대학교,미디어영상전공,ART,exact_dictionary,medium,unique dictionary inherited from matched rows: dept_field_std=미디어영상
미디어,OC2024_09747,한신대학교,미디어영상광고홍보학부,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
미디어,OC2024_09748,한신대학교,미디어영상광고홍보학,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
미디어,OC2024_09826,한양대학교,미디어커뮤니케이션학과,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_09890,한양대학교(ERICA)_분교,미디어테크놀로지전공,ART,keyword_rule,medium,ART:미디어
미디어,OC2024_09915,한양대학교(ERICA)_분교,정보사회미디어학과,ART,keyword_rule,medium,ART:미디어
