dataset,raw_value,standard_value,basis,confidence,approval_status
D01,동서대학교일반대학원,동서대학교일반대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,동서대학교 일반대학원,동서대학교일반대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,동서대학교 경영대학원,동서대학교경영대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,동서대학교 디자인전문대학원,동서대학교디자인전문대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,동서대학교 선교복지대학원,동서대학교선교복지대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,동신대학교,동신대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,동신대학교대학원,동신대학교대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,동신대학교교육대학원,동신대학교교육대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,동신대학교사회개발대학원,동신대학교사회개발대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,동아대학교,동아대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,동아대학교 대학원,동아대학교대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,동아대학교 경영대학원,동아대학교경영대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,동아대학교 교육대학원,동아대학교교육대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,동아대학교 법무대학원,동아대학교법무대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,동아대학교 사회복지대학원,동아대학교사회복지대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,동아대학교 국제전문대학원,동아대학교국제전문대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,동아대학교 법학전문대학원,동아대학교법학전문대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,동양대학교,동양대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,동양대학교일반대학원,동양대학교일반대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,동양대학교교육대학원,동양대학교교육대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,동양대학교정보대학원,동양대학교정보대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,동의대학교,동의대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,동의대학교대학원,동의대학교대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,동의대학교경영대학원,동의대학교경영대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,동의대학교교육대학원,동의대학교교육대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,동의대학교 부동산대학원,동의대학교부동산대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,동의대학교산업문화대학원,동의대학교산업문화대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,동의대학교 국가안전정책대학원,동의대학교국가안전정책대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,루터대학교,루터대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,루터대학교 대학원,루터대학교대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,명지대학교 자연캠퍼스,명지대학교자연캠퍼스,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,명지대학교 인문캠퍼스,명지대학교인문캠퍼스,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,명지대학교 대학원,명지대학교대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,명지대학교 경영대학원,명지대학교경영대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,명지대학교 교육대학원,명지대학교교육대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,명지대학교 문화예술대학원,명지대학교문화예술대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,명지대학교 사회교육대학원,명지대학교사회교육대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,명지대학교 사회복지대학원,명지대학교사회복지대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,명지대학교 산업대학원,명지대학교산업대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,명지대학교 부동산대학원,명지대학교부동산대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,명지대학교 기록정보과학전문대학원,명지대학교기록정보과학전문대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,명지대학교 통합치료대학원,명지대학교통합치료대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,목원대학교,목원대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,목원대학교일반대학원,목원대학교일반대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,목원대학교신학대학원,목원대학교신학대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,목원대학교 산업정보언론대학원,목원대학교산업정보언론대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,목원대학교 웨슬리신학대학원,목원대학교웨슬리신학대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,배재대학교,배재대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,배재대학교대학원,배재대학교대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,배재대학교 교육대학원,배재대학교교육대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,배재대학교 관광축제호텔대학원,배재대학교관광축제호텔대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,배재대학교 국방정책대학원,배재대학교국방정책대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,배재대학교 관광축제한류대학원,배재대학교관광축제한류대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,부산가톨릭대학교,부산가톨릭대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,부산가톨릭대학교대학원,부산가톨릭대학교대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,부산가톨릭대학교 미래복지상담대학원,부산가톨릭대학교미래복지상담대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
